item,category,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
정읍시 - 당해년가격,Statistics,2327910.0,2398378.0,2554628.0,2639936.0,2740334.0,2787689.0,2881171.0,2867266.0,3056405.0,3236457.0,3533350.0
제주시 - 2015년 기준년가격,Statistics,9203811.0,9915492.0,10378096.0,11257498.0,12178463.0,13158966.0,13496031.0,13664991.0,14134135.0,13224877.0,13321338.0
제주시 - 당해년가격,Statistics,8488505.0,9246828.0,9769796.0,10797689.0,12178463.0,13463552.0,14044135.0,14343720.0,14859505.0,14316106.0,14681431.0
제주특별자치도 - 2015년 기준년가격,Statistics,13231976.0,14067649.0,14763437.0,15785920.0,16946709.0,18307842.0,19144657.0,18968300.0,19186190.0,17957495.0,18173026.0
제주특별자치도 - 당해년가격,Statistics,12207092.0,13193136.0,13960947.0,15147843.0,16946709.0,18719373.0,19981072.0,20051121.0,20308737.0,19615758.0,20187503.0
제천시 - 2015년 기준년가격,Statistics,2439350.0,2565914.0,2626424.0,2828411.0,2949072.0,2947551.0,3016669.0,3039631.0,3115287.0,3035295.0,3250783.0
제천시 - 당해년가격,Statistics,2271545.0,2439439.0,2520765.0,2738197.0,2949072.0,3023107.0,3123569.0,3174936.0,3264433.0,3185810.0,3421532.0
종로구 - 2015년 기준년가격,Statistics,26676515.0,27354788.0,27492933.0,28795987.0,29331069.0,29843813.0,30347175.0,30424283.0,32427863.0,32402925.0,32961063.0
종로구 - 당해년가격,Statistics,26475253.0,27054742.0,26899141.0,28437845.0,29331069.0,30190706.0,31416328.0,31868698.0,33780610.0,33893980.0,35719537.0
중구 - 2015년 기준년가격,Statistics,48050486.0,47040011.0,46998911.0,47020075.0,49949249.0,52473429.0,49962749.0,52384539.0,52869673.0,55620185.0,58648964.0
중구 - 당해년가격,Statistics,49984232.0,47896948.0,46545834.0,46949514.0,49949249.0,52623501.0,51213292.0,54274488.0,53823217.0,56070505.0,61342710.0
중랑구 - 2015년 기준년가격,Statistics,3951353.0,4103536.0,4146647.0,4065592.0,3856334.0,4010229.0,4126713.0,4241319.0,4447811.0,4384984.0,4470300.0
중랑구 - 당해년가격,Statistics,3589529.0,3809180.0,3912729.0,3918661.0,3856334.0,4120148.0,4283062.0,4452719.0,4741739.0,4750297.0,4860242.0
증평군 - 2015년 기준년가격,Statistics,1072618.0,967682.0,988363.0,1067092.0,982825.0,969265.0,1022912.0,1030014.0,1018364.0,1074665.0,1202633.0
증평군 - 당해년가격,Statistics,1006490.0,919861.0,950197.0,1035532.0,982825.0,985489.0,1078044.0,1140911.0,1104417.0,1187456.0,1327159.0
진도군 - 2015년 기준년가격,Statistics,576688.0,528443.0,585926.0,649624.0,693594.0,668068.0,742697.0,751186.0,824063.0,773483.0,804969.0
진도군 - 당해년가격,Statistics,548869.0,509426.0,562823.0,621249.0,693594.0,678448.0,817225.0,825791.0,889973.0,882092.0,925886.0
진안군 - 2015년 기준년가격,Statistics,546162.0,558334.0,601652.0,580443.0,550980.0,545579.0,563265.0,584888.0,598627.0,625684.0,593541.0
진안군 - 당해년가격,Statistics,505449.0,529624.0,559094.0,562677.0,550980.0,556477.0,594226.0,630425.0,626343.0,670017.0,658361.0
진주시 - 2015년 기준년가격,Statistics,,,,,7094810.0,7806152.0,7883398.0,7978460.0,8128071.0,7821135.0,8001680.0
진주시 - 당해년가격,Statistics,,,,,7094810.0,7820266.0,8217596.0,8412605.0,8643663.0,8495532.0,8764423.0
진천군 - 2015년 기준년가격,Statistics,4380256.0,4242046.0,4514047.0,4666375.0,5881596.0,6432723.0,6710755.0,6899362.0,7344461.0,7500333.0,7682889.0
진천군 - 당해년가격,Statistics,4155702.0,4061519.0,4359808.0,4543631.0,5881596.0,6565246.0,7095198.0,7398057.0,7614032.0,7936249.0,8105363.0
창녕군 - 2015년 기준년가격,Statistics,,,,,2275498.0,2337817.0,2421001.0,2610261.0,2670301.0,2288415.0,2546197.0
창녕군 - 당해년가격,Statistics,,,,,2275498.0,2379395.0,2501469.0,2714984.0,2786570.0,2474636.0,2765523.0
천안시 - 2015년 기준년가격,Statistics,22565297.0,22813616.0,23458586.0,22942731.0,22348506.0,23239518.0,24867371.0,25018585.0,23210826.0,24725228.0,26338944.0
천안시 - 당해년가격,Statistics,21341444.0,21852984.0,22693590.0,22232612.0,22348506.0,23705095.0,26008917.0,26165157.0,24152775.0,26111315.0,27894706.0
철원군 - 2015년 기준년가격,Statistics,1469444.0,1487503.0,1503794.0,1540945.0,1556122.0,1595480.0,1692703.0,1752960.0,1907544.0,1979469.0,2156811.0
철원군 - 당해년가격,Statistics,1338848.0,1392216.0,1426778.0,1505371.0,1556122.0,1619265.0,1741189.0,1778940.0,1890783.0,2005574.0,2201383.0
청도군 - 2015년 기준년가격,Statistics,,,,,1003464.0,1013657.0,978754.0,962504.0,986808.0,926507.0,1102921.0
청도군 - 당해년가격,Statistics,,,,,1003464.0,1024597.0,1012459.0,1021327.0,1043216.0,1015755.0,1222943.0
청송군 - 2015년 기준년가격,Statistics,,,,,692663.0,688724.0,675302.0,680437.0,770325.0,740320.0,673517.0
청송군 - 당해년가격,Statistics,,,,,692663.0,687372.0,665578.0,714079.0,804201.0,803523.0,760103.0
청양군 - 2015년 기준년가격,Statistics,840116.0,852078.0,917417.0,995616.0,1078537.0,1072977.0,1178509.0,1147599.0,1163345.0,1183309.0,1190442.0
청양군 - 당해년가격,Statistics,810417.0,830597.0,892432.0,969743.0,1078537.0,1102221.0,1220603.0,1191448.0,1188159.0,1248541.0,1320352.0
청원군 - 2015년 기준년가격,Statistics,9190806.0,9628989.0,9451020.0,,,,,,,,
청원군 - 당해년가격,Statistics,8661098.0,9231343.0,9149363.0,,,,,,,,
청주시 - 2015년 기준년가격,Statistics,13908622.0,14745810.0,15653088.0,,,,,,,,
청주시 - 당해년가격,Statistics,13169585.0,14150357.0,15165343.0,,,,,,,,
춘천시 - 2015년 기준년가격,Statistics,5796240.0,5944058.0,6131755.0,6373203.0,6460226.0,6987051.0,7200110.0,7348975.0,7565855.0,7430950.0,7633304.0
춘천시 - 당해년가격,Statistics,5263744.0,5511018.0,5799047.0,6176359.0,6460226.0,7150569.0,7481252.0,7735704.0,8072972.0,8133318.0,8462409.0
충주시 - 2015년 기준년가격,Statistics,5128053.0,5284054.0,5494222.0,6185638.0,6082685.0,6436539.0,6717988.0,7319131.0,7681436.0,7237384.0,7207302.0
충주시 - 당해년가격,Statistics,4759573.0,4987093.0,5245737.0,6001887.0,6082685.0,6624972.0,6975885.0,7618437.0,8091610.0,7779481.0,7846266.0
충청남도 - 2015년 기준년가격,Statistics,98515870.0,99219568.0,97403497.0,100199403.0,101299131.0,104503363.0,110165655.0,110873163.0,112310782.0,112762058.0,118487227.0
충청남도 - 당해년가격,Statistics,92244734.0,94248204.0,93938560.0,96780692.0,101299131.0,106869144.0,115557697.0,115534184.0,113488325.0,115531056.0,125416447.0
충청북도 - 2015년 기준년가격,Statistics,46066867.0,47647389.0,49519652.0,51596698.0,55191633.0,58380532.0,61953138.0,65830009.0,66927878.0,65926299.0,70448450.0
충청북도 - 당해년가격,Statistics,43343230.0,45510059.0,47737291.0,50081510.0,55191633.0,59671234.0,65312366.0,69636876.0,69419635.0,69583769.0,75289387.0
칠곡군 - 2015년 기준년가격,Statistics,,,,,3877013.0,3951429.0,4143990.0,4130492.0,4066651.0,4264999.0,3949616.0
칠곡군 - 당해년가격,Statistics,,,,,3877013.0,4072406.0,4293070.0,4283321.0,4275377.0,4584662.0,4285319.0
태백시 - 2015년 기준년가격,Statistics,857287.0,863581.0,903914.0,912798.0,912119.0,914335.0,918851.0,900971.0,1001388.0,908872.0,898824.0
태백시 - 당해년가격,Statistics,779580.0,798160.0,855577.0,881929.0,912119.0,943292.0,978689.0,978447.0,1107817.0,1025466.0,1020310.0
태안군 - 2015년 기준년가격,Statistics,2424846.0,2225853.0,2564529.0,2766588.0,2979441.0,2831453.0,3109989.0,3226648.0,3237897.0,3022069.0,3099166.0
태안군 - 당해년가격,Statistics,1901905.0,1778778.0,2213113.0,2505325.0,2979441.0,2969855.0,2936952.0,2878107.0,2876636.0,2876612.0,2657260.0
통영시 - 2015년 기준년가격,Statistics,,,,,3692983.0,3803160.0,3351843.0,3192641.0,3260445.0,3134279.0,3304225.0
통영시 - 당해년가격,Statistics,,,,,3692983.0,3856704.0,3322241.0,3059771.0,3096258.0,3153775.0,3181635.0
통합창원시 - 2015년 기준년가격,Statistics,,,,,36565204.0,36188589.0,36378429.0,37288077.0,37788894.0,35833928.0,36255723.0
통합창원시 - 당해년가격,Statistics,,,,,36565204.0,36864670.0,37504782.0,38838176.0,39860038.0,38694382.0,39217248.0
통합청주시 - 2015년 기준년가격,Statistics,,,,25337339.0,26988712.0,28454197.0,30805353.0,33948409.0,34128905.0,33443955.0,36639309.0
통합청주시 - 당해년가격,Statistics,,,,24597809.0,26988712.0,28986816.0,32907279.0,36038184.0,34965677.0,34817445.0,38651298.0
파주시 - 2015년 기준년가격,Statistics,14891450.0,15133261.0,16593600.0,16522417.0,17980185.0,18798833.0,19577758.0,19620310.0,20674549.0,20851520.0,23564328.0
파주시 - 당해년가격,Statistics,14067124.0,14516139.0,16176471.0,16043027.0,17980185.0,18985266.0,20970593.0,20964078.0,20602333.0,20991130.0,23932152.0
평창군 - 2015년 기준년가격,Statistics,1147202.0,1144250.0,1244003.0,1278985.0,1406792.0,1623568.0,1679001.0,1352512.0,1275237.0,1236661.0,1268606.0
평창군 - 당해년가격,Statistics,1061441.0,1105628.0,1217220.0,1237511.0,1406792.0,1691908.0,1818752.0,1498308.0,1411244.0,1405949.0,1457943.0
평택시 - 2015년 기준년가격,Statistics,21737119.0,22438645.0,23610391.0,24663345.0,24535672.0,26067338.0,28695467.0,31561750.0,31405505.0,30607224.0,33559149.0
평택시 - 당해년가격,Statistics,20438838.0,21484733.0,22982434.0,23937157.0,24535672.0,26501831.0,30872853.0,33792725.0,32021073.0,31581914.0,35038757.0
포천시 - 2015년 기준년가격,Statistics,5177674.0,5444001.0,5711930.0,6170403.0,6164944.0,6191207.0,6480163.0,6478913.0,6502355.0,6630377.0,6977261.0
포천시 - 당해년가격,Statistics,4632539.0,4957071.0,5316400.0,5880246.0,6164944.0,6442729.0,6651014.0,6705276.0,6872305.0,7208193.0,7496139.0
포항시 - 2015년 기준년가격,Statistics,,,,,16587811.0,16577396.0,17630564.0,17619206.0,18214979.0,17287574.0,22042475.0
포항시 - 당해년가격,Statistics,,,,,16587811.0,16832213.0,18262287.0,18577440.0,19296003.0,18620504.0,23796214.0
하남시 - 2015년 기준년가격,Statistics,2973086.0,3199559.0,3475889.0,4095976.0,4828260.0,5043121.0,5374947.0,6122253.0,6430780.0,6876263.0,7275776.0
하남시 - 당해년가격,Statistics,2714260.0,2970366.0,3277670.0,3937115.0,4828260.0,5178589.0,5602795.0,6491728.0,6919187.0,7503165.0,8087877.0
하동군 - 2015년 기준년가격,Statistics,,,,,2255074.0,2307921.0,2390741.0,2514341.0,2602575.0,2363184.0,2403920.0
하동군 - 당해년가격,Statistics,,,,,2255074.0,2358546.0,2239641.0,2123904.0,2141813.0,2164021.0,1968174.0
함안군 - 2015년 기준년가격,Statistics,,,,,3445542.0,3490955.0,3683195.0,3703791.0,3838716.0,3709503.0,3688865.0
함안군 - 당해년가격,Statistics,,,,,3445542.0,3588541.0,3788138.0,3831466.0,4003332.0,3999539.0,3973418.0
함양군 - 2015년 기준년가격,Statistics,,,,,910951.0,949581.0,949910.0,957481.0,1000276.0,971099.0,976924.0
함양군 - 당해년가격,Statistics,,,,,910951.0,951994.0,993918.0,1012785.0,1051194.0,1053148.0,1082102.0
함평군 - 2015년 기준년가격,Statistics,727376.0,732089.0,766531.0,796485.0,833345.0,817195.0,858204.0,900076.0,927290.0,1000509.0,987800.0
함평군 - 당해년가격,Statistics,678281.0,700431.0,737902.0,779818.0,833345.0,831278.0,890785.0,935405.0,961784.0,1092857.0,1108784.0
합천군 - 2015년 기준년가격,Statistics,,,,,1080656.0,1042516.0,1040148.0,1062860.0,1077016.0,1062604.0,1072107.0
합천군 - 당해년가격,Statistics,,,,,1080656.0,1043389.0,1085558.0,1120522.0,1125887.0,1151431.0,1183426.0
해남군 - 2015년 기준년가격,Statistics,1683857.0,1585059.0,1633861.0,1683282.0,1688970.0,1772144.0,1865925.0,1982592.0,2040397.0,2145130.0,2108278.0
해남군 - 당해년가격,Statistics,1612693.0,1557067.0,1593512.0,1643161.0,1688970.0,1874173.0,2145735.0,2064661.0,2119933.0,2322251.0,2336840.0
해운대구 - 2015년 기준년가격,Statistics,6291525.0,7449863.0,6732631.0,6733351.0,7083307.0,7248718.0,7841800.0,8258812.0,8778923.0,8301391.0,8166139.0
해운대구 - 당해년가격,Statistics,6014102.0,7337755.0,6593464.0,6503114.0,7083307.0,7434863.0,8277548.0,8845460.0,9503602.0,9128828.0,9174796.0
홍성군 - 2015년 기준년가격,Statistics,2134785.0,2591609.0,2867428.0,2932514.0,3070006.0,3076140.0,3009662.0,3080905.0,3116142.0,3163462.0,3356077.0
홍성군 - 당해년가격,Statistics,1900264.0,2374997.0,2668017.0,2825902.0,3070006.0,3170913.0,3195308.0,3270406.0,3349387.0,3512347.0,3917314.0
홍천군 - 2015년 기준년가격,Statistics,1973812.0,1982272.0,2014383.0,2117208.0,2109757.0,2181755.0,2287681.0,2360501.0,2368163.0,2259987.0,2312940.0
홍천군 - 당해년가격,Statistics,1855849.0,1912763.0,1962821.0,2067788.0,2109757.0,2240933.0,2371318.0,2488347.0,2471133.0,2427497.0,2529264.0
화성시 - 2015년 기준년가격,Statistics,29577415.0,31613603.0,34726913.0,40454800.0,47545964.0,52237051.0,62518646.0,72300345.0,76110441.0,83373909.0,92303302.0
화성시 - 당해년가격,Statistics,27756376.0,30200432.0,33763891.0,39347154.0,47545964.0,52930086.0,68085358.0,77734006.0,74532143.0,81880205.0,91041737.0
화순군 - 2015년 기준년가격,Statistics,1423220.0,1522773.0,1592720.0,1666239.0,1596293.0,1513999.0,1539619.0,1505196.0,1714167.0,1695256.0,1797239.0
화순군 - 당해년가격,Statistics,1326860.0,1460563.0,1542890.0,1630643.0,1596293.0,1548525.0,1588082.0,1559249.0,1760151.0,1783722.0,1906431.0
화천군 - 2015년 기준년가격,Statistics,1091577.0,1125623.0,1130064.0,1151473.0,1134705.0,1143411.0,1183975.0,1248020.0,1304671.0,1304200.0,1429900.0
화천군 - 당해년가격,Statistics,995676.0,1057023.0,1079896.0,1120033.0,1134705.0,1179800.0,1251925.0,1345860.0,1418076.0,1464125.0,1641923.0
횡성군 - 2015년 기준년가격,Statistics,1213484.0,1253089.0,1365955.0,1446509.0,1519023.0,1503074.0,1551284.0,1628317.0,1705709.0,1676904.0,1711264.0
횡성군 - 당해년가격,Statistics,1152480.0,1196572.0,1290324.0,1397124.0,1519023.0,1557368.0,1595133.0,1667936.0,1730581.0,1753743.0,1834222.0
