item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
무주군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.8,3.8
무주군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,86.0,91.0,95.0
무주군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,2278.0,2400.0,2512.0
문경시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.8,3.8
문경시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,234.0,237.0,240.0
문경시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,6086.0,6279.0,6355.0
미추홀구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,,3.5,3.6
미추홀구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,,976.0,999.0
미추홀구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,,27927.0,28017.0
밀양시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.3,3.2
밀양시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,314.0,309.0,301.0
밀양시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,9085.0,9415.0,9481.0
보령시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.3,3.3,3.3
보령시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,289.0,297.0,297.0
보령시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,8739.0,8951.0,9060.0
보성군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.7,3.8
보성군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,131.0,134.0,140.0
보성군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3639.0,3635.0,3681.0
보은군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.4,3.4,3.6
보은군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,103.0,104.0,109.0
보은군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,2986.0,3070.0,2999.0
봉화군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,3.0,3.0
봉화군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,75.0,75.0,79.0
봉화군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,2494.0,2530.0,2602.0
부산광역시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,2.3,2.5,2.6,2.7,2.8,2.8,2.9,3.0,2.9,3.1,3.2,3.2,3.3
부산광역시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,6127.0,6544.0,6748.0,6994.0,7248.0,7580.0,7892.0,8204.0,8157.0,8765.0,9147.0,9246.0,9667.0
부산광역시 - 전산업 사업체수＜br＞(B),Statistics,262906.0,258091.0,259973.0,259972.0,263356.0,270058.0,271983.0,277713.0,278850.0,283554.0,286571.0,288860.0,290357.0
부산진구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.6,3.7
부산진구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1196.0,1212.0,1243.0
부산진구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,33579.0,33863.0,33696.0
부안군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.8,3.7
부안군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,185.0,187.0,181.0
부안군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4830.0,4959.0,4902.0
부여군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.9,3.9,3.8
부여군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,195.0,194.0,195.0
부여군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4940.0,4937.0,5087.0
부천시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.7,3.7,3.6
부천시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,2199.0,2213.0,2214.0
부천시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,60076.0,60413.0,61147.0
부평구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.3,4.1,4.1
부평구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1375.0,1350.0,1332.0
부평구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,32277.0,32636.0,32420.0
북구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.6,4.6,4.8
북구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,706.0,694.0,725.0
북구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,15251.0,15224.0,15111.0
사상구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,1.7,1.7,1.8
사상구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,497.0,489.0,504.0
사상구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,28599.0,28388.0,28225.0
사천시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.3,3.3
사천시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,350.0,345.0,348.0
사천시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,9944.0,10315.0,10478.0
사하구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.5,3.6
사하구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,786.0,778.0,805.0
사하구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,22243.0,22189.0,22392.0
산청군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.9,4.2
산청군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,120.0,122.0,133.0
산청군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3122.0,3150.0,3174.0
삼척시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.9,2.9,2.9
삼척시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,194.0,193.0,201.0
삼척시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,6652.0,6715.0,6838.0
상주시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.1,4.0,4.0
상주시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,311.0,312.0,321.0
상주시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,7671.0,7804.0,7968.0
서구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,3.0,3.8
서구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,289.0,284.0,357.0
서구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,9480.0,9368.0,9345.0
서귀포시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,3.0,2.9
서귀포시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,468.0,488.0,513.0
서귀포시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,15462.0,16426.0,17463.0
서대문구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.9,3.9,3.9
서대문구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,781.0,777.0,778.0
서대문구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,19852.0,19796.0,20095.0
서산시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.5,3.6
서산시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,442.0,451.0,465.0
서산시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,12499.0,13024.0,13095.0
서울특별시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,2.7,2.8,2.9,3.0,3.1,3.1,3.2,3.3,3.2,3.4,3.5,3.5,3.5
서울특별시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,19419.0,20261.0,21009.0,22151.0,23402.0,24495.0,25349.0,26683.0,26528.0,27828.0,28683.0,28824.0,29168.0
서울특별시 - 전산업 사업체수＜br＞(B),Statistics,728614.0,719687.0,723086.0,729731.0,752285.0,780887.0,785094.0,812798.0,820658.0,820156.0,822863.0,823385.0,823624.0
서천군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.0,3.9,4.0
서천군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,190.0,192.0,200.0
서천군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4722.0,4890.0,5003.0
서초구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.6,3.5
서초구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1672.0,1661.0,1663.0
서초구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,46207.0,46540.0,46940.0
성남시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.4,4.4,4.4
성남시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,2842.0,2875.0,2893.0
성남시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,64188.0,65511.0,66333.0
성동구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.7,2.7,2.7
성동구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,743.0,748.0,754.0
성동구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,27278.0,27868.0,28343.0
성북구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.4,4.5,4.4
성북구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1065.0,1044.0,1045.0
성북구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,24039.0,23287.0,23617.0
성주군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.7,2.7,2.8
성주군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,116.0,120.0,125.0
성주군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4333.0,4478.0,4436.0
세종특별자치시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,3.6,3.6,3.5,4.2,4.6,4.9,5.1,4.9
세종특별자치시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,240.0,267.0,323.0,444.0,550.0,673.0,817.0,885.0
세종특별자치시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,6640.0,7468.0,9124.0,10480.0,11853.0,13668.0,15871.0,18041.0
속초시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.1,3.1,3.0
속초시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,269.0,271.0,273.0
속초시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,8603.0,8815.0,9068.0
송파구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.8,3.9
송파구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1781.0,1812.0,1876.0
송파구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,46676.0,47772.0,48644.0
수성구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.4,4.4,4.4
수성구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1202.0,1211.0,1221.0
수성구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,27466.0,27557.0,27563.0
수영구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.7,3.7,3.8
수영구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,491.0,501.0,530.0
수영구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,13443.0,13675.0,13947.0
수원시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.6,4.5,4.5
수원시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,3329.0,3296.0,3298.0
수원시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,71898.0,73441.0,74015.0
순창군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,5.6,5.5,5.6
순창군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,121.0,119.0,119.0
순창군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,2150.0,2149.0,2132.0
순천시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.6,3.5
순천시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,825.0,830.0,832.0
순천시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,22685.0,23003.0,23797.0
시흥시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.7,2.7,2.8
시흥시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1055.0,1123.0,1208.0
시흥시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,39810.0,41471.0,43361.0
신안군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.5,3.6
신안군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,108.0,109.0,112.0
신안군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3118.0,3118.0,3104.0
아산시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.4,4.3,4.3
아산시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,950.0,961.0,963.0
아산시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,21385.0,22321.0,22655.0
안동시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.5,3.5
안동시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,482.0,491.0,500.0
안동시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,13817.0,14037.0,14098.0
안산시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.3,3.1,3.1
안산시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1736.0,1701.0,1693.0
안산시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,53403.0,54193.0,54200.0
안성시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.5,3.4
안성시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,527.0,529.0,543.0
안성시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,14442.0,14982.0,15884.0
안양시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.7,3.7,3.6
안양시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1672.0,1662.0,1639.0
안양시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,44814.0,44824.0,45375.0
양구군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.9,2.9,2.9
양구군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,56.0,59.0,62.0
양구군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,1956.0,2022.0,2128.0
양산시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.6,3.6
양산시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,878.0,961.0,981.0
양산시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,24979.0,26443.0,27426.0
양양군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,1.8,1.8,1.9
양양군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,72.0,74.0,76.0
양양군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3901.0,4050.0,4105.0
양주시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.3,3.4,3.4
양주시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,565.0,597.0,634.0
양주시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,16952.0,17558.0,18597.0
양천구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.7,4.6,4.7
양천구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1213.0,1203.0,1224.0
양천구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,26077.0,26126.0,25894.0
양평군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.8,3.7,3.9
양평군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,300.0,295.0,327.0
양평군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,7851.0,8080.0,8362.0
여수시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.2,3.1,3.1
여수시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,744.0,753.0,773.0
여수시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,23576.0,24379.0,24978.0
여주시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.5,3.6
여주시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,316.0,321.0,335.0
여주시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,8683.0,9077.0,9287.0
연수구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.3,4.3,4.4
연수구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,803.0,827.0,880.0
연수구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,18533.0,19191.0,19802.0
연제구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.6,3.6,3.8
연제구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,601.0,606.0,640.0
연제구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,16682.0,16661.0,16876.0
연천군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.9,4.0,3.9
연천군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,144.0,145.0,149.0
연천군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3659.0,3661.0,3841.0
영광군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.5,3.6,3.7
영광군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,166.0,169.0,177.0
영광군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4719.0,4750.0,4775.0
영덕군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,2.9,3.1
영덕군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,115.0,115.0,123.0
영덕군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3801.0,3907.0,4001.0
영도구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,3.0,3.2
영도구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,274.0,282.0,303.0
영도구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,9282.0,9270.0,9394.0
영동군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.7,4.6,4.7
영동군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,170.0,171.0,176.0
영동군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3633.0,3691.0,3776.0
영등포구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.8,2.8,2.9
영등포구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,1201.0,1208.0,1218.0
영등포구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,43163.0,42589.0,42370.0
영암군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.1,4.0,4.0
영암군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,192.0,191.0,198.0
영암군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4627.0,4752.0,4938.0
영양군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.2,4.0,4.1
영양군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,55.0,54.0,55.0
영양군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,1312.0,1342.0,1353.0
영월군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.1,3.1,3.2
영월군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,118.0,120.0,128.0
영월군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3769.0,3865.0,3956.0
영주시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.0,3.1,3.2
영주시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,291.0,296.0,313.0
영주시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,9604.0,9636.0,9801.0
영천시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.4,3.4,3.5
영천시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,301.0,304.0,314.0
영천시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,8730.0,8914.0,8996.0
예산군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.4,3.3,3.4
예산군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,236.0,237.0,250.0
예산군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,6918.0,7087.0,7272.0
예천군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.5,4.7,4.9
예천군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,151.0,163.0,184.0
예천군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,3321.0,3504.0,3737.0
오산시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.6,4.5,4.6
오산시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,568.0,584.0,605.0
오산시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,12356.0,13050.0,13167.0
옥천군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.1,4.0,3.7
옥천군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,166.0,166.0,158.0
옥천군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4060.0,4118.0,4227.0
옹진군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.1,2.1,2.4
옹진군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,40.0,41.0,49.0
옹진군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,1897.0,1984.0,2082.0
완도군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,3.2,3.2,3.1
완도군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,145.0,146.0,148.0
완도군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,4477.0,4599.0,4798.0
완주군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,4.4,4.2,4.4
완주군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,299.0,300.0,321.0
완주군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,6763.0,7109.0,7331.0
용산구 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,2.7,2.8,2.8
용산구 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,554.0,579.0,562.0
용산구 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,20806.0,20813.0,20254.0
용인시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,5.0,4.7,4.5
용인시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,2461.0,2495.0,2525.0
용인시 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,49635.0,52723.0,55828.0
울릉군 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,,,,,,,,,,,1.4,1.4,1.4
울릉군 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,,,,,,,,,,,17.0,17.0,18.0
울릉군 - 전산업 사업체수＜br＞(B),Statistics,,,,,,,,,,,1254.0,1253.0,1308.0
울산광역시 - 보건및사회복지사업체 비율＜br＞(A÷B×100),Statistics,2.7,2.8,2.9,3.2,3.2,3.3,3.4,3.4,3.3,3.4,3.4,3.4,3.4
울산광역시 - 보건업 및 사회복지서비스업 사업체수＜br＞(A),Statistics,1785.0,1885.0,2012.0,2234.0,2369.0,2487.0,2584.0,2676.0,2700.0,2805.0,2883.0,2894.0,2969.0
