item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
남원시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,86.2,86.8,91.3
남원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,83281.0,82554.0,81441.0
남해군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,4569.0,4675.0,4743.0
남해군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,102.3,106.3,108.7
남해군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,44642.0,43990.0,43622.0
노원구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,26516.0,26616.0,26618.0
노원구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,47.8,48.9,49.9
노원구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,554403.0,543752.0,532905.0
논산시 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,10569.0,10919.0,11598.0
논산시 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,86.5,90.8,97.6
논산시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,122240.0,120230.0,118842.0
단양군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,3015.0,3122.0,3185.0
단양군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,99.8,103.2,107.0
단양군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,30215.0,30255.0,29756.0
달서구 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,42931.0,42849.0,42679.0
달서구 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,74.3,74.7,75.0
달서구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,578068.0,573413.0,568887.0
달성군 - 사업체수＜br＞(A),Statistics,,,,,,,,,,,17314.0,18071.0,18710.0
달성군 - 인구천명당 사업체수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,71.1,72.1,72.9
달성군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,243375.0,250543.0,256540.0
