item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
천안시 - 계 - 면적,Statistics,438.0,408.0,365.5,332.6,369.38,355.65,276.67,259.5,273.42,295.94
천안시 - 계 - 출하량,Statistics,9648.0,7690.0,6810.5,6075.1,7944.19,4408.33,7568.24,8112.41,8609.3,4825.92
천안시 - 무농약농산물 - 건수,Statistics,112.0,134.0,151.0,127.0,148.0,151.0,183.0,156.0,150.0,168.0
천안시 - 무농약농산물 - 농가수,Statistics,167.0,211.0,191.0,157.0,179.0,184.0,195.0,168.0,169.0,192.0
천안시 - 무농약농산물 - 면적,Statistics,115.0,273.0,220.5,144.4,152.27,157.47,115.3,99.33,114.8,136.27
천안시 - 무농약농산물 - 출하량,Statistics,4286.0,6498.0,5733.7,5384.8,7395.0,3635.01,6577.21,7238.58,7705.67,3933.06
천안시 - 유기농산물 - 건수,Statistics,17.0,17.0,18.0,19.0,23.0,24.0,25.0,23.0,26.0,27.0
천안시 - 유기농산물 - 농가수,Statistics,161.0,170.0,181.0,118.0,174.0,173.0,191.0,186.0,187.0,190.0
천안시 - 유기농산물 - 면적,Statistics,136.0,135.0,145.0,188.2,217.11,198.19,161.36,160.17,158.61,159.67
천안시 - 유기농산물 - 출하량,Statistics,1226.0,1192.0,1076.8,690.3,549.19,773.33,991.03,873.82,903.63,892.86
천안시 - 저농약농산물 - 건수,Statistics,35.0,,,,,,,,,
천안시 - 저농약농산물 - 농가수,Statistics,126.0,,,,,,,,,
천안시 - 저농약농산물 - 면적,Statistics,187.0,,,,,,,,,
천안시 - 저농약농산물 - 출하량,Statistics,4136.0,,,,,,,,,
철원군 - 계 - 건수,Statistics,57.0,58.0,69.0,53.0,52.0,88.0,82.0,81.0,75.0,75.0
철원군 - 계 - 농가수,Statistics,146.0,139.0,114.0,103.0,96.0,92.0,82.0,81.0,75.0,75.0
철원군 - 계 - 면적,Statistics,321.0,282.0,238.7,221.8,202.44,192.62,174.65,162.54,156.6,163.7
철원군 - 계 - 출하량,Statistics,1707.0,1706.0,1198.1,1211.6,1156.67,955.04,1152.09,766.46,649.76,867.4
철원군 - 무농약농산물 - 건수,Statistics,42.0,40.0,46.0,30.0,36.0,51.0,47.0,45.0,42.0,41.0
철원군 - 무농약농산물 - 농가수,Statistics,94.0,80.0,64.0,51.0,53.0,51.0,47.0,45.0,42.0,41.0
철원군 - 무농약농산물 - 면적,Statistics,206.0,156.0,136.1,119.0,122.5,120.9,106.65,87.95,85.38,76.99
철원군 - 무농약농산물 - 출하량,Statistics,1070.0,947.0,741.4,638.5,633.74,588.76,712.36,401.98,373.15,403.33
철원군 - 유기농산물 - 건수,Statistics,15.0,18.0,23.0,23.0,16.0,37.0,35.0,36.0,33.0,34.0
철원군 - 유기농산물 - 농가수,Statistics,52.0,59.0,50.0,52.0,43.0,41.0,35.0,36.0,33.0,34.0
철원군 - 유기농산물 - 면적,Statistics,115.0,126.0,102.6,102.8,79.94,71.72,68.01,74.59,71.22,86.71
철원군 - 유기농산물 - 출하량,Statistics,637.0,759.0,456.7,573.1,522.93,366.27,439.73,364.49,276.6,464.07
청도군 - 계 - 건수,Statistics,124.0,117.0,111.0,103.0,97.0,117.0,105.0,101.0,104.0,110.0
청도군 - 계 - 농가수,Statistics,291.0,238.0,225.0,215.0,204.0,210.0,192.0,183.0,179.0,179.0
청도군 - 계 - 면적,Statistics,191.0,137.0,146.9,130.9,105.54,110.97,84.3,80.89,85.68,91.07
청도군 - 계 - 출하량,Statistics,28965.0,20146.0,20489.0,17676.5,20775.08,43637.6,18868.07,17484.54,39854.01,41161.91
청도군 - 무농약농산물 - 건수,Statistics,97.0,107.0,103.0,95.0,90.0,108.0,96.0,93.0,96.0,101.0
청도군 - 무농약농산물 - 농가수,Statistics,222.0,228.0,217.0,207.0,197.0,201.0,183.0,175.0,171.0,170.0
청도군 - 무농약농산물 - 면적,Statistics,145.0,131.0,142.8,126.8,101.6,93.18,76.04,72.93,77.93,82.16
청도군 - 무농약농산물 - 출하량,Statistics,28238.0,20111.0,20215.1,17014.4,20722.21,43331.21,18666.77,16952.51,39319.61,40507.59
청도군 - 유기농산물 - 건수,Statistics,12.0,10.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0
청도군 - 유기농산물 - 농가수,Statistics,12.0,10.0,8.0,8.0,7.0,9.0,9.0,8.0,8.0,9.0
청도군 - 유기농산물 - 면적,Statistics,6.0,6.0,4.1,4.1,3.94,17.79,8.26,7.96,7.75,8.91
청도군 - 유기농산물 - 출하량,Statistics,40.0,35.0,273.9,662.1,52.86,306.39,201.3,532.03,534.39,654.33
청도군 - 저농약농산물 - 건수,Statistics,15.0,,,,,,,,,
청도군 - 저농약농산물 - 농가수,Statistics,57.0,,,,,,,,,
청도군 - 저농약농산물 - 면적,Statistics,40.0,,,,,,,,,
청도군 - 저농약농산물 - 출하량,Statistics,687.0,,,,,,,,,
청송군 - 계 - 건수,Statistics,65.0,56.0,67.0,61.0,55.0,56.0,47.0,51.0,53.0,54.0
청송군 - 계 - 농가수,Statistics,117.0,78.0,85.0,76.0,70.0,69.0,57.0,61.0,61.0,62.0
청송군 - 계 - 면적,Statistics,190.0,94.0,116.6,105.0,101.62,98.75,82.99,92.07,108.85,118.63
청송군 - 계 - 출하량,Statistics,1026.0,700.0,729.8,548.4,551.19,929.84,908.29,438.81,1081.21,737.25
청송군 - 무농약농산물 - 건수,Statistics,37.0,44.0,52.0,48.0,42.0,40.0,28.0,29.0,31.0,31.0
청송군 - 무농약농산물 - 농가수,Statistics,66.0,63.0,70.0,63.0,57.0,53.0,38.0,39.0,39.0,39.0
청송군 - 무농약농산물 - 면적,Statistics,84.0,66.0,85.0,74.2,75.68,68.88,48.66,51.04,69.56,79.2
청송군 - 무농약농산물 - 출하량,Statistics,371.0,340.0,436.4,458.0,396.99,475.44,395.43,295.38,873.89,565.81
청송군 - 유기농산물 - 건수,Statistics,13.0,12.0,15.0,13.0,13.0,16.0,19.0,22.0,22.0,23.0
청송군 - 유기농산물 - 농가수,Statistics,16.0,15.0,15.0,13.0,13.0,16.0,19.0,22.0,22.0,23.0
청송군 - 유기농산물 - 면적,Statistics,41.0,28.0,31.6,30.8,25.94,29.87,34.33,41.03,39.29,39.43
청송군 - 유기농산물 - 출하량,Statistics,237.0,360.0,293.4,90.4,154.2,454.4,512.86,143.43,207.33,171.44
청송군 - 저농약농산물 - 건수,Statistics,15.0,,,,,,,,,
청송군 - 저농약농산물 - 농가수,Statistics,35.0,,,,,,,,,
청송군 - 저농약농산물 - 면적,Statistics,65.0,,,,,,,,,
청송군 - 저농약농산물 - 출하량,Statistics,418.0,,,,,,,,,
청양군 - 계 - 건수,Statistics,79.0,117.0,119.0,113.0,144.0,215.0,222.0,210.0,200.0,182.0
청양군 - 계 - 농가수,Statistics,402.0,449.0,413.0,368.0,402.0,444.0,430.0,398.0,383.0,353.0
청양군 - 계 - 면적,Statistics,862.0,788.0,695.5,637.5,651.27,669.13,639.15,613.33,622.9,582.21
청양군 - 계 - 출하량,Statistics,1400.0,1671.0,1528.4,1877.0,1424.37,2431.01,1712.72,1380.34,1511.88,1379.93
청양군 - 무농약농산물 - 건수,Statistics,56.0,93.0,93.0,85.0,105.0,172.0,179.0,167.0,149.0,128.0
청양군 - 무농약농산물 - 농가수,Statistics,280.0,292.0,225.0,181.0,202.0,238.0,233.0,205.0,189.0,161.0
청양군 - 무농약농산물 - 면적,Statistics,537.0,355.0,227.6,149.6,176.14,167.15,157.85,126.45,132.39,121.3
청양군 - 무농약농산물 - 출하량,Statistics,814.0,1229.0,816.4,1220.2,751.15,821.57,1030.49,891.25,975.13,845.16
청양군 - 유기농산물 - 건수,Statistics,23.0,24.0,26.0,28.0,39.0,43.0,43.0,43.0,51.0,54.0
청양군 - 유기농산물 - 농가수,Statistics,122.0,157.0,188.0,187.0,200.0,206.0,197.0,193.0,194.0,192.0
청양군 - 유기농산물 - 면적,Statistics,325.0,433.0,467.9,487.9,475.13,501.99,481.31,486.88,490.51,460.91
청양군 - 유기농산물 - 출하량,Statistics,586.0,442.0,712.0,656.8,673.22,1609.44,682.23,489.08,536.75,534.76
청주시 - 계 - 건수,Statistics,224.0,280.0,304.0,297.0,315.0,342.0,326.0,308.0,321.0,288.0
청주시 - 계 - 농가수,Statistics,951.0,1148.0,1001.0,944.0,915.0,906.0,922.0,877.0,875.0,866.0
청주시 - 계 - 면적,Statistics,763.0,992.0,879.5,831.7,807.32,737.56,767.55,712.67,698.87,689.81
청주시 - 계 - 출하량,Statistics,10684.0,9033.0,8101.7,10231.2,10942.8,10313.44,13539.11,9398.91,10218.48,9790.91
청주시 - 무농약농산물 - 건수,Statistics,148.0,196.0,211.0,200.0,192.0,215.0,195.0,173.0,182.0,156.0
청주시 - 무농약농산물 - 농가수,Statistics,618.0,836.0,701.0,637.0,577.0,358.0,304.0,245.0,252.0,230.0
청주시 - 무농약농산물 - 면적,Statistics,480.0,712.0,617.4,565.4,486.52,257.81,217.81,165.27,167.25,159.32
청주시 - 무농약농산물 - 출하량,Statistics,6823.0,6889.0,5764.2,7655.7,7554.77,6107.67,7862.18,4929.92,5725.23,5521.39
청주시 - 유기농산물 - 건수,Statistics,74.0,84.0,93.0,97.0,123.0,127.0,131.0,135.0,139.0,132.0
청주시 - 유기농산물 - 농가수,Statistics,307.0,312.0,300.0,307.0,338.0,548.0,618.0,632.0,623.0,636.0
청주시 - 유기농산물 - 면적,Statistics,273.0,280.0,262.1,266.3,320.79,479.75,549.75,547.4,531.62,530.48
청주시 - 유기농산물 - 출하량,Statistics,3835.0,2144.0,2337.5,2575.5,3388.04,4205.77,5676.93,4468.99,4493.23,4269.54
청주시 - 저농약농산물 - 건수,Statistics,2.0,,,,,,,,,
청주시 - 저농약농산물 - 농가수,Statistics,26.0,,,,,,,,,
청주시 - 저농약농산물 - 면적,Statistics,10.0,,,,,,,,,
청주시 - 저농약농산물 - 출하량,Statistics,26.0,,,,,,,,,
춘천시 - 계 - 건수,Statistics,97.0,147.0,145.0,150.0,182.0,197.0,180.0,180.0,187.0,186.0
춘천시 - 계 - 농가수,Statistics,186.0,191.0,160.0,166.0,182.0,205.0,188.0,186.0,192.0,186.0
춘천시 - 계 - 면적,Statistics,166.0,175.0,127.2,124.8,241.7,176.55,188.94,178.31,187.79,173.02
춘천시 - 계 - 출하량,Statistics,1795.0,1495.0,1164.8,826.5,943.9,871.2,631.98,635.97,640.64,598.1
춘천시 - 무농약농산물 - 건수,Statistics,71.0,125.0,132.0,137.0,166.0,178.0,160.0,159.0,163.0,163.0
춘천시 - 무농약농산물 - 농가수,Statistics,154.0,169.0,147.0,153.0,166.0,186.0,168.0,165.0,168.0,163.0
춘천시 - 무농약농산물 - 면적,Statistics,131.0,148.0,107.9,107.3,210.33,144.55,158.74,143.41,151.14,134.28
춘천시 - 무농약농산물 - 출하량,Statistics,1423.0,1294.0,1046.2,734.2,857.65,826.74,582.28,597.58,589.63,549.63
춘천시 - 유기농산물 - 건수,Statistics,20.0,22.0,13.0,13.0,16.0,19.0,20.0,21.0,24.0,23.0
춘천시 - 유기농산물 - 농가수,Statistics,25.0,22.0,13.0,13.0,16.0,19.0,20.0,21.0,24.0,23.0
춘천시 - 유기농산물 - 면적,Statistics,30.0,27.0,19.3,17.5,31.37,32.0,30.2,34.89,36.65,38.74
춘천시 - 유기농산물 - 출하량,Statistics,250.0,201.0,118.6,92.3,86.25,44.46,49.69,38.39,51.01,48.46
춘천시 - 저농약농산물 - 건수,Statistics,6.0,,,,,,,,,
춘천시 - 저농약농산물 - 농가수,Statistics,7.0,,,,,,,,,
춘천시 - 저농약농산물 - 면적,Statistics,5.0,,,,,,,,,
춘천시 - 저농약농산물 - 출하량,Statistics,122.0,,,,,,,,,
충주시 - 계 - 건수,Statistics,213.0,185.0,198.0,211.0,236.0,255.0,243.0,246.0,235.0,232.0
충주시 - 계 - 농가수,Statistics,480.0,354.0,348.0,313.0,311.0,349.0,328.0,332.0,322.0,311.0
충주시 - 계 - 면적,Statistics,566.0,439.0,433.8,417.6,406.64,424.73,400.23,382.43,382.61,366.59
충주시 - 계 - 출하량,Statistics,5536.0,3987.0,5121.6,4005.1,4468.78,4119.51,4606.19,4272.36,4068.0,4485.07
충주시 - 무농약농산물 - 건수,Statistics,121.0,123.0,124.0,133.0,142.0,150.0,126.0,125.0,123.0,126.0
충주시 - 무농약농산물 - 농가수,Statistics,260.0,249.0,213.0,174.0,142.0,150.0,126.0,125.0,123.0,126.0
충주시 - 무농약농산물 - 면적,Statistics,277.0,281.0,251.9,231.7,196.09,146.35,110.64,86.24,94.01,94.27
충주시 - 무농약농산물 - 출하량,Statistics,2281.0,2779.0,3153.2,2643.1,2481.16,2547.58,3089.01,2818.07,2721.08,3015.59
충주시 - 유기농산물 - 건수,Statistics,61.0,62.0,74.0,78.0,94.0,105.0,117.0,121.0,112.0,106.0
충주시 - 유기농산물 - 농가수,Statistics,102.0,105.0,135.0,139.0,169.0,199.0,202.0,207.0,199.0,185.0
충주시 - 유기농산물 - 면적,Statistics,155.0,158.0,181.9,185.9,210.54,278.39,289.59,296.18,288.6,272.32
충주시 - 유기농산물 - 출하량,Statistics,1209.0,1208.0,1968.4,1362.0,1987.62,1571.92,1517.18,1454.29,1346.92,1469.47
충주시 - 저농약농산물 - 건수,Statistics,31.0,,,,,,,,,
충주시 - 저농약농산물 - 농가수,Statistics,118.0,,,,,,,,,
충주시 - 저농약농산물 - 면적,Statistics,134.0,,,,,,,,,
충주시 - 저농약농산물 - 출하량,Statistics,2046.0,,,,,,,,,
충청남도 소계 - 계 - 건수,Statistics,1572.0,1558.0,1504.0,1566.0,1859.0,2129.0,2159.0,2102.0,2090.0,2082.0
충청남도 소계 - 계 - 농가수,Statistics,5544.0,4976.0,4321.0,4132.0,4272.0,4311.0,4180.0,3986.0,3922.0,3755.0
충청남도 소계 - 계 - 면적,Statistics,6950.0,6100.0,5228.9,5125.1,5203.53,5168.52,4858.68,4708.21,4864.62,4553.91
충청남도 소계 - 계 - 출하량,Statistics,51713.0,50634.0,43955.0,39618.8,43103.16,39855.04,43463.22,39204.27,39600.96,32877.98
충청남도 소계 - 무농약농산물 - 건수,Statistics,1141.0,1244.0,1176.0,1130.0,1344.0,1545.0,1532.0,1457.0,1416.0,1383.0
충청남도 소계 - 무농약농산물 - 농가수,Statistics,3144.0,3077.0,2622.0,2175.0,2250.0,2323.0,2197.0,2057.0,2029.0,1904.0
충청남도 소계 - 무농약농산물 - 면적,Statistics,3709.0,3521.0,2895.7,2292.6,2224.37,2185.4,2019.04,1923.52,2049.89,1813.14
충청남도 소계 - 무농약농산물 - 출하량,Statistics,22710.0,31682.0,28166.3,24045.0,28185.92,24608.75,28011.59,25907.04,26495.02,20943.56
충청남도 소계 - 유기농산물 - 건수,Statistics,269.0,314.0,328.0,436.0,515.0,584.0,627.0,645.0,674.0,699.0
충청남도 소계 - 유기농산물 - 농가수,Statistics,1768.0,1899.0,1699.0,1957.0,2022.0,1988.0,1983.0,1929.0,1893.0,1851.0
충청남도 소계 - 유기농산물 - 면적,Statistics,2420.0,2579.0,2333.2,2832.5,2979.16,2983.12,2839.64,2784.7,2814.73,2740.77
충청남도 소계 - 유기농산물 - 출하량,Statistics,14401.0,18952.0,15788.7,15573.8,14917.24,15246.29,15451.63,13297.23,13105.94,11934.42
충청남도 소계 - 저농약농산물 - 건수,Statistics,162.0,,,,,,,,,
충청남도 소계 - 저농약농산물 - 농가수,Statistics,632.0,,,,,,,,,
충청남도 소계 - 저농약농산물 - 면적,Statistics,821.0,,,,,,,,,
충청남도 소계 - 저농약농산물 - 출하량,Statistics,14602.0,,,,,,,,,
충청북도 소계 - 계 - 건수,Statistics,1270.0,1475.0,1621.0,1730.0,1680.0,1791.0,1776.0,1785.0,1718.0,1658.0
충청북도 소계 - 계 - 농가수,Statistics,3574.0,4018.0,3536.0,3280.0,3074.0,3148.0,3167.0,3143.0,3057.0,2957.0
충청북도 소계 - 계 - 면적,Statistics,3379.0,3607.0,3238.6,3037.6,2907.47,3004.28,2998.69,2942.45,2889.92,2894.85
충청북도 소계 - 계 - 출하량,Statistics,41840.0,44136.0,41483.6,39688.8,43805.41,38841.84,48769.1,35622.36,37153.4,41742.6
충청북도 소계 - 무농약농산물 - 건수,Statistics,893.0,1131.0,1220.0,1298.0,1146.0,1176.0,1129.0,1099.0,1060.0,1003.0
충청북도 소계 - 무농약농산물 - 농가수,Statistics,2390.0,3118.0,2580.0,2315.0,1941.0,1721.0,1598.0,1520.0,1474.0,1379.0
충청북도 소계 - 무농약농산물 - 면적,Statistics,2158.0,2685.0,2272.7,1998.3,1689.31,1474.28,1365.38,1247.12,1255.75,1248.12
충청북도 소계 - 무농약농산물 - 출하량,Statistics,27024.0,35793.0,31203.9,31952.0,32608.37,28399.05,35988.48,24985.37,26504.62,31183.42
충청북도 소계 - 유기농산물 - 건수,Statistics,288.0,344.0,401.0,432.0,534.0,615.0,647.0,686.0,658.0,655.0
충청북도 소계 - 유기농산물 - 농가수,Statistics,854.0,900.0,956.0,965.0,1133.0,1427.0,1569.0,1623.0,1583.0,1578.0
충청북도 소계 - 유기농산물 - 면적,Statistics,891.0,922.0,965.9,1039.3,1218.16,1530.0,1633.31,1695.33,1634.17,1646.73
충청북도 소계 - 유기농산물 - 출하량,Statistics,8862.0,8343.0,10279.7,7736.8,11197.05,10442.79,12780.62,10636.99,10648.78,10559.18
충청북도 소계 - 저농약농산물 - 건수,Statistics,89.0,,,,,,,,,
충청북도 소계 - 저농약농산물 - 농가수,Statistics,330.0,,,,,,,,,
충청북도 소계 - 저농약농산물 - 면적,Statistics,330.0,,,,,,,,,
충청북도 소계 - 저농약농산물 - 출하량,Statistics,5954.0,,,,,,,,,
칠곡군 - 계 - 건수,Statistics,60.0,59.0,59.0,53.0,50.0,56.0,49.0,39.0,39.0,44.0
칠곡군 - 계 - 농가수,Statistics,96.0,59.0,59.0,53.0,50.0,56.0,49.0,39.0,39.0,44.0
칠곡군 - 계 - 면적,Statistics,102.0,55.0,52.3,50.6,50.97,55.56,57.99,32.62,45.74,66.82
칠곡군 - 계 - 출하량,Statistics,787.0,492.0,591.0,786.0,1193.53,1151.36,1186.78,965.94,892.06,919.51
칠곡군 - 무농약농산물 - 건수,Statistics,42.0,52.0,52.0,47.0,44.0,50.0,43.0,34.0,33.0,37.0
칠곡군 - 무농약농산물 - 농가수,Statistics,50.0,52.0,52.0,47.0,44.0,50.0,43.0,34.0,33.0,37.0
칠곡군 - 무농약농산물 - 면적,Statistics,41.0,44.0,41.2,40.8,41.28,42.95,45.87,20.4,33.49,54.14
칠곡군 - 무농약농산물 - 출하량,Statistics,600.0,462.0,558.9,739.4,1177.21,1129.7,1162.38,945.47,868.3,901.54
칠곡군 - 유기농산물 - 건수,Statistics,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0
칠곡군 - 유기농산물 - 농가수,Statistics,7.0,7.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0
칠곡군 - 유기농산물 - 면적,Statistics,8.0,11.0,11.1,9.8,9.69,12.61,12.11,12.21,12.25,12.68
칠곡군 - 유기농산물 - 출하량,Statistics,33.0,30.0,32.1,46.6,16.32,21.66,24.4,20.47,23.76,17.97
칠곡군 - 저농약농산물 - 건수,Statistics,11.0,,,,,,,,,
칠곡군 - 저농약농산물 - 농가수,Statistics,39.0,,,,,,,,,
칠곡군 - 저농약농산물 - 면적,Statistics,53.0,,,,,,,,,
칠곡군 - 저농약농산물 - 출하량,Statistics,154.0,,,,,,,,,
태백시 - 계 - 건수,Statistics,4.0,9.0,11.0,12.0,20.0,26.0,31.0,26.0,27.0,26.0
태백시 - 계 - 농가수,Statistics,4.0,9.0,11.0,12.0,20.0,26.0,31.0,26.0,27.0,26.0
태백시 - 계 - 면적,Statistics,4.0,10.0,11.6,16.4,22.55,29.88,38.27,34.72,36.89,35.98
태백시 - 계 - 출하량,Statistics,49.0,135.0,72.4,27.8,57.59,26.39,52.14,51.01,40.83,62.07
태백시 - 무농약농산물 - 건수,Statistics,3.0,8.0,10.0,11.0,16.0,22.0,26.0,20.0,16.0,9.0
태백시 - 무농약농산물 - 농가수,Statistics,3.0,8.0,10.0,11.0,16.0,22.0,26.0,20.0,16.0,9.0
태백시 - 무농약농산물 - 면적,Statistics,4.0,9.0,11.6,16.4,16.54,23.52,25.99,21.79,15.3,6.07
태백시 - 무농약농산물 - 출하량,Statistics,49.0,133.0,72.4,27.8,18.59,18.84,40.14,38.19,25.72,26.17
태백시 - 유기농산물 - 건수,Statistics,1.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,11.0,17.0
태백시 - 유기농산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,4.0,4.0,5.0,6.0,11.0,17.0
태백시 - 유기농산물 - 면적,Statistics,,1.0,,,6.0,6.36,12.28,12.93,21.58,29.92
태백시 - 유기농산물 - 출하량,Statistics,,2.0,,,38.99,7.54,12.0,12.82,15.11,35.9
태안군 - 계 - 건수,Statistics,51.0,57.0,47.0,97.0,108.0,123.0,131.0,135.0,119.0,110.0
태안군 - 계 - 농가수,Statistics,164.0,125.0,106.0,97.0,108.0,123.0,131.0,135.0,119.0,110.0
태안군 - 계 - 면적,Statistics,106.0,50.0,49.6,38.7,45.59,64.74,67.67,67.46,65.89,60.07
태안군 - 계 - 출하량,Statistics,385.0,706.0,1259.4,354.9,308.21,599.34,737.17,557.74,862.53,407.65
태안군 - 무농약농산물 - 건수,Statistics,33.0,27.0,14.0,19.0,36.0,49.0,51.0,49.0,41.0,34.0
태안군 - 무농약농산물 - 농가수,Statistics,65.0,33.0,14.0,19.0,36.0,49.0,51.0,49.0,41.0,34.0
태안군 - 무농약농산물 - 면적,Statistics,64.0,18.0,10.6,14.8,23.61,39.78,39.72,28.19,22.86,19.75
태안군 - 무농약농산물 - 출하량,Statistics,212.0,370.0,50.9,76.0,144.33,300.2,287.78,175.69,358.63,115.93
태안군 - 유기농산물 - 건수,Statistics,17.0,30.0,33.0,78.0,72.0,74.0,80.0,86.0,78.0,76.0
태안군 - 유기농산물 - 농가수,Statistics,93.0,92.0,92.0,78.0,72.0,74.0,80.0,86.0,78.0,76.0
태안군 - 유기농산물 - 면적,Statistics,33.0,32.0,39.0,23.9,21.98,24.96,27.95,39.27,43.03,40.32
태안군 - 유기농산물 - 출하량,Statistics,173.0,336.0,1208.5,278.9,163.88,299.14,449.39,382.04,503.9,291.72
태안군 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
태안군 - 저농약농산물 - 농가수,Statistics,6.0,,,,,,,,,
태안군 - 저농약농산물 - 면적,Statistics,9.0,,,,,,,,,
파주시 - 계 - 건수,Statistics,106.0,117.0,173.0,185.0,203.0,222.0,215.0,185.0,180.0,195.0
파주시 - 계 - 농가수,Statistics,187.0,133.0,173.0,185.0,203.0,222.0,215.0,185.0,180.0,195.0
파주시 - 계 - 면적,Statistics,310.0,278.0,360.0,388.3,439.33,487.46,425.31,395.56,515.81,546.21
파주시 - 계 - 출하량,Statistics,6000.0,24682.0,2967.2,3064.5,3154.53,3793.08,3839.8,2827.18,3325.92,3381.0
파주시 - 무농약농산물 - 건수,Statistics,85.0,102.0,148.0,164.0,175.0,192.0,187.0,157.0,153.0,172.0
파주시 - 무농약농산물 - 농가수,Statistics,135.0,106.0,148.0,164.0,175.0,192.0,187.0,157.0,153.0,172.0
파주시 - 무농약농산물 - 면적,Statistics,210.0,216.0,323.4,365.5,405.05,452.54,391.73,360.88,481.66,513.4
파주시 - 무농약농산물 - 출하량,Statistics,3718.0,24363.0,2761.0,2870.2,2805.04,3432.92,3330.07,2367.5,2836.42,2942.06
파주시 - 유기농산물 - 건수,Statistics,11.0,15.0,25.0,21.0,28.0,30.0,28.0,28.0,27.0,23.0
파주시 - 유기농산물 - 농가수,Statistics,25.0,27.0,25.0,21.0,28.0,30.0,28.0,28.0,27.0,23.0
파주시 - 유기농산물 - 면적,Statistics,61.0,62.0,36.6,22.8,34.27,34.92,33.58,34.68,34.15,32.81
파주시 - 유기농산물 - 출하량,Statistics,492.0,319.0,206.2,194.3,349.49,360.15,509.73,459.68,489.5,438.94
파주시 - 저농약농산물 - 건수,Statistics,10.0,,,,,,,,,
파주시 - 저농약농산물 - 농가수,Statistics,27.0,,,,,,,,,
파주시 - 저농약농산물 - 면적,Statistics,39.0,,,,,,,,,
파주시 - 저농약농산물 - 출하량,Statistics,1790.0,,,,,,,,,
평창군 - 계 - 건수,Statistics,62.0,65.0,77.0,70.0,73.0,90.0,110.0,124.0,136.0,149.0
평창군 - 계 - 농가수,Statistics,77.0,79.0,85.0,77.0,80.0,96.0,115.0,129.0,140.0,153.0
평창군 - 계 - 면적,Statistics,428.0,403.0,301.2,271.1,313.15,355.45,439.42,468.46,510.36,600.96
평창군 - 계 - 출하량,Statistics,5269.0,3101.0,1862.9,1779.2,2192.47,1738.64,1599.81,2018.22,1872.0,2562.17
평창군 - 무농약농산물 - 건수,Statistics,43.0,45.0,57.0,50.0,49.0,59.0,81.0,84.0,92.0,92.0
평창군 - 무농약농산물 - 농가수,Statistics,58.0,59.0,65.0,57.0,56.0,65.0,86.0,89.0,96.0,96.0
평창군 - 무농약농산물 - 면적,Statistics,135.0,120.0,98.5,93.1,122.67,154.37,237.57,185.59,217.75,268.98
평창군 - 무농약농산물 - 출하량,Statistics,3458.0,1707.0,1619.1,1374.8,1751.52,1387.18,1065.76,901.34,1055.93,1620.85
평창군 - 유기농산물 - 건수,Statistics,18.0,20.0,20.0,20.0,24.0,31.0,29.0,40.0,44.0,57.0
평창군 - 유기농산물 - 농가수,Statistics,18.0,20.0,20.0,20.0,24.0,31.0,29.0,40.0,44.0,57.0
평창군 - 유기농산물 - 면적,Statistics,291.0,283.0,202.7,178.0,190.47,201.08,201.85,282.87,292.61,331.98
평창군 - 유기농산물 - 출하량,Statistics,1811.0,1394.0,243.8,404.4,440.95,351.46,534.04,1116.87,816.07,941.32
평창군 - 저농약농산물 - 건수,Statistics,1.0,,,,,,,,,
평창군 - 저농약농산물 - 농가수,Statistics,1.0,,,,,,,,,
평창군 - 저농약농산물 - 면적,Statistics,2.0,,,,,,,,,
평택시 - 계 - 건수,Statistics,109.0,110.0,118.0,111.0,127.0,130.0,137.0,132.0,133.0,124.0
평택시 - 계 - 농가수,Statistics,176.0,149.0,136.0,122.0,136.0,139.0,145.0,138.0,139.0,130.0
평택시 - 계 - 면적,Statistics,171.0,113.0,105.8,102.1,101.22,114.88,104.87,92.2,102.14,105.89
평택시 - 계 - 출하량,Statistics,2430.0,3806.0,2100.9,1752.5,2481.89,4335.11,2356.83,2545.25,1636.37,3273.04
평택시 - 무농약농산물 - 건수,Statistics,80.0,92.0,101.0,99.0,114.0,118.0,119.0,115.0,115.0,108.0
평택시 - 무농약농산물 - 농가수,Statistics,116.0,127.0,119.0,110.0,123.0,127.0,127.0,121.0,121.0,114.0
평택시 - 무농약농산물 - 면적,Statistics,78.0,82.0,72.9,74.7,85.71,100.68,86.8,77.1,87.63,92.21
평택시 - 무농약농산물 - 출하량,Statistics,2080.0,3587.0,1903.1,1643.1,2390.33,4245.69,2175.26,2419.67,1491.8,3131.3
평택시 - 유기농산물 - 건수,Statistics,17.0,18.0,17.0,12.0,13.0,12.0,18.0,17.0,18.0,16.0
평택시 - 유기농산물 - 농가수,Statistics,21.0,22.0,17.0,12.0,13.0,12.0,18.0,17.0,18.0,16.0
평택시 - 유기농산물 - 면적,Statistics,33.0,31.0,32.9,27.4,15.51,14.19,18.06,15.1,14.51,13.68
평택시 - 유기농산물 - 출하량,Statistics,255.0,219.0,197.8,109.4,91.56,89.42,181.57,125.58,144.57,141.74
