item,category,2021,2022,2023
대구광역시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,7663.0,7928.0,8135.0
대구광역시 - 전산업 사업체수(B),Statistics,279798.0,279223.0,285388.0
대덕구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.2,2.2,2.2
대덕구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,562.0,570.0,559.0
대덕구 - 전산업 사업체수(B),Statistics,25405.0,25428.0,25377.0
대전광역시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.1,3.2,3.1
대전광역시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,5141.0,5236.0,5219.0
대전광역시 - 전산업 사업체수(B),Statistics,164095.0,164664.0,167782.0
도봉구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.4,3.5,3.4
도봉구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,859.0,872.0,868.0
도봉구 - 전산업 사업체수(B),Statistics,25391.0,25193.0,25580.0
동구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.2,2.2,2.2
동구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,393.0,390.0,385.0
동구 - 전산업 사업체수(B),Statistics,18208.0,17943.0,17620.0
동대문구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.5,2.6,2.6
동대문구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1085.0,1098.0,1100.0
동대문구 - 전산업 사업체수(B),Statistics,42813.0,42491.0,42782.0
동두천시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.6,3.7,3.6
동두천시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,320.0,335.0,332.0
동두천시 - 전산업 사업체수(B),Statistics,9011.0,9077.0,9327.0
동래구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.1,3.3,3.3
동래구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,859.0,904.0,936.0
동래구 - 전산업 사업체수(B),Statistics,27667.0,27647.0,28059.0
동작구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,4.0,4.1,4.0
동작구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1110.0,1118.0,1105.0
동작구 - 전산업 사업체수(B),Statistics,27915.0,27120.0,27441.0
동해시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.4,2.5,2.5
동해시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,279.0,289.0,288.0
동해시 - 전산업 사업체수(B),Statistics,11395.0,11516.0,11666.0
마포구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.4,2.4,2.4
마포구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1339.0,1347.0,1362.0
마포구 - 전산업 사업체수(B),Statistics,56782.0,55516.0,55741.0
목포시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.8,2.7
목포시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,784.0,796.0,784.0
목포시 - 전산업 사업체수(B),Statistics,29018.0,28662.0,28791.0
무안군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.0,3.1,3.1
무안군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,288.0,300.0,321.0
무안군 - 전산업 사업체수(B),Statistics,9738.0,9612.0,10313.0
무주군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,2.9,2.6
무주군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,98.0,103.0,97.0
무주군 - 전산업 사업체수(B),Statistics,3462.0,3581.0,3703.0
문경시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.1,3.2,3.2
문경시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,267.0,279.0,286.0
문경시 - 전산업 사업체수(B),Statistics,8647.0,8600.0,8944.0
미추홀구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.7,2.7
미추홀구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1084.0,1114.0,1143.0
미추홀구 - 전산업 사업체수(B),Statistics,41395.0,41696.0,42151.0
밀양시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.4,2.4,2.5
밀양시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,333.0,346.0,361.0
밀양시 - 전산업 사업체수(B),Statistics,13979.0,14422.0,14694.0
보령시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.4,2.5,2.3
보령시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,327.0,336.0,330.0
보령시 - 전산업 사업체수(B),Statistics,13513.0,13600.0,14136.0
보성군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.9,3.0,2.8
보성군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,147.0,154.0,151.0
보성군 - 전산업 사업체수(B),Statistics,5129.0,5088.0,5412.0
보은군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.8,2.8
보은군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,116.0,120.0,128.0
보은군 - 전산업 사업체수(B),Statistics,4488.0,4293.0,4597.0
봉화군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.2,2.3,2.2
봉화군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,80.0,81.0,81.0
봉화군 - 전산업 사업체수(B),Statistics,3598.0,3508.0,3686.0
부산광역시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.6,2.7,2.7
부산광역시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,10292.0,10719.0,10799.0
부산광역시 - 전산업 사업체수(B),Statistics,401254.0,400565.0,401008.0
부산진구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.0,3.1,3.0
부산진구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1322.0,1354.0,1355.0
부산진구 - 전산업 사업체수(B),Statistics,44355.0,44035.0,44530.0
부안군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.5,2.6,2.6
부안군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,195.0,202.0,205.0
부안군 - 전산업 사업체수(B),Statistics,7676.0,7650.0,7956.0
부여군 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.8,3.0,2.7
부여군 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,229.0,227.0,221.0
부여군 - 전산업 사업체수(B),Statistics,8146.0,7671.0,8337.0
부천시 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,2.7,2.8,2.7
부천시 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,2377.0,2441.0,2446.0
부천시 - 전산업 사업체수(B),Statistics,87889.0,88728.0,89469.0
부평구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.0,2.9,3.0
부평구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,1374.0,1404.0,1403.0
부평구 - 전산업 사업체수(B),Statistics,45679.0,47615.0,47307.0
북구 - 보건 및 사회복지 사업체 비율(A÷B×1000),Statistics,3.5,3.7,3.7
북구 - 보건업 및 사회복지 서비스업 사업체수(A),Statistics,744.0,757.0,762.0
북구 - 전산업 사업체수(B),Statistics,21049.0,20544.0,20780.0
