고흥군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,20.1,24.8,23.9,24.7,24.5,24.5,25.0,25.6,26.1,26.8,27.1
고흥군 - 전체 일반가구＜br＞(B),Statistics,31492.0,29852.0,29136.0,29198.0,28959.0,28993.0,28933.0,29520.0,29739.0,30107.0,30024.0
곡성군 - 65세이상 1인가구＜br＞(A),Statistics,2508.0,3037.0,2702.0,2722.0,2776.0,2800.0,2743.0,2798.0,2882.0,2981.0,3056.0
곡성군 - 독거노인가구비율＜br＞(A÷B×100),Statistics,21.0,25.9,21.9,21.4,21.7,22.5,21.7,22.1,22.5,23.1,23.5
곡성군 - 전체 일반가구＜br＞(B),Statistics,11932.0,11704.0,12344.0,12721.0,12810.0,12464.0,12630.0,12689.0,12801.0,12901.0,13018.0
공주시 - 65세이상 1인가구＜br＞(A),Statistics,3787.0,4738.0,4587.0,4850.0,5001.0,5198.0,5356.0,5647.0,6208.0,6641.0,6988.0
공주시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,8.6,10.7,10.8,11.0,11.3,11.7,12.0,12.2,13.4,14.2,14.7
공주시 - 전체 일반가구＜br＞(B),Statistics,43965.0,44317.0,42461.0,43921.0,44298.0,44552.0,44816.0,46165.0,46411.0,46899.0,47452.0
과천시 - 65세이상 1인가구＜br＞(A),Statistics,683.0,951.0,1194.0,1175.0,1024.0,1059.0,1090.0,1220.0,1417.0,1542.0,1589.0
과천시 - 독거노인가구비율＜br＞(A÷B×100),Statistics,3.9,4.4,5.3,5.5,5.5,5.7,5.8,6.0,6.0,5.8,5.7
과천시 - 전체 일반가구＜br＞(B),Statistics,17652.0,21662.0,22541.0,21211.0,18491.0,18678.0,18901.0,20504.0,23761.0,26753.0,27702.0
관악구 - 65세이상 1인가구＜br＞(A),Statistics,4251.0,6713.0,9640.0,10333.0,10915.0,11503.0,12500.0,13676.0,15039.0,16292.0,17603.0
관악구 - 독거노인가구비율＜br＞(A÷B×100),Statistics,2.1,3.1,4.2,4.5,4.7,4.9,5.2,5.5,6.0,6.3,6.7
관악구 - 전체 일반가구＜br＞(B),Statistics,202788.0,217359.0,228636.0,230570.0,232212.0,236761.0,242154.0,248959.0,252619.0,260075.0,263166.0
