item,category,2009,2011,2013,2015,2017,2019,2021,2023
전국 - 계 - - 관광,Statistics,71.5,72.1,77.1,79.8,88.1,89.8,42.991,82.713
전국 - 계 - - 교육,Statistics,5.2,6.9,5.2,4.2,2.9,2.7,13.893,3.249
전국 - 계 - - 업무,Statistics,22.5,18.7,17.3,16.1,10.9,9.4,34.082,11.756
전국 - 계 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,1.9,2.2,2.1,1.8,1.7,1.9,2.371,2.056
전국 - 계 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.4,1.4,1.5,1.5,1.5,1.6,2.129,1.604
전국 - 계 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.1,1.4,1.3,1.5,1.4,1.7,2.046,1.611
전국 - 계 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.6,2.7,2.6,2.7,2.9,2.7,2.37,2.423
전국 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 계 - 해외여행 한 적 없음,Statistics,86.4,84.1,82.8,80.3,73.5,69.6,98.929,
전국 - 계 - 해외여행 한 적 있음,Statistics,13.6,15.9,17.2,19.7,26.5,30.4,1.071,15.097
전국 - 남자 - - 가족 및 친지 방문,Statistics,10.8,10.4,9.6,8.8,5.7,6.2,25.644,11.556
전국 - 남자 - - 관광,Statistics,62.8,63.9,70.2,73.2,83.9,86.5,40.163,78.757
전국 - 남자 - - 교육,Statistics,4.8,6.8,5.4,4.6,2.8,3.2,12.537,3.348
전국 - 남자 - - 업무,Statistics,35.3,30.2,26.5,25.6,18.3,15.6,43.455,17.598
전국 - 남자 - · 가족 및 친지방문 여행자 1인당 여행횟수(평균),Statistics,2.2,2.2,2.2,1.7,1.7,2.0,2.509,2.01
전국 - 남자 - · 관광여행자 1인당 여행횟수(평균),Statistics,1.4,1.4,1.5,1.5,1.5,1.5,2.012,1.661
전국 - 남자 - · 교육여행자 1인당 여행횟수(평균),Statistics,1.2,1.4,1.4,1.6,1.5,1.8,1.804,1.846
전국 - 남자 - · 업무여행자 1인당 여행횟수(평균),Statistics,2.7,2.7,2.7,2.7,2.9,2.8,1.989,2.227
전국 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 남자 - 해외여행 한 적 없음,Statistics,85.4,84.1,82.6,80.4,75.2,70.9,98.633,
전국 - 남자 - 해외여행 한 적 있음,Statistics,14.6,15.9,17.4,19.6,24.8,29.1,1.367,14.822
전국 - 여자 - - 가족 및 친지 방문,Statistics,13.7,15.4,12.0,10.7,7.1,7.0,45.694,13.47
전국 - 여자 - - 관광,Statistics,81.1,80.3,84.0,86.1,91.7,92.8,47.854,86.446
전국 - 여자 - - 교육,Statistics,5.5,7.0,5.0,3.7,3.0,2.3,16.224,3.156
전국 - 여자 - - 업무,Statistics,8.3,7.6,8.2,7.0,4.6,3.9,17.962,6.241
