item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
영등포구 - 주민등록인구＜br＞(B),Statistics,406860.0,408753.0,403327.0,406261.0,408386.0,408698.0,408178.0,408099.0,405798.0,406833.0,397443.0,391408.0,386471.0,382352.0,378504.0,370613.0,368550.0,367778.0,367678.0,379480.0,376837.0,375675.0,374794.0
영암군 - 생활계폐기물발생량＜br＞(A),Statistics,53.4,53.4,53.5,57.5,44.4,45.3,52.9,49.9,42.4,39.7,35.0,48.7,111.5,118.9,113.4,99.0,101.0,73.2,49.5,98.0,77.6,71.8,66.2
영암군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.9,0.7,0.7,0.9,0.8,0.7,0.7,0.6,0.8,1.9,2.0,2.0,1.7,1.8,1.3,0.9,1.8,1.5,1.4,1.3
영암군 - 주민등록인구＜br＞(B),Statistics,64391.0,64637.0,63267.0,62336.0,62004.0,61546.0,60742.0,60106.0,59837.0,60082.0,60139.0,59997.0,59061.0,58852.0,58137.0,57045.0,55616.0,54731.0,54593.0,53699.0,52937.0,52395.0,52350.0
영양군 - 생활계폐기물발생량＜br＞(A),Statistics,15.0,16.1,13.6,13.4,13.3,12.8,11.7,11.8,14.9,14.3,14.1,12.6,13.1,13.3,13.5,14.8,14.8,15.1,20.0,26.1,34.8,23.6,27.3
영양군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.8,0.7,0.7,0.7,0.7,0.6,0.6,0.8,0.8,0.8,0.7,0.7,0.7,0.8,0.8,0.8,0.9,1.2,1.6,2.1,1.5,1.7
영양군 - 주민등록인구＜br＞(B),Statistics,22172.0,21385.0,20772.0,20205.0,20025.0,19615.0,19119.0,18766.0,18553.0,18451.0,18241.0,18208.0,18297.0,18197.0,17898.0,17713.0,17479.0,17356.0,16993.0,16692.0,16320.0,16022.0,15661.0
영월군 - 생활계폐기물발생량＜br＞(A),Statistics,40.3,42.2,41.6,42.7,40.6,40.4,40.3,38.7,40.1,40.6,41.4,40.0,43.9,35.2,32.3,32.6,30.9,34.6,31.4,46.5,135.8,40.2,66.8
영월군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.9,0.8,0.8,0.8,0.9,0.8,1.2,3.6,1.1,1.8
영월군 - 주민등록인구＜br＞(B),Statistics,52101.0,45273.0,44027.0,42406.0,41538.0,40511.0,40290.0,40201.0,40265.0,40407.0,40199.0,40155.0,40150.0,40191.0,40216.0,40073.0,40067.0,39730.0,39127.0,38662.0,37904.0,37728.0,37332.0
영주시 - 생활계폐기물발생량＜br＞(A),Statistics,98.9,97.5,100.8,96.6,101.6,188.4,185.8,180.0,171.9,170.2,169.0,181.8,172.4,175.7,162.1,195.5,174.3,177.0,219.0,162.1,141.1,133.0,134.8
영주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.8,0.9,1.6,1.6,1.6,1.5,1.5,1.5,1.6,1.5,1.6,1.5,1.8,1.6,1.7,2.1,1.6,1.4,1.3,1.3
영주시 - 주민등록인구＜br＞(B),Statistics,128707.0,126040.0,123806.0,121513.0,119098.0,116965.0,115083.0,113930.0,113309.0,113926.0,114148.0,113547.0,112625.0,110780.0,109735.0,109247.0,108371.0,106801.0,105067.0,103119.0,101942.0,100749.0,100199.0
영천시 - 생활계폐기물발생량＜br＞(A),Statistics,78.1,76.1,76.0,68.2,68.6,55.2,62.1,62.2,60.4,88.4,65.4,59.9,61.2,66.4,81.0,129.0,128.8,115.1,148.3,155.6,247.2,191.7,172.5
영천시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.7,0.6,0.6,0.5,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.7,0.8,1.3,1.3,1.1,1.4,1.5,2.4,1.9,1.7
영천시 - 주민등록인구＜br＞(B),Statistics,117991.0,115401.0,112423.0,109520.0,107337.0,105029.0,105819.0,104022.0,103115.0,103190.0,104182.0,101798.0,100778.0,100689.0,100648.0,100521.0,100615.0,101595.0,102470.0,102015.0,101888.0,101088.0,100212.0
예산군 - 생활계폐기물발생량＜br＞(A),Statistics,84.5,81.8,80.6,77.5,75.0,73.4,51.4,68.7,77.9,69.7,68.3,63.8,48.3,52.1,55.9,72.0,81.0,83.1,84.2,78.8,94.4,102.4,89.2
예산군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.8,0.8,0.8,0.6,0.8,0.9,0.8,0.8,0.7,0.6,0.6,0.7,0.9,1.0,1.0,1.1,1.0,1.2,1.3,1.1
예산군 - 주민등록인구＜br＞(B),Statistics,100289.0,97786.0,95029.0,91832.0,90740.0,89585.0,88670.0,88144.0,87163.0,87002.0,86421.0,85876.0,85205.0,84919.0,83484.0,81339.0,80338.0,80083.0,79238.0,78084.0,76801.0,77385.0,78354.0
예천군 - 생활계폐기물발생량＜br＞(A),Statistics,33.3,34.5,36.8,37.0,40.2,39.0,56.0,40.1,51.6,46.1,30.9,28.1,90.4,47.8,33.2,34.8,46.2,53.5,34.2,39.0,48.0,48.7,57.0
예천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.6,0.6,0.7,0.7,0.8,0.8,1.1,0.8,1.1,1.0,0.7,0.6,2.0,1.1,0.7,0.8,0.9,1.0,0.6,0.7,0.9,0.9,1.0
예천군 - 주민등록인구＜br＞(B),Statistics,58081.0,55746.0,53649.0,52132.0,50951.0,50218.0,48866.0,47993.0,47306.0,47049.0,46579.0,46027.0,45573.0,45104.0,44674.0,46166.0,49253.0,53274.0,55100.0,55613.0,55739.0,55755.0,55325.0
오산시 - 생활계폐기물발생량＜br＞(A),Statistics,108.0,100.4,112.7,112.7,108.7,213.3,136.8,136.4,138.3,145.0,168.3,158.0,170.4,200.4,186.9,179.8,202.6,178.5,228.2,286.8,272.8,248.0,257.6
오산시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,1.0,0.9,0.8,1.6,0.9,0.9,0.9,0.8,0.9,0.8,0.8,1.0,0.9,0.9,0.9,0.8,1.0,1.2,1.2,1.1,1.1
오산시 - 주민등록인구＜br＞(B),Statistics,114540.0,115956.0,118167.0,121326.0,129843.0,136311.0,145825.0,150237.0,159734.0,182516.0,193892.0,200291.0,205460.0,208565.0,206828.0,208656.0,213437.0,220070.0,226379.0,229725.0,229983.0,229849.0,229656.0
옥천군 - 생활계폐기물발생량＜br＞(A),Statistics,43.1,40.8,36.7,39.2,38.8,35.9,39.2,44.6,43.0,46.8,46.5,46.8,43.9,44.4,43.7,60.9,65.5,69.5,56.1,104.3,64.9,63.0,112.2
옥천군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.6,0.7,0.7,0.7,0.7,0.8,0.8,0.9,0.9,0.9,0.8,0.8,0.8,1.2,1.3,1.4,1.1,2.1,1.3,1.3,2.3
옥천군 - 주민등록인구＜br＞(B),Statistics,59515.0,58461.0,57505.0,56634.0,55610.0,54923.0,54608.0,54475.0,54117.0,54025.0,53496.0,53244.0,52763.0,52469.0,52404.0,52267.0,51766.0,51465.0,51023.0,50527.0,50093.0,49520.0,48891.0
옹진군 - 생활계폐기물발생량＜br＞(A),Statistics,11.3,12.6,20.5,19.4,8.5,10.6,29.0,18.9,22.7,19.7,23.7,22.6,13.7,12.6,15.5,17.9,17.9,18.4,20.1,18.9,30.3,34.1,44.5
옹진군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,1.4,1.3,0.5,0.6,1.7,1.1,1.2,1.1,1.2,1.1,0.7,0.6,0.7,0.8,0.8,0.9,1.0,0.9,1.5,1.7,2.2
옹진군 - 주민등록인구＜br＞(B),Statistics,14050.0,14120.0,14270.0,14820.0,15609.0,16491.0,16980.0,17376.0,18221.0,18739.0,19485.0,20039.0,20698.0,20703.0,20962.0,21351.0,21573.0,21036.0,20566.0,20455.0,20342.0,20613.0,20377.0
완도군 - 생활계폐기물발생량＜br＞(A),Statistics,49.9,47.6,47.1,41.1,41.0,37.7,44.0,56.8,47.6,53.8,61.4,65.3,52.4,62.6,52.0,43.0,43.1,43.9,37.8,81.4,46.8,42.0,49.0
완도군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.8,0.8,0.7,0.7,0.7,0.8,1.0,0.9,1.0,1.1,1.2,1.0,1.2,1.0,0.8,0.8,0.9,0.7,1.6,1.0,0.9,1.1
완도군 - 주민등록인구＜br＞(B),Statistics,65397.0,62964.0,61145.0,59950.0,58841.0,57464.0,56201.0,54999.0,54301.0,54269.0,54037.0,53871.0,53619.0,53174.0,53014.0,52668.0,52109.0,51477.0,50689.0,49916.0,48631.0,47597.0,46641.0
완주군 - 생활계폐기물발생량＜br＞(A),Statistics,57.6,60.5,58.8,43.9,36.3,38.4,40.4,44.8,44.4,46.7,157.1,46.2,48.0,52.0,65.1,101.3,102.2,84.5,144.5,106.1,106.1,133.1,133.4
완주군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.7,0.5,0.4,0.5,0.5,0.5,0.5,0.5,1.9,0.5,0.6,0.6,0.7,1.1,1.1,0.9,1.6,1.2,1.2,1.4,1.4
완주군 - 주민등록인구＜br＞(B),Statistics,86719.0,84626.0,83649.0,82482.0,83651.0,83199.0,82972.0,83757.0,83885.0,85119.0,84660.0,86164.0,86978.0,90377.0,95303.0,95480.0,95975.0,94444.0,92220.0,91609.0,91142.0,92422.0,97827.0
용산구 - 생활계폐기물발생량＜br＞(A),Statistics,351.0,350.8,346.2,343.1,300.8,326.2,286.1,284.4,326.7,203.7,214.2,227.9,193.2,273.0,255.1,262.1,262.7,288.4,305.2,301.2,293.6,592.8,571.9
용산구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.5,1.5,1.5,1.5,1.3,1.4,1.2,1.2,1.4,0.8,0.9,0.9,0.8,1.2,1.1,1.1,1.1,1.3,1.3,1.3,1.3,2.7,2.7
용산구 - 주민등록인구＜br＞(B),Statistics,241033.0,234653.0,231871.0,230107.0,230260.0,232035.0,235832.0,238224.0,238708.0,244853.0,246501.0,243232.0,239740.0,235951.0,233342.0,230241.0,229161.0,228999.0,228670.0,230040.0,222953.0,218650.0,213151.0
용인시 - 생활계폐기물발생량＜br＞(A),Statistics,385.7,456.5,508.6,503.3,586.3,498.5,712.9,760.7,778.1,787.4,772.3,779.1,787.8,825.0,977.3,1062.0,874.3,1088.2,1526.9,491.8,1070.4,1081.9,954.8
용인시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,0.9,0.8,0.8,0.7,0.9,0.9,0.9,0.9,0.9,0.9,0.8,0.9,1.0,1.1,0.9,1.1,1.4,0.5,1.0,1.0,0.9
용인시 - 주민등록인구＜br＞(B),Statistics,451670.0,525622.0,575255.0,640452.0,693660.0,766569.0,800294.0,816763.0,839204.0,876550.0,896044.0,915959.0,941477.0,961026.0,975746.0,991126.0,1004081.0,1035126.0,1059609.0,1074176.0,1077508.0,1074971.0,1075566.0
울릉군 - 생활계폐기물발생량＜br＞(A),Statistics,12.0,12.0,13.0,12.5,11.7,12.9,15.7,15.3,14.9,15.1,15.5,19.8,13.0,12.0,12.3,14.4,15.6,17.2,15.4,15.2,14.6,17.7,18.1
울릉군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.2,1.2,1.4,1.4,1.2,1.3,1.6,1.5,1.4,1.4,1.4,1.9,1.2,1.2,1.2,1.4,1.6,1.7,1.6,1.7,1.6,2.0,2.0
울릉군 - 주민등록인구＜br＞(B),Statistics,9944.0,9615.0,9245.0,9191.0,9538.0,10235.0,10125.0,10168.0,10325.0,10701.0,10742.0,10673.0,10524.0,10264.0,10153.0,10001.0,9975.0,9832.0,9617.0,9077.0,8867.0,8996.0,9077.0
울산광역시 - 생활계폐기물발생량＜br＞(A),Statistics,1408.1,1381.8,1330.4,1109.1,1071.5,1076.4,1097.9,1111.8,1114.1,1091.0,1191.3,1280.4,1234.2,1449.3,1551.5,1591.4,1509.8,1550.2,1622.3,1387.0,1193.3,1411.1,1184.8
울산광역시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.3,1.3,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.2,1.3,1.4,1.3,1.3,1.4,1.2,1.1,1.3,1.1
울산광역시 - 주민등록인구＜br＞(B),Statistics,1055618.0,1065037.0,1072867.0,1081453.0,1087648.0,1092494.0,1099995.0,1112407.0,1114866.0,1126298.0,1135494.0,1147256.0,1156480.0,1166377.0,1173534.0,1172304.0,1165132.0,1155623.0,1148019.0,1136017.0,1121592.0,1110663.0,1103661.0
울주군 - 생활계폐기물발생량＜br＞(A),Statistics,141.1,155.6,160.8,180.1,152.1,177.2,171.2,179.4,190.8,181.1,220.8,205.8,197.6,246.6,326.3,290.5,270.3,294.2,416.6,296.4,272.4,265.0,277.5
울주군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.9,1.0,0.9,1.0,0.9,0.9,1.0,0.9,1.1,1.0,0.9,1.2,1.5,1.3,1.2,1.3,1.9,1.3,1.2,1.2,1.3
울주군 - 주민등록인구＜br＞(B),Statistics,170265.0,171321.0,173843.0,174350.0,174353.0,177103.0,183261.0,191687.0,195399.0,201000.0,204680.0,207840.0,208646.0,214392.0,219429.0,219255.0,220718.0,221842.0,223167.0,222538.0,222059.0,221512.0,218997.0
울진군 - 생활계폐기물발생량＜br＞(A),Statistics,44.9,45.6,49.7,58.6,57.8,55.2,53.8,53.7,57.7,53.5,55.7,54.7,53.7,46.5,56.1,59.6,63.6,66.0,91.7,93.1,85.5,93.6,119.4
울진군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.8,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.1,1.1,1.0,0.9,1.1,1.2,1.2,1.3,1.9,1.9,1.8,2.0,2.6
울진군 - 주민등록인구＜br＞(B),Statistics,65688.0,63511.0,61031.0,58590.0,56707.0,55076.0,53955.0,53042.0,52529.0,52430.0,52045.0,51844.0,51953.0,52104.0,51885.0,51738.0,50974.0,50036.0,49314.0,48716.0,47858.0,47030.0,46669.0
원주시 - 생활계폐기물발생량＜br＞(A),Statistics,300.2,399.6,359.9,342.8,379.6,384.9,346.3,386.4,355.6,335.2,346.0,323.2,310.7,243.7,243.3,268.2,453.8,434.4,441.6,465.5,432.4,419.9,354.6
원주시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.1,1.4,1.3,1.2,1.3,1.3,1.2,1.3,1.2,1.1,1.1,1.0,1.0,0.7,0.7,0.8,1.3,1.3,1.3,1.3,1.2,1.2,1.0
원주시 - 주민등록인구＜br＞(B),Statistics,274266.0,276889.0,280738.0,284628.0,288454.0,294155.0,298762.0,303975.0,307882.0,314678.0,320536.0,323885.0,324837.0,327292.0,332995.0,337979.0,341337.0,344070.0,349215.0,354376.0,357757.0,360807.0,361503.0
유성구 - 생활계폐기물발생량＜br＞(A),Statistics,410.9,260.8,269.1,232.1,256.4,247.3,252.7,257.0,252.5,274.6,271.7,282.7,284.9,295.8,325.9,350.8,353.6,323.7,342.8,373.6,429.5,399.8,410.3
유성구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,2.4,1.4,1.4,1.1,1.2,1.0,1.0,1.0,0.9,1.0,0.9,0.9,0.9,0.9,1.0,1.0,1.0,0.9,1.0,1.1,1.2,1.1,1.1
유성구 - 주민등록인구＜br＞(B),Statistics,171732.0,187346.0,193974.0,203478.0,220767.0,243130.0,250523.0,259831.0,266585.0,281692.0,294353.0,306312.0,313968.0,327461.0,335312.0,343222.0,348428.0,349790.0,349373.0,351047.0,351277.0,356093.0,366845.0
은평구 - 생활계폐기물발생량＜br＞(A),Statistics,386.9,404.6,382.7,347.8,331.3,318.9,295.3,286.4,344.4,264.6,270.3,261.1,294.9,300.3,227.5,283.4,319.6,333.3,369.0,380.4,378.9,352.8,339.1
은평구 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.8,0.7,0.7,0.7,0.6,0.6,0.7,0.5,0.5,0.5,0.6,0.6,0.5,0.6,0.7,0.7,0.8,0.8,0.8,0.8,0.7
은평구 - 주민등록인구＜br＞(B),Statistics,467719.0,470205.0,474778.0,478087.0,470751.0,464580.0,459196.0,458401.0,465895.0,488109.0,493634.0,501480.0,503660.0,498644.0,497920.0,491476.0,486794.0,483197.0,480032.0,479835.0,473307.0,466746.0,466770.0
음성군 - 생활계폐기물발생량＜br＞(A),Statistics,117.4,106.3,79.3,98.9,98.9,103.7,110.3,153.5,142.3,94.9,99.0,93.2,76.1,87.9,71.3,81.1,85.4,154.0,156.6,154.2,238.6,174.5,294.4
음성군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.3,1.2,0.9,1.2,1.2,1.2,1.2,1.7,1.6,1.0,1.1,1.0,0.8,0.9,0.7,0.8,0.9,1.6,1.6,1.7,2.6,1.9,3.2
음성군 - 주민등록인구＜br＞(B),Statistics,87289.0,86562.0,85771.0,85638.0,85969.0,86789.0,88355.0,89542.0,89716.0,91093.0,91644.0,92980.0,93505.0,95324.0,96396.0,97787.0,97306.0,95830.0,94982.0,93153.0,92197.0,92058.0,91183.0
의령군 - 생활계폐기물발생량＜br＞(A),Statistics,26.8,27.9,28.5,29.6,31.5,22.9,31.1,25.6,27.7,21.5,20.9,20.9,23.5,31.6,25.5,28.6,28.0,29.3,27.2,53.4,43.7,26.7,25.4
의령군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.9,0.9,1.0,0.7,1.0,0.8,0.9,0.7,0.7,0.7,0.8,1.1,0.9,1.0,1.0,1.1,1.0,2.0,1.7,1.0,1.0
의령군 - 주민등록인구＜br＞(B),Statistics,33494.0,32751.0,32766.0,32371.0,31099.0,31625.0,31418.0,30734.0,30496.0,30162.0,30045.0,30329.0,29417.0,29209.0,28544.0,28111.0,27849.0,27667.0,27168.0,26800.0,26322.0,26061.0,25475.0
의성군 - 생활계폐기물발생량＜br＞(A),Statistics,35.6,36.3,35.3,34.2,34.1,33.5,37.5,33.1,46.1,38.2,86.4,41.8,42.4,46.0,39.5,42.7,50.3,58.0,50.9,67.6,56.9,47.1,45.1
의성군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.8,0.6,1.5,0.7,0.8,0.8,0.7,0.8,0.9,1.1,1.0,1.3,1.1,0.9,0.9
의성군 - 주민등록인구＜br＞(B),Statistics,73872.0,70863.0,68372.0,66124.0,64457.0,62947.0,61366.0,60033.0,59109.0,58832.0,57744.0,57043.0,56064.0,55212.0,54477.0,54014.0,53474.0,52944.0,52595.0,51724.0,50632.0,50186.0,50086.0
의왕시 - 생활계폐기물발생량＜br＞(A),Statistics,111.5,116.3,127.3,125.2,122.1,112.3,123.2,120.6,142.3,122.0,102.9,107.5,128.3,144.2,136.0,144.4,150.4,112.7,89.9,1187.1,156.6,177.8,183.7
의왕시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,0.9,0.9,0.8,0.8,0.9,0.9,1.0,0.8,0.7,0.7,0.8,0.9,0.9,0.9,1.0,0.7,0.6,7.2,1.0,1.1,1.2
의왕시 - 주민등록인구＜br＞(B),Statistics,124191.0,133395.0,143388.0,145535.0,145952.0,138253.0,135009.0,134488.0,140874.0,147443.0,149607.0,154757.0,159772.0,158482.0,157740.0,156763.0,155767.0,153932.0,161153.0,163795.0,163356.0,160221.0,158870.0
의정부시 - 생활계폐기물발생량＜br＞(A),Statistics,331.0,337.0,349.7,359.0,360.8,347.7,394.2,428.2,462.3,455.1,579.0,415.8,370.3,376.9,387.8,378.9,425.8,460.0,392.9,74.4,441.2,440.6,419.0
의정부시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.9,0.9,0.9,0.9,0.9,0.8,0.9,1.0,1.1,1.1,1.3,1.0,0.9,0.9,0.9,0.9,1.0,1.0,0.9,0.2,1.0,1.0,0.9
의정부시 - 주민등록인구＜br＞(B),Statistics,367171.0,378424.0,394803.0,397612.0,402410.0,410938.0,421853.0,430849.0,431008.0,431801.0,430400.0,429147.0,430976.0,431112.0,433937.0,438457.0,441584.0,447026.0,451868.0,461710.0,463661.0,463724.0,464213.0
이천시 - 생활계폐기물발생량＜br＞(A),Statistics,158.1,161.9,166.0,169.8,167.7,188.2,172.1,188.3,180.5,203.2,248.7,276.9,221.8,206.6,291.8,322.3,282.2,264.5,434.9,1391.2,348.1,382.4,323.8
이천시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,0.9,0.9,0.9,1.0,0.9,1.0,0.9,1.0,1.2,1.4,1.1,1.0,1.4,1.5,1.3,1.2,2.0,6.4,1.6,1.7,1.5
이천시 - 주민등록인구＜br＞(B),Statistics,187274.0,189526.0,190753.0,190808.0,192271.0,194369.0,195691.0,196633.0,197496.0,202595.0,204566.0,204917.0,205479.0,205014.0,204935.0,210359.0,213142.0,214206.0,215834.0,218388.0,223177.0,222721.0,222098.0
익산시 - 생활계폐기물발생량＜br＞(A),Statistics,257.6,304.2,327.2,313.1,288.7,329.2,311.4,299.9,293.3,257.2,316.4,383.1,201.0,221.3,260.3,265.3,253.5,241.3,239.1,287.1,565.2,551.3,339.2
익산시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.8,1.0,1.3,0.7,0.7,0.9,0.9,0.8,0.8,0.8,1.0,2.0,2.0,1.3
익산시 - 주민등록인구＜br＞(B),Statistics,334757.0,330101.0,325238.0,322378.0,318506.0,315094.0,313590.0,309269.0,306669.0,307289.0,309804.0,306469.0,306539.0,304117.0,302061.0,300479.0,300187.0,294062.0,287771.0,282276.0,278113.0,273697.0,270036.0
인제군 - 생활계폐기물발생량＜br＞(A),Statistics,39.2,38.4,41.6,41.9,48.1,77.9,89.8,83.7,64.6,59.1,66.0,70.3,60.8,55.5,76.3,83.9,100.5,95.1,78.9,50.1,71.7,82.5,83.1
인제군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,1.2,1.2,1.3,1.3,1.5,2.4,2.8,2.6,2.1,1.9,2.1,2.2,1.9,1.7,2.3,2.6,3.1,3.0,2.5,1.6,2.2,2.6,2.6
인제군 - 주민등록인구＜br＞(B),Statistics,33092.0,32447.0,32092.0,32443.0,32811.0,32493.0,32079.0,31620.0,31452.0,31842.0,31970.0,32456.0,32517.0,32475.0,33255.0,32720.0,32582.0,32136.0,31672.0,31694.0,32165.0,32206.0,32020.0
인천광역시 - 생활계폐기물발생량＜br＞(A),Statistics,2145.8,2312.9,2444.6,2314.0,2213.0,1912.5,2269.4,3618.2,2396.4,2317.4,2177.6,2070.7,2412.7,1746.0,1897.5,2389.5,2280.1,2775.4,2999.0,3169.7,3883.5,4189.2,4170.4
인천광역시 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.8,0.9,1.0,0.9,0.9,0.7,0.9,1.3,0.9,0.8,0.8,0.7,0.8,0.6,0.6,0.8,0.8,0.9,1.0,1.1,1.3,1.4,1.4
인천광역시 - 주민등록인구＜br＞(B),Statistics,2564598.0,2577989.0,2570194.0,2578817.0,2600495.0,2624391.0,2664576.0,2692696.0,2710579.0,2758296.0,2801274.0,2843981.0,2879782.0,2902608.0,2925815.0,2943069.0,2948542.0,2954642.0,2957026.0,2942828.0,2948375.0,2967314.0,2997410.0
임실군 - 생활계폐기물발생량＜br＞(A),Statistics,16.2,20.9,21.7,23.0,23.1,19.1,23.5,20.1,20.5,20.5,16.4,14.7,12.6,14.8,15.4,15.1,12.7,10.3,13.0,16.5,23.0,27.2,37.1
임실군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.4,0.6,0.6,0.7,0.7,0.6,0.7,0.6,0.7,0.7,0.5,0.5,0.4,0.5,0.5,0.5,0.4,0.3,0.4,0.6,0.9,1.0,1.4
임실군 - 주민등록인구＜br＞(B),Statistics,37439.0,35071.0,34283.0,33008.0,32511.0,31976.0,31952.0,31133.0,30703.0,30593.0,30789.0,29956.0,29739.0,29966.0,30271.0,30197.0,30162.0,30072.0,28902.0,27314.0,26730.0,26508.0,25956.0
장성군 - 생활계폐기물발생량＜br＞(A),Statistics,40.3,37.9,35.1,41.9,45.9,46.8,20.2,25.3,23.6,23.7,19.6,25.0,23.9,21.8,30.9,43.7,36.2,43.5,48.6,66.0,66.6,59.1,53.4
장성군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.7,0.8,0.9,1.0,0.4,0.5,0.5,0.5,0.4,0.5,0.5,0.5,0.7,0.9,0.8,0.9,1.1,1.5,1.5,1.4,1.3
장성군 - 주민등록인구＜br＞(B),Statistics,54687.0,52542.0,51493.0,50200.0,49165.0,47870.0,47410.0,46602.0,46214.0,46514.0,46245.0,46289.0,46292.0,46273.0,46360.0,46104.0,46111.0,45795.0,45739.0,44464.0,43365.0,43146.0,42543.0
장수군 - 생활계폐기물발생량＜br＞(A),Statistics,21.4,17.4,15.4,15.4,15.5,15.0,16.7,19.2,18.6,25.5,19.8,19.0,19.7,25.0,23.6,21.8,24.3,28.6,22.5,29.1,38.5,32.9,34.1
장수군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.7,0.5,0.6,0.6,0.6,0.6,0.8,0.8,1.1,0.9,0.8,0.8,1.1,1.0,0.9,1.1,1.2,1.0,1.3,1.8,1.5,1.6
장수군 - 주민등록인구＜br＞(B),Statistics,30445.0,26349.0,29445.0,26788.0,24755.0,24209.0,26687.0,23864.0,23478.0,23386.0,23215.0,23191.0,23243.0,23335.0,23277.0,23628.0,23003.0,23221.0,22441.0,22085.0,21695.0,21336.0,20983.0
장흥군 - 생활계폐기물발생량＜br＞(A),Statistics,38.0,38.0,32.6,28.8,27.5,26.3,72.3,41.9,41.3,39.2,39.7,30.9,32.9,32.8,31.6,35.3,33.1,24.4,26.4,45.0,50.1,44.6,31.9
장흥군 - 주민1인당 생활계폐기물배출량＜br＞(A÷B)*1000,Statistics,0.7,0.8,0.7,0.6,0.6,0.6,1.7,1.0,1.0,0.9,0.9,0.7,0.8,0.8,0.7,0.9,0.8,0.6,0.7,1.2,1.4,1.3,0.9
장흥군 - 주민등록인구＜br＞(B),Statistics,51738.0,50232.0,47837.0,46568.0,45542.0,44451.0,43468.0,42783.0,42097.0,42394.0,42552.0,42672.0,43004.0,43190.0,43513.0,40669.0,40136.0,39312.0,38563.0,37800.0,36547.0,35650.0,35046.0
전국 - 생활계폐기물발생량＜br＞(A),Statistics,48498.6,49901.6,50736.8,50007.3,48398.3,48843.8,50346.3,52072.3,50906.2,49159.0,48934.4,48989.8,48728.2,49914.8,51246.8,53771.9,53489.5,56035.4,57961.4,61597.4,62178.2,63119.3,61404.7
