item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
산청군 - 전체 혼인 건수(건),Statistics,145.0,135.0,135.0,124.0,131.0,113.0,135.0,117.0,98.0,117.0,109.0,89.0,77.0,74.0,68.0
삼척시 - 다문화 혼인 건수(건),Statistics,54.0,51.0,55.0,39.0,24.0,31.0,30.0,31.0,30.0,26.0,18.0,14.0,6.0,16.0,21.0
삼척시 - 다문화 혼인 비중(%),Statistics,16.6,14.1,14.0,12.3,7.5,9.1,8.8,10.7,10.9,8.7,7.0,6.7,3.3,8.4,9.8
삼척시 - 전체 혼인 건수(건),Statistics,325.0,361.0,392.0,317.0,322.0,339.0,340.0,291.0,275.0,300.0,258.0,208.0,182.0,191.0,214.0
상당구 - 다문화 혼인 건수(건),Statistics,80.0,132.0,90.0,95.0,84.0,66.0,41.0,52.0,54.0,71.0,53.0,51.0,30.0,47.0,75.0
상당구 - 다문화 혼인 비중(%),Statistics,6.0,9.8,6.3,7.1,6.1,7.1,4.8,6.6,8.0,10.2,7.8,7.0,4.3,7.0,9.5
상당구 - 전체 혼인 건수(건),Statistics,1328.0,1343.0,1422.0,1336.0,1371.0,928.0,847.0,787.0,679.0,694.0,683.0,729.0,690.0,672.0,790.0
상록구 - 다문화 혼인 건수(건),Statistics,284.0,277.0,250.0,258.0,238.0,196.0,210.0,208.0,220.0,220.0,222.0,145.0,143.0,153.0,177.0
상록구 - 다문화 혼인 비중(%),Statistics,11.2,10.9,9.7,9.6,9.3,8.1,8.5,9.3,11.0,11.0,13.2,9.8,10.3,10.9,15.0
상록구 - 전체 혼인 건수(건),Statistics,2533.0,2550.0,2567.0,2692.0,2565.0,2429.0,2469.0,2227.0,1994.0,1995.0,1684.0,1476.0,1382.0,1398.0,1178.0
상주시 - 다문화 혼인 건수(건),Statistics,63.0,87.0,58.0,64.0,47.0,34.0,45.0,38.0,35.0,47.0,41.0,32.0,16.0,42.0,34.0
상주시 - 다문화 혼인 비중(%),Statistics,14.1,18.4,13.1,14.0,11.2,8.0,10.9,10.8,10.6,13.8,13.6,11.9,7.2,15.7,15.1
상주시 - 전체 혼인 건수(건),Statistics,448.0,474.0,442.0,457.0,418.0,427.0,412.0,351.0,329.0,341.0,301.0,268.0,222.0,268.0,225.0
서구 - 다문화 혼인 건수(건),Statistics,66.0,76.0,55.0,67.0,62.0,38.0,47.0,44.0,35.0,35.0,42.0,31.0,16.0,33.0,31.0
서구 - 다문화 혼인 비중(%),Statistics,10.1,11.1,8.4,10.7,9.2,6.7,8.3,9.1,7.9,8.2,10.5,9.0,4.5,10.2,10.0
서구 - 전체 혼인 건수(건),Statistics,654.0,682.0,657.0,627.0,674.0,567.0,568.0,484.0,442.0,428.0,399.0,344.0,353.0,323.0,309.0
서귀포시 - 다문화 혼인 건수(건),Statistics,135.0,150.0,114.0,116.0,93.0,88.0,83.0,109.0,109.0,133.0,129.0,76.0,74.0,87.0,116.0
서귀포시 - 다문화 혼인 비중(%),Statistics,14.7,15.3,12.4,12.6,10.2,9.9,8.4,11.0,11.7,13.5,14.2,9.8,10.1,12.5,17.6
서귀포시 - 전체 혼인 건수(건),Statistics,920.0,983.0,920.0,919.0,910.0,890.0,992.0,989.0,934.0,983.0,910.0,777.0,733.0,694.0,660.0
서대문구 - 다문화 혼인 건수(건),Statistics,215.0,208.0,206.0,186.0,187.0,156.0,140.0,142.0,132.0,158.0,141.0,100.0,82.0,110.0,113.0
서대문구 - 다문화 혼인 비중(%),Statistics,10.5,10.1,9.9,9.0,9.1,8.8,7.9,8.3,8.3,10.9,9.5,7.8,7.7,10.1,9.7
서대문구 - 전체 혼인 건수(건),Statistics,2041.0,2065.0,2087.0,2057.0,2044.0,1779.0,1769.0,1711.0,1592.0,1451.0,1480.0,1289.0,1068.0,1086.0,1160.0
서북구 - 다문화 혼인 건수(건),Statistics,156.0,178.0,141.0,177.0,150.0,145.0,153.0,135.0,175.0,193.0,208.0,133.0,138.0,162.0,169.0
서북구 - 다문화 혼인 비중(%),Statistics,6.8,7.2,5.3,6.4,5.8,5.6,5.5,4.8,6.5,7.2,8.3,5.9,6.5,8.5,9.0
서북구 - 전체 혼인 건수(건),Statistics,2285.0,2476.0,2674.0,2771.0,2606.0,2594.0,2758.0,2802.0,2701.0,2698.0,2509.0,2244.0,2133.0,1895.0,1884.0
서산시 - 다문화 혼인 건수(건),Statistics,118.0,104.0,114.0,102.0,85.0,72.0,58.0,65.0,66.0,98.0,83.0,65.0,52.0,86.0,88.0
서산시 - 다문화 혼인 비중(%),Statistics,12.4,9.9,10.9,9.6,8.0,6.9,5.5,6.4,6.7,9.7,9.4,8.7,6.9,11.3,12.3
서산시 - 전체 혼인 건수(건),Statistics,952.0,1046.0,1042.0,1062.0,1063.0,1042.0,1046.0,1018.0,980.0,1009.0,881.0,748.0,759.0,763.0,714.0
서울특별시 - 다문화 혼인 건수(건),Statistics,7601.0,7698.0,6644.0,6252.0,5859.0,5443.0,5007.0,4818.0,4711.0,4891.0,5018.0,3482.0,3112.0,3422.0,3816.0
서울특별시 - 다문화 혼인 비중(%),Statistics,10.7,10.6,9.0,8.5,8.3,8.2,7.6,8.1,8.5,9.1,10.1,7.6,8.2,9.3,10.2
서울특별시 - 전체 혼인 건수(건),Statistics,71172.0,72798.0,73604.0,73532.0,70840.0,66776.0,66011.0,59279.0,55248.0,53462.0,49707.0,45709.0,37928.0,36730.0,37343.0
서원구 - 다문화 혼인 건수(건),Statistics,,,,,,64.0,78.0,60.0,72.0,85.0,77.0,37.0,39.0,54.0,62.0
서원구 - 다문화 혼인 비중(%),Statistics,,,,,,5.0,6.6,5.7,7.1,8.6,9.5,4.8,5.9,7.8,8.8
서원구 - 전체 혼인 건수(건),Statistics,,,,,,1274.0,1187.0,1048.0,1021.0,985.0,807.0,768.0,657.0,694.0,702.0
서천군 - 다문화 혼인 건수(건),Statistics,40.0,33.0,42.0,48.0,41.0,30.0,24.0,25.0,16.0,26.0,26.0,12.0,4.0,20.0,23.0
서천군 - 다문화 혼인 비중(%),Statistics,15.7,13.1,18.8,19.7,16.5,14.3,11.3,13.2,9.3,14.8,16.9,10.1,3.6,18.5,16.1
서천군 - 전체 혼인 건수(건),Statistics,254.0,251.0,224.0,244.0,249.0,210.0,212.0,189.0,172.0,176.0,154.0,119.0,110.0,108.0,143.0
서초구 - 다문화 혼인 건수(건),Statistics,219.0,227.0,251.0,230.0,256.0,221.0,215.0,227.0,191.0,189.0,191.0,185.0,109.0,142.0,158.0
서초구 - 다문화 혼인 비중(%),Statistics,7.0,7.3,7.9,7.2,8.3,7.4,7.3,8.2,8.1,8.2,9.0,9.7,7.3,10.6,10.8
서초구 - 전체 혼인 건수(건),Statistics,3127.0,3115.0,3167.0,3175.0,3100.0,2997.0,2951.0,2781.0,2363.0,2309.0,2120.0,1902.0,1500.0,1345.0,1464.0
성남시 - 다문화 혼인 건수(건),Statistics,634.0,601.0,596.0,495.0,500.0,468.0,444.0,422.0,449.0,429.0,450.0,277.0,278.0,295.0,338.0
성남시 - 다문화 혼인 비중(%),Statistics,8.9,8.2,7.9,6.6,6.9,6.7,6.8,6.8,8.4,8.0,9.8,6.4,7.6,7.5,8.8
성남시 - 전체 혼인 건수(건),Statistics,7122.0,7348.0,7499.0,7526.0,7249.0,7020.0,6574.0,6187.0,5331.0,5338.0,4585.0,4345.0,3661.0,3947.0,3846.0
성동구 - 다문화 혼인 건수(건),Statistics,237.0,265.0,210.0,192.0,188.0,162.0,164.0,180.0,168.0,184.0,166.0,107.0,106.0,112.0,130.0
성동구 - 다문화 혼인 비중(%),Statistics,10.9,11.1,8.9,7.7,7.6,7.5,7.7,9.0,7.9,9.0,9.1,6.6,8.1,9.2,9.8
성동구 - 전체 혼인 건수(건),Statistics,2168.0,2390.0,2349.0,2491.0,2482.0,2167.0,2142.0,2006.0,2137.0,2053.0,1819.0,1611.0,1313.0,1219.0,1323.0
성북구 - 다문화 혼인 건수(건),Statistics,307.0,316.0,264.0,228.0,229.0,204.0,180.0,174.0,159.0,177.0,200.0,97.0,102.0,118.0,138.0
성북구 - 다문화 혼인 비중(%),Statistics,10.1,9.6,8.3,7.6,8.0,8.2,7.4,7.9,8.1,9.0,10.3,5.7,6.8,8.0,9.6
성북구 - 전체 혼인 건수(건),Statistics,3026.0,3301.0,3176.0,3002.0,2879.0,2494.0,2443.0,2195.0,1966.0,1975.0,1948.0,1697.0,1496.0,1467.0,1444.0
성산구 - 다문화 혼인 건수(건),Statistics,,96.0,82.0,75.0,77.0,65.0,62.0,56.0,55.0,59.0,70.0,60.0,52.0,60.0,61.0
성산구 - 다문화 혼인 비중(%),Statistics,,5.3,4.5,4.3,4.5,4.3,4.5,4.2,4.6,4.8,6.9,6.7,6.0,6.0,7.0
성산구 - 전체 혼인 건수(건),Statistics,,1797.0,1825.0,1740.0,1726.0,1503.0,1381.0,1337.0,1196.0,1218.0,1008.0,900.0,870.0,995.0,875.0
성주군 - 다문화 혼인 건수(건),Statistics,27.0,32.0,28.0,31.0,23.0,19.0,15.0,12.0,23.0,27.0,21.0,7.0,15.0,11.0,14.0
성주군 - 다문화 혼인 비중(%),Statistics,14.8,15.2,12.8,14.8,11.1,10.8,9.9,7.7,14.5,14.4,14.9,5.3,13.0,11.1,11.1
성주군 - 전체 혼인 건수(건),Statistics,182.0,211.0,219.0,210.0,208.0,176.0,152.0,156.0,159.0,187.0,141.0,133.0,115.0,99.0,126.0
세종시 - 다문화 혼인 건수(건),Statistics,,,,47.0,61.0,61.0,67.0,74.0,95.0,92.0,116.0,66.0,69.0,96.0,111.0
세종시 - 다문화 혼인 비중(%),Statistics,,,,7.3,8.1,6.6,4.4,4.6,5.4,4.5,5.6,3.5,4.2,5.7,6.4
세종시 - 전체 혼인 건수(건),Statistics,,,,641.0,753.0,925.0,1507.0,1625.0,1748.0,2058.0,2061.0,1867.0,1644.0,1686.0,1732.0
세종특별자치시 - 다문화 혼인 건수(건),Statistics,,,,47.0,61.0,61.0,67.0,74.0,95.0,92.0,116.0,66.0,69.0,96.0,111.0
세종특별자치시 - 다문화 혼인 비중(%),Statistics,,,,7.3,8.1,6.6,4.4,4.6,5.4,4.5,5.6,3.5,4.2,5.7,6.4
세종특별자치시 - 전체 혼인 건수(건),Statistics,,,,641.0,753.0,925.0,1507.0,1625.0,1748.0,2058.0,2061.0,1867.0,1644.0,1686.0,1732.0
소사구 - 다문화 혼인 건수(건),Statistics,165.0,172.0,138.0,147.0,133.0,107.0,130.0,,,,,,,,
소사구 - 다문화 혼인 비중(%),Statistics,10.5,11.3,8.6,9.8,8.9,7.5,9.7,,,,,,,,
소사구 - 전체 혼인 건수(건),Statistics,1567.0,1522.0,1612.0,1499.0,1492.0,1422.0,1346.0,,,,,,,,
속초시 - 다문화 혼인 건수(건),Statistics,35.0,35.0,26.0,41.0,25.0,22.0,17.0,22.0,27.0,37.0,33.0,30.0,21.0,34.0,29.0
속초시 - 다문화 혼인 비중(%),Statistics,8.9,7.8,6.1,9.1,5.8,4.9,4.4,6.2,7.5,10.5,10.3,9.5,6.8,10.8,8.5
속초시 - 전체 혼인 건수(건),Statistics,395.0,448.0,424.0,450.0,432.0,445.0,385.0,354.0,360.0,352.0,321.0,316.0,307.0,315.0,340.0
송파구 - 다문화 혼인 건수(건),Statistics,436.0,357.0,339.0,354.0,313.0,285.0,268.0,273.0,266.0,289.0,299.0,221.0,185.0,208.0,208.0
송파구 - 다문화 혼인 비중(%),Statistics,8.2,7.2,6.8,7.1,6.9,6.2,6.0,6.5,6.6,7.6,8.0,6.7,7.0,7.9,8.0
송파구 - 전체 혼인 건수(건),Statistics,5326.0,4950.0,5009.0,4991.0,4534.0,4611.0,4480.0,4219.0,4017.0,3804.0,3757.0,3298.0,2649.0,2631.0,2587.0
수성구 - 다문화 혼인 건수(건),Statistics,115.0,147.0,121.0,104.0,101.0,108.0,97.0,95.0,87.0,106.0,107.0,77.0,59.0,75.0,87.0
수성구 - 다문화 혼인 비중(%),Statistics,6.3,8.1,6.4,5.5,4.9,5.7,5.6,5.9,6.1,7.9,8.6,7.0,5.8,7.7,8.5
수성구 - 전체 혼인 건수(건),Statistics,1819.0,1819.0,1884.0,1881.0,2044.0,1890.0,1720.0,1598.0,1435.0,1347.0,1244.0,1097.0,1026.0,975.0,1019.0
수영구 - 다문화 혼인 건수(건),Statistics,88.0,80.0,94.0,77.0,70.0,64.0,63.0,67.0,65.0,62.0,75.0,41.0,43.0,41.0,66.0
수영구 - 다문화 혼인 비중(%),Statistics,9.9,8.2,8.9,7.0,6.4,5.8,5.3,6.7,7.2,7.1,9.0,5.8,7.4,6.4,11.2
수영구 - 전체 혼인 건수(건),Statistics,888.0,980.0,1051.0,1094.0,1096.0,1111.0,1180.0,998.0,906.0,873.0,832.0,705.0,578.0,637.0,590.0
수원시 - 다문화 혼인 건수(건),Statistics,731.0,705.0,587.0,625.0,521.0,533.0,520.0,469.0,574.0,567.0,585.0,367.0,357.0,397.0,496.0
수원시 - 다문화 혼인 비중(%),Statistics,9.4,9.1,7.3,7.4,6.4,6.5,6.4,6.0,7.9,8.0,9.5,6.5,6.7,7.6,8.8
수원시 - 전체 혼인 건수(건),Statistics,7773.0,7783.0,8037.0,8435.0,8202.0,8154.0,8157.0,7869.0,7259.0,7044.0,6168.0,5627.0,5313.0,5191.0,5622.0
수정구 - 다문화 혼인 건수(건),Statistics,258.0,222.0,211.0,166.0,142.0,121.0,132.0,100.0,137.0,146.0,165.0,90.0,88.0,78.0,117.0
수정구 - 다문화 혼인 비중(%),Statistics,12.8,11.2,10.8,8.4,7.8,7.1,8.7,6.4,10.1,10.2,13.1,7.3,8.4,7.7,10.9
수정구 - 전체 혼인 건수(건),Statistics,2016.0,1976.0,1959.0,1977.0,1826.0,1715.0,1526.0,1556.0,1360.0,1437.0,1256.0,1227.0,1047.0,1014.0,1074.0
수지구 - 다문화 혼인 건수(건),Statistics,121.0,82.0,112.0,115.0,123.0,123.0,102.0,106.0,113.0,104.0,95.0,86.0,95.0,83.0,95.0
수지구 - 다문화 혼인 비중(%),Statistics,7.2,4.5,5.9,5.6,6.3,6.6,5.9,6.5,7.2,6.5,5.9,5.7,7.8,7.1,7.1
수지구 - 전체 혼인 건수(건),Statistics,1670.0,1817.0,1900.0,2055.0,1946.0,1864.0,1716.0,1628.0,1570.0,1590.0,1609.0,1497.0,1221.0,1162.0,1346.0
순창군 - 다문화 혼인 건수(건),Statistics,29.0,30.0,15.0,30.0,18.0,18.0,18.0,25.0,14.0,12.0,12.0,9.0,2.0,6.0,14.0
순창군 - 다문화 혼인 비중(%),Statistics,20.7,19.7,12.4,22.7,15.9,15.0,15.5,23.4,13.5,18.5,12.8,13.4,4.8,11.3,19.4
순창군 - 전체 혼인 건수(건),Statistics,140.0,152.0,121.0,132.0,113.0,120.0,116.0,107.0,104.0,65.0,94.0,67.0,42.0,53.0,72.0
순천시 - 다문화 혼인 건수(건),Statistics,121.0,188.0,119.0,107.0,89.0,89.0,79.0,64.0,95.0,93.0,76.0,46.0,46.0,81.0,93.0
순천시 - 다문화 혼인 비중(%),Statistics,8.9,13.1,8.0,7.5,6.2,6.2,5.6,4.9,7.7,7.3,6.5,4.5,4.4,7.6,8.6
순천시 - 전체 혼인 건수(건),Statistics,1363.0,1436.0,1493.0,1426.0,1447.0,1447.0,1405.0,1314.0,1241.0,1280.0,1172.0,1022.0,1047.0,1064.0,1083.0
시흥시 - 다문화 혼인 건수(건),Statistics,461.0,431.0,404.0,423.0,349.0,383.0,343.0,338.0,348.0,410.0,403.0,297.0,282.0,337.0,395.0
시흥시 - 다문화 혼인 비중(%),Statistics,15.5,14.2,14.2,14.9,13.7,15.5,13.9,14.9,14.8,15.5,15.2,11.6,11.8,14.3,16.6
시흥시 - 전체 혼인 건수(건),Statistics,2975.0,3033.0,2844.0,2834.0,2542.0,2476.0,2462.0,2269.0,2354.0,2641.0,2655.0,2571.0,2391.0,2351.0,2382.0
신안군 - 다문화 혼인 건수(건),Statistics,47.0,34.0,44.0,33.0,23.0,19.0,23.0,20.0,15.0,25.0,19.0,18.0,7.0,21.0,23.0
신안군 - 다문화 혼인 비중(%),Statistics,18.4,14.7,19.7,15.3,12.5,9.5,12.4,10.6,9.7,16.6,12.8,14.3,6.1,18.6,24.2
신안군 - 전체 혼인 건수(건),Statistics,256.0,232.0,223.0,215.0,184.0,200.0,186.0,188.0,155.0,151.0,149.0,126.0,115.0,113.0,95.0
아산시 - 다문화 혼인 건수(건),Statistics,225.0,198.0,211.0,195.0,145.0,158.0,175.0,158.0,196.0,227.0,228.0,166.0,150.0,165.0,222.0
아산시 - 다문화 혼인 비중(%),Statistics,9.7,8.7,9.2,8.7,6.5,7.4,7.9,7.9,10.0,12.3,14.3,12.1,10.3,11.4,14.4
아산시 - 전체 혼인 건수(건),Statistics,2327.0,2266.0,2294.0,2236.0,2218.0,2136.0,2209.0,1994.0,1968.0,1845.0,1594.0,1375.0,1452.0,1446.0,1544.0
안동시 - 다문화 혼인 건수(건),Statistics,92.0,107.0,65.0,67.0,62.0,56.0,40.0,67.0,48.0,63.0,68.0,32.0,23.0,31.0,54.0
안동시 - 다문화 혼인 비중(%),Statistics,11.9,13.1,7.7,8.2,7.7,7.2,5.1,9.0,7.1,10.3,12.1,6.8,5.1,6.9,10.8
안동시 - 전체 혼인 건수(건),Statistics,776.0,815.0,841.0,819.0,801.0,773.0,784.0,741.0,674.0,609.0,561.0,474.0,454.0,449.0,502.0
안산시 - 다문화 혼인 건수(건),Statistics,789.0,784.0,678.0,680.0,636.0,551.0,531.0,498.0,495.0,514.0,510.0,344.0,325.0,340.0,418.0
안산시 - 다문화 혼인 비중(%),Statistics,15.8,15.8,13.8,13.6,13.0,12.3,11.9,12.4,13.7,14.0,15.0,11.7,11.9,12.8,16.9
안산시 - 전체 혼인 건수(건),Statistics,4985.0,4965.0,4921.0,5010.0,4887.0,4462.0,4451.0,4014.0,3602.0,3662.0,3399.0,2951.0,2738.0,2662.0,2472.0
안성시 - 다문화 혼인 건수(건),Statistics,156.0,152.0,127.0,127.0,90.0,110.0,77.0,118.0,115.0,116.0,117.0,92.0,74.0,92.0,111.0
안성시 - 다문화 혼인 비중(%),Statistics,12.5,11.9,9.8,10.2,7.7,10.7,7.7,11.6,12.4,12.4,13.2,11.7,9.4,13.1,14.6
안성시 - 전체 혼인 건수(건),Statistics,1244.0,1277.0,1299.0,1241.0,1165.0,1032.0,997.0,1016.0,927.0,937.0,888.0,783.0,785.0,703.0,762.0
안양시 - 다문화 혼인 건수(건),Statistics,334.0,321.0,268.0,256.0,238.0,233.0,243.0,196.0,220.0,222.0,223.0,163.0,121.0,159.0,206.0
안양시 - 다문화 혼인 비중(%),Statistics,8.8,7.9,6.8,6.3,6.0,6.3,6.3,5.8,6.9,7.4,8.1,6.9,5.4,6.8,9.1
안양시 - 전체 혼인 건수(건),Statistics,3790.0,4078.0,3932.0,4072.0,3975.0,3692.0,3851.0,3357.0,3206.0,3002.0,2752.0,2377.0,2258.0,2348.0,2273.0
양구군 - 다문화 혼인 건수(건),Statistics,18.0,21.0,17.0,9.0,15.0,13.0,11.0,11.0,8.0,4.0,17.0,9.0,7.0,4.0,7.0
양구군 - 다문화 혼인 비중(%),Statistics,14.2,13.4,12.1,6.9,8.1,8.3,5.9,6.5,4.6,2.6,12.6,7.9,7.1,3.9,7.3
양구군 - 전체 혼인 건수(건),Statistics,127.0,157.0,141.0,131.0,185.0,156.0,186.0,170.0,173.0,152.0,135.0,114.0,99.0,102.0,96.0
양산시 - 다문화 혼인 건수(건),Statistics,144.0,153.0,135.0,129.0,132.0,116.0,129.0,124.0,152.0,136.0,151.0,104.0,74.0,115.0,141.0
양산시 - 다문화 혼인 비중(%),Statistics,9.4,9.0,8.0,7.6,7.2,6.4,7.0,6.7,7.8,6.9,9.0,7.0,5.7,9.3,10.5
양산시 - 전체 혼인 건수(건),Statistics,1535.0,1700.0,1692.0,1691.0,1822.0,1826.0,1838.0,1847.0,1942.0,1961.0,1676.0,1481.0,1295.0,1236.0,1346.0
양양군 - 다문화 혼인 건수(건),Statistics,28.0,18.0,21.0,12.0,8.0,10.0,7.0,9.0,10.0,9.0,18.0,8.0,8.0,3.0,9.0
양양군 - 다문화 혼인 비중(%),Statistics,18.3,14.1,17.9,9.3,6.5,6.8,6.4,8.9,8.3,8.7,15.9,7.6,10.3,3.0,9.8
양양군 - 전체 혼인 건수(건),Statistics,153.0,128.0,117.0,129.0,124.0,148.0,109.0,101.0,120.0,103.0,113.0,105.0,78.0,99.0,92.0
양주시 - 다문화 혼인 건수(건),Statistics,141.0,156.0,143.0,122.0,121.0,85.0,106.0,95.0,87.0,90.0,129.0,72.0,61.0,68.0,97.0
양주시 - 다문화 혼인 비중(%),Statistics,13.8,13.0,11.5,10.0,10.7,8.2,9.8,9.6,9.3,8.9,13.2,7.9,7.7,7.8,9.5
양주시 - 전체 혼인 건수(건),Statistics,1023.0,1202.0,1246.0,1222.0,1129.0,1042.0,1086.0,991.0,933.0,1007.0,978.0,908.0,789.0,875.0,1022.0
양천구 - 다문화 혼인 건수(건),Statistics,287.0,278.0,232.0,224.0,228.0,203.0,201.0,178.0,203.0,179.0,197.0,112.0,98.0,127.0,134.0
양천구 - 다문화 혼인 비중(%),Statistics,10.5,10.6,8.2,8.2,8.4,7.9,7.7,7.7,9.7,8.8,11.1,6.7,7.1,9.2,10.4
양천구 - 전체 혼인 건수(건),Statistics,2743.0,2616.0,2835.0,2743.0,2723.0,2562.0,2597.0,2326.0,2093.0,2023.0,1768.0,1669.0,1390.0,1383.0,1292.0
양평군 - 다문화 혼인 건수(건),Statistics,75.0,97.0,71.0,56.0,48.0,46.0,46.0,41.0,51.0,45.0,48.0,40.0,18.0,32.0,41.0
양평군 - 다문화 혼인 비중(%),Statistics,16.9,17.8,14.2,10.5,10.4,10.3,9.2,9.1,10.8,10.6,12.4,11.4,4.9,9.6,11.3
양평군 - 전체 혼인 건수(건),Statistics,445.0,544.0,501.0,535.0,460.0,448.0,502.0,451.0,474.0,424.0,388.0,350.0,368.0,334.0,364.0
여수시 - 다문화 혼인 건수(건),Statistics,172.0,268.0,176.0,159.0,155.0,105.0,114.0,103.0,116.0,98.0,141.0,76.0,62.0,107.0,101.0
여수시 - 다문화 혼인 비중(%),Statistics,10.9,14.6,9.8,9.4,8.6,5.9,6.6,7.1,8.2,7.8,11.1,7.2,5.7,9.6,9.7
여수시 - 전체 혼인 건수(건),Statistics,1580.0,1840.0,1789.0,1690.0,1807.0,1765.0,1732.0,1460.0,1415.0,1261.0,1276.0,1057.0,1089.0,1119.0,1039.0
여주군 - 다문화 혼인 건수(건),Statistics,81.0,76.0,52.0,63.0,0.0,0.0,,,,,,,,,
여주군 - 다문화 혼인 비중(%),Statistics,13.0,11.3,8.2,10.2,0.0,0.0,,,,,,,,,
여주군 - 전체 혼인 건수(건),Statistics,622.0,672.0,632.0,619.0,0.0,0.0,,,,,,,,,
여주시 - 다문화 혼인 건수(건),Statistics,,,,,61.0,40.0,43.0,48.0,61.0,56.0,61.0,37.0,22.0,53.0,49.0
여주시 - 다문화 혼인 비중(%),Statistics,,,,,10.1,6.5,7.8,9.1,12.6,11.3,13.0,8.6,6.5,13.7,11.8
여주시 - 전체 혼인 건수(건),Statistics,,,,,601.0,615.0,554.0,529.0,485.0,494.0,470.0,430.0,340.0,388.0,416.0
연기군 - 다문화 혼인 건수(건),Statistics,56.0,57.0,43.0,,,,,,,,,,,,
연기군 - 다문화 혼인 비중(%),Statistics,11.2,11.2,9.0,,,,,,,,,,,,
연기군 - 전체 혼인 건수(건),Statistics,500.0,508.0,479.0,,,,,,,,,,,,
연수구 - 다문화 혼인 건수(건),Statistics,122.0,162.0,135.0,115.0,107.0,113.0,86.0,127.0,112.0,154.0,142.0,101.0,111.0,112.0,146.0
연수구 - 다문화 혼인 비중(%),Statistics,8.5,10.4,8.3,6.8,6.6,6.5,5.2,7.6,7.1,9.6,8.0,6.5,7.4,8.9,10.8
연수구 - 전체 혼인 건수(건),Statistics,1430.0,1554.0,1619.0,1691.0,1626.0,1740.0,1667.0,1677.0,1572.0,1599.0,1784.0,1560.0,1492.0,1265.0,1356.0
연제구 - 다문화 혼인 건수(건),Statistics,103.0,94.0,78.0,56.0,70.0,55.0,66.0,52.0,49.0,53.0,63.0,29.0,19.0,40.0,39.0
연제구 - 다문화 혼인 비중(%),Statistics,8.7,7.5,6.2,4.6,5.7,4.9,6.0,5.0,5.0,5.8,6.2,3.6,2.7,5.9,6.4
연제구 - 전체 혼인 건수(건),Statistics,1187.0,1259.0,1249.0,1226.0,1221.0,1128.0,1093.0,1041.0,974.0,914.0,1016.0,812.0,691.0,673.0,610.0
연천군 - 다문화 혼인 건수(건),Statistics,39.0,35.0,25.0,27.0,17.0,21.0,17.0,13.0,24.0,21.0,18.0,8.0,6.0,16.0,17.0
연천군 - 다문화 혼인 비중(%),Statistics,14.4,12.9,11.1,12.0,6.9,9.4,6.9,5.7,9.6,7.7,8.3,3.9,3.7,9.5,10.0
연천군 - 전체 혼인 건수(건),Statistics,271.0,272.0,225.0,225.0,246.0,224.0,247.0,230.0,251.0,271.0,216.0,206.0,163.0,168.0,170.0
영광군 - 다문화 혼인 건수(건),Statistics,55.0,51.0,43.0,46.0,51.0,27.0,28.0,22.0,22.0,24.0,32.0,19.0,9.0,8.0,19.0
영광군 - 다문화 혼인 비중(%),Statistics,20.0,19.3,15.9,17.3,16.3,10.4,11.7,9.1,9.8,11.8,12.2,9.4,5.1,4.9,10.6
영광군 - 전체 혼인 건수(건),Statistics,275.0,264.0,271.0,266.0,312.0,259.0,239.0,241.0,225.0,203.0,262.0,203.0,175.0,162.0,180.0
영덕군 - 다문화 혼인 건수(건),Statistics,29.0,32.0,35.0,28.0,20.0,10.0,15.0,7.0,18.0,17.0,21.0,12.0,2.0,7.0,9.0
영덕군 - 다문화 혼인 비중(%),Statistics,16.8,17.4,18.6,17.2,11.9,6.6,9.7,4.5,12.8,12.9,19.6,14.0,3.1,8.5,11.5
영덕군 - 전체 혼인 건수(건),Statistics,173.0,184.0,188.0,163.0,168.0,151.0,155.0,155.0,141.0,132.0,107.0,86.0,65.0,82.0,78.0
영도구 - 다문화 혼인 건수(건),Statistics,101.0,94.0,85.0,67.0,77.0,50.0,45.0,49.0,47.0,48.0,41.0,32.0,19.0,25.0,24.0
영도구 - 다문화 혼인 비중(%),Statistics,12.9,11.5,11.1,9.4,10.9,8.1,8.1,9.2,10.4,11.3,11.0,10.2,6.1,8.7,8.8
영도구 - 전체 혼인 건수(건),Statistics,783.0,816.0,763.0,715.0,709.0,617.0,556.0,533.0,450.0,423.0,374.0,314.0,310.0,287.0,272.0
영동군 - 다문화 혼인 건수(건),Statistics,41.0,30.0,44.0,33.0,23.0,28.0,16.0,37.0,31.0,31.0,27.0,14.0,11.0,16.0,12.0
영동군 - 다문화 혼인 비중(%),Statistics,18.5,13.5,18.0,14.7,11.3,15.5,8.3,19.7,18.6,16.3,21.8,14.3,11.1,16.0,12.1
영동군 - 전체 혼인 건수(건),Statistics,222.0,223.0,244.0,224.0,203.0,181.0,192.0,188.0,167.0,190.0,124.0,98.0,99.0,100.0,99.0
영등포구 - 다문화 혼인 건수(건),Statistics,594.0,606.0,448.0,430.0,404.0,349.0,335.0,277.0,262.0,286.0,291.0,213.0,211.0,212.0,231.0
영등포구 - 다문화 혼인 비중(%),Statistics,16.8,17.4,12.9,13.2,12.5,11.3,10.9,10.3,10.0,10.5,11.5,8.6,9.9,10.5,11.0
