item,category,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
전북특별자치도 - 강력범죄(살인미수 등) - 발생건수,Statistics,13.0,20.0,19.0,15.0,25.0,15.0,20.0,12.0,18.0,20.0
전북특별자치도 - 강력범죄(유사강간) - 검거건수,Statistics,7.0,13.0,18.0,29.0,33.0,18.0,29.0,22.0,22.0,28.0
전북특별자치도 - 강력범죄(유사강간) - 검거인원,Statistics,7.0,12.0,22.0,33.0,36.0,25.0,33.0,23.0,19.0,31.0
전북특별자치도 - 강력범죄(유사강간) - 발생건수,Statistics,7.0,15.0,19.0,28.0,32.0,19.0,28.0,23.0,22.0,30.0
전북특별자치도 - 기타범죄 - 검거건수,Statistics,34104.0,35870.0,35495.0,31806.0,29873.0,30098.0,27786.0,24771.0,25777.0,24805.0
전북특별자치도 - 기타범죄 - 검거인원,Statistics,46095.0,45097.0,44272.0,40459.0,39010.0,39946.0,38684.0,30221.0,30168.0,27803.0
전북특별자치도 - 기타범죄 - 발생건수,Statistics,37988.0,38613.0,37442.0,33985.0,32759.0,32909.0,32498.0,29984.0,31818.0,32059.0
전북특별자치도 - 절도범죄 - 검거건수,Statistics,5833.0,6041.0,4453.0,3852.0,3838.0,4166.0,4257.0,3781.0,3860.0,4952.0
전북특별자치도 - 절도범죄 - 검거인원,Statistics,3176.0,3544.0,3597.0,3163.0,3225.0,3310.0,3334.0,2942.0,3306.0,3562.0
전북특별자치도 - 절도범죄 - 발생건수,Statistics,8908.0,8488.0,6065.0,5438.0,5653.0,5818.0,5744.0,5595.0,5629.0,6062.0
전북특별자치도 - 총범죄 - 검거건수,Statistics,48592.0,50894.0,48919.0,44429.0,42347.0,42980.0,40322.0,35661.0,36496.0,36857.0
전북특별자치도 - 총범죄 - 검거인원,Statistics,62485.0,61696.0,61299.0,56413.0,54867.0,55857.0,53980.0,43000.0,42667.0,40718.0
전북특별자치도 - 총범죄 - 발생건수,Statistics,56642.0,57342.0,53375.0,48979.0,47944.0,48252.0,47446.0,43650.0,45199.0,46143.0
전북특별자치도 - 폭력범죄 - 검거건수,Statistics,7866.0,8243.0,8277.0,8081.0,7864.0,7904.0,7567.0,6447.0,6180.0,6372.0
전북특별자치도 - 폭력범죄 - 검거인원,Statistics,12377.0,12299.0,12635.0,12002.0,11738.0,11669.0,11108.0,9098.0,8464.0,8589.0
전북특별자치도 - 폭력범죄 - 발생건수,Statistics,8927.0,9471.0,9160.0,8844.0,8742.0,8679.0,8461.0,7380.0,7034.0,7281.0
제주특별자치도 - 강력범죄 (강제추행) - 검거건수,Statistics,184.0,189.0,307.0,257.0,247.0,277.0,270.0,259.0,256.0,269.0
제주특별자치도 - 강력범죄 (강제추행) - 검거인원,Statistics,165.0,167.0,275.0,261.0,257.0,292.0,279.0,261.0,264.0,264.0
제주특별자치도 - 강력범죄 (강제추행) - 발생건수,Statistics,198.0,197.0,315.0,270.0,254.0,288.0,279.0,269.0,282.0,286.0
제주특별자치도 - 강력범죄 (기타 강간 등) - 검거건수,Statistics,28.0,11.0,8.0,3.0,7.0,9.0,5.0,2.0,3.0,8.0
제주특별자치도 - 강력범죄 (기타 강간 등) - 검거인원,Statistics,29.0,10.0,6.0,4.0,7.0,10.0,12.0,2.0,3.0,8.0
제주특별자치도 - 강력범죄 (기타 강간 등) - 발생건수,Statistics,33.0,12.0,8.0,3.0,7.0,9.0,5.0,2.0,3.0,8.0
제주특별자치도 - 강력범죄 (방화) - 검거건수,Statistics,35.0,30.0,24.0,13.0,20.0,27.0,24.0,14.0,24.0,15.0
제주특별자치도 - 강력범죄 (방화) - 검거인원,Statistics,36.0,30.0,24.0,17.0,18.0,27.0,21.0,13.0,26.0,15.0
제주특별자치도 - 강력범죄 (방화) - 발생건수,Statistics,42.0,35.0,26.0,15.0,21.0,30.0,25.0,15.0,28.0,17.0
제주특별자치도 - 강력범죄 (살인기수) - 검거건수,Statistics,5.0,11.0,4.0,4.0,7.0,7.0,8.0,6.0,4.0,5.0
제주특별자치도 - 강력범죄 (살인기수) - 검거인원,Statistics,5.0,11.0,6.0,4.0,13.0,7.0,9.0,9.0,5.0,4.0
제주특별자치도 - 강력범죄 (살인기수) - 발생건수,Statistics,5.0,10.0,4.0,4.0,7.0,8.0,8.0,6.0,4.0,5.0
제주특별자치도 - 강력범죄 소계 - 검거건수,Statistics,363.0,378.0,480.0,430.0,421.0,455.0,435.0,419.0,404.0,439.0
제주특별자치도 - 강력범죄 소계 - 검거인원,Statistics,376.0,357.0,444.0,454.0,431.0,494.0,469.0,436.0,426.0,453.0
제주특별자치도 - 강력범죄 소계 - 발생건수,Statistics,396.0,395.0,490.0,443.0,428.0,475.0,448.0,446.0,444.0,462.0
제주특별자치도 - 강력범죄(강간) - 검거건수,Statistics,67.0,72.0,83.0,96.0,104.0,95.0,91.0,99.0,82.0,108.0
제주특별자치도 - 강력범죄(강간) - 검거인원,Statistics,81.0,72.0,77.0,103.0,105.0,99.0,100.0,108.0,89.0,111.0
제주특별자치도 - 강력범죄(강간) - 발생건수,Statistics,72.0,78.0,84.0,96.0,103.0,99.0,94.0,111.0,94.0,112.0
제주특별자치도 - 강력범죄(강도) - 검거건수,Statistics,24.0,34.0,24.0,37.0,10.0,20.0,14.0,11.0,6.0,16.0
제주특별자치도 - 강력범죄(강도) - 검거인원,Statistics,39.0,40.0,30.0,45.0,13.0,41.0,19.0,17.0,11.0,32.0
제주특별자치도 - 강력범죄(강도) - 발생건수,Statistics,25.0,33.0,25.0,35.0,10.0,21.0,14.0,12.0,5.0,16.0
제주특별자치도 - 강력범죄(살인미수 등) - 검거건수,Statistics,12.0,18.0,12.0,14.0,8.0,12.0,5.0,12.0,7.0,5.0
제주특별자치도 - 강력범죄(살인미수 등) - 검거인원,Statistics,10.0,17.0,12.0,14.0,7.0,12.0,8.0,11.0,8.0,6.0
제주특별자치도 - 강력범죄(살인미수 등) - 발생건수,Statistics,12.0,17.0,12.0,14.0,8.0,12.0,5.0,12.0,7.0,5.0
제주특별자치도 - 강력범죄(유사강간) - 검거건수,Statistics,8.0,13.0,18.0,6.0,18.0,8.0,18.0,16.0,22.0,13.0
제주특별자치도 - 강력범죄(유사강간) - 검거인원,Statistics,11.0,10.0,14.0,6.0,11.0,6.0,21.0,15.0,20.0,13.0
제주특별자치도 - 강력범죄(유사강간) - 발생건수,Statistics,9.0,13.0,16.0,6.0,18.0,8.0,18.0,19.0,21.0,13.0
제주특별자치도 - 기타범죄 - 검거건수,Statistics,16680.0,18883.0,19625.0,18686.0,15955.0,14464.0,14581.0,13372.0,12695.0,13805.0
제주특별자치도 - 기타범죄 - 검거인원,Statistics,22063.0,25552.0,26832.0,24330.0,20839.0,19126.0,19365.0,15652.0,15675.0,14365.0
제주특별자치도 - 기타범죄 - 발생건수,Statistics,20757.0,23708.0,24943.0,22431.0,18672.0,17283.0,17963.0,16948.0,17174.0,18009.0
제주특별자치도 - 절도범죄 - 검거건수,Statistics,2014.0,2128.0,2082.0,2033.0,1909.0,1892.0,2113.0,1982.0,2009.0,2140.0
제주특별자치도 - 절도범죄 - 검거인원,Statistics,1437.0,1822.0,1920.0,2168.0,1947.0,1908.0,2197.0,1812.0,1706.0,1967.0
제주특별자치도 - 절도범죄 - 발생건수,Statistics,4969.0,4224.0,3491.0,3213.0,2973.0,3214.0,3402.0,3040.0,3126.0,3268.0
제주특별자치도 - 총범죄 - 검거건수,Statistics,23272.0,26277.0,27585.0,25810.0,22949.0,21183.0,21697.0,20222.0,19754.0,20837.0
제주특별자치도 - 총범죄 - 검거인원,Statistics,29169.0,33690.0,36075.0,33019.0,29334.0,27198.0,27891.0,23259.0,23648.0,22033.0
제주특별자치도 - 총범죄 - 발생건수,Statistics,31254.0,33819.0,35003.0,31368.0,27427.0,26090.0,27129.0,25515.0,26103.0,26836.0
제주특별자치도 - 폭력범죄 - 검거건수,Statistics,4215.0,4888.0,5398.0,4661.0,4664.0,4372.0,4568.0,4449.0,4646.0,4453.0
제주특별자치도 - 폭력범죄 - 검거인원,Statistics,5293.0,5959.0,6879.0,6067.0,6117.0,5670.0,5860.0,5359.0,5841.0,5248.0
제주특별자치도 - 폭력범죄 - 발생건수,Statistics,5132.0,5492.0,6079.0,5281.0,5354.0,5118.0,5316.0,5081.0,5359.0,5097.0
충청남도 - 강력범죄 (강제추행) - 검거건수,Statistics,537.0,528.0,581.0,617.0,572.0,526.0,531.0,506.0,538.0,599.0
충청남도 - 강력범죄 (강제추행) - 검거인원,Statistics,529.0,561.0,613.0,657.0,599.0,584.0,596.0,534.0,559.0,624.0
충청남도 - 강력범죄 (강제추행) - 발생건수,Statistics,587.0,549.0,590.0,619.0,590.0,531.0,532.0,519.0,582.0,630.0
충청남도 - 강력범죄 (기타 강간 등) - 검거건수,Statistics,68.0,24.0,16.0,16.0,21.0,21.0,16.0,9.0,12.0,11.0
충청남도 - 강력범죄 (기타 강간 등) - 검거인원,Statistics,64.0,41.0,21.0,18.0,25.0,30.0,22.0,12.0,14.0,12.0
충청남도 - 강력범죄 (기타 강간 등) - 발생건수,Statistics,71.0,22.0,17.0,15.0,21.0,20.0,16.0,8.0,11.0,10.0
충청남도 - 강력범죄 (방화) - 검거건수,Statistics,82.0,64.0,78.0,81.0,79.0,66.0,59.0,54.0,47.0,48.0
충청남도 - 강력범죄 (방화) - 검거인원,Statistics,76.0,72.0,72.0,77.0,85.0,68.0,60.0,56.0,53.0,47.0
충청남도 - 강력범죄 (방화) - 발생건수,Statistics,97.0,76.0,94.0,91.0,97.0,77.0,62.0,66.0,50.0,55.0
충청남도 - 강력범죄 (살인기수) - 검거건수,Statistics,23.0,22.0,20.0,18.0,11.0,16.0,7.0,8.0,13.0,15.0
충청남도 - 강력범죄 (살인기수) - 검거인원,Statistics,34.0,29.0,21.0,18.0,13.0,30.0,7.0,9.0,12.0,15.0
충청남도 - 강력범죄 (살인기수) - 발생건수,Statistics,22.0,21.0,20.0,20.0,13.0,15.0,7.0,9.0,14.0,16.0
충청남도 - 강력범죄 소계 - 검거건수,Statistics,1043.0,974.0,1019.0,1044.0,1056.0,960.0,939.0,867.0,927.0,951.0
충청남도 - 강력범죄 소계 - 검거인원,Statistics,1113.0,1119.0,1107.0,1161.0,1132.0,1150.0,1070.0,939.0,984.0,1007.0
충청남도 - 강력범죄 소계 - 발생건수,Statistics,1131.0,1005.0,1057.0,1063.0,1098.0,969.0,943.0,909.0,999.0,1002.0
충청남도 - 강력범죄(강간) - 검거건수,Statistics,214.0,231.0,222.0,227.0,268.0,245.0,231.0,223.0,236.0,196.0
충청남도 - 강력범죄(강간) - 검거인원,Statistics,246.0,288.0,257.0,273.0,296.0,303.0,261.0,244.0,256.0,212.0
충청남도 - 강력범죄(강간) - 발생건수,Statistics,224.0,228.0,230.0,231.0,266.0,246.0,227.0,236.0,251.0,203.0
충청남도 - 강력범죄(강도) - 검거건수,Statistics,70.0,48.0,49.0,33.0,43.0,36.0,38.0,21.0,25.0,29.0
충청남도 - 강력범죄(강도) - 검거인원,Statistics,112.0,68.0,63.0,61.0,50.0,78.0,53.0,31.0,34.0,44.0
충청남도 - 강력범죄(강도) - 발생건수,Statistics,80.0,51.0,50.0,36.0,45.0,31.0,40.0,21.0,25.0,29.0
충청남도 - 강력범죄(살인미수 등) - 검거건수,Statistics,41.0,31.0,33.0,31.0,24.0,27.0,28.0,23.0,31.0,26.0
충청남도 - 강력범죄(살인미수 등) - 검거인원,Statistics,41.0,33.0,34.0,35.0,24.0,30.0,32.0,27.0,32.0,27.0
충청남도 - 강력범죄(살인미수 등) - 발생건수,Statistics,41.0,32.0,33.0,31.0,25.0,27.0,28.0,25.0,31.0,26.0
충청남도 - 강력범죄(유사강간) - 검거건수,Statistics,8.0,26.0,20.0,21.0,38.0,23.0,29.0,23.0,25.0,27.0
충청남도 - 강력범죄(유사강간) - 검거인원,Statistics,11.0,27.0,26.0,22.0,40.0,27.0,39.0,26.0,24.0,26.0
충청남도 - 강력범죄(유사강간) - 발생건수,Statistics,9.0,26.0,23.0,20.0,41.0,22.0,31.0,25.0,35.0,33.0
충청남도 - 기타범죄 - 검거건수,Statistics,40046.0,43301.0,44068.0,39517.0,39909.0,36565.0,36282.0,30312.0,32100.0,34615.0
충청남도 - 기타범죄 - 검거인원,Statistics,59766.0,62789.0,60549.0,53428.0,54121.0,50350.0,51310.0,38085.0,37999.0,37784.0
충청남도 - 기타범죄 - 발생건수,Statistics,48292.0,51136.0,50524.0,46121.0,47024.0,43201.0,43367.0,37623.0,41698.0,43557.0
충청남도 - 절도범죄 - 검거건수,Statistics,5089.0,5209.0,4754.0,4865.0,4411.0,4585.0,4317.0,4195.0,4533.0,4853.0
충청남도 - 절도범죄 - 검거인원,Statistics,4073.0,4352.0,4049.0,4277.0,3993.0,4050.0,4001.0,3389.0,4202.0,4081.0
충청남도 - 절도범죄 - 발생건수,Statistics,11978.0,11224.0,9366.0,8644.0,8573.0,8212.0,7623.0,7139.0,7653.0,7624.0
충청남도 - 총범죄 - 검거건수,Statistics,54135.0,57981.0,59332.0,55274.0,55584.0,50988.0,49695.0,42505.0,44910.0,48408.0
충청남도 - 총범죄 - 검거인원,Statistics,77336.0,81170.0,79538.0,73202.0,73779.0,67785.0,67806.0,52145.0,53027.0,53370.0
충청남도 - 총범죄 - 발생건수,Statistics,71136.0,73409.0,72072.0,67276.0,68577.0,62666.0,61612.0,54223.0,59196.0,61507.0
충청남도 - 폭력범죄 - 검거건수,Statistics,7957.0,8497.0,9491.0,9848.0,10208.0,8878.0,8157.0,7131.0,7350.0,7989.0
충청남도 - 폭력범죄 - 검거인원,Statistics,12384.0,12910.0,13833.0,14336.0,14533.0,12235.0,11425.0,9732.0,9842.0,10498.0
충청남도 - 폭력범죄 - 발생건수,Statistics,9735.0,10044.0,11125.0,11448.0,11882.0,10284.0,9679.0,8552.0,8846.0,9324.0
충청북도 - 강력범죄 (강제추행) - 검거건수,Statistics,331.0,393.0,412.0,485.0,484.0,452.0,452.0,341.0,430.0,441.0
충청북도 - 강력범죄 (강제추행) - 검거인원,Statistics,297.0,377.0,410.0,510.0,515.0,482.0,504.0,363.0,450.0,457.0
충청북도 - 강력범죄 (강제추행) - 발생건수,Statistics,354.0,402.0,419.0,489.0,497.0,460.0,455.0,354.0,455.0,451.0
충청북도 - 강력범죄 (기타 강간 등) - 검거건수,Statistics,26.0,13.0,13.0,10.0,9.0,11.0,9.0,6.0,10.0,8.0
충청북도 - 강력범죄 (기타 강간 등) - 검거인원,Statistics,33.0,21.0,22.0,16.0,12.0,15.0,16.0,7.0,9.0,10.0
충청북도 - 강력범죄 (기타 강간 등) - 발생건수,Statistics,28.0,16.0,12.0,12.0,9.0,12.0,8.0,7.0,10.0,6.0
충청북도 - 강력범죄 (방화) - 검거건수,Statistics,78.0,33.0,54.0,44.0,43.0,54.0,38.0,33.0,37.0,53.0
충청북도 - 강력범죄 (방화) - 검거인원,Statistics,64.0,34.0,62.0,40.0,42.0,51.0,42.0,35.0,40.0,52.0
충청북도 - 강력범죄 (방화) - 발생건수,Statistics,97.0,38.0,57.0,45.0,48.0,55.0,41.0,33.0,42.0,54.0
충청북도 - 강력범죄 (살인기수) - 검거건수,Statistics,10.0,9.0,14.0,16.0,12.0,7.0,6.0,7.0,9.0,7.0
충청북도 - 강력범죄 (살인기수) - 검거인원,Statistics,10.0,9.0,16.0,18.0,16.0,7.0,8.0,8.0,10.0,7.0
충청북도 - 강력범죄 (살인기수) - 발생건수,Statistics,10.0,8.0,14.0,17.0,12.0,7.0,7.0,8.0,10.0,7.0
충청북도 - 강력범죄 소계 - 검거건수,Statistics,673.0,666.0,733.0,799.0,773.0,751.0,725.0,592.0,725.0,704.0
충청북도 - 강력범죄 소계 - 검거인원,Statistics,648.0,684.0,799.0,849.0,840.0,802.0,834.0,651.0,791.0,725.0
충청북도 - 강력범죄 소계 - 발생건수,Statistics,711.0,687.0,741.0,814.0,787.0,765.0,730.0,613.0,770.0,711.0
충청북도 - 강력범죄(강간) - 검거건수,Statistics,136.0,137.0,169.0,177.0,157.0,144.0,165.0,167.0,172.0,140.0
충청북도 - 강력범죄(강간) - 검거인원,Statistics,138.0,151.0,193.0,195.0,170.0,147.0,190.0,193.0,202.0,139.0
충청북도 - 강력범죄(강간) - 발생건수,Statistics,134.0,138.0,170.0,182.0,152.0,147.0,164.0,171.0,184.0,139.0
충청북도 - 강력범죄(강도) - 검거건수,Statistics,57.0,40.0,25.0,24.0,27.0,35.0,27.0,12.0,26.0,15.0
충청북도 - 강력범죄(강도) - 검거인원,Statistics,69.0,49.0,46.0,30.0,44.0,49.0,39.0,18.0,38.0,19.0
충청북도 - 강력범죄(강도) - 발생건수,Statistics,55.0,43.0,26.0,27.0,29.0,35.0,28.0,12.0,26.0,15.0
충청북도 - 강력범죄(살인미수 등) - 검거건수,Statistics,24.0,25.0,19.0,19.0,18.0,22.0,9.0,10.0,17.0,15.0
충청북도 - 강력범죄(살인미수 등) - 검거인원,Statistics,26.0,26.0,20.0,20.0,17.0,22.0,14.0,11.0,17.0,15.0
충청북도 - 강력범죄(살인미수 등) - 발생건수,Statistics,23.0,26.0,18.0,18.0,18.0,22.0,9.0,11.0,17.0,17.0
충청북도 - 강력범죄(유사강간) - 검거건수,Statistics,11.0,16.0,27.0,24.0,23.0,26.0,19.0,16.0,24.0,25.0
충청북도 - 강력범죄(유사강간) - 검거인원,Statistics,11.0,17.0,30.0,20.0,24.0,29.0,21.0,16.0,25.0,26.0
충청북도 - 강력범죄(유사강간) - 발생건수,Statistics,10.0,16.0,25.0,24.0,22.0,27.0,18.0,17.0,26.0,22.0
충청북도 - 기타범죄 - 검거건수,Statistics,28846.0,31735.0,35855.0,31494.0,30370.0,28759.0,27749.0,24777.0,24311.0,24131.0
충청북도 - 기타범죄 - 검거인원,Statistics,39600.0,41871.0,45229.0,39494.0,38288.0,37600.0,36944.0,30654.0,30193.0,25721.0
충청북도 - 기타범죄 - 발생건수,Statistics,33484.0,36486.0,39984.0,35831.0,33912.0,33175.0,33488.0,30437.0,30298.0,30214.0
충청북도 - 절도범죄 - 검거건수,Statistics,4503.0,4385.0,3799.0,3687.0,3425.0,4137.0,3854.0,3434.0,3644.0,3912.0
충청북도 - 절도범죄 - 검거인원,Statistics,3212.0,3173.0,3110.0,3266.0,2850.0,3222.0,3231.0,2738.0,2868.0,2825.0
충청북도 - 절도범죄 - 발생건수,Statistics,8232.0,7563.0,6130.0,5538.0,5415.0,5947.0,5709.0,5262.0,5747.0,5375.0
충청북도 - 총범죄 - 검거건수,Statistics,40986.0,44459.0,48544.0,43128.0,41681.0,40839.0,39265.0,34798.0,34755.0,34112.0
충청북도 - 총범죄 - 검거인원,Statistics,53954.0,56763.0,60789.0,53793.0,52289.0,51654.0,50708.0,42232.0,42169.0,36428.0
충청북도 - 총범죄 - 발생건수,Statistics,50857.0,53703.0,56179.0,50387.0,48315.0,48085.0,47864.0,43397.0,44055.0,42517.0
충청북도 - 폭력범죄 - 검거건수,Statistics,6964.0,7673.0,8157.0,7148.0,7113.0,7192.0,6937.0,5995.0,6075.0,5365.0
충청북도 - 폭력범죄 - 검거인원,Statistics,10494.0,11035.0,11651.0,10184.0,10311.0,10030.0,9699.0,8189.0,8317.0,7157.0
충청북도 - 폭력범죄 - 발생건수,Statistics,8430.0,8967.0,9324.0,8204.0,8201.0,8198.0,7937.0,7085.0,7240.0,6217.0
해양경비 안전본부 - 강력범죄 (강제추행) - 검거건수,Statistics,5.0,2.0,6.0,5.0,10.0,6.0,14.0,5.0,15.0,11.0
해양경비 안전본부 - 강력범죄 (강제추행) - 검거인원,Statistics,7.0,1.0,5.0,5.0,10.0,8.0,13.0,5.0,11.0,13.0
해양경비 안전본부 - 강력범죄 (강제추행) - 발생건수,Statistics,5.0,2.0,6.0,5.0,10.0,6.0,14.0,7.0,15.0,11.0
해양경비 안전본부 - 강력범죄 (기타 강간 등) - 검거인원,Statistics,,,,,,,,,1.0,
해양경비 안전본부 - 강력범죄 (방화) - 검거건수,Statistics,5.0,7.0,1.0,2.0,212.0,3.0,4.0,7.0,4.0,
해양경비 안전본부 - 강력범죄 (방화) - 검거인원,Statistics,5.0,9.0,2.0,2.0,3.0,3.0,9.0,7.0,8.0,1.0
해양경비 안전본부 - 강력범죄 (방화) - 발생건수,Statistics,5.0,7.0,2.0,2.0,212.0,3.0,5.0,7.0,4.0,
해양경비 안전본부 - 강력범죄 (살인기수) - 검거건수,Statistics,1.0,4.0,6.0,4.0,5.0,2.0,,1.0,3.0,2.0
해양경비 안전본부 - 강력범죄 (살인기수) - 검거인원,Statistics,1.0,11.0,6.0,4.0,6.0,2.0,,1.0,5.0,2.0
해양경비 안전본부 - 강력범죄 (살인기수) - 발생건수,Statistics,1.0,5.0,7.0,4.0,6.0,2.0,,1.0,4.0,2.0
해양경비 안전본부 - 강력범죄 소계 - 검거건수,Statistics,16.0,20.0,14.0,15.0,231.0,13.0,23.0,13.0,26.0,18.0
해양경비 안전본부 - 강력범죄 소계 - 검거인원,Statistics,18.0,29.0,14.0,16.0,28.0,15.0,27.0,14.0,29.0,20.0
해양경비 안전본부 - 강력범죄 소계 - 발생건수,Statistics,16.0,21.0,16.0,16.0,232.0,13.0,24.0,15.0,27.0,18.0
해양경비 안전본부 - 강력범죄(강간) - 검거건수,Statistics,,,,,1.0,,1.0,,1.0,1.0
해양경비 안전본부 - 강력범죄(강간) - 검거인원,Statistics,,,,,1.0,,1.0,,1.0,1.0
해양경비 안전본부 - 강력범죄(강간) - 발생건수,Statistics,,,,,1.0,,1.0,,1.0,1.0
해양경비 안전본부 - 강력범죄(강도) - 검거건수,Statistics,,1.0,,2.0,3.0,,,,,1.0
해양경비 안전본부 - 강력범죄(강도) - 검거인원,Statistics,,2.0,,2.0,8.0,,,1.0,,1.0
해양경비 안전본부 - 강력범죄(강도) - 발생건수,Statistics,,1.0,,2.0,3.0,,,,,1.0
해양경비 안전본부 - 강력범죄(살인미수 등) - 검거건수,Statistics,5.0,5.0,1.0,2.0,,2.0,4.0,,3.0,3.0
해양경비 안전본부 - 강력범죄(살인미수 등) - 검거인원,Statistics,5.0,5.0,1.0,3.0,,2.0,4.0,,3.0,2.0
해양경비 안전본부 - 강력범죄(살인미수 등) - 발생건수,Statistics,5.0,5.0,1.0,3.0,,2.0,4.0,,3.0,3.0
해양경비 안전본부 - 강력범죄(유사강간) - 검거건수,Statistics,,1.0,,,,,,,,
해양경비 안전본부 - 강력범죄(유사강간) - 검거인원,Statistics,,1.0,,,,,,,,
해양경비 안전본부 - 강력범죄(유사강간) - 발생건수,Statistics,,1.0,,,,,,,,
해양경비 안전본부 - 기타범죄 - 검거건수,Statistics,12274.0,25751.0,29655.0,25582.0,37093.0,42121.0,44716.0,46548.0,46808.0,50728.0
해양경비 안전본부 - 기타범죄 - 검거인원,Statistics,6543.0,4804.0,5581.0,6007.0,6576.0,6889.0,6666.0,5195.0,4733.0,4855.0
해양경비 안전본부 - 기타범죄 - 발생건수,Statistics,12719.0,25691.0,29958.0,25679.0,37297.0,42243.0,45034.0,46690.0,47138.0,52095.0
해양경비 안전본부 - 절도범죄 - 검거건수,Statistics,113.0,665.0,121.0,146.0,132.0,246.0,134.0,112.0,113.0,122.0
해양경비 안전본부 - 절도범죄 - 검거인원,Statistics,237.0,173.0,181.0,186.0,198.0,201.0,230.0,183.0,159.0,141.0
해양경비 안전본부 - 절도범죄 - 발생건수,Statistics,178.0,731.0,167.0,192.0,197.0,309.0,202.0,158.0,137.0,144.0
해양경비 안전본부 - 총범죄 - 검거건수,Statistics,12768.0,26776.0,30054.0,26029.0,38168.0,42698.0,45160.0,46877.0,47158.0,51056.0
해양경비 안전본부 - 총범죄 - 검거인원,Statistics,7320.0,5465.0,6171.0,6573.0,7312.0,7552.0,7355.0,5687.0,5226.0,5241.0
해양경비 안전본부 - 총범죄 - 발생건수,Statistics,13314.0,26821.0,30436.0,26210.0,38484.0,42938.0,45596.0,47090.0,47545.0,52471.0
해양경비 안전본부 - 폭력범죄 - 검거건수,Statistics,365.0,340.0,264.0,286.0,712.0,318.0,287.0,204.0,211.0,188.0
해양경비 안전본부 - 폭력범죄 - 검거인원,Statistics,522.0,459.0,395.0,364.0,510.0,447.0,432.0,295.0,305.0,225.0
해양경비 안전본부 - 폭력범죄 - 발생건수,Statistics,401.0,378.0,295.0,323.0,758.0,373.0,336.0,227.0,243.0,214.0
