item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
김포시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,392092.0,423170.0,437221.0
김해시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,424.5,429.9,436.4
김해시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,225875.0,229441.0,236717.0
김해시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,532132.0,533672.0,542455.0
나주시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,425.3,442.2,465.0
나주시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,46831.0,50343.0,53324.0
나주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,110110.0,113839.0,114664.0
남구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,297.4,302.5,313.5
남구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,81440.0,84665.0,86061.0
남구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,273854.0,279917.0,274480.0
남동구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,429.9,441.2,442.4
남동구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,230684.0,236985.0,235674.0
남동구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,536578.0,537161.0,532704.0
남양주시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,238.1,242.3,249.2
남양주시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,158434.0,165207.0,174878.0
남양주시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,665321.0,681828.0,701830.0
남원시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,326.2,328.6,349.3
남원시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,27166.0,27124.0,28448.0
남원시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,83281.0,82554.0,81441.0
남해군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,345.4,366.9,388.2
남해군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,15418.0,16138.0,16935.0
남해군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,44642.0,43990.0,43622.0
노원구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,212.6,218.3,219.0
노원구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,117859.0,118713.0,116684.0
노원구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,554403.0,543752.0,532905.0
논산시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,370.9,389.7,415.3
논산시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,45337.0,46854.0,49359.0
논산시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,122240.0,120230.0,118842.0
단양군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,469.7,500.8,523.2
단양군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,14193.0,15153.0,15569.0
단양군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,30215.0,30255.0,29756.0
달서구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,358.9,362.9,376.0
달서구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,207468.0,208084.0,213918.0
달서구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,578068.0,573413.0,568887.0
달성군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,402.7,406.9,413.7
달성군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,98008.0,101944.0,106122.0
달성군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,243375.0,250543.0,256540.0
담양군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,391.5,397.4,425.6
담양군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,18510.0,18645.0,19803.0
담양군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,47285.0,46917.0,46535.0
당진시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,472.5,483.9,514.4
당진시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,79109.0,81177.0,85920.0
당진시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,167439.0,167770.0,167042.0
대구광역시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,293.6,296.5,308.0,313.1,322.8,332.8,339.6,347.6,360.0,373.9,381.0,392.9,397.0
대구광역시 - 종사자수＜br＞(A),Statistics,732128.0,739022.0,766886.0,786487.0,809381.0,833833.0,849628.0,866593.0,895517.0,929078.0,943170.0,967206.0,967934.0
대구광역시 - 주민등록인구＜br＞(B),Statistics,2493261.0,2492724.0,2489781.0,2511676.0,2507271.0,2505644.0,2501588.0,2493264.0,2487829.0,2484557.0,2475231.0,2461769.0,2438031.0
대덕구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,495.6,509.8,539.6
대덕구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,92633.0,92774.0,95530.0
대덕구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,186902.0,181991.0,177031.0
대전광역시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,291.1,304.4,315.7,327.7,336.3,341.9,349.8,363.2,385.9,394.2,403.2,415.0,429.5
대전광역시 - 종사자수＜br＞(A),Statistics,429632.0,450857.0,468501.0,492722.0,509740.0,521281.0,536181.0,556297.0,586069.0,597011.0,605742.0,618271.0,633418.0
대전광역시 - 주민등록인구＜br＞(B),Statistics,1475659.0,1480895.0,1484180.0,1503664.0,1515603.0,1524583.0,1532811.0,1531809.0,1518775.0,1514370.0,1502227.0,1489936.0,1474870.0
도봉구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,204.9,218.9,218.8
도봉구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,70503.0,74314.0,72939.0
도봉구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,344166.0,339413.0,333362.0
동구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,843.7,874.0,871.3
동구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,74982.0,75957.0,76815.0
동구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,88868.0,86912.0,88165.0
동대문구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,407.4,404.4,399.8
동대문구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,142842.0,140748.0,138400.0
동대문구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,350647.0,348052.0,346194.0
동두천시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,291.0,293.7,309.9
동두천시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,28252.0,28264.0,29366.0
동두천시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,97071.0,96226.0,94768.0
동래구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,323.7,332.7,326.0
동래구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,87632.0,88672.0,88421.0
동래구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,270727.0,266515.0,271247.0
동작구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,278.7,284.1,268.1
동작구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,110422.0,112564.0,106159.0
동작구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,396217.0,396203.0,395963.0
동해시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,358.1,369.0,385.7
동해시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,33254.0,33676.0,34913.0
동해시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,92851.0,91272.0,90522.0
마포구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,661.5,680.3,661.1
마포구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,247999.0,255152.0,247276.0
마포구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,374915.0,375077.0,374035.0
목포시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,352.1,351.6,368.4
목포시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,82523.0,81681.0,84688.0
목포시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,234379.0,232327.0,229861.0
무안군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,321.2,339.9,367.0
무안군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,26621.0,27868.0,29762.0
무안군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,82872.0,81991.0,81105.0
무주군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,348.9,355.9,429.7
무주군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,8655.0,8752.0,10443.0
무주군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,24809.0,24589.0,24303.0
문경시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,324.2,337.6,360.8
문경시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,23765.0,24268.0,26067.0
문경시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,73294.0,71874.0,72242.0
미추홀구 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,,294.9,306.4
미추홀구 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,,122819.0,125290.0
미추홀구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,,416542.0,408862.0
밀양시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,335.2,353.0,369.0
밀양시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,36170.0,37682.0,38947.0
밀양시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,107898.0,106744.0,105552.0
보령시 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,356.7,366.4,406.7
보령시 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,36807.0,37365.0,41125.0
보령시 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,103198.0,101990.0,101114.0
보성군 - 인구천명당 종사자수＜br＞(A÷B×1000),Statistics,,,,,,,,,,,295.9,305.1,359.7
보성군 - 종사자수＜br＞(A),Statistics,,,,,,,,,,,12949.0,13060.0,14898.0
보성군 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,43755.0,42803.0,41420.0
