item,category,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
양평군 - 전체개통도＜br＞(B),Statistics,466661.0,467196.0,480891.0,482941.0,495946.0,483140.0,487966.0,489614.0,489664.0,503559.0
양평군 - 포장도로＜br＞(A),Statistics,427041.0,431546.0,445241.0,447291.0,464066.0,451260.0,457786.0,459434.0,461412.0,475307.0
여수시 - 도로포장률＜br＞(A÷B×100),Statistics,88.1,88.1,86.6,86.7,86.7,86.7,86.9,86.9,87.8,87.8
여수시 - 전체개통도＜br＞(B),Statistics,689339.0,689339.0,719975.0,722689.0,721564.0,722598.0,731798.0,731798.0,735798.0,735798.0
여수시 - 포장도로＜br＞(A),Statistics,607512.0,607512.0,623848.0,626922.0,625797.0,626831.0,636031.0,636031.0,645731.0,645731.0
여주시 - 도로포장률＜br＞(A÷B×100),Statistics,88.8,88.8,92.8,93.1,93.1,93.3,93.3,94.2,94.4,94.4
여주시 - 전체개통도＜br＞(B),Statistics,466766.0,466766.0,555395.0,575775.0,576287.0,570627.0,570599.0,572553.0,572553.0,572553.0
여주시 - 포장도로＜br＞(A),Statistics,414285.0,414285.0,515395.0,535775.0,536287.0,532289.0,532261.0,539495.0,540295.0,540295.0
연수구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
연수구 - 전체개통도＜br＞(B),Statistics,287859.0,287859.0,279312.0,290828.0,282722.0,286449.0,286629.0,293058.0,312503.0,312503.0
연수구 - 포장도로＜br＞(A),Statistics,287859.0,287859.0,279312.0,290828.0,282722.0,286449.0,286629.0,293058.0,312503.0,312503.0
연제구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
연제구 - 전체개통도＜br＞(B),Statistics,116242.0,116519.0,116579.0,116579.0,117087.0,117737.0,118255.0,118345.0,118668.0,119726.0
연제구 - 포장도로＜br＞(A),Statistics,116242.0,116519.0,116579.0,116579.0,117087.0,117737.0,118255.0,118345.0,118668.0,119726.0
연천군 - 도로포장률＜br＞(A÷B×100),Statistics,76.5,77.3,77.3,78.1,78.0,78.0,77.1,77.1,77.1,77.3
연천군 - 전체개통도＜br＞(B),Statistics,277484.0,277484.0,277484.0,288164.0,286924.0,286924.0,274618.0,274618.0,274618.0,274618.0
연천군 - 포장도로＜br＞(A),Statistics,212384.0,214484.0,214484.0,225164.0,223924.0,223924.0,211618.0,211618.0,211618.0,212318.0
영광군 - 도로포장률＜br＞(A÷B×100),Statistics,94.6,94.6,94.6,94.6,94.6,94.6,95.4,95.5,95.2,95.2
영광군 - 전체개통도＜br＞(B),Statistics,321432.0,321432.0,321432.0,323530.0,323530.0,323530.0,337730.0,338530.0,334320.0,334320.0
영광군 - 포장도로＜br＞(A),Statistics,303932.0,303932.0,303932.0,306030.0,306030.0,306030.0,322330.0,323130.0,318320.0,318320.0
영덕군 - 도로포장률＜br＞(A÷B×100),Statistics,84.0,84.1,85.1,85.2,85.3,85.3,85.9,91.8,91.9,91.9
영덕군 - 전체개통도＜br＞(B),Statistics,393443.0,393443.0,417703.0,417703.0,417703.0,418303.0,417853.0,420449.0,420449.0,415449.0
영덕군 - 포장도로＜br＞(A),Statistics,330467.0,330957.0,355507.0,355983.0,356322.0,356922.0,358762.0,386108.0,386552.0,381702.0
영도구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
영도구 - 전체개통도＜br＞(B),Statistics,110517.0,113663.0,113851.0,114294.0,114508.0,114906.0,114976.0,115376.0,115844.0,115844.0
영도구 - 포장도로＜br＞(A),Statistics,110517.0,113663.0,113851.0,114294.0,114508.0,114906.0,114976.0,115376.0,115844.0,115844.0
영동군 - 도로포장률＜br＞(A÷B×100),Statistics,85.8,86.0,87.0,87.2,87.2,87.3,87.7,87.7,87.7,87.7
영동군 - 전체개통도＜br＞(B),Statistics,519263.0,521613.0,531713.0,537322.0,537322.0,542282.0,536429.0,538096.0,538096.0,538236.0
영동군 - 포장도로＜br＞(A),Statistics,445513.0,448463.0,462808.0,468417.0,468417.0,473377.0,470254.0,471921.0,471921.0,472061.0
영등포구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
영등포구 - 전체개통도＜br＞(B),Statistics,388539.0,388497.0,388797.0,389038.0,389191.0,390123.0,390123.0,399516.0,399628.0,399628.0
영등포구 - 포장도로＜br＞(A),Statistics,388539.0,388497.0,388797.0,389038.0,389191.0,390123.0,390123.0,399516.0,399628.0,399628.0
영암군 - 도로포장률＜br＞(A÷B×100),Statistics,92.1,92.3,92.3,92.3,92.3,92.3,92.3,92.6,93.5,93.5
영암군 - 전체개통도＜br＞(B),Statistics,362504.0,366504.0,366104.0,366104.0,366104.0,366104.0,366104.0,373404.0,377714.0,377714.0
영암군 - 포장도로＜br＞(A),Statistics,333804.0,338404.0,338004.0,338004.0,338004.0,338004.0,338004.0,345904.0,353314.0,353314.0
영양군 - 도로포장률＜br＞(A÷B×100),Statistics,80.2,80.2,80.2,80.2,79.6,79.6,79.6,80.4,80.4,80.4
영양군 - 전체개통도＜br＞(B),Statistics,311351.0,311351.0,311256.0,311256.0,308556.0,308556.0,308556.0,323689.0,323689.0,323689.0
영양군 - 포장도로＜br＞(A),Statistics,249781.0,249781.0,249686.0,249686.0,245686.0,245686.0,245686.0,260096.0,260096.0,260096.0
영월군 - 도로포장률＜br＞(A÷B×100),Statistics,77.8,77.8,77.7,77.6,77.6,98.3,98.2,98.2,98.2,98.2
영월군 - 전체개통도＜br＞(B),Statistics,450136.0,450118.0,448618.0,446118.0,446118.0,383518.0,378518.0,378518.0,378518.0,378518.0
영월군 - 포장도로＜br＞(A),Statistics,350206.0,350188.0,348688.0,346188.0,346188.0,376818.0,371818.0,371818.0,371818.0,371818.0
영주시 - 도로포장률＜br＞(A÷B×100),Statistics,93.3,96.2,94.4,94.4,95.2,95.2,94.9,96.2,96.2,96.2
영주시 - 전체개통도＜br＞(B),Statistics,449017.0,791028.0,552669.0,554771.0,557991.0,557991.0,551677.0,562338.0,562338.0,562338.0
영주시 - 포장도로＜br＞(A),Statistics,419147.0,761068.0,521469.0,523571.0,530931.0,530931.0,523507.0,540710.0,540710.0,540710.0
영천시 - 도로포장률＜br＞(A÷B×100),Statistics,92.8,92.8,96.9,97.0,97.0,97.2,97.2,99.8,99.9,99.9
영천시 - 전체개통도＜br＞(B),Statistics,632236.0,632236.0,685834.0,721974.0,720709.0,721289.0,724364.0,735415.0,735415.0,735812.0
영천시 - 포장도로＜br＞(A),Statistics,586981.0,586981.0,664501.0,700641.0,699376.0,701189.0,704264.0,733915.0,734313.0,734710.0
예산군 - 도로포장률＜br＞(A÷B×100),Statistics,83.2,84.2,85.6,85.6,91.4,91.7,92.1,98.3,99.0,95.6
예산군 - 전체개통도＜br＞(B),Statistics,389801.0,393691.0,392203.0,393013.0,387803.0,386993.0,400979.0,381709.0,381249.0,404119.0
예산군 - 포장도로＜br＞(A),Statistics,324401.0,331381.0,335733.0,336543.0,354413.0,354703.0,369389.0,375239.0,377449.0,386369.0
예천군 - 도로포장률＜br＞(A÷B×100),Statistics,85.6,86.5,86.7,87.4,87.9,88.0,92.1,93.3,93.5,93.8
예천군 - 전체개통도＜br＞(B),Statistics,367485.0,376311.0,376515.0,381175.0,382385.0,388345.0,380305.0,383020.0,392150.0,392150.0
예천군 - 포장도로＜br＞(A),Statistics,314669.0,325555.0,326435.0,333275.0,335935.0,341655.0,350305.0,357415.0,366545.0,367845.0
오산시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
오산시 - 전체개통도＜br＞(B),Statistics,141496.0,141496.0,143893.0,147112.0,147547.0,149768.0,150088.0,150954.0,153255.0,154008.0
오산시 - 포장도로＜br＞(A),Statistics,141496.0,141496.0,143893.0,147112.0,147547.0,149768.0,150088.0,150954.0,153255.0,154008.0
옥천군 - 도로포장률＜br＞(A÷B×100),Statistics,75.3,75.8,77.0,77.5,77.5,77.5,83.9,85.2,85.2,85.2
옥천군 - 전체개통도＜br＞(B),Statistics,395216.0,393586.0,393586.0,396472.0,396042.0,396042.0,397544.0,397544.0,397544.0,397544.0
옥천군 - 포장도로＜br＞(A),Statistics,297478.0,298483.0,303133.0,307229.0,306799.0,306799.0,333644.0,338644.0,338644.0,338644.0
옹진군 - 도로포장률＜br＞(A÷B×100),Statistics,85.8,85.8,84.0,84.0,98.6,98.8,98.8,98.8,98.8,98.8
옹진군 - 전체개통도＜br＞(B),Statistics,192700.0,192740.0,193000.0,193000.0,169050.0,169050.0,169050.0,169050.0,169050.0,169050.0
옹진군 - 포장도로＜br＞(A),Statistics,165390.0,165450.0,162110.0,162110.0,166640.0,166940.0,166940.0,166940.0,166940.0,166940.0
완도군 - 도로포장률＜br＞(A÷B×100),Statistics,90.8,90.8,90.8,90.9,93.9,93.9,96.0,97.8,98.3,98.3
완도군 - 전체개통도＜br＞(B),Statistics,263968.0,263968.0,263968.0,268028.0,296564.0,294564.0,294264.0,294465.0,292964.0,292964.0
완도군 - 포장도로＜br＞(A),Statistics,239568.0,239568.0,239568.0,243628.0,278564.0,276564.0,282564.0,287965.0,287964.0,287964.0
완주군 - 도로포장률＜br＞(A÷B×100),Statistics,70.4,70.8,71.2,80.6,80.9,81.1,81.1,81.5,81.6,82.0
완주군 - 전체개통도＜br＞(B),Statistics,480499.0,480499.0,483333.0,458733.0,458733.0,462573.0,462573.0,465973.0,467923.0,470393.0
완주군 - 포장도로＜br＞(A),Statistics,338079.0,340179.0,343913.0,369663.0,371223.0,375063.0,375063.0,379863.0,381813.0,385633.0
용산구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
용산구 - 전체개통도＜br＞(B),Statistics,280306.0,280306.0,280461.0,280679.0,280679.0,281073.0,281073.0,281073.0,281073.0,281073.0
용산구 - 포장도로＜br＞(A),Statistics,280306.0,280306.0,280461.0,280679.0,280679.0,281073.0,281073.0,281073.0,281073.0,281073.0
용인시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
용인시 - 전체개통도＜br＞(B),Statistics,379470.0,379470.0,379470.0,380002.0,399982.0,397386.0,527845.0,550764.0,566194.0,566194.0
용인시 - 포장도로＜br＞(A),Statistics,379470.0,379470.0,379470.0,380002.0,399982.0,397386.0,527845.0,550764.0,566194.0,566194.0
울릉군 - 도로포장률＜br＞(A÷B×100),Statistics,84.2,84.2,84.2,84.2,85.1,100.0,100.0,100.0,100.0,100.0
울릉군 - 전체개통도＜br＞(B),Statistics,75400.0,75400.0,75400.0,75400.0,79800.0,79800.0,79800.0,71967.0,71967.0,71967.0
울릉군 - 포장도로＜br＞(A),Statistics,63500.0,63500.0,63500.0,63500.0,67900.0,79800.0,79800.0,71967.0,71967.0,71967.0
울산광역시 - 도로포장률＜br＞(A÷B×100),Statistics,98.7,98.9,99.0,99.0,99.0,99.0,98.9,98.4,98.4,98.4
울산광역시 - 전체개통도＜br＞(B),Statistics,1772768.0,2060513.0,2083064.0,2112141.0,2137054.0,2180146.0,2259391.0,2343471.0,2359838.0,2375946.0
울산광역시 - 포장도로＜br＞(A),Statistics,1750208.0,2038618.0,2061264.0,2090341.0,2115254.0,2158346.0,2235527.0,2306329.0,2322696.0,2338804.0
울주군 - 도로포장률＜br＞(A÷B×100),Statistics,99.9,100.0,100.0,100.0,100.0,100.0,99.8,98.6,98.6,98.6
울주군 - 전체개통도＜br＞(B),Statistics,710664.0,978323.0,979717.0,980904.0,981137.0,1006084.0,1044484.0,1118183.0,1122556.0,1133025.0
울주군 - 포장도로＜br＞(A),Statistics,709904.0,978323.0,979717.0,980904.0,981137.0,1006084.0,1042420.0,1102841.0,1107214.0,1117683.0
울진군 - 도로포장률＜br＞(A÷B×100),Statistics,84.5,84.5,84.9,84.9,85.1,85.1,84.4,91.7,91.7,91.7
울진군 - 전체개통도＜br＞(B),Statistics,427851.0,427851.0,428531.0,428531.0,430281.0,430281.0,456000.0,429341.0,429341.0,429341.0
울진군 - 포장도로＜br＞(A),Statistics,361501.0,361501.0,363721.0,363721.0,366271.0,366271.0,384775.0,393719.0,393719.0,393719.0
원주시 - 도로포장률＜br＞(A÷B×100),Statistics,93.7,94.1,94.4,94.4,94.4,94.4,94.4,94.4,94.8,94.9
원주시 - 전체개통도＜br＞(B),Statistics,886208.0,918993.0,949720.0,950980.0,951746.0,953650.0,937908.0,932188.0,965268.0,993304.0
원주시 - 포장도로＜br＞(A),Statistics,829973.0,864558.0,896600.0,897860.0,898606.0,900510.0,885788.0,880068.0,914818.0,942854.0
유성구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
유성구 - 전체개통도＜br＞(B),Statistics,623705.0,626104.0,645443.0,645443.0,645443.0,645658.0,645658.0,679708.0,681328.0,681328.0
유성구 - 포장도로＜br＞(A),Statistics,623705.0,626104.0,645443.0,645443.0,645443.0,645658.0,645658.0,679708.0,681328.0,681328.0
은평구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
은평구 - 전체개통도＜br＞(B),Statistics,351541.0,349021.0,351907.0,351997.0,353197.0,353214.0,359513.0,368992.0,368992.0,368992.0
은평구 - 포장도로＜br＞(A),Statistics,351541.0,349021.0,351907.0,351997.0,353197.0,353214.0,359513.0,368992.0,368992.0,368992.0
음성군 - 도로포장률＜br＞(A÷B×100),Statistics,98.0,98.0,97.9,97.9,97.9,97.9,97.9,98.0,98.0,98.0
음성군 - 전체개통도＜br＞(B),Statistics,472503.0,472503.0,467143.0,461453.0,469582.0,469982.0,470359.0,471044.0,471684.0,472724.0
음성군 - 포장도로＜br＞(A),Statistics,462856.0,462856.0,457496.0,451806.0,459935.0,460335.0,460712.0,461397.0,462297.0,463337.0
의령군 - 도로포장률＜br＞(A÷B×100),Statistics,62.8,63.3,63.4,62.8,62.8,62.8,86.8,77.8,77.8,77.8
의령군 - 전체개통도＜br＞(B),Statistics,405877.0,406427.0,406427.0,399045.0,399045.0,399045.0,386517.0,372157.0,372157.0,372157.0
의령군 - 포장도로＜br＞(A),Statistics,254769.0,257201.0,257508.0,250426.0,250426.0,250426.0,335430.0,289470.0,289470.0,289470.0
의성군 - 도로포장률＜br＞(A÷B×100),Statistics,80.6,80.6,82.6,83.4,83.4,83.4,83.4,88.5,88.5,88.5
의성군 - 전체개통도＜br＞(B),Statistics,523067.0,523067.0,563341.0,568361.0,568761.0,568761.0,568761.0,544358.0,544358.0,544358.0
의성군 - 포장도로＜br＞(A),Statistics,421829.0,421829.0,465203.0,473903.0,474303.0,474303.0,474303.0,481986.0,481986.0,481986.0
의왕시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
의왕시 - 전체개통도＜br＞(B),Statistics,161009.0,162160.0,163880.0,168730.0,172799.0,172799.0,185225.0,187431.0,187431.0,187431.0
의왕시 - 포장도로＜br＞(A),Statistics,161009.0,162160.0,163880.0,168730.0,172799.0,172799.0,185225.0,187431.0,187431.0,187431.0
의정부시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
의정부시 - 전체개통도＜br＞(B),Statistics,349306.0,350106.0,383459.0,392163.0,395291.0,397146.0,397850.0,398315.0,399512.0,399715.0
의정부시 - 포장도로＜br＞(A),Statistics,349306.0,350106.0,383459.0,392163.0,395291.0,397146.0,397850.0,398315.0,399512.0,399715.0
이천시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
이천시 - 전체개통도＜br＞(B),Statistics,316005.0,320455.0,321077.0,319626.0,319626.0,302905.0,306703.0,337730.0,330563.0,333933.0
이천시 - 포장도로＜br＞(A),Statistics,316005.0,320455.0,321077.0,319626.0,319626.0,302905.0,306703.0,337730.0,330563.0,333933.0
익산시 - 도로포장률＜br＞(A÷B×100),Statistics,90.4,90.4,90.4,90.5,90.5,90.6,90.6,90.6,90.6,90.6
익산시 - 전체개통도＜br＞(B),Statistics,798678.0,799329.0,803576.0,805554.0,805554.0,812833.0,812833.0,812833.0,812833.0,820423.0
익산시 - 포장도로＜br＞(A),Statistics,721892.0,722543.0,726790.0,728768.0,728768.0,736047.0,736047.0,736047.0,736047.0,743637.0
인제군 - 도로포장률＜br＞(A÷B×100),Statistics,96.8,96.8,96.8,97.1,97.1,97.1,97.1,97.2,97.2,97.2
인제군 - 전체개통도＜br＞(B),Statistics,392636.0,392836.0,392686.0,426886.0,426886.0,425426.0,425426.0,436026.0,435966.0,435966.0
인제군 - 포장도로＜br＞(A),Statistics,380236.0,380436.0,380286.0,414486.0,414486.0,413026.0,413026.0,423626.0,423566.0,423566.0
인천광역시 - 도로포장률＜br＞(A÷B×100),Statistics,96.0,96.1,96.2,96.5,97.4,98.1,98.1,98.0,98.0,98.0
인천광역시 - 전체개통도＜br＞(B),Statistics,2746256.0,2802176.0,2938573.0,3181840.0,3243977.0,3461932.0,3488727.0,3285277.0,3340807.0,3369339.0
인천광역시 - 포장도로＜br＞(A),Statistics,2636646.0,2693644.0,2826441.0,3069708.0,3159484.0,3394807.0,3422042.0,3218592.0,3274122.0,3302654.0
임실군 - 도로포장률＜br＞(A÷B×100),Statistics,73.9,73.9,74.1,75.6,75.7,75.7,75.7,75.7,76.1,76.3
임실군 - 전체개통도＜br＞(B),Statistics,481809.0,481809.0,480099.0,494539.0,495993.0,495993.0,495661.0,495661.0,505241.0,505241.0
임실군 - 포장도로＜br＞(A),Statistics,356239.0,356239.0,355707.0,373947.0,375401.0,375401.0,375069.0,375069.0,384649.0,385649.0
장성군 - 도로포장률＜br＞(A÷B×100),Statistics,90.1,90.0,90.0,90.0,90.0,90.0,100.0,100.0,100.0,100.0
장성군 - 전체개통도＜br＞(B),Statistics,371241.0,368786.0,367886.0,367886.0,367886.0,367886.0,433086.0,433086.0,430876.0,430876.0
장성군 - 포장도로＜br＞(A),Statistics,334431.0,331976.0,331076.0,331076.0,331076.0,331076.0,433086.0,433086.0,430876.0,430876.0
장수군 - 도로포장률＜br＞(A÷B×100),Statistics,77.6,78.3,78.6,78.6,78.6,78.6,78.6,78.6,78.6,90.2
장수군 - 전체개통도＜br＞(B),Statistics,379444.0,376024.0,381594.0,381594.0,381594.0,381594.0,381444.0,381444.0,381090.0,350530.0
장수군 - 포장도로＜br＞(A),Statistics,294444.0,294524.0,300094.0,300094.0,300094.0,300094.0,299944.0,299944.0,299590.0,316060.0
장흥군 - 도로포장률＜br＞(A÷B×100),Statistics,87.2,87.2,87.2,89.0,89.9,89.9,89.9,89.4,94.5,94.5
장흥군 - 전체개통도＜br＞(B),Statistics,351735.0,351735.0,351655.0,351655.0,352685.0,352685.0,352685.0,334785.0,348095.0,348095.0
장흥군 - 포장도로＜br＞(A),Statistics,306725.0,306725.0,306645.0,313145.0,317135.0,317135.0,317135.0,299235.0,328895.0,328895.0
전국 - 도로포장률＜br＞(A÷B×100),Statistics,91.6,92.1,92.4,92.8,93.2,93.5,94.1,94.8,95.2,95.4
전국 - 전체개통도＜br＞(B),Statistics,97919672.0,99024297.0,100428008.0,101869532.0,102465180.0,103192237.0,104828225.0,105083017.0,105562663.0,107149080.0
전국 - 포장도로＜br＞(A),Statistics,89701030.0,91195368.0,92826049.0,94548800.0,95523412.0,96455801.0,98683177.0,99605417.0,100472146.0,102205056.0
전라남도 - 도로포장률＜br＞(A÷B×100),Statistics,88.4,89.0,89.4,89.5,89.6,89.8,90.7,91.5,93.7,94.3
전라남도 - 전체개통도＜br＞(B),Statistics,9411882.0,9422771.0,9414601.0,9411975.0,9485293.0,9499262.0,9607287.0,9654314.0,9688942.0,9754239.0
전라남도 - 포장도로＜br＞(A),Statistics,8321973.0,8385622.0,8419700.0,8421634.0,8499008.0,8528077.0,8709219.0,8832446.0,9078034.0,9201921.0
전북특별자치도 - 도로포장률＜br＞(A÷B×100),Statistics,84.5,84.8,86.3,87.2,87.5,87.6,87.8,87.9,88.7,89.4
전북특별자치도 - 전체개통도＜br＞(B),Statistics,7352204.0,7451518.0,7601515.0,7766510.0,7764046.0,7797923.0,7831984.0,7840984.0,7807057.0,7797224.0
전북특별자치도 - 포장도로＜br＞(A),Statistics,6215847.0,6321538.0,6559743.0,6771383.0,6791619.0,6832721.0,6876662.0,6892661.0,6923704.0,6971011.0
전주시 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전주시 - 전체개통도＜br＞(B),Statistics,637028.0,726490.0,790425.0,927071.0,927154.0,929504.0,929504.0,931002.0,931002.0,931375.0
전주시 - 포장도로＜br＞(A),Statistics,637028.0,726490.0,790425.0,927071.0,927154.0,929504.0,929504.0,931002.0,931002.0,931375.0
정선군 - 도로포장률＜br＞(A÷B×100),Statistics,81.0,81.0,80.9,80.9,97.9,97.9,98.2,98.2,98.2,98.2
정선군 - 전체개통도＜br＞(B),Statistics,493025.0,491625.0,488925.0,486585.0,489345.0,489345.0,489345.0,489345.0,491105.0,491555.0
정선군 - 포장도로＜br＞(A),Statistics,399375.0,398455.0,395755.0,393415.0,478865.0,478865.0,480355.0,480355.0,482115.0,482565.0
정읍시 - 도로포장률＜br＞(A÷B×100),Statistics,81.6,82.0,95.2,95.6,95.6,95.3,95.3,95.4,95.4,95.4
정읍시 - 전체개통도＜br＞(B),Statistics,602151.0,602251.0,644339.0,643249.0,641594.0,641549.0,642317.0,643099.0,637569.0,637569.0
정읍시 - 포장도로＜br＞(A),Statistics,491181.0,493581.0,613649.0,614709.0,613054.0,611089.0,611857.0,613599.0,608069.0,608069.0
제주시 - 도로포장률＜br＞(A÷B×100),Statistics,99.5,99.5,99.4,99.4,99.4,99.4,99.4,99.4,99.4,99.4
제주시 - 전체개통도＜br＞(B),Statistics,1928763.0,1937233.0,2045533.0,2045533.0,2045533.0,2045533.0,2045533.0,2052703.0,2062695.0,2062695.0
제주시 - 포장도로＜br＞(A),Statistics,1918201.0,1926671.0,2034071.0,2034071.0,2034071.0,2034071.0,2034071.0,2041241.0,2051233.0,2051233.0
제주특별자치도 - 도로포장률＜br＞(A÷B×100),Statistics,94.2,99.0,99.0,99.0,99.0,99.0,99.0,99.0,99.1,99.1
제주특별자치도 - 전체개통도＜br＞(B),Statistics,2888773.0,2758853.0,2867153.0,2867153.0,2867153.0,2867153.0,2867153.0,2876996.0,2898898.0,2898898.0
제주특별자치도 - 포장도로＜br＞(A),Statistics,2722335.0,2730805.0,2838205.0,2838205.0,2838205.0,2838205.0,2838205.0,2848048.0,2873450.0,2873450.0
제천시 - 도로포장률＜br＞(A÷B×100),Statistics,96.5,96.9,97.3,97.2,97.0,98.7,98.7,98.7,98.7,98.8
제천시 - 전체개통도＜br＞(B),Statistics,684494.0,688505.0,691080.0,673810.0,702911.0,704879.0,710111.0,738972.0,739211.0,754680.0
제천시 - 포장도로＜br＞(A),Statistics,660634.0,667245.0,672120.0,655130.0,681511.0,695579.0,700811.0,729672.0,729911.0,745380.0
종로구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
종로구 - 전체개통도＜br＞(B),Statistics,263978.0,263978.0,274502.0,274732.0,275032.0,275032.0,275177.0,275177.0,275177.0,275177.0
종로구 - 포장도로＜br＞(A),Statistics,263978.0,263978.0,274502.0,274732.0,275032.0,275032.0,275177.0,275177.0,275177.0,275177.0
중구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
중구 - 전체개통도＜br＞(B),Statistics,124962.0,125122.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0
중구 - 포장도로＜br＞(A),Statistics,124962.0,125122.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0,114232.0
중랑구 - 도로포장률＜br＞(A÷B×100),Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
중랑구 - 전체개통도＜br＞(B),Statistics,330589.0,330589.0,330968.0,334013.0,334013.0,334013.0,334013.0,334118.0,334118.0,334118.0
중랑구 - 포장도로＜br＞(A),Statistics,330589.0,330589.0,330968.0,334013.0,334013.0,334013.0,334013.0,334118.0,334118.0,334118.0
증평군 - 도로포장률＜br＞(A÷B×100),Statistics,98.2,98.2,98.3,98.1,98.0,99.4,100.0,100.0,100.0,100.0
증평군 - 전체개통도＜br＞(B),Statistics,75014.0,75014.0,76134.0,68934.0,67274.0,67976.0,68622.0,68622.0,73022.0,73682.0
증평군 - 포장도로＜br＞(A),Statistics,73683.0,73683.0,74803.0,67603.0,65943.0,67555.0,68622.0,68622.0,73022.0,73682.0
진도군 - 도로포장률＜br＞(A÷B×100),Statistics,87.6,88.8,88.8,88.0,88.9,88.9,88.9,91.0,99.3,99.3
진도군 - 전체개통도＜br＞(B),Statistics,310100.0,310100.0,310100.0,310100.0,323900.0,323900.0,323900.0,333630.0,329530.0,329530.0
진도군 - 포장도로＜br＞(A),Statistics,271800.0,275260.0,275260.0,272960.0,288060.0,288060.0,288060.0,303690.0,327130.0,327130.0
진안군 - 도로포장률＜br＞(A÷B×100),Statistics,78.8,78.8,79.7,78.7,79.6,79.8,79.9,80.1,80.1,80.1
진안군 - 전체개통도＜br＞(B),Statistics,483924.0,483924.0,485214.0,504714.0,500250.0,500250.0,500250.0,500550.0,500550.0,500550.0
진안군 - 포장도로＜br＞(A),Statistics,381344.0,381344.0,386684.0,397434.0,398040.0,399340.0,399920.0,401170.0,401170.0,401170.0
진주시 - 도로포장률＜br＞(A÷B×100),Statistics,87.3,88.8,89.2,89.3,89.3,89.3,89.6,89.6,89.6,91.3
진주시 - 전체개통도＜br＞(B),Statistics,777431.0,856767.0,886380.0,891942.0,892015.0,892015.0,915172.0,915172.0,915172.0,944182.0
진주시 - 포장도로＜br＞(A),Statistics,678960.0,761236.0,790849.0,796411.0,796484.0,796484.0,819641.0,819641.0,819641.0,862451.0
진천군 - 도로포장률＜br＞(A÷B×100),Statistics,86.2,87.9,88.0,88.2,88.2,88.2,88.2,88.2,95.4,95.4
진천군 - 전체개통도＜br＞(B),Statistics,356565.0,366365.0,364155.0,369235.0,369948.0,369948.0,369948.0,370218.0,339827.0,340331.0
진천군 - 포장도로＜br＞(A),Statistics,307236.0,322136.0,320406.0,325486.0,326199.0,326199.0,326199.0,326469.0,324117.0,324621.0
창녕군 - 도로포장률＜br＞(A÷B×100),Statistics,97.8,97.9,97.9,97.9,97.9,90.7,90.7,91.2,91.3,92.3
창녕군 - 전체개통도＜br＞(B),Statistics,395057.0,398731.0,399881.0,400151.0,400751.0,517391.0,517391.0,517391.0,525428.0,521292.0
창녕군 - 포장도로＜br＞(A),Statistics,386557.0,390231.0,391381.0,391651.0,392251.0,469089.0,469089.0,471639.0,479676.0,481046.0
창원시 - 도로포장률＜br＞(A÷B×100),Statistics,95.3,95.3,95.6,95.6,95.7,96.2,96.2,96.2,95.1,95.1
창원시 - 전체개통도＜br＞(B),Statistics,1729326.0,1734727.0,1752889.0,1759875.0,1773363.0,1790627.0,1805171.0,1825125.0,1899239.0,1905799.0
