item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
동구 - 자동차등록대수＜br＞(A),Statistics,28004.0,27970.0,27954.0,28583.0,29101.0,47417.0,48100.0,31740.0,30621.0,29685.0,30775.0,30123.0,45376.0,47566.0,50723.0,51900.0,52490.0,58194.0,47449.0,51664.0,54991.0
동구 - 주민등록인구＜br＞(B),Statistics,114204.0,109879.0,106890.0,104881.0,102764.0,101153.0,101514.0,100420.0,98529.0,96011.0,94565.0,92069.0,89826.0,88868.0,86912.0,88165.0,88901.0,87679.0,86462.0,87792.0,85911.0
동대문구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
동대문구 - 자동차등록대수＜br＞(A),Statistics,86754.0,87954.0,89001.0,89366.0,89163.0,89480.0,90954.0,91684.0,92373.0,93469.0,95301.0,96607.0,97333.0,97507.0,98324.0,97910.0,98030.0,98466.0,99447.0,102637.0,102535.0
동대문구 - 주민등록인구＜br＞(B),Statistics,379404.0,381110.0,378860.0,376421.0,370250.0,362146.0,366786.0,365486.0,363258.0,364273.0,363687.0,360153.0,355069.0,350647.0,348052.0,346194.0,342837.0,337400.0,336644.0,341149.0,338735.0
동두천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5
동두천시 - 자동차등록대수＜br＞(A),Statistics,22854.0,24157.0,25124.0,26618.0,27725.0,29001.0,30927.0,32079.0,33155.0,34096.0,35036.0,35661.0,37002.0,37674.0,38381.0,38230.0,39263.0,40309.0,40875.0,40405.0,40131.0
동두천시 - 주민등록인구＜br＞(B),Statistics,79214.0,82623.0,85803.0,88780.0,90835.0,93211.0,95653.0,96253.0,97175.0,97557.0,97595.0,97974.0,98277.0,97071.0,96226.0,94768.0,94353.0,93592.0,91546.0,88626.0,86838.0
동래구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4
동래구 - 자동차등록대수＜br＞(A),Statistics,72663.0,72527.0,74748.0,78042.0,78546.0,80209.0,82059.0,84701.0,84406.0,85444.0,87121.0,88435.0,90880.0,91933.0,92187.0,95311.0,96657.0,96722.0,100783.0,101222.0,103873.0
동래구 - 주민등록인구＜br＞(B),Statistics,279366.0,276095.0,279528.0,284901.0,282673.0,281644.0,282779.0,283742.0,278767.0,276689.0,275971.0,272837.0,272745.0,270727.0,266515.0,271247.0,270745.0,266866.0,273226.0,270815.0,274370.0
동작구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
동작구 - 자동차등록대수＜br＞(A),Statistics,93924.0,94630.0,95173.0,95481.0,94623.0,95573.0,96579.0,96802.0,98689.0,101202.0,101536.0,102067.0,104176.0,104837.0,105476.0,105472.0,105588.0,106229.0,106037.0,106496.0,106189.0
동작구 - 주민등록인구＜br＞(B),Statistics,410945.0,410481.0,408582.0,405967.0,400866.0,397920.0,402709.0,401408.0,405491.0,410815.0,407470.0,400641.0,400997.0,396217.0,396203.0,395963.0,391220.0,385483.0,380596.0,378769.0,375799.0
동해시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
동해시 - 자동차등록대수＜br＞(A),Statistics,32730.0,33016.0,33094.0,33618.0,33911.0,34787.0,35918.0,36529.0,37047.0,38292.0,39590.0,41132.0,42540.0,43647.0,44419.0,45324.0,46848.0,47931.0,48935.0,49697.0,50154.0
동해시 - 주민등록인구＜br＞(B),Statistics,100727.0,99230.0,97497.0,96652.0,95652.0,95271.0,95236.0,95804.0,93897.0,95143.0,94562.0,93895.0,93297.0,92851.0,91272.0,90522.0,90593.0,90081.0,89426.0,88625.0,87675.0
마포구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
마포구 - 자동차등록대수＜br＞(A),Statistics,104168.0,106997.0,109332.0,110420.0,107847.0,108357.0,110124.0,111398.0,110752.0,111519.0,114870.0,116915.0,117071.0,116531.0,117991.0,117907.0,119389.0,121364.0,122018.0,122309.0,121558.0
마포구 - 주민등록인구＜br＞(B),Statistics,383457.0,388164.0,390583.0,392650.0,385119.0,384013.0,391865.0,389493.0,384644.0,381856.0,385439.0,387643.0,379892.0,374915.0,375077.0,374035.0,371890.0,368905.0,364638.0,363697.0,361417.0
목포시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5
목포시 - 자동차등록대수＜br＞(A),Statistics,65730.0,68684.0,71085.0,74353.0,77539.0,79959.0,82011.0,84467.0,86643.0,87998.0,90434.0,93500.0,96797.0,98001.0,99780.0,101238.0,101424.0,100404.0,102705.0,104352.0,104521.0
목포시 - 주민등록인구＜br＞(B),Statistics,241717.0,242988.0,241679.0,243312.0,245651.0,244339.0,245422.0,244871.0,245073.0,240936.0,239109.0,238382.0,237739.0,234379.0,232327.0,229861.0,224044.0,218589.0,216939.0,214156.0,209890.0
무안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
무안군 - 자동차등록대수＜br＞(A),Statistics,18568.0,19472.0,20582.0,22282.0,24128.0,27293.0,28991.0,30562.0,31590.0,33858.0,36045.0,37890.0,39666.0,41504.0,42368.0,42923.0,47238.0,51520.0,52574.0,53950.0,56341.0
무안군 - 주민등록인구＜br＞(B),Statistics,62472.0,61915.0,61766.0,63674.0,66598.0,72417.0,74475.0,75718.0,75741.0,79367.0,81696.0,82236.0,82109.0,82872.0,81991.0,81105.0,86132.0,91107.0,90608.0,90296.0,92687.0
무주군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
무주군 - 자동차등록대수＜br＞(A),Statistics,7622.0,7925.0,8142.0,8499.0,8801.0,9276.0,9719.0,10106.0,10340.0,10763.0,11346.0,11755.0,12131.0,12469.0,12844.0,13014.0,13395.0,13583.0,13948.0,14348.0,14532.0
무주군 - 주민등록인구＜br＞(B),Statistics,26183.0,25876.0,25417.0,26361.0,26017.0,25811.0,25578.0,25863.0,25321.0,25398.0,25390.0,25220.0,24949.0,24809.0,24589.0,24303.0,24036.0,23748.0,23489.0,23251.0,23032.0
문경시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6
문경시 - 자동차등록대수＜br＞(A),Statistics,23199.0,23851.0,24433.0,24874.0,25698.0,27263.0,28649.0,29580.0,30401.0,31178.0,32401.0,33566.0,34419.0,35166.0,35664.0,36754.0,37684.0,38340.0,39418.0,39821.0,40123.0
문경시 - 주민등록인구＜br＞(B),Statistics,79552.0,78058.0,76177.0,74780.0,75486.0,76645.0,77391.0,76727.0,75899.0,75664.0,75911.0,75784.0,74702.0,73294.0,71874.0,72242.0,71406.0,71154.0,70373.0,68755.0,67257.0
미추홀구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,,,,,,,,,,,,,0.5,0.4,0.4,0.4,0.4,0.4,0.4
미추홀구 - 자동차등록대수＜br＞(A),Statistics,,,,,,,,,,,,,,,205403.0,168273.0,171026.0,169809.0,172078.0,173530.0,183319.0
미추홀구 - 주민등록인구＜br＞(B),Statistics,,,,,,,,,,,,,,,416542.0,408862.0,404343.0,407464.0,406004.0,405995.0,412274.0
밀양시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6
밀양시 - 자동차등록대수＜br＞(A),Statistics,39582.0,40428.0,41393.0,42511.0,43459.0,44922.0,46209.0,47497.0,48514.0,49766.0,51475.0,54022.0,56222.0,57201.0,57817.0,58338.0,59773.0,60605.0,61796.0,62766.0,63138.0
밀양시 - 주민등록인구＜br＞(B),Statistics,115459.0,113636.0,112025.0,111473.0,110858.0,110170.0,110479.0,109329.0,108755.0,108342.0,107765.0,107896.0,108354.0,107898.0,106744.0,105552.0,104831.0,103525.0,102945.0,102084.0,100691.0
보령시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
보령시 - 자동차등록대수＜br＞(A),Statistics,33553.0,34640.0,35752.0,37412.0,38436.0,40083.0,41374.0,42265.0,42827.0,43929.0,45367.0,47839.0,49465.0,50720.0,51829.0,52812.0,53905.0,54548.0,55485.0,56148.0,56522.0
보령시 - 주민등록인구＜br＞(B),Statistics,108861.0,108056.0,107591.0,107637.0,106885.0,106754.0,107346.0,106421.0,105559.0,104938.0,104321.0,104754.0,103873.0,103198.0,101990.0,101114.0,100229.0,98408.0,97157.0,95772.0,93780.0
보성군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.9,1.5,2.0,2.0,1.7,1.2,0.8,0.6,0.6,0.6
보성군 - 자동차등록대수＜br＞(A),Statistics,14545.0,15007.0,15837.0,16401.0,16795.0,17379.0,17937.0,18241.0,18551.0,18994.0,21901.0,42586.0,67637.0,87852.0,86068.0,70686.0,47300.0,33334.0,23858.0,23381.0,23565.0
보성군 - 주민등록인구＜br＞(B),Statistics,54288.0,53145.0,51948.0,50921.0,50004.0,49048.0,48792.0,47894.0,47050.0,46385.0,45882.0,45349.0,44469.0,43755.0,42803.0,41420.0,40482.0,39375.0,38471.0,37686.0,37045.0
보은군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.7,0.7
보은군 - 자동차등록대수＜br＞(A),Statistics,11588.0,11920.0,12284.0,12564.0,13029.0,13668.0,14176.0,14595.0,14896.0,15341.0,15977.0,16862.0,17456.0,18029.0,18506.0,18735.0,19191.0,19428.0,19873.0,20174.0,20270.0
보은군 - 주민등록인구＜br＞(B),Statistics,38062.0,37114.0,36293.0,35354.0,35069.0,34845.0,34956.0,34717.0,34438.0,34318.0,34240.0,34296.0,34221.0,34053.0,33680.0,32949.0,32412.0,31878.0,31455.0,31010.0,30527.0
봉화군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7
봉화군 - 자동차등록대수＜br＞(A),Statistics,10512.0,10910.0,11175.0,11713.0,12128.0,12737.0,13286.0,13706.0,14120.0,14719.0,15304.0,15987.0,16587.0,17043.0,17541.0,17800.0,18282.0,18561.0,18828.0,19043.0,19085.0
봉화군 - 주민등록인구＜br＞(B),Statistics,37526.0,36599.0,35608.0,35046.0,34628.0,34297.0,34567.0,34192.0,33934.0,33894.0,34023.0,33808.0,33539.0,33259.0,32843.0,32150.0,31494.0,30762.0,30139.0,29603.0,28836.0
부산광역시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5
부산광역시 - 자동차등록대수＜br＞(A),Statistics,966417.0,979969.0,994292.0,1010086.0,1038954.0,1116719.0,1147311.0,1159178.0,1175205.0,1183679.0,1214175.0,1255722.0,1295316.0,1333224.0,1371172.0,1395183.0,1429040.0,1464608.0,1499503.0,1527748.0,1559310.0
부산광역시 - 주민등록인구＜br＞(B),Statistics,3666345.0,3638293.0,3611992.0,3587439.0,3564577.0,3543030.0,3567910.0,3550963.0,3538484.0,3527635.0,3519401.0,3513777.0,3498529.0,3470653.0,3441453.0,3413841.0,3391946.0,3350380.0,3317812.0,3293362.0,3266598.0
부산진구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5
부산진구 - 자동차등록대수＜br＞(A),Statistics,97252.0,100974.0,101607.0,102525.0,103986.0,127423.0,131212.0,138428.0,140028.0,134723.0,130137.0,129789.0,128283.0,130920.0,132106.0,135262.0,143006.0,143461.0,148038.0,154830.0,162216.0
부산진구 - 주민등록인구＜br＞(B),Statistics,405534.0,410610.0,405775.0,402359.0,400516.0,395689.0,395826.0,395044.0,392731.0,389765.0,387378.0,381572.0,376526.0,371703.0,362357.0,357880.0,359886.0,353159.0,355917.0,359508.0,359281.0
부안군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
부안군 - 자동차등록대수＜br＞(A),Statistics,18940.0,19485.0,19754.0,20137.0,20676.0,21650.0,22405.0,22972.0,23680.0,24548.0,24930.0,25812.0,26741.0,27341.0,27656.0,27774.0,28155.0,28265.0,28911.0,29309.0,29451.0
부안군 - 주민등록인구＜br＞(B),Statistics,66766.0,65018.0,63243.0,61879.0,60872.0,60204.0,60138.0,59080.0,58869.0,59164.0,57534.0,56848.0,57005.0,56086.0,54441.0,53295.0,52140.0,50795.0,50094.0,49187.0,48066.0
부여군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
부여군 - 자동차등록대수＜br＞(A),Statistics,24383.0,24996.0,25680.0,26404.0,26848.0,27766.0,28577.0,29069.0,29809.0,30608.0,31509.0,32575.0,33577.0,34321.0,34940.0,35078.0,35600.0,35845.0,36339.0,36635.0,36795.0
부여군 - 주민등록인구＜br＞(B),Statistics,83260.0,81430.0,79595.0,77916.0,76687.0,75564.0,75029.0,74004.0,73259.0,72547.0,71754.0,71143.0,70187.0,69086.0,68078.0,66740.0,65354.0,63774.0,62343.0,61046.0,59550.0
부천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
부천시 - 자동차등록대수＜br＞(A),Statistics,234063.0,237663.0,243970.0,250235.0,255456.0,262819.0,269420.0,271004.0,272448.0,274537.0,278041.0,282905.0,294966.0,301745.0,307858.0,305967.0,307262.0,309211.0,310441.0,311884.0,310466.0
부천시 - 주민등록인구＜br＞(B),Statistics,855697.0,855359.0,860020.0,864037.0,867678.0,869944.0,875204.0,872452.0,869944.0,863720.0,855586.0,848987.0,851380.0,850329.0,843768.0,829996.0,818383.0,806067.0,790128.0,779968.0,769918.0
부평구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.6,0.6,0.5
부평구 - 자동차등록대수＜br＞(A),Statistics,153002.0,156396.0,159729.0,162146.0,162994.0,166130.0,167907.0,169219.0,167699.0,170843.0,186989.0,201075.0,214234.0,222683.0,225463.0,228866.0,237037.0,252365.0,271703.0,273503.0,267479.0
부평구 - 주민등록인구＜br＞(B),Statistics,557144.0,567347.0,570283.0,568905.0,569246.0,563920.0,567493.0,560936.0,559047.0,556985.0,556992.0,555844.0,549716.0,539941.0,524640.0,511577.0,494962.0,486765.0,489118.0,494138.0,493200.0
북구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4
북구 - 자동차등록대수＜br＞(A),Statistics,84397.0,86646.0,86679.0,87152.0,86860.0,87548.0,89111.0,90444.0,94454.0,95347.0,96969.0,101693.0,104032.0,104173.0,104204.0,103966.0,103651.0,106261.0,106309.0,106162.0,105194.0
북구 - 주민등록인구＜br＞(B),Statistics,333316.0,335699.0,330446.0,325302.0,318859.0,314227.0,312218.0,307988.0,312937.0,309719.0,306974.0,310484.0,310202.0,302924.0,296952.0,291132.0,283952.0,283211.0,278857.0,273596.0,267692.0
사상구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
사상구 - 자동차등록대수＜br＞(A),Statistics,84938.0,85449.0,85534.0,84872.0,83958.0,84792.0,88222.0,89497.0,90126.0,89030.0,90282.0,90775.0,91470.0,91798.0,91251.0,89888.0,89693.0,89184.0,89157.0,89368.0,88589.0
사상구 - 주민등록인구＜br＞(B),Statistics,282097.0,277481.0,271484.0,265512.0,260897.0,255274.0,257843.0,254413.0,250424.0,246797.0,242953.0,237711.0,232800.0,229219.0,223361.0,218094.0,212586.0,208298.0,203789.0,202932.0,198635.0
사천시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
사천시 - 자동차등록대수＜br＞(A),Statistics,33798.0,34702.0,36516.0,38811.0,40278.0,41929.0,43712.0,44771.0,46180.0,48072.0,49761.0,51365.0,53043.0,54695.0,56044.0,56496.0,58003.0,58685.0,60011.0,61190.0,62394.0
사천시 - 주민등록인구＜br＞(B),Statistics,112670.0,111293.0,112300.0,112499.0,112828.0,112724.0,114148.0,114133.0,115321.0,116851.0,116485.0,115452.0,114912.0,114252.0,113888.0,111925.0,111105.0,109953.0,109369.0,109030.0,108504.0
사하구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4
사하구 - 자동차등록대수＜br＞(A),Statistics,97489.0,99203.0,99727.0,101397.0,103261.0,104097.0,105969.0,108417.0,109431.0,110397.0,111203.0,112398.0,114166.0,115817.0,116115.0,114686.0,113804.0,113905.0,114400.0,114621.0,114947.0
사하구 - 주민등록인구＜br＞(B),Statistics,374248.0,371909.0,366865.0,364693.0,365368.0,359800.0,358730.0,355443.0,352726.0,349110.0,343371.0,337781.0,334603.0,333301.0,327791.0,321004.0,311757.0,306003.0,301987.0,297831.0,292491.0
산청군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.7,0.7
산청군 - 자동차등록대수＜br＞(A),Statistics,11992.0,12264.0,12544.0,12908.0,13298.0,14137.0,14723.0,15358.0,15805.0,16579.0,17188.0,18082.0,18856.0,19696.0,20266.0,20509.0,20989.0,21439.0,21872.0,22414.0,22629.0
산청군 - 주민등록인구＜br＞(B),Statistics,36849.0,36294.0,35704.0,35274.0,35043.0,34921.0,35591.0,35651.0,35691.0,35935.0,35849.0,36071.0,36098.0,36340.0,35952.0,35417.0,34857.0,34360.0,34028.0,33752.0,33259.0
삼척시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6
삼척시 - 자동차등록대수＜br＞(A),Statistics,22367.0,22567.0,22730.0,23315.0,23849.0,24991.0,25660.0,26467.0,26992.0,27759.0,28537.0,29436.0,30170.0,30889.0,32248.0,32662.0,33312.0,33584.0,34482.0,35061.0,35369.0
삼척시 - 주민등록인구＜br＞(B),Statistics,74301.0,73134.0,71750.0,70791.0,70954.0,71935.0,72046.0,72312.0,72463.0,73023.0,72314.0,70839.0,69599.0,68514.0,68326.0,67228.0,65243.0,63429.0,63455.0,62651.0,61735.0
상주시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
상주시 - 자동차등록대수＜br＞(A),Statistics,34535.0,35629.0,36857.0,37959.0,38962.0,40958.0,42543.0,43588.0,44526.0,45671.0,47195.0,48978.0,50825.0,51986.0,53358.0,54625.0,54957.0,55433.0,56797.0,58084.0,58684.0
상주시 - 주민등록인구＜br＞(B),Statistics,112585.0,110444.0,108280.0,106600.0,105381.0,106208.0,105607.0,104685.0,104182.0,103346.0,102892.0,102374.0,101799.0,100947.0,100297.0,100688.0,97228.0,95566.0,94823.0,93858.0,91850.0
서구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
서구 - 자동차등록대수＜br＞(A),Statistics,26747.0,26645.0,26422.0,26449.0,25513.0,26307.0,26783.0,27556.0,27570.0,27700.0,28404.0,28823.0,28875.0,28850.0,29889.0,29601.0,30447.0,30668.0,31944.0,32077.0,32316.0
서구 - 주민등록인구＜br＞(B),Statistics,142460.0,139607.0,136226.0,132803.0,129385.0,125785.0,126040.0,123718.0,120828.0,118783.0,118115.0,115963.0,112973.0,110039.0,110534.0,108229.0,108135.0,105164.0,105192.0,104089.0,103188.0
서귀포시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,,,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6
서귀포시 - 자동차등록대수＜br＞(A),Statistics,,,63099.0,65731.0,66745.0,68059.0,69798.0,71298.0,73016.0,75562.0,79389.0,86231.0,93537.0,99560.0,103517.0,104903.0,106161.0,108162.0,109936.0,110462.0,110428.0
서귀포시 - 주민등록인구＜br＞(B),Statistics,,,154895.0,153800.0,153120.0,152285.0,153716.0,153366.0,154057.0,155641.0,158512.0,164519.0,170932.0,178383.0,181245.0,181584.0,182169.0,183663.0,184770.0,183598.0,182020.0
서대문구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
서대문구 - 자동차등록대수＜br＞(A),Statistics,82995.0,81968.0,82558.0,83054.0,80052.0,80186.0,79542.0,78039.0,79020.0,79216.0,79582.0,82327.0,84358.0,86068.0,86753.0,87104.0,89496.0,89199.0,90932.0,91648.0,91453.0
서대문구 - 주민등록인구＜br＞(B),Statistics,352071.0,349163.0,349020.0,348575.0,331688.0,327451.0,324541.0,314852.0,315113.0,314110.0,310376.0,312141.0,314194.0,312800.0,310313.0,309397.0,312173.0,304819.0,306337.0,306231.0,302853.0
서산시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6,0.6
서산시 - 자동차등록대수＜br＞(A),Statistics,49217.0,51747.0,53919.0,56909.0,59923.0,62889.0,65583.0,68166.0,70156.0,73231.0,76865.0,81439.0,84886.0,88424.0,92499.0,94827.0,98036.0,101073.0,103650.0,106565.0,108021.0
서산시 - 주민등록인구＜br＞(B),Statistics,150131.0,150294.0,150889.0,153569.0,156867.0,158886.0,160468.0,161489.0,163315.0,165837.0,167611.0,170099.0,170788.0,171678.0,174162.0,174690.0,175591.0,176645.0,176413.0,176011.0,174445.0
서울특별시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
서울특별시 - 자동차등록대수＜br＞(A),Statistics,2779841.0,2808771.0,2856857.0,2933286.0,2949211.0,2954704.0,2981400.0,2977599.0,2969184.0,2973877.0,3013541.0,3056588.0,3083007.0,3116256.0,3124651.0,3124157.0,3157361.0,3176743.0,3193351.0,3191162.0,3176933.0
서울특별시 - 주민등록인구＜br＞(B),Statistics,10173162.0,10167344.0,10181166.0,10192710.0,10200827.0,10208302.0,10312545.0,10249679.0,10195318.0,10143645.0,10103233.0,10022181.0,9930616.0,9857426.0,9765623.0,9729107.0,9668465.0,9509458.0,9428372.0,9386034.0,9331828.0
서천군 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.6,0.6
서천군 - 자동차등록대수＜br＞(A),Statistics,19269.0,19869.0,20375.0,20844.0,21444.0,22228.0,22872.0,23453.0,23935.0,24563.0,25199.0,26061.0,26820.0,27381.0,27609.0,27857.0,28003.0,28156.0,28523.0,28991.0,29189.0
서천군 - 주민등록인구＜br＞(B),Statistics,65650.0,64322.0,62629.0,61168.0,60507.0,60066.0,60085.0,59541.0,58920.0,58441.0,57713.0,56910.0,56012.0,55175.0,53922.0,52805.0,51866.0,50745.0,49964.0,49116.0,48204.0
서초구 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
서초구 - 자동차등록대수＜br＞(A),Statistics,160932.0,161068.0,165633.0,181234.0,167086.0,167067.0,170001.0,171097.0,172223.0,173554.0,179331.0,178847.0,179949.0,181546.0,182123.0,181182.0,181053.0,177133.0,176799.0,177103.0,177348.0
서초구 - 주민등록인구＜br＞(B),Statistics,400868.0,401736.0,408266.0,405969.0,406320.0,425481.0,434720.0,433564.0,435044.0,441763.0,449678.0,446764.0,447192.0,441102.0,433951.0,430826.0,425126.0,412279.0,404325.0,407664.0,408376.0
성남시 - 1인당 자동차등록대수＜br＞(A÷B),Statistics,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
