item,category,2009,2011,2013,2015,2017,2019,2021,2023
경상북도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상북도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,24.5,19.6,20.4,23.5,18.3,19.5,24.255,26.622
경상북도 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,75.5,80.4,79.6,76.5,81.7,80.5,75.745,73.378
경상북도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,27.1,24.7,29.4,22.8,23.2,17.8,30.806,26.802
경상북도 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,72.9,75.3,70.6,77.2,76.8,82.2,69.194,73.198
경상북도 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,46.4,44.9,40.4,42.0,46.6,43.1,45.323,48.586
경상북도 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,53.6,55.1,59.6,58.0,53.4,56.9,54.677,51.414
경상북도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
경상북도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,21.9,18.9,19.2,19.5,15.3,16.7,18.48,20.498
경상북도 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,78.1,81.1,80.8,80.5,84.7,83.3,81.52,79.502
경상북도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,27.7,26.8,29.3,26.5,22.4,20.0,27.143,24.714
경상북도 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,72.3,73.2,70.7,73.5,77.6,80.0,72.857,75.286
광주광역시 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,51.1,50.1,49.1,53.9,47.4,53.6,51.411,52.748
광주광역시 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,48.9,49.9,50.9,46.1,52.6,46.4,48.589,47.252
광주광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
광주광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,21.8,17.9,12.8,15.1,10.8,14.2,16.74,17.402
광주광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,78.2,82.1,87.2,84.9,89.2,85.8,83.26,82.598
광주광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,24.6,22.6,17.2,16.9,19.0,19.6,26.224,20.678
광주광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,75.4,77.4,82.8,83.1,81.0,80.4,73.776,79.322
광주광역시 - 남자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,54.0,51.5,50.7,53.5,47.4,52.3,49.734,52.312
광주광역시 - 남자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,46.0,48.5,49.3,46.5,52.6,47.7,50.266,47.688
광주광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
광주광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.9,18.5,12.3,17.9,11.6,15.6,18.509,19.197
광주광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.1,81.5,87.7,82.1,88.4,84.4,81.491,80.803
광주광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,25.7,20.9,17.2,16.6,19.0,19.3,25.521,19.724
광주광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,74.3,79.1,82.8,83.4,81.0,80.7,74.479,80.276
광주광역시 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,48.4,48.7,47.7,54.3,47.3,54.9,53.029,53.168
광주광역시 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,51.6,51.3,52.3,45.7,52.7,45.1,46.971,46.832
광주광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
광주광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,19.8,17.2,13.3,12.4,10.0,12.7,15.034,15.676
광주광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,80.2,82.8,86.7,87.6,90.0,87.3,84.966,84.324
광주광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.5,24.1,17.1,17.2,19.0,19.8,26.883,21.588
광주광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.5,75.9,82.9,82.8,81.0,80.2,73.117,78.412
대구광역시 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,47.6,48.2,47.3,47.4,54.1,49.8,50.764,47.99
대구광역시 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,52.4,51.8,52.7,52.6,45.9,50.2,49.236,52.01
대구광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대구광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,13.8,19.1,14.0,18.7,16.0,18.0,19.874,17.012
대구광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,86.2,80.9,86.0,81.3,84.0,82.0,80.126,82.988
대구광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,24.0,25.4,22.6,27.1,20.2,21.1,25.182,23.402
대구광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.0,74.6,77.4,72.9,79.8,78.9,74.818,76.598
대구광역시 - 남자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,50.1,49.7,46.9,47.6,54.9,50.6,53.218,48.554
대구광역시 - 남자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,49.9,50.3,53.1,52.4,45.1,49.4,46.782,51.446
대구광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대구광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,15.6,20.5,16.1,20.7,17.2,19.9,22.238,17.62
대구광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,84.4,79.5,83.9,79.3,82.8,80.1,77.762,82.38
대구광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,22.7,24.6,24.0,28.8,19.7,21.8,26.793,24.131
대구광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,77.3,75.4,76.0,71.2,80.3,78.2,73.207,75.869
대구광역시 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,45.2,46.8,47.6,47.3,53.4,49.1,48.434,47.455
대구광역시 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,54.8,53.2,52.4,52.7,46.6,50.9,51.566,52.545
대구광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대구광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,12.1,17.7,12.0,16.9,14.8,16.2,17.63,16.436
대구광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,87.9,82.3,88.0,83.1,85.2,83.8,82.37,83.564
대구광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,25.2,26.3,21.4,25.5,20.6,20.4,23.638,22.718
대구광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,74.8,73.7,78.6,74.5,79.4,79.6,76.362,77.282
대전광역시 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,49.4,48.5,51.6,48.4,52.2,52.6,54.112,60.302
대전광역시 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,50.6,51.5,48.4,51.6,47.8,47.4,45.888,39.698
대전광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대전광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,16.7,20.5,13.7,17.2,13.1,17.3,19.42,15.345
대전광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,83.3,79.5,86.3,82.8,86.9,82.7,80.58,84.655
대전광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.3,25.0,16.6,22.2,18.5,21.9,30.123,22.767
대전광역시 - 계 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.7,75.0,83.4,77.8,81.5,78.1,69.877,77.233
대전광역시 - 남자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,50.5,49.3,53.4,48.0,52.7,53.4,53.27,60.209
대전광역시 - 남자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,49.5,50.7,46.6,52.0,47.3,46.6,46.73,39.791
대전광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대전광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,18.3,22.8,14.2,20.0,15.1,19.4,23.302,16.941
대전광역시 - 남자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,81.7,77.2,85.8,80.0,84.9,80.6,76.698,83.059
대전광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.3,23.7,15.2,21.6,17.5,19.0,32.103,24.994
대전광역시 - 남자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.7,76.3,84.8,78.4,82.5,81.0,67.897,75.006
대전광역시 - 여자 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,48.3,47.8,49.9,48.8,51.7,51.7,54.943,60.394
대전광역시 - 여자 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,51.7,52.2,50.1,51.2,48.3,48.3,45.057,39.606
대전광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
대전광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,15.2,18.4,13.2,14.3,11.2,15.3,15.594,13.782
대전광역시 - 여자 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 있음,Statistics,84.8,81.6,86.8,85.7,88.8,84.7,84.406,86.218
대전광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 없음,Statistics,23.2,26.3,17.9,22.9,19.4,24.6,28.149,20.54
대전광역시 - 여자 - 몸이 아파 집안일을 부탁할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,76.8,73.7,82.1,77.1,80.6,75.4,71.851,79.46
부산광역시 - 계 - 갑자기 많은 돈을 빌려야 할 경우 - 도움을 받을 수 있는 사람 있음,Statistics,45.2,47.1,45.9,47.9,54.5,53.6,50.325,52.94
부산광역시 - 계 - 갑자기 많은 돈을 빌려야 할경우 - 도움을 받을 수 있는 사람 없음,Statistics,54.8,52.9,54.1,52.1,45.5,46.4,49.675,47.06
부산광역시 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
부산광역시 - 계 - 낙심하거나 우울해서 이야기 상대가 필요한 경우 - 도움을 받을 수 있는 사람 없음,Statistics,22.1,20.4,20.5,20.2,13.4,14.0,16.727,17.836
