item,category,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
대구광역시 - 당해년 총인구＜br＞(A),Statistics,2539587.0,2540647.0,2544811.0,2539738.0,2525836.0,2513219.0,2512670.0,2512601.0,2509187.0,2532077.0,2529285.0,2527566.0,2524890.0,2518467.0,2513970.0,2511050.0,2501673.0,2489802.0,2468222.0,2446144.0,2412642.0,2393259.0,2408265.0
대구광역시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.05,0.04,0.16,-0.2,-0.55,-0.5,-0.02,0.0,-0.14,0.91,-0.11,-0.07,-0.11,-0.25,-0.18,-0.12,-0.37,-0.47,-0.87,-0.89,-1.37,-0.8,0.63
대구광역시 - 전년 총인구＜br＞(B),Statistics,2538212.0,2539587.0,2540647.0,2544811.0,2539738.0,2525836.0,2513219.0,2512670.0,2512601.0,2509187.0,2532077.0,2529285.0,2527566.0,2524890.0,2518467.0,2513970.0,2511050.0,2501673.0,2489802.0,2468222.0,2446144.0,2412642.0,2393259.0
대덕구 - 당해년 총인구＜br＞(A),Statistics,231886.0,230862.0,230421.0,228208.0,224659.0,219014.0,215148.0,213248.0,210114.0,209598.0,207367.0,207608.0,206391.0,203651.0,199095.0,195034.0,189205.0,184266.0,179419.0,178506.0,177085.0,175151.0,172571.0
대덕구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.13,-0.44,-0.19,-0.96,-1.56,-2.51,-1.77,-0.88,-1.47,-0.25,-1.06,0.12,-0.59,-1.33,-2.24,-2.04,-2.99,-2.61,-2.63,-0.51,-0.8,-1.09,-1.47
대덕구 - 전년 총인구＜br＞(B),Statistics,232197.0,231886.0,230862.0,230421.0,228208.0,224659.0,219014.0,215148.0,213248.0,210114.0,209598.0,207367.0,207608.0,206391.0,203651.0,199095.0,195034.0,189205.0,184266.0,179419.0,178506.0,177085.0,175151.0
대전광역시 - 당해년 총인구＜br＞(A),Statistics,1408809.0,1424844.0,1438778.0,1450750.0,1462535.0,1475961.0,1487836.0,1494951.0,1498665.0,1518540.0,1530650.0,1539154.0,1547609.0,1547467.0,1535191.0,1531405.0,1519658.0,1508120.0,1493979.0,1480777.0,1469543.0,1466666.0,1465600.0
대전광역시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.32,1.14,0.98,0.83,0.81,0.92,0.8,0.48,0.25,1.33,0.8,0.56,0.55,-0.01,-0.79,-0.25,-0.77,-0.76,-0.94,-0.88,-0.76,-0.2,-0.07
대전광역시 - 전년 총인구＜br＞(B),Statistics,1390510.0,1408809.0,1424844.0,1438778.0,1450750.0,1462535.0,1475961.0,1487836.0,1494951.0,1498665.0,1518540.0,1530650.0,1539154.0,1547609.0,1547467.0,1535191.0,1531405.0,1519658.0,1508120.0,1493979.0,1480777.0,1469543.0,1466666.0
도봉구 - 당해년 총인구＜br＞(A),Statistics,372318.0,373086.0,378166.0,383611.0,383448.0,379755.0,378559.0,376698.0,372398.0,370734.0,367949.0,364454.0,360609.0,355712.0,353241.0,350272.0,346234.0,341649.0,335631.0,327361.0,319373.0,313989.0,309494.0
도봉구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.1,0.21,1.36,1.44,-0.04,-0.96,-0.31,-0.49,-1.14,-0.45,-0.75,-0.95,-1.06,-1.36,-0.69,-0.84,-1.15,-1.32,-1.76,-2.46,-2.44,-1.69,-1.43
도봉구 - 전년 총인구＜br＞(B),Statistics,371932.0,372318.0,373086.0,378166.0,383611.0,383448.0,379755.0,378559.0,376698.0,372398.0,370734.0,367949.0,364454.0,360609.0,355712.0,353241.0,350272.0,346234.0,341649.0,335631.0,327361.0,319373.0,313989.0
동구 - 당해년 총인구＜br＞(A),Statistics,125085.0,121821.0,118496.0,115052.0,110758.0,107844.0,105970.0,103983.0,102440.0,102859.0,101845.0,99907.0,97450.0,96017.0,93482.0,91341.0,90370.0,88626.0,89959.0,90574.0,89242.0,88077.0,89584.0
동구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.37,-2.61,-2.73,-2.91,-3.73,-2.63,-1.74,-1.88,-1.48,0.41,-0.99,-1.9,-2.46,-1.47,-2.64,-2.29,-1.06,-1.93,1.5,0.68,-1.47,-1.31,1.71
동구 - 전년 총인구＜br＞(B),Statistics,128123.0,125085.0,121821.0,118496.0,115052.0,110758.0,107844.0,105970.0,103983.0,102440.0,102859.0,101845.0,99907.0,97450.0,96017.0,93482.0,91341.0,90370.0,88626.0,89959.0,90574.0,89242.0,88077.0
동대문구 - 당해년 총인구＜br＞(A),Statistics,383822.0,384356.0,386814.0,383896.0,386280.0,385712.0,385825.0,381663.0,374277.0,379343.0,378534.0,375683.0,376445.0,376319.0,373824.0,370312.0,366011.0,364338.0,363023.0,357014.0,352006.0,353601.0,359873.0
동대문구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.44,0.14,0.64,-0.75,0.62,-0.15,0.03,-1.08,-1.94,1.35,-0.21,-0.75,0.2,-0.03,-0.66,-0.94,-1.16,-0.46,-0.36,-1.66,-1.4,0.45,1.77
동대문구 - 전년 총인구＜br＞(B),Statistics,382122.0,383822.0,384356.0,386814.0,383896.0,386280.0,385712.0,385825.0,381663.0,374277.0,379343.0,378534.0,375683.0,376445.0,376319.0,373824.0,370312.0,366011.0,364338.0,363023.0,357014.0,352006.0,353601.0
동두천시 - 당해년 총인구＜br＞(A),Statistics,75699.0,74739.0,76505.0,81117.0,84601.0,87810.0,90915.0,93207.0,95779.0,98311.0,98814.0,99666.0,100230.0,100528.0,101050.0,101403.0,100266.0,99566.0,98245.0,97687.0,96860.0,95100.0,92414.0
동두천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.38,-1.27,2.36,6.03,4.3,3.79,3.54,2.52,2.76,2.64,0.51,0.86,0.57,0.3,0.52,0.35,-1.12,-0.7,-1.33,-0.57,-0.85,-1.82,-2.82
동두천시 - 전년 총인구＜br＞(B),Statistics,76758.0,75699.0,74739.0,76505.0,81117.0,84601.0,87810.0,90915.0,93207.0,95779.0,98311.0,98814.0,99666.0,100230.0,100528.0,101050.0,101403.0,100266.0,99566.0,98245.0,97687.0,96860.0,95100.0
동래구 - 당해년 총인구＜br＞(A),Statistics,295915.0,291020.0,282732.0,279965.0,276728.0,280269.0,285789.0,283603.0,282525.0,283636.0,284649.0,279805.0,277596.0,276823.0,273716.0,273665.0,271672.0,267452.0,272214.0,271676.0,267739.0,274141.0,271838.0
동래구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.57,-1.65,-2.85,-0.98,-1.16,1.28,1.97,-0.76,-0.38,0.39,0.36,-1.7,-0.79,-0.28,-1.12,-0.02,-0.73,-1.55,1.78,-0.2,-1.45,2.39,-0.84
동래구 - 전년 총인구＜br＞(B),Statistics,300624.0,295915.0,291020.0,282732.0,279965.0,276728.0,280269.0,285789.0,283603.0,282525.0,283636.0,284649.0,279805.0,277596.0,276823.0,273716.0,273665.0,271672.0,267452.0,272214.0,271676.0,267739.0,274141.0
동작구 - 당해년 총인구＜br＞(A),Statistics,407793.0,404872.0,413204.0,414199.0,414668.0,414978.0,414839.0,410934.0,407973.0,413814.0,413664.0,416268.0,421487.0,419261.0,412774.0,413247.0,408493.0,409385.0,408912.0,401572.0,394364.0,390432.0,389714.0
동작구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.3,-0.72,2.06,0.24,0.11,0.07,-0.03,-0.94,-0.72,1.43,-0.04,0.63,1.25,-0.53,-1.55,0.11,-1.15,0.22,-0.12,-1.8,-1.79,-1.0,-0.18
동작구 - 전년 총인구＜br＞(B),Statistics,417396.0,407793.0,404872.0,413204.0,414199.0,414668.0,414978.0,414839.0,410934.0,407973.0,413814.0,413664.0,416268.0,421487.0,419261.0,412774.0,413247.0,408493.0,409385.0,408912.0,401572.0,394364.0,390432.0
동해시 - 당해년 총인구＜br＞(A),Statistics,103933.0,103039.0,102032.0,101048.0,99547.0,97935.0,97199.0,96241.0,95850.0,95797.0,96366.0,94440.0,95714.0,95203.0,94558.0,93958.0,93657.0,92137.0,91453.0,91492.0,90809.0,90261.0,89597.0
동해시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.46,-0.86,-0.98,-0.96,-1.49,-1.62,-0.75,-0.99,-0.41,-0.06,0.59,-2.0,1.35,-0.53,-0.68,-0.63,-0.32,-1.62,-0.74,0.04,-0.75,-0.6,-0.74
동해시 - 전년 총인구＜br＞(B),Statistics,104409.0,103933.0,103039.0,102032.0,101048.0,99547.0,97935.0,97199.0,96241.0,95850.0,95797.0,96366.0,94440.0,95714.0,95203.0,94558.0,93958.0,93657.0,92137.0,91453.0,91492.0,90809.0,90261.0
마포구 - 당해년 총인구＜br＞(A),Statistics,382195.0,378777.0,383629.0,388111.0,393155.0,397049.0,400392.0,393241.0,392313.0,400464.0,398630.0,393576.0,391098.0,395830.0,398351.0,390887.0,385783.0,386359.0,385925.0,381858.0,378686.0,375585.0,375162.0
마포구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.03,-0.89,1.28,1.17,1.3,0.99,0.84,-1.79,-0.24,2.08,-0.46,-1.27,-0.63,1.21,0.64,-1.87,-1.31,0.15,-0.11,-1.05,-0.83,-0.82,-0.11
마포구 - 전년 총인구＜br＞(B),Statistics,390101.0,382195.0,378777.0,383629.0,388111.0,393155.0,397049.0,400392.0,393241.0,392313.0,400464.0,398630.0,393576.0,391098.0,395830.0,398351.0,390887.0,385783.0,386359.0,385925.0,381858.0,378686.0,375585.0
목포시 - 당해년 총인구＜br＞(A),Statistics,245666.0,245315.0,241988.0,242380.0,243872.0,242755.0,244801.0,247620.0,246364.0,247442.0,246994.0,247215.0,243171.0,241744.0,241213.0,240555.0,237247.0,235423.0,233175.0,227178.0,221642.0,220447.0,218347.0
목포시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.07,-0.14,-1.36,0.16,0.62,-0.46,0.84,1.15,-0.51,0.44,-0.18,0.09,-1.64,-0.59,-0.22,-0.27,-1.38,-0.77,-0.95,-2.57,-2.44,-0.54,-0.95
목포시 - 전년 총인구＜br＞(B),Statistics,245831.0,245666.0,245315.0,241988.0,242380.0,243872.0,242755.0,244801.0,247620.0,246364.0,247442.0,246994.0,247215.0,243171.0,241744.0,241213.0,240555.0,237247.0,235423.0,233175.0,227178.0,221642.0,220447.0
무안군 - 당해년 총인구＜br＞(A),Statistics,69178.0,66240.0,63965.0,62869.0,62385.0,62357.0,64482.0,67825.0,73830.0,75928.0,77276.0,77208.0,80768.0,83107.0,83753.0,83781.0,84558.0,83591.0,82733.0,87630.0,92690.0,92564.0,92379.0
무안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.83,-4.25,-3.43,-1.71,-0.77,-0.04,3.41,5.18,8.85,2.84,1.78,-0.09,4.61,2.9,0.78,0.03,0.93,-1.14,-1.03,5.92,5.77,-0.14,-0.2
무안군 - 전년 총인구＜br＞(B),Statistics,70467.0,69178.0,66240.0,63965.0,62869.0,62385.0,62357.0,64482.0,67825.0,73830.0,75928.0,77276.0,77208.0,80768.0,83107.0,83753.0,83781.0,84558.0,83591.0,82733.0,87630.0,92690.0,92564.0
무주군 - 당해년 총인구＜br＞(A),Statistics,30385.0,27949.0,26785.0,26272.0,25992.0,25579.0,26552.0,26213.0,25979.0,25764.0,26050.0,25510.0,25598.0,25616.0,25470.0,25208.0,25059.0,24827.0,24536.0,24252.0,23940.0,23781.0,23578.0
무주군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,3.87,-8.02,-4.16,-1.92,-1.07,-1.59,3.8,-1.28,-0.89,-0.83,1.11,-2.07,0.34,0.07,-0.57,-1.03,-0.59,-0.93,-1.17,-1.16,-1.29,-0.66,-0.85
무주군 - 전년 총인구＜br＞(B),Statistics,29254.0,30385.0,27949.0,26785.0,26272.0,25992.0,25579.0,26552.0,26213.0,25979.0,25764.0,26050.0,25510.0,25598.0,25616.0,25470.0,25208.0,25059.0,24827.0,24536.0,24252.0,23940.0,23781.0
문경시 - 당해년 총인구＜br＞(A),Statistics,89234.0,83955.0,81525.0,79820.0,78357.0,76497.0,75223.0,75973.0,77142.0,77933.0,77304.0,76470.0,76245.0,76520.0,76387.0,75357.0,73926.0,72547.0,72924.0,72067.0,71775.0,71061.0,69636.0
문경시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.85,-5.92,-2.89,-2.09,-1.83,-2.37,-1.67,1.0,1.54,1.03,-0.81,-1.08,-0.29,0.36,-0.17,-1.35,-1.9,-1.87,0.52,-1.18,-0.41,-0.99,-2.01
문경시 - 전년 총인구＜br＞(B),Statistics,90000.0,89234.0,83955.0,81525.0,79820.0,78357.0,76497.0,75223.0,75973.0,77142.0,77933.0,77304.0,76470.0,76245.0,76520.0,76387.0,75357.0,73926.0,72547.0,72924.0,72067.0,71775.0,71061.0
미추홀구 - 당해년 총인구＜br＞(A),Statistics,,,,,,,,,,,,,,,,,,425471.0,418494.0,413246.0,416551.0,416412.0,417590.0
미추홀구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,,,,,,,,,,,,,,,,,,-0.5,-1.64,-1.25,0.8,-0.03,0.28
미추홀구 - 전년 총인구＜br＞(B),Statistics,,,,,,,,,,,,,,,,,,,425471.0,418494.0,413246.0,416551.0,416412.0
밀양시 - 당해년 총인구＜br＞(A),Statistics,123393.0,120808.0,118431.0,116196.0,114320.0,112847.0,112451.0,111910.0,111112.0,111472.0,110516.0,109967.0,109749.0,109547.0,109985.0,110683.0,110395.0,109371.0,108422.0,107419.0,105995.0,105959.0,106307.0
밀양시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.24,-2.09,-1.97,-1.89,-1.61,-1.29,-0.35,-0.48,-0.71,0.32,-0.86,-0.5,-0.2,-0.18,0.4,0.63,-0.26,-0.93,-0.87,-0.93,-1.33,-0.03,0.33
밀양시 - 전년 총인구＜br＞(B),Statistics,124936.0,123393.0,120808.0,118431.0,116196.0,114320.0,112847.0,112451.0,111910.0,111112.0,111472.0,110516.0,109967.0,109749.0,109547.0,109985.0,110683.0,110395.0,109371.0,108422.0,107419.0,105995.0,105959.0
보령시 - 당해년 총인구＜br＞(A),Statistics,116546.0,113671.0,110880.0,109401.0,108639.0,108526.0,108783.0,108182.0,108141.0,108865.0,108260.0,107438.0,107008.0,106702.0,107279.0,106501.0,106001.0,104881.0,104162.0,103088.0,101266.0,100389.0,100023.0
보령시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.83,-2.47,-2.46,-1.33,-0.7,-0.1,0.24,-0.55,-0.04,0.67,-0.56,-0.76,-0.4,-0.29,0.54,-0.73,-0.47,-1.06,-0.69,-1.03,-1.77,-0.87,-0.36
보령시 - 전년 총인구＜br＞(B),Statistics,118721.0,116546.0,113671.0,110880.0,109401.0,108639.0,108526.0,108783.0,108182.0,108141.0,108865.0,108260.0,107438.0,107008.0,106702.0,107279.0,106501.0,106001.0,104881.0,104162.0,103088.0,101266.0,100389.0
보성군 - 당해년 총인구＜br＞(A),Statistics,59526.0,57392.0,56101.0,54399.0,53291.0,52107.0,51146.0,50376.0,49495.0,49256.0,48222.0,47382.0,46736.0,46284.0,45781.0,44962.0,44245.0,43295.0,41908.0,40921.0,39786.0,38944.0,38485.0
보성군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.09,-3.58,-2.25,-3.03,-2.04,-2.22,-1.84,-1.51,-1.75,-0.48,-2.1,-1.74,-1.36,-0.97,-1.09,-1.79,-1.59,-2.15,-3.2,-2.36,-2.77,-2.12,-1.18
보성군 - 전년 총인구＜br＞(B),Statistics,61423.0,59526.0,57392.0,56101.0,54399.0,53291.0,52107.0,51146.0,50376.0,49495.0,49256.0,48222.0,47382.0,46736.0,46284.0,45781.0,44962.0,44245.0,43295.0,41908.0,40921.0,39786.0,38944.0
보은군 - 당해년 총인구＜br＞(A),Statistics,42215.0,40599.0,39186.0,38300.0,37466.0,36711.0,35767.0,35443.0,35212.0,35328.0,35111.0,34812.0,34725.0,34653.0,34731.0,34682.0,34538.0,34189.0,33453.0,32912.0,32382.0,32004.0,31638.0
보은군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.56,-3.83,-3.48,-2.26,-2.18,-2.02,-2.57,-0.91,-0.65,0.33,-0.61,-0.85,-0.25,-0.21,0.23,-0.14,-0.42,-1.01,-2.15,-1.62,-1.61,-1.17,-1.14
보은군 - 전년 총인구＜br＞(B),Statistics,43326.0,42215.0,40599.0,39186.0,38300.0,37466.0,36711.0,35767.0,35443.0,35212.0,35328.0,35111.0,34812.0,34725.0,34653.0,34731.0,34682.0,34538.0,34189.0,33453.0,32912.0,32382.0,32004.0
봉화군 - 당해년 총인구＜br＞(A),Statistics,41452.0,39949.0,39559.0,37662.0,36738.0,35775.0,35243.0,34857.0,34539.0,34810.0,34440.0,34183.0,34171.0,34308.0,34088.0,33809.0,33561.0,33150.0,32464.0,31812.0,31072.0,30469.0,29977.0
봉화군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-3.46,-3.63,-0.98,-4.8,-2.45,-2.62,-1.49,-1.1,-0.91,0.78,-1.06,-0.75,-0.04,0.4,-0.64,-0.82,-0.73,-1.22,-2.07,-2.01,-2.33,-1.94,-1.61
봉화군 - 전년 총인구＜br＞(B),Statistics,42938.0,41452.0,39949.0,39559.0,37662.0,36738.0,35775.0,35243.0,34857.0,34539.0,34810.0,34440.0,34183.0,34171.0,34308.0,34088.0,33809.0,33561.0,33150.0,32464.0,31812.0,31072.0,30469.0
부산광역시 - 당해년 총인구＜br＞(A),Statistics,3786033.0,3747369.0,3711268.0,3684153.0,3657840.0,3635389.0,3615101.0,3596076.0,3574340.0,3600381.0,3586079.0,3573533.0,3563578.0,3557716.0,3553768.0,3540369.0,3513490.0,3487191.0,3459840.0,3432312.0,3389800.0,3360675.0,3342452.0
부산광역시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.69,-1.02,-0.96,-0.73,-0.71,-0.61,-0.56,-0.53,-0.6,0.73,-0.4,-0.35,-0.28,-0.16,-0.11,-0.38,-0.76,-0.75,-0.78,-0.8,-1.24,-0.86,-0.54
부산광역시 - 전년 총인구＜br＞(B),Statistics,3812392.0,3786033.0,3747369.0,3711268.0,3684153.0,3657840.0,3635389.0,3615101.0,3596076.0,3574340.0,3600381.0,3586079.0,3573533.0,3563578.0,3557716.0,3553768.0,3540369.0,3513490.0,3487191.0,3459840.0,3432312.0,3389800.0,3360675.0
부산진구 - 당해년 총인구＜br＞(A),Statistics,427511.0,421759.0,411971.0,406860.0,412055.0,407397.0,404331.0,402942.0,398101.0,398174.0,397411.0,395032.0,391957.0,389558.0,383836.0,378850.0,373987.0,364819.0,360541.0,362216.0,355467.0,358201.0,361996.0
부산진구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.84,-1.35,-2.32,-1.24,1.28,-1.13,-0.75,-0.34,-1.2,0.02,-0.19,-0.6,-0.78,-0.61,-1.47,-1.3,-1.28,-2.45,-1.17,0.46,-1.86,0.77,1.06
부산진구 - 전년 총인구＜br＞(B),Statistics,431149.0,427511.0,421759.0,411971.0,406860.0,412055.0,407397.0,404331.0,402942.0,398101.0,398174.0,397411.0,395032.0,391957.0,389558.0,383836.0,378850.0,373987.0,364819.0,360541.0,362216.0,355467.0,358201.0
부안군 - 당해년 총인구＜br＞(A),Statistics,76072.0,70546.0,68256.0,66992.0,65267.0,63572.0,62310.0,61323.0,60661.0,60597.0,59555.0,59353.0,59676.0,58093.0,57492.0,57682.0,56744.0,55138.0,54150.0,52949.0,51587.0,51050.0,50219.0
부안군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.6,-7.26,-3.25,-1.85,-2.57,-2.6,-1.99,-1.58,-1.08,-0.11,-1.72,-0.34,0.54,-2.65,-1.03,0.33,-1.63,-2.83,-1.79,-2.22,-2.57,-1.04,-1.63
부안군 - 전년 총인구＜br＞(B),Statistics,74877.0,76072.0,70546.0,68256.0,66992.0,65267.0,63572.0,62310.0,61323.0,60661.0,60597.0,59555.0,59353.0,59676.0,58093.0,57492.0,57682.0,56744.0,55138.0,54150.0,52949.0,51587.0,51050.0
부여군 - 당해년 총인구＜br＞(A),Statistics,90587.0,88275.0,85682.0,83673.0,81850.0,80115.0,78488.0,77400.0,76295.0,75862.0,74863.0,74126.0,73512.0,72800.0,72257.0,71362.0,70295.0,69254.0,67984.0,66472.0,64893.0,63717.0,62793.0
부여군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.43,-2.55,-2.94,-2.34,-2.18,-2.12,-2.03,-1.39,-1.43,-0.57,-1.32,-0.98,-0.83,-0.97,-0.75,-1.24,-1.5,-1.48,-1.83,-2.22,-2.38,-1.81,-1.45
부여군 - 전년 총인구＜br＞(B),Statistics,92842.0,90587.0,88275.0,85682.0,83673.0,81850.0,80115.0,78488.0,77400.0,76295.0,75862.0,74863.0,74126.0,73512.0,72800.0,72257.0,71362.0,70295.0,69254.0,67984.0,66472.0,64893.0,63717.0
부천시 - 당해년 총인구＜br＞(A),Statistics,785754.0,821081.0,852602.0,864501.0,863397.0,870183.0,876569.0,882037.0,884976.0,890875.0,889500.0,885949.0,880907.0,874745.0,869165.0,871785.0,871674.0,868106.0,855685.0,842788.0,829846.0,814315.0,806356.0
부천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.74,4.5,3.84,1.4,-0.13,0.79,0.73,0.62,0.33,0.67,-0.15,-0.4,-0.57,-0.7,-0.64,0.3,-0.01,-0.41,-1.43,-1.51,-1.54,-1.87,-0.98
부천시 - 전년 총인구＜br＞(B),Statistics,780003.0,785754.0,821081.0,852602.0,864501.0,863397.0,870183.0,876569.0,882037.0,884976.0,890875.0,889500.0,885949.0,880907.0,874745.0,869165.0,871785.0,871674.0,868106.0,855685.0,842788.0,829846.0,814315.0
부평구 - 당해년 총인구＜br＞(A),Statistics,553961.0,560463.0,557818.0,561129.0,571492.0,575630.0,575631.0,577060.0,571700.0,575252.0,569130.0,566793.0,565313.0,566321.0,565972.0,560649.0,552162.0,538137.0,526126.0,508881.0,500546.0,503419.0,509601.0
부평구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.06,1.17,-0.47,0.59,1.85,0.72,0.0,0.25,-0.93,0.62,-1.06,-0.41,-0.26,0.18,-0.06,-0.94,-1.51,-2.54,-2.23,-3.28,-1.64,0.57,1.23
부평구 - 전년 총인구＜br＞(B),Statistics,548145.0,553961.0,560463.0,557818.0,561129.0,571492.0,575630.0,575631.0,577060.0,571700.0,575252.0,569130.0,566793.0,565313.0,566321.0,565972.0,560649.0,552162.0,538137.0,526126.0,508881.0,500546.0,503419.0
북구 - 당해년 총인구＜br＞(A),Statistics,311893.0,321473.0,327338.0,333976.0,336483.0,331385.0,326602.0,320328.0,315606.0,313553.0,309239.0,314085.0,310880.0,308215.0,311769.0,311804.0,304753.0,299266.0,293412.0,286002.0,285098.0,280661.0,275492.0
북구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,1.4,3.07,1.82,2.03,0.75,-1.52,-1.44,-1.92,-1.47,-0.65,-1.38,1.57,-1.02,-0.86,1.15,0.01,-2.26,-1.8,-1.96,-2.53,-0.32,-1.56,-1.84
북구 - 전년 총인구＜br＞(B),Statistics,307594.0,311893.0,321473.0,327338.0,333976.0,336483.0,331385.0,326602.0,320328.0,315606.0,313553.0,309239.0,314085.0,310880.0,308215.0,311769.0,311804.0,304753.0,299266.0,293412.0,286002.0,285098.0,280661.0
사상구 - 당해년 총인구＜br＞(A),Statistics,302349.0,296208.0,290636.0,284626.0,279907.0,274423.0,268880.0,264685.0,258975.0,261673.0,258515.0,254377.0,251014.0,247364.0,242234.0,237625.0,234131.0,228542.0,223036.0,216705.0,212354.0,208166.0,208398.0
사상구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-0.53,-2.03,-1.88,-2.07,-1.66,-1.96,-2.02,-1.56,-2.16,1.04,-1.21,-1.6,-1.32,-1.45,-2.07,-1.9,-1.47,-2.39,-2.41,-2.84,-2.01,-1.97,0.11
사상구 - 전년 총인구＜br＞(B),Statistics,303952.0,302349.0,296208.0,290636.0,284626.0,279907.0,274423.0,268880.0,264685.0,258975.0,261673.0,258515.0,254377.0,251014.0,247364.0,242234.0,237625.0,234131.0,228542.0,223036.0,216705.0,212354.0,208166.0
사천시 - 당해년 총인구＜br＞(A),Statistics,119555.0,117427.0,115060.0,113217.0,111930.0,113232.0,113716.0,114482.0,114554.0,116223.0,116688.0,117968.0,119722.0,119639.0,118569.0,118044.0,117365.0,117207.0,115342.0,114032.0,112885.0,112496.0,112583.0
사천시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,0.01,-1.78,-2.02,-1.6,-1.14,1.16,0.43,0.67,0.06,1.46,0.4,1.1,1.49,-0.07,-0.89,-0.44,-0.58,-0.13,-1.59,-1.14,-1.01,-0.34,0.08
사천시 - 전년 총인구＜br＞(B),Statistics,119543.0,119555.0,117427.0,115060.0,113217.0,111930.0,113232.0,113716.0,114482.0,114554.0,116223.0,116688.0,117968.0,119722.0,119639.0,118569.0,118044.0,117365.0,117207.0,115342.0,114032.0,112885.0,112496.0
사하구 - 당해년 총인구＜br＞(A),Statistics,385967.0,380550.0,378166.0,376919.0,374504.0,370108.0,368371.0,369413.0,363630.0,362697.0,359651.0,356769.0,353243.0,347859.0,342209.0,338966.0,337432.0,332062.0,325264.0,315575.0,309538.0,305823.0,302222.0
사하구 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-1.11,-1.4,-0.63,-0.33,-0.64,-1.17,-0.47,0.28,-1.57,-0.26,-0.84,-0.8,-0.99,-1.52,-1.62,-0.95,-0.45,-1.59,-2.05,-2.98,-1.91,-1.2,-1.18
사하구 - 전년 총인구＜br＞(B),Statistics,390297.0,385967.0,380550.0,378166.0,376919.0,374504.0,370108.0,368371.0,369413.0,363630.0,362697.0,359651.0,356769.0,353243.0,347859.0,342209.0,338966.0,337432.0,332062.0,325264.0,315575.0,309538.0,305823.0
산청군 - 당해년 총인구＜br＞(A),Statistics,39915.0,38791.0,37880.0,36963.0,36460.0,35938.0,35561.0,35355.0,35239.0,35900.0,36010.0,36079.0,36389.0,36363.0,36655.0,36701.0,36971.0,36629.0,36025.0,35430.0,34871.0,34647.0,34621.0
산청군 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.73,-2.82,-2.35,-2.42,-1.36,-1.43,-1.05,-0.58,-0.33,1.88,0.31,0.19,0.86,-0.07,0.8,0.13,0.74,-0.93,-1.65,-1.65,-1.58,-0.64,-0.08
산청군 - 전년 총인구＜br＞(B),Statistics,41034.0,39915.0,38791.0,37880.0,36963.0,36460.0,35938.0,35561.0,35355.0,35239.0,35900.0,36010.0,36079.0,36389.0,36363.0,36655.0,36701.0,36971.0,36629.0,36025.0,35430.0,34871.0,34647.0
삼척시 - 당해년 총인구＜br＞(A),Statistics,79862.0,77555.0,75941.0,74577.0,73434.0,72187.0,71256.0,71431.0,72431.0,72584.0,72848.0,73194.0,73783.0,72939.0,71534.0,70371.0,69339.0,69115.0,68001.0,65939.0,64064.0,64203.0,63502.0
삼척시 - 인구증가율＜br＞{(A-B)÷B}×100,Statistics,-2.91,-2.89,-2.08,-1.8,-1.53,-1.7,-1.29,0.25,1.4,0.21,0.36,0.47,0.8,-1.14,-1.93,-1.63,-1.47,-0.32,-1.61,-3.03,-2.84,0.22,-1.09
