item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
수원시 - 사업체수,Statistics,,,,,,,,,,,71898.0,73441.0,74015.0
순창군 - 사업체수,Statistics,,,,,,,,,,,2150.0,2149.0,2132.0
순천시 - 사업체수,Statistics,,,,,,,,,,,22685.0,23003.0,23797.0
시흥시 - 사업체수,Statistics,,,,,,,,,,,39810.0,41471.0,43361.0
신안군 - 사업체수,Statistics,,,,,,,,,,,3118.0,3118.0,3104.0
아산시 - 사업체수,Statistics,,,,,,,,,,,21385.0,22321.0,22655.0
안동시 - 사업체수,Statistics,,,,,,,,,,,13817.0,14037.0,14098.0
안산시 - 사업체수,Statistics,,,,,,,,,,,53403.0,54193.0,54200.0
안성시 - 사업체수,Statistics,,,,,,,,,,,14442.0,14982.0,15884.0
안양시 - 사업체수,Statistics,,,,,,,,,,,44814.0,44824.0,45375.0
양구군 - 사업체수,Statistics,,,,,,,,,,,1956.0,2022.0,2128.0
양산시 - 사업체수,Statistics,,,,,,,,,,,24979.0,26443.0,27426.0
양양군 - 사업체수,Statistics,,,,,,,,,,,3901.0,4050.0,4105.0
양주시 - 사업체수,Statistics,,,,,,,,,,,16952.0,17558.0,18597.0
양천구 - 사업체수,Statistics,,,,,,,,,,,26077.0,26126.0,25894.0
양평군 - 사업체수,Statistics,,,,,,,,,,,7851.0,8080.0,8362.0
여수시 - 사업체수,Statistics,,,,,,,,,,,23576.0,24379.0,24978.0
여주시 - 사업체수,Statistics,,,,,,,,,,,8683.0,9077.0,9287.0
연수구 - 사업체수,Statistics,,,,,,,,,,,18533.0,19191.0,19802.0
연제구 - 사업체수,Statistics,,,,,,,,,,,16682.0,16661.0,16876.0
연천군 - 사업체수,Statistics,,,,,,,,,,,3659.0,3661.0,3841.0
영광군 - 사업체수,Statistics,,,,,,,,,,,4719.0,4750.0,4775.0
영덕군 - 사업체수,Statistics,,,,,,,,,,,3801.0,3907.0,4001.0
영도구 - 사업체수,Statistics,,,,,,,,,,,9282.0,9270.0,9394.0
영동군 - 사업체수,Statistics,,,,,,,,,,,3633.0,3691.0,3776.0
영등포구 - 사업체수,Statistics,,,,,,,,,,,43163.0,42589.0,42370.0
영암군 - 사업체수,Statistics,,,,,,,,,,,4627.0,4752.0,4938.0
영양군 - 사업체수,Statistics,,,,,,,,,,,1312.0,1342.0,1353.0
영월군 - 사업체수,Statistics,,,,,,,,,,,3769.0,3865.0,3956.0
영주시 - 사업체수,Statistics,,,,,,,,,,,9604.0,9636.0,9801.0
영천시 - 사업체수,Statistics,,,,,,,,,,,8730.0,8914.0,8996.0
예산군 - 사업체수,Statistics,,,,,,,,,,,6918.0,7087.0,7272.0
예천군 - 사업체수,Statistics,,,,,,,,,,,3321.0,3504.0,3737.0
오산시 - 사업체수,Statistics,,,,,,,,,,,12356.0,13050.0,13167.0
옥천군 - 사업체수,Statistics,,,,,,,,,,,4060.0,4118.0,4227.0
옹진군 - 사업체수,Statistics,,,,,,,,,,,1897.0,1984.0,2082.0
완도군 - 사업체수,Statistics,,,,,,,,,,,4477.0,4599.0,4798.0
완주군 - 사업체수,Statistics,,,,,,,,,,,6763.0,7109.0,7331.0
용산구 - 사업체수,Statistics,,,,,,,,,,,20806.0,20813.0,20254.0
용인시 - 사업체수,Statistics,,,,,,,,,,,49635.0,52723.0,55828.0
울릉군 - 사업체수,Statistics,,,,,,,,,,,1254.0,1253.0,1308.0
울산광역시 - 사업체수,Statistics,67169.0,67843.0,68654.0,70746.0,73417.0,74578.0,76993.0,78638.0,80805.0,82948.0,83872.0,85662.0,87054.0
울주군 - 사업체수,Statistics,,,,,,,,,,,16335.0,16625.0,17238.0
울진군 - 사업체수,Statistics,,,,,,,,,,,4577.0,4721.0,4837.0
원주시 - 사업체수,Statistics,,,,,,,,,,,29126.0,30061.0,30729.0
유성구 - 사업체수,Statistics,,,,,,,,,,,23062.0,23960.0,25222.0
은평구 - 사업체수,Statistics,,,,,,,,,,,24561.0,24873.0,24681.0
음성군 - 사업체수,Statistics,,,,,,,,,,,9361.0,9650.0,10224.0
의령군 - 사업체수,Statistics,,,,,,,,,,,1939.0,2030.0,2112.0
의성군 - 사업체수,Statistics,,,,,,,,,,,3981.0,4072.0,4282.0
의왕시 - 사업체수,Statistics,,,,,,,,,,,8602.0,8959.0,9204.0
의정부시 - 사업체수,Statistics,,,,,,,,,,,26316.0,27028.0,26642.0
이천시 - 사업체수,Statistics,,,,,,,,,,,16241.0,16757.0,16790.0
익산시 - 사업체수,Statistics,,,,,,,,,,,22885.0,23291.0,23835.0
인제군 - 사업체수,Statistics,,,,,,,,,,,3324.0,3413.0,3492.0
인천광역시 - 사업체수,Statistics,158698.0,157979.0,159595.0,163653.0,169419.0,177196.0,177988.0,183593.0,186011.0,191566.0,196705.0,202493.0,206244.0
임실군 - 사업체수,Statistics,,,,,,,,,,,2162.0,2178.0,2257.0
