item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
연제구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.7,3.4,6.7,7.3,4.8,3.8,3.4,2.9,3.9,4.4,4.1,4.1,4.3,4.2,4.3,5.2,7.3
연제구 - 전체 교통사고발생건수＜br＞(B),Statistics,723.0,794.0,697.0,768.0,746.0,718.0,698.0,678.0,608.0,620.0,657.0,868.0,744.0,666.0,646.0,669.0,701.0
연천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,14.0,15.0,9.0,7.0,5.0,6.0,5.0,9.0,5.0,11.0,4.0,5.0,1.0,5.0,4.0,6.0,4.0
연천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.9,6.8,4.4,4.1,3.1,3.4,2.4,3.4,2.4,5.0,2.1,2.6,0.5,2.5,2.2,3.4,2.2
연천군 - 전체 교통사고발생건수＜br＞(B),Statistics,237.0,221.0,206.0,169.0,162.0,175.0,205.0,264.0,207.0,218.0,189.0,196.0,203.0,199.0,178.0,176.0,180.0
영광군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,9.0,10.0,10.0,14.0,9.0,8.0,12.0,3.0,11.0,8.0,5.0,2.0,5.0,5.0,5.0,2.0,4.0
영광군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.5,3.5,3.6,4.9,3.3,3.0,4.6,1.3,4.3,3.1,2.0,0.9,2.6,3.2,4.1,1.5,3.0
영광군 - 전체 교통사고발생건수＜br＞(B),Statistics,258.0,283.0,278.0,287.0,275.0,267.0,259.0,232.0,257.0,256.0,245.0,225.0,190.0,155.0,123.0,134.0,135.0
영덕군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,7.0,10.0,6.0,7.0,7.0,5.0,3.0,6.0,1.0,6.0,11.0,4.0,5.0,3.0,4.0,4.0,1.0
영덕군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.1,3.7,2.6,3.2,3.0,2.2,1.3,2.3,0.4,2.1,4.2,1.7,2.2,1.2,1.8,1.7,0.5
영덕군 - 전체 교통사고발생건수＜br＞(B),Statistics,228.0,268.0,233.0,222.0,233.0,228.0,227.0,266.0,255.0,287.0,264.0,234.0,229.0,258.0,220.0,237.0,205.0
영도구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,10.0,20.0,16.0,6.0,10.0,7.0,10.0,7.0,6.0,3.0,12.0,11.0,5.0,8.0,3.0,25.0,30.0
영도구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.3,6.4,4.5,1.7,2.7,2.0,3.0,1.8,1.8,0.8,3.6,3.2,1.5,2.3,1.0,10.1,11.0
영도구 - 전체 교통사고발생건수＜br＞(B),Statistics,307.0,312.0,354.0,351.0,372.0,343.0,335.0,394.0,342.0,356.0,332.0,348.0,332.0,341.0,298.0,248.0,273.0
영동군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,11.0,10.0,8.0,6.0,7.0,6.0,5.0,4.0,3.0,5.0,3.0,2.0,4.0,4.0,3.0,3.0,5.0
영동군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.6,4.1,3.5,2.9,3.4,3.5,2.4,2.1,1.7,2.6,1.8,0.9,2.5,2.8,2.3,2.2,3.4
영동군 - 전체 교통사고발생건수＜br＞(B),Statistics,240.0,241.0,229.0,204.0,204.0,173.0,211.0,190.0,176.0,191.0,165.0,218.0,158.0,145.0,133.0,134.0,149.0
영등포구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,62.0,54.0,64.0,51.0,77.0,47.0,36.0,47.0,44.0,35.0,39.0,27.0,36.0,44.0,32.0,34.0,24.0
영등포구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.8,2.3,2.8,2.2,3.5,2.2,1.6,1.9,1.8,1.5,1.6,1.1,1.6,2.0,1.6,1.8,1.2
영등포구 - 전체 교통사고발생건수＜br＞(B),Statistics,2211.0,2336.0,2253.0,2310.0,2179.0,2157.0,2193.0,2462.0,2403.0,2386.0,2493.0,2439.0,2208.0,2178.0,1998.0,1900.0,1948.0
영암군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,14.0,23.0,17.0,15.0,9.0,12.0,23.0,12.0,15.0,8.0,8.0,10.0,12.0,16.0,12.0,11.0,9.0
영암군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.4,3.2,2.7,2.3,1.6,2.3,3.9,2.2,3.3,2.1,1.6,2.0,3.0,5.0,3.1,2.6,2.3
영암군 - 전체 교통사고발생건수＜br＞(B),Statistics,581.0,708.0,620.0,655.0,554.0,512.0,587.0,536.0,461.0,389.0,488.0,493.0,400.0,323.0,391.0,418.0,397.0
영양군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,2.0,2.0,1.0,,,,3.0,2.0,,2.0,2.0,2.0,2.0,2.0,2.0,1.0,
영양군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.6,2.4,1.2,,,,3.8,2.6,,2.5,2.3,3.1,2.5,3.2,4.3,1.6,
영양군 - 전체 교통사고발생건수＜br＞(B),Statistics,77.0,82.0,82.0,67.0,78.0,83.0,80.0,78.0,81.0,79.0,86.0,64.0,79.0,63.0,47.0,62.0,75.0
영월군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,12.0,5.0,8.0,5.0,7.0,7.0,2.0,3.0,4.0,4.0,4.0,1.0,1.0,6.0,6.0,8.0,7.0
영월군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.9,2.5,5.3,3.0,3.9,4.3,1.4,2.0,2.2,2.2,2.1,0.6,0.6,4.4,4.0,5.3,4.0
영월군 - 전체 교통사고발생건수＜br＞(B),Statistics,202.0,199.0,152.0,164.0,178.0,162.0,144.0,147.0,183.0,183.0,187.0,156.0,154.0,136.0,149.0,151.0,174.0
영주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,27.0,36.0,35.0,24.0,33.0,24.0,19.0,19.0,12.0,8.0,10.0,9.0,8.0,13.0,4.0,3.0,4.0
영주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.7,4.8,4.6,3.5,5.0,3.7,3.0,2.8,2.0,1.4,1.9,1.6,1.9,2.8,1.0,1.0,1.6
영주시 - 전체 교통사고발생건수＜br＞(B),Statistics,722.0,756.0,756.0,684.0,655.0,653.0,624.0,682.0,614.0,583.0,537.0,555.0,419.0,472.0,414.0,290.0,249.0
영천시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,41.0,28.0,29.0,42.0,38.0,30.0,22.0,36.0,29.0,27.0,30.0,29.0,28.0,40.0,12.0,15.0,8.0
영천시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.9,3.3,3.6,5.1,5.1,4.5,3.4,5.1,4.3,4.3,4.2,3.7,3.9,5.4,2.9,3.3,1.8
영천시 - 전체 교통사고발생건수＜br＞(B),Statistics,829.0,847.0,810.0,821.0,752.0,671.0,642.0,711.0,671.0,628.0,721.0,793.0,717.0,740.0,413.0,461.0,453.0
예산군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,20.0,23.0,22.0,15.0,16.0,18.0,9.0,16.0,16.0,11.0,14.0,11.0,12.0,7.0,10.0,12.0,12.0
예산군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.8,3.8,3.8,2.8,3.8,4.3,2.0,3.4,5.1,3.0,3.2,2.8,3.2,2.1,2.9,3.2,3.7
예산군 - 전체 교통사고발생건수＜br＞(B),Statistics,529.0,609.0,572.0,540.0,423.0,419.0,440.0,464.0,312.0,372.0,439.0,397.0,375.0,326.0,343.0,374.0,322.0
예천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,8.0,12.0,5.0,1.0,4.0,4.0,1.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,,5.0
예천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.8,3.3,5.9,2.9,0.5,2.3,2.2,0.5,1.1,2.4,1.6,1.0,0.5,1.7,2.6,,2.7
예천군 - 전체 교통사고발생건수＜br＞(B),Statistics,179.0,243.0,203.0,170.0,213.0,172.0,181.0,220.0,174.0,170.0,188.0,206.0,191.0,180.0,155.0,137.0,182.0
오산시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,52.0,57.0,80.0,86.0,67.0,41.0,39.0,73.0,27.0,51.0,39.0,39.0,49.0,43.0,30.0,13.0,33.0
오산시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.9,8.9,12.1,12.8,9.5,5.7,5.0,8.7,3.3,5.9,4.1,3.7,4.5,3.9,3.0,1.3,3.4
오산시 - 전체 교통사고발생건수＜br＞(B),Statistics,584.0,638.0,661.0,670.0,704.0,720.0,776.0,838.0,808.0,866.0,962.0,1057.0,1090.0,1108.0,997.0,998.0,970.0
옥천군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,13.0,20.0,12.0,14.0,5.0,3.0,9.0,8.0,3.0,3.0,4.0,9.0,2.0,5.0,3.0,2.0,4.0
옥천군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.5,7.1,4.7,4.7,1.9,1.3,3.4,3.3,1.3,1.4,1.8,3.8,1.3,3.3,2.5,1.4,2.2
옥천군 - 전체 교통사고발생건수＜br＞(B),Statistics,292.0,281.0,257.0,301.0,262.0,240.0,262.0,243.0,231.0,222.0,228.0,236.0,160.0,153.0,120.0,147.0,183.0
옹진군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,1.0,1.0,2.0,1.0,6.0,2.0,1.0,1.0,3.0,4.0,2.0,1.0,,1.0,1.0,,2.0
옹진군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.4,2.7,5.4,2.1,10.9,3.2,4.8,2.4,7.7,10.5,5.7,3.1,,3.0,3.8,,7.4
옹진군 - 전체 교통사고발생건수＜br＞(B),Statistics,29.0,37.0,37.0,48.0,55.0,63.0,21.0,42.0,39.0,38.0,35.0,32.0,35.0,33.0,26.0,26.0,27.0
완도군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,8.0,1.0,2.0,5.0,1.0,2.0,3.0,5.0,3.0,4.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0
완도군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.1,0.5,1.3,3.1,0.6,1.1,2.1,2.8,1.7,2.3,1.8,2.2,1.8,1.2,2.6,1.4,3.3
완도군 - 전체 교통사고발생건수＜br＞(B),Statistics,195.0,185.0,157.0,160.0,168.0,177.0,140.0,180.0,173.0,177.0,167.0,186.0,170.0,163.0,153.0,146.0,121.0
완주군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,22.0,38.0,26.0,18.0,19.0,12.0,20.0,15.0,16.0,7.0,15.0,12.0,14.0,6.0,9.0,13.0,5.0
완주군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.3,7.8,5.9,4.3,4.7,3.3,4.8,3.8,4.2,3.0,5.6,4.3,6.0,3.1,4.1,5.1,1.6
완주군 - 전체 교통사고발생건수＜br＞(B),Statistics,412.0,487.0,442.0,417.0,408.0,369.0,421.0,396.0,377.0,235.0,268.0,278.0,235.0,194.0,218.0,257.0,316.0
용산구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,45.0,48.0,65.0,53.0,49.0,63.0,25.0,50.0,34.0,22.0,41.0,33.0,25.0,36.0,45.0,50.0,49.0
용산구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.6,3.6,5.2,4.5,4.1,4.5,1.9,3.3,2.4,1.6,3.1,2.8,2.8,3.6,4.4,5.0,5.6
용산구 - 전체 교통사고발생건수＜br＞(B),Statistics,1233.0,1345.0,1245.0,1170.0,1203.0,1391.0,1350.0,1516.0,1428.0,1337.0,1330.0,1187.0,890.0,1014.0,1014.0,996.0,868.0
용인시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,265.0,246.0,244.0,261.0,228.0,184.0,171.0,187.0,152.0,125.0,158.0,149.0,96.0,141.0,101.0,130.0,175.0
용인시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,11.5,10.1,9.4,9.6,9.0,7.6,6.3,6.0,5.0,4.1,4.9,4.3,2.9,3.9,2.8,3.6,5.0
용인시 - 전체 교통사고발생건수＜br＞(B),Statistics,2301.0,2443.0,2607.0,2715.0,2525.0,2426.0,2734.0,3132.0,3051.0,3032.0,3205.0,3485.0,3262.0,3603.0,3562.0,3611.0,3466.0
울릉군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,,1.0,,,,1.0,,,,,1.0,1.0,,,2.0,1.0,
울릉군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,,5.3,,,,5.3,,,,,4.5,5.6,,,13.3,5.6,
울릉군 - 전체 교통사고발생건수＜br＞(B),Statistics,18.0,19.0,6.0,18.0,11.0,19.0,22.0,17.0,18.0,17.0,22.0,18.0,13.0,11.0,15.0,18.0,6.0
울산광역시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,423.0,386.0,356.0,347.0,339.0,243.0,242.0,219.0,214.0,238.0,196.0,148.0,137.0,174.0,130.0,116.0,98.0
울산광역시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.1,7.3,7.0,7.1,6.8,4.8,4.7,4.1,4.8,5.6,4.9,3.4,3.6,4.6,3.6,3.2,2.7
울산광역시 - 전체 교통사고발생건수＜br＞(B),Statistics,5195.0,5254.0,5067.0,4913.0,4950.0,5022.0,5180.0,5368.0,4496.0,4265.0,3992.0,4347.0,3834.0,3801.0,3660.0,3664.0,3576.0
울주군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,105.0,101.0,86.0,75.0,54.0,53.0,53.0,75.0,66.0,51.0,41.0,41.0,22.0,23.0,17.0,24.0,10.0
울주군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,10.2,9.4,9.8,8.1,5.4,5.3,5.2,6.9,7.1,5.6,4.9,4.5,3.0,3.1,2.6,3.3,1.4
울주군 - 전체 교통사고발생건수＜br＞(B),Statistics,1029.0,1077.0,875.0,921.0,992.0,1008.0,1013.0,1088.0,928.0,909.0,830.0,906.0,738.0,731.0,660.0,729.0,722.0
울진군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,5.0,2.0,7.0,7.0,8.0,8.0,5.0,6.0,9.0,7.0,5.0,4.0,4.0,5.0,2.0,1.0,4.0
울진군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.3,0.7,2.7,2.6,3.3,3.4,2.3,2.7,4.4,4.1,3.4,2.3,3.1,5.4,1.4,0.6,3.1
울진군 - 전체 교통사고발생건수＜br＞(B),Statistics,214.0,282.0,257.0,268.0,243.0,234.0,215.0,222.0,206.0,172.0,149.0,171.0,127.0,93.0,144.0,175.0,131.0
원주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,113.0,112.0,117.0,136.0,123.0,74.0,90.0,97.0,83.0,81.0,91.0,75.0,80.0,49.0,56.0,70.0,30.0
원주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.4,4.6,4.9,5.5,5.2,3.3,3.9,4.1,3.4,3.7,4.8,3.8,4.4,2.9,3.5,4.9,2.2
원주시 - 전체 교통사고발생건수＜br＞(B),Statistics,2101.0,2444.0,2410.0,2478.0,2356.0,2232.0,2308.0,2363.0,2425.0,2205.0,1905.0,1985.0,1830.0,1718.0,1578.0,1423.0,1345.0
유성구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,59.0,63.0,62.0,57.0,50.0,50.0,42.0,40.0,47.0,42.0,57.0,38.0,37.0,45.0,39.0,51.0,23.0
유성구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.6,7.9,8.0,6.5,5.9,5.5,3.7,2.8,2.6,2.2,2.9,1.9,2.1,2.4,2.4,2.9,1.2
유성구 - 전체 교통사고발생건수＜br＞(B),Statistics,688.0,800.0,773.0,880.0,852.0,906.0,1121.0,1449.0,1815.0,1883.0,1961.0,2027.0,1803.0,1905.0,1645.0,1771.0,1866.0
은평구 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,43.0,57.0,40.0,40.0,22.0,22.0,24.0,26.0,17.0,22.0,21.0,20.0,31.0,29.0,40.0,28.0,27.0
은평구 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.7,3.3,2.6,2.7,1.4,1.7,1.8,2.2,1.5,2.1,1.9,1.8,3.3,3.3,4.4,2.7,2.2
은평구 - 전체 교통사고발생건수＜br＞(B),Statistics,1596.0,1739.0,1514.0,1509.0,1519.0,1270.0,1325.0,1203.0,1121.0,1067.0,1134.0,1119.0,953.0,867.0,918.0,1039.0,1218.0
음성군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,30.0,42.0,19.0,20.0,25.0,21.0,22.0,24.0,19.0,23.0,26.0,13.0,17.0,23.0,22.0,26.0,8.0
음성군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.1,7.4,3.3,3.1,4.2,4.1,4.1,4.1,3.2,3.7,4.0,2.0,2.8,4.4,4.1,5.4,1.6
음성군 - 전체 교통사고발생건수＜br＞(B),Statistics,585.0,567.0,570.0,636.0,593.0,518.0,533.0,583.0,588.0,624.0,652.0,663.0,606.0,528.0,537.0,479.0,492.0
의령군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,4.0,3.0,1.0,1.0,2.0,7.0,,1.0,2.0,3.0,,1.0,,2.0,,2.0,3.0
의령군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.1,2.1,0.8,0.6,1.4,4.4,,0.8,1.6,2.3,,0.7,,1.4,,2.0,2.9
의령군 - 전체 교통사고발생건수＜br＞(B),Statistics,131.0,144.0,118.0,176.0,140.0,158.0,152.0,120.0,122.0,132.0,130.0,143.0,126.0,142.0,112.0,102.0,104.0
의성군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,9.0,8.0,5.0,5.0,2.0,7.0,4.0,2.0,3.0,8.0,2.0,3.0,2.0,2.0,6.0,2.0,7.0
의성군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.1,3.1,2.5,2.1,1.0,3.5,1.6,0.8,1.2,3.3,0.8,1.2,0.9,1.0,2.7,0.9,3.3
의성군 - 전체 교통사고발생건수＜br＞(B),Statistics,220.0,255.0,199.0,236.0,205.0,200.0,255.0,250.0,241.0,246.0,253.0,241.0,233.0,209.0,223.0,218.0,215.0
의왕시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,16.0,22.0,30.0,25.0,27.0,26.0,29.0,27.0,12.0,14.0,14.0,14.0,10.0,13.0,10.0,17.0,9.0
의왕시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.7,5.9,6.9,6.3,6.5,6.0,5.5,4.2,2.3,3.0,3.2,2.9,2.4,3.0,3.3,4.7,2.1
의왕시 - 전체 교통사고발생건수＜br＞(B),Statistics,279.0,374.0,435.0,400.0,415.0,430.0,523.0,639.0,527.0,470.0,444.0,488.0,414.0,433.0,300.0,364.0,429.0
의정부시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,128.0,123.0,98.0,134.0,65.0,54.0,56.0,42.0,25.0,35.0,37.0,47.0,105.0,60.0,28.0,28.0,30.0
의정부시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.5,5.8,5.4,8.1,4.5,3.7,3.6,2.5,1.6,2.4,2.2,2.8,6.2,3.6,1.7,1.8,2.1
의정부시 - 전체 교통사고발생건수＜br＞(B),Statistics,1959.0,2107.0,1808.0,1662.0,1438.0,1477.0,1545.0,1702.0,1544.0,1477.0,1682.0,1704.0,1695.0,1690.0,1683.0,1529.0,1442.0
이천시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,80.0,55.0,61.0,56.0,63.0,54.0,55.0,35.0,37.0,31.0,33.0,23.0,25.0,26.0,27.0,20.0,25.0
이천시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,8.0,5.5,6.0,6.3,6.4,6.2,6.2,3.9,3.6,3.0,3.2,2.1,2.3,2.2,2.6,2.0,2.4
이천시 - 전체 교통사고발생건수＜br＞(B),Statistics,1000.0,991.0,1018.0,882.0,985.0,873.0,881.0,897.0,1029.0,1028.0,1016.0,1102.0,1106.0,1192.0,1050.0,987.0,1060.0
익산시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,81.0,160.0,146.0,122.0,149.0,95.0,53.0,49.0,29.0,40.0,26.0,29.0,32.0,38.0,31.0,27.0,31.0
익산시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.1,7.9,7.0,5.9,7.5,5.0,3.1,3.1,2.1,3.2,2.5,2.1,2.9,3.9,3.8,3.3,4.3
익산시 - 전체 교통사고발생건수＜br＞(B),Statistics,1576.0,2038.0,2075.0,2053.0,1986.0,1889.0,1715.0,1573.0,1379.0,1255.0,1049.0,1396.0,1094.0,987.0,826.0,826.0,723.0
인제군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,8.0,7.0,5.0,5.0,4.0,4.0,2.0,2.0,6.0,6.0,3.0,1.0,3.0,3.0,2.0,4.0,1.0
인제군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,6.7,6.0,3.6,5.9,3.7,4.5,1.7,1.7,3.3,4.1,3.0,1.1,3.7,3.4,2.2,3.7,1.2
인제군 - 전체 교통사고발생건수＜br＞(B),Statistics,119.0,117.0,140.0,85.0,108.0,88.0,120.0,117.0,182.0,147.0,101.0,94.0,82.0,88.0,89.0,107.0,83.0
인천광역시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,623.0,686.0,662.0,750.0,707.0,558.0,450.0,504.0,652.0,564.0,579.0,567.0,630.0,913.0,704.0,688.0,684.0
인천광역시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.9,6.2,6.4,7.4,7.2,6.2,5.1,5.8,7.6,7.3,7.6,6.5,7.4,11.5,9.1,9.0,8.5
인천광역시 - 전체 교통사고발생건수＜br＞(B),Statistics,10624.0,11009.0,10305.0,10096.0,9757.0,8990.0,8846.0,8727.0,8535.0,7719.0,7632.0,8698.0,8505.0,7912.0,7695.0,7648.0,8089.0
임실군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,3.0,2.0,1.0,1.0,7.0,3.0,,2.0,1.0,1.0,2.0,4.0,4.0,1.0,,,2.0
임실군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.2,1.5,0.8,0.9,6.4,2.8,,1.5,0.9,1.0,2.2,3.5,3.5,0.8,,,1.9
임실군 - 전체 교통사고발생건수＜br＞(B),Statistics,139.0,132.0,120.0,108.0,109.0,107.0,115.0,132.0,114.0,99.0,93.0,115.0,115.0,119.0,79.0,75.0,103.0
장성군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,4.0,6.0,8.0,9.0,11.0,6.0,7.0,5.0,8.0,2.0,2.0,1.0,2.0,3.0,4.0,4.0,4.0
장성군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,1.8,2.6,3.0,3.9,4.5,2.5,3.2,2.0,3.5,0.8,0.9,0.4,0.8,1.5,2.1,2.1,2.1
장성군 - 전체 교통사고발생건수＜br＞(B),Statistics,227.0,227.0,267.0,230.0,247.0,236.0,217.0,246.0,226.0,247.0,225.0,270.0,249.0,195.0,192.0,191.0,193.0
장수군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,4.0,1.0,3.0,,4.0,1.0,1.0,4.0,2.0,,1.0,1.0,1.0,,2.0,1.0,
장수군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,3.7,0.8,2.9,,5.7,1.3,1.2,5.4,3.3,,1.8,1.5,1.4,,5.0,2.1,
장수군 - 전체 교통사고발생건수＜br＞(B),Statistics,107.0,125.0,102.0,88.0,70.0,80.0,82.0,74.0,60.0,59.0,56.0,65.0,73.0,34.0,40.0,48.0,47.0
장흥군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,6.0,7.0,7.0,7.0,12.0,11.0,4.0,7.0,10.0,3.0,9.0,11.0,7.0,11.0,6.0,12.0,8.0
장흥군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,2.8,2.8,2.3,2.9,4.7,4.3,1.7,2.7,4.1,1.1,3.3,3.7,2.7,4.7,2.5,4.8,3.6
장흥군 - 전체 교통사고발생건수＜br＞(B),Statistics,216.0,250.0,304.0,243.0,256.0,254.0,241.0,258.0,241.0,263.0,273.0,301.0,255.0,234.0,241.0,248.0,220.0
전국 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,11613.0,12666.0,11845.0,11409.0,11452.0,9604.0,8771.0,9513.0,8326.0,7883.0,7601.0,7129.0,7418.0,7492.0,6778.0,6677.0,6801.0
전국 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.4,5.5,5.2,5.1,5.1,4.5,3.9,4.1,3.8,3.6,3.5,3.1,3.5,3.7,3.4,3.4,3.5
전국 - 전체 교통사고발생건수＜br＞(B),Statistics,215822.0,231990.0,226878.0,221711.0,223656.0,215354.0,223552.0,232035.0,220917.0,216335.0,217148.0,229600.0,209654.0,203130.0,196836.0,198296.0,196349.0
전라남도 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,415.0,462.0,501.0,382.0,394.0,359.0,408.0,450.0,364.0,334.0,329.0,298.0,355.0,306.0,292.0,223.0,215.0
전라남도 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,4.0,4.1,4.6,3.8,3.9,3.6,4.0,4.3,3.8,3.4,3.4,2.7,3.6,3.5,3.5,2.7,2.6
전라남도 - 전체 교통사고발생건수＜br＞(B),Statistics,10443.0,11253.0,10949.0,10070.0,10190.0,10077.0,10100.0,10420.0,9504.0,9770.0,9787.0,10877.0,9816.0,8685.0,8335.0,8287.0,8213.0
전북특별자치도 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,552.0,778.0,685.0,654.0,571.0,423.0,336.0,364.0,287.0,356.0,256.0,225.0,219.0,214.0,179.0,234.0,205.0
전북특별자치도 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,5.7,7.3,6.6,6.4,5.7,4.5,3.5,4.1,3.7,4.6,3.7,3.0,3.4,3.5,3.2,4.0,3.5
전북특별자치도 - 전체 교통사고발생건수＜br＞(B),Statistics,9632.0,10620.0,10453.0,10194.0,9948.0,9448.0,9569.0,8873.0,7850.0,7748.0,6929.0,7615.0,6451.0,6112.0,5681.0,5830.0,5841.0
전주시 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,256.0,407.0,323.0,310.0,199.0,157.0,129.0,145.0,124.0,143.0,119.0,80.0,82.0,72.0,60.0,101.0,101.0
전주시 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,7.2,10.6,8.6,9.1,6.2,5.3,4.4,5.7,5.4,5.9,5.3,3.4,3.9,3.3,3.1,5.1,4.6
전주시 - 전체 교통사고발생건수＜br＞(B),Statistics,3556.0,3850.0,3744.0,3389.0,3223.0,2960.0,2932.0,2532.0,2303.0,2431.0,2259.0,2365.0,2082.0,2151.0,1918.0,1981.0,2178.0
정선군 - 뺑소니 교통사고발생건수＜br＞(A),Statistics,17.0,10.0,12.0,8.0,5.0,3.0,2.0,9.0,2.0,6.0,3.0,2.0,1.0,6.0,4.0,3.0,4.0
정선군 - 뺑소니 교통사고율＜br＞(A÷B×100),Statistics,9.8,4.6,7.2,4.9,3.5,2.0,1.6,4.9,1.2,3.2,2.4,1.9,1.0,3.6,2.5,1.8,2.3
정선군 - 전체 교통사고발생건수＜br＞(B),Statistics,174.0,219.0,166.0,162.0,144.0,150.0,125.0,184.0,167.0,189.0,125.0,107.0,101.0,167.0,158.0,165.0,172.0
