item,category,2021,2022,2023
도봉구 - 계,Statistics,79097.0,77618.0,80251.0
도봉구 - 남자,Statistics,41600.0,39753.0,40618.0
도봉구 - 여자,Statistics,37497.0,37865.0,39633.0
동구 - 계,Statistics,76827.0,77395.0,78014.0
동구 - 남자,Statistics,41021.0,40354.0,40352.0
동구 - 여자,Statistics,35806.0,37041.0,37662.0
동대문구 - 계,Statistics,146383.0,145879.0,145777.0
동대문구 - 남자,Statistics,78105.0,76560.0,75744.0
동대문구 - 여자,Statistics,68278.0,69319.0,70033.0
동두천시 - 계,Statistics,30843.0,31264.0,31109.0
동두천시 - 남자,Statistics,15647.0,15725.0,15592.0
동두천시 - 여자,Statistics,15196.0,15539.0,15517.0
동래구 - 계,Statistics,97700.0,97006.0,96526.0
동래구 - 남자,Statistics,48719.0,46898.0,46539.0
동래구 - 여자,Statistics,48981.0,50108.0,49987.0
동작구 - 계,Statistics,109281.0,107069.0,106667.0
동작구 - 남자,Statistics,54637.0,52892.0,52644.0
동작구 - 여자,Statistics,54644.0,54177.0,54023.0
동해시 - 계,Statistics,37187.0,37148.0,37628.0
동해시 - 남자,Statistics,20561.0,20749.0,20764.0
동해시 - 여자,Statistics,16626.0,16399.0,16864.0
마포구 - 계,Statistics,279788.0,274678.0,283983.0
마포구 - 남자,Statistics,152822.0,148499.0,153865.0
마포구 - 여자,Statistics,126966.0,126179.0,130118.0
목포시 - 계,Statistics,86996.0,87430.0,88623.0
목포시 - 남자,Statistics,44201.0,45060.0,44695.0
목포시 - 여자,Statistics,42795.0,42370.0,43928.0
무안군 - 계,Statistics,36087.0,36155.0,37421.0
무안군 - 남자,Statistics,19681.0,19263.0,19559.0
무안군 - 여자,Statistics,16406.0,16892.0,17862.0
무주군 - 계,Statistics,11383.0,11646.0,11474.0
무주군 - 남자,Statistics,6720.0,6952.0,6869.0
무주군 - 여자,Statistics,4663.0,4694.0,4605.0
문경시 - 계,Statistics,27499.0,27507.0,28744.0
문경시 - 남자,Statistics,14348.0,14449.0,14872.0
문경시 - 여자,Statistics,13151.0,13058.0,13872.0
미추홀구 - 계,Statistics,135727.0,137119.0,139582.0
미추홀구 - 남자,Statistics,70955.0,71383.0,72638.0
미추홀구 - 여자,Statistics,64772.0,65736.0,66944.0
밀양시 - 계,Statistics,46420.0,46478.0,48133.0
밀양시 - 남자,Statistics,27583.0,27418.0,28067.0
밀양시 - 여자,Statistics,18837.0,19060.0,20066.0
보령시 - 계,Statistics,46155.0,46565.0,45983.0
보령시 - 남자,Statistics,26146.0,26513.0,26260.0
보령시 - 여자,Statistics,20009.0,20052.0,19723.0
보성군 - 계,Statistics,15281.0,14866.0,16248.0
보성군 - 남자,Statistics,8511.0,8331.0,8708.0
보성군 - 여자,Statistics,6770.0,6535.0,7540.0
보은군 - 계,Statistics,16359.0,18646.0,17872.0
보은군 - 남자,Statistics,9619.0,11590.0,10113.0
보은군 - 여자,Statistics,6740.0,7056.0,7759.0
봉화군 - 계,Statistics,12330.0,12271.0,12479.0
봉화군 - 남자,Statistics,7744.0,7707.0,7837.0
봉화군 - 여자,Statistics,4586.0,4564.0,4642.0
부산광역시 - 계,Statistics,1544504.0,1554664.0,1555085.0
부산광역시 - 남자,Statistics,853723.0,852905.0,844820.0
부산광역시 - 여자,Statistics,690781.0,701759.0,710265.0
부산진구 - 계,Statistics,174317.0,176113.0,174656.0
부산진구 - 남자,Statistics,84906.0,85917.0,84268.0
부산진구 - 여자,Statistics,89411.0,90196.0,90388.0
부안군 - 계,Statistics,22669.0,23313.0,23062.0
부안군 - 남자,Statistics,12305.0,12351.0,12215.0
부안군 - 여자,Statistics,10364.0,10962.0,10847.0
부여군 - 계,Statistics,24584.0,24093.0,25019.0
부여군 - 남자,Statistics,13785.0,13479.0,13673.0
부여군 - 여자,Statistics,10799.0,10614.0,11346.0
부천시 - 계,Statistics,318670.0,319850.0,311934.0
부천시 - 남자,Statistics,165771.0,165918.0,163060.0
부천시 - 여자,Statistics,152899.0,153932.0,148874.0
부평구 - 계,Statistics,166781.0,170465.0,172461.0
부평구 - 남자,Statistics,89418.0,90287.0,89849.0
부평구 - 여자,Statistics,77363.0,80178.0,82612.0
북구 - 계,Statistics,66682.0,65654.0,65424.0
북구 - 남자,Statistics,29597.0,28664.0,28794.0
북구 - 여자,Statistics,37085.0,36990.0,36630.0
사상구 - 계,Statistics,124257.0,123757.0,120962.0
사상구 - 남자,Statistics,75324.0,74956.0,72444.0
사상구 - 여자,Statistics,48933.0,48801.0,48518.0
사천시 - 계,Statistics,56653.0,58093.0,60943.0
사천시 - 남자,Statistics,34145.0,35218.0,36360.0
사천시 - 여자,Statistics,22508.0,22875.0,24583.0
사하구 - 계,Statistics,113587.0,113138.0,112556.0
사하구 - 남자,Statistics,63015.0,62601.0,61692.0
사하구 - 여자,Statistics,50572.0,50537.0,50864.0
산청군 - 계,Statistics,16170.0,16364.0,17975.0
산청군 - 남자,Statistics,8724.0,8839.0,8929.0
산청군 - 여자,Statistics,7446.0,7525.0,9046.0
삼척시 - 계,Statistics,31902.0,33655.0,33728.0
삼척시 - 남자,Statistics,18799.0,20239.0,19865.0
삼척시 - 여자,Statistics,13103.0,13416.0,13863.0
상주시 - 계,Statistics,39437.0,40970.0,41836.0
상주시 - 남자,Statistics,20871.0,22255.0,22308.0
상주시 - 여자,Statistics,18566.0,18715.0,19528.0
서구 - 계,Statistics,45728.0,46187.0,46204.0
서구 - 남자,Statistics,21556.0,21784.0,21888.0
서구 - 여자,Statistics,24172.0,24403.0,24316.0
서귀포시 - 계,Statistics,80224.0,79720.0,83565.0
서귀포시 - 남자,Statistics,41258.0,40755.0,42503.0
서귀포시 - 여자,Statistics,38966.0,38965.0,41062.0
서대문구 - 계,Statistics,118256.0,119608.0,118280.0
서대문구 - 남자,Statistics,58797.0,58075.0,57086.0
서대문구 - 여자,Statistics,59459.0,61533.0,61194.0
서산시 - 계,Statistics,84236.0,85610.0,88865.0
서산시 - 남자,Statistics,53747.0,54286.0,55531.0
서산시 - 여자,Statistics,30489.0,31324.0,33334.0
서울특별시 - 계,Statistics,5771226.0,5795417.0,5800617.0
서울특별시 - 남자,Statistics,3218529.0,3208120.0,3175955.0
서울특별시 - 여자,Statistics,2552697.0,2587297.0,2624662.0
서천군 - 계,Statistics,28071.0,28630.0,29543.0
서천군 - 남자,Statistics,15444.0,15239.0,15824.0
서천군 - 여자,Statistics,12627.0,13391.0,13719.0
서초구 - 계,Statistics,487976.0,492367.0,495335.0
서초구 - 남자,Statistics,290084.0,291677.0,286621.0
서초구 - 여자,Statistics,197892.0,200690.0,208714.0
성남시 - 계,Statistics,534792.0,537208.0,553925.0
성남시 - 남자,Statistics,305673.0,305812.0,312805.0
성남시 - 여자,Statistics,229119.0,231396.0,241120.0
성동구 - 계,Statistics,203221.0,205900.0,201359.0
성동구 - 남자,Statistics,116978.0,118355.0,114281.0
성동구 - 여자,Statistics,86243.0,87545.0,87078.0
성북구 - 계,Statistics,124004.0,125726.0,126186.0
성북구 - 남자,Statistics,60275.0,60974.0,60875.0
성북구 - 여자,Statistics,63729.0,64752.0,65311.0
성주군 - 계,Statistics,25535.0,25552.0,26322.0
성주군 - 남자,Statistics,17052.0,16925.0,17399.0
성주군 - 여자,Statistics,8483.0,8627.0,8923.0
세종특별자치시 - 계,Statistics,152974.0,158168.0,163650.0
세종특별자치시 - 남자,Statistics,83370.0,85362.0,87525.0
세종특별자치시 - 여자,Statistics,69604.0,72806.0,76125.0
속초시 - 계,Statistics,35190.0,34239.0,35081.0
속초시 - 남자,Statistics,18231.0,17639.0,18205.0
속초시 - 여자,Statistics,16959.0,16600.0,16876.0
송파구 - 계,Statistics,400781.0,409303.0,412433.0
송파구 - 남자,Statistics,244588.0,251337.0,246234.0
송파구 - 여자,Statistics,156193.0,157966.0,166199.0
수성구 - 계,Statistics,140216.0,142410.0,144174.0
수성구 - 남자,Statistics,72430.0,73201.0,72483.0
수성구 - 여자,Statistics,67786.0,69209.0,71691.0
수영구 - 계,Statistics,62351.0,65097.0,66064.0
수영구 - 남자,Statistics,33358.0,34344.0,33956.0
수영구 - 여자,Statistics,28993.0,30753.0,32108.0
수원시 - 계,Statistics,481383.0,490807.0,485303.0
수원시 - 남자,Statistics,257222.0,265093.0,255209.0
수원시 - 여자,Statistics,224161.0,225714.0,230094.0
순창군 - 계,Statistics,10377.0,10383.0,10604.0
순창군 - 남자,Statistics,5874.0,5768.0,5836.0
순창군 - 여자,Statistics,4503.0,4615.0,4768.0
순천시 - 계,Statistics,111318.0,112951.0,114466.0
순천시 - 남자,Statistics,57343.0,58166.0,57875.0
순천시 - 여자,Statistics,53975.0,54785.0,56591.0
시흥시 - 계,Statistics,242187.0,245991.0,245961.0
시흥시 - 남자,Statistics,151729.0,153007.0,151332.0
시흥시 - 여자,Statistics,90458.0,92984.0,94629.0
신안군 - 계,Statistics,14719.0,14952.0,14776.0
신안군 - 남자,Statistics,9088.0,9142.0,8948.0
신안군 - 여자,Statistics,5631.0,5810.0,5828.0
아산시 - 계,Statistics,199139.0,204323.0,204210.0
아산시 - 남자,Statistics,129846.0,131821.0,129750.0
아산시 - 여자,Statistics,69293.0,72502.0,74460.0
안동시 - 계,Statistics,68012.0,67752.0,70678.0
안동시 - 남자,Statistics,37153.0,36972.0,38579.0
안동시 - 여자,Statistics,30859.0,30780.0,32099.0
안산시 - 계,Statistics,341959.0,339699.0,331787.0
안산시 - 남자,Statistics,210116.0,205763.0,199347.0
안산시 - 여자,Statistics,131843.0,133936.0,132440.0
안성시 - 계,Statistics,114117.0,116997.0,119967.0
안성시 - 남자,Statistics,72032.0,73526.0,75391.0
안성시 - 여자,Statistics,42085.0,43471.0,44576.0
안양시 - 계,Statistics,272065.0,276103.0,282736.0
안양시 - 남자,Statistics,156722.0,157698.0,160459.0
안양시 - 여자,Statistics,115343.0,118405.0,122277.0
양구군 - 계,Statistics,10052.0,10753.0,11098.0
양구군 - 남자,Statistics,5505.0,5878.0,6082.0
양구군 - 여자,Statistics,4547.0,4875.0,5016.0
양산시 - 계,Statistics,164808.0,163937.0,168396.0
양산시 - 남자,Statistics,95603.0,94547.0,96687.0
양산시 - 여자,Statistics,69205.0,69390.0,71709.0
양양군 - 계,Statistics,16351.0,16898.0,17322.0
양양군 - 남자,Statistics,9403.0,9395.0,9783.0
양양군 - 여자,Statistics,6948.0,7503.0,7539.0
양주시 - 계,Statistics,101546.0,104133.0,106621.0
양주시 - 남자,Statistics,60201.0,61278.0,61687.0
양주시 - 여자,Statistics,41345.0,42855.0,44934.0
양천구 - 계,Statistics,133776.0,133813.0,131733.0
양천구 - 남자,Statistics,70222.0,68313.0,66191.0
양천구 - 여자,Statistics,63554.0,65500.0,65542.0
양평군 - 계,Statistics,38346.0,39005.0,40558.0
양평군 - 남자,Statistics,21049.0,21680.0,21825.0
양평군 - 여자,Statistics,17297.0,17325.0,18733.0
여수시 - 계,Statistics,144584.0,145674.0,150067.0
여수시 - 남자,Statistics,90631.0,89892.0,92763.0
여수시 - 여자,Statistics,53953.0,55782.0,57304.0
여주시 - 계,Statistics,57915.0,59946.0,62183.0
여주시 - 남자,Statistics,34320.0,35917.0,37137.0
여주시 - 여자,Statistics,23595.0,24029.0,25046.0
연수구 - 계,Statistics,145549.0,154957.0,157528.0
연수구 - 남자,Statistics,79893.0,82614.0,83555.0
연수구 - 여자,Statistics,65656.0,72343.0,73973.0
연제구 - 계,Statistics,96109.0,96648.0,97402.0
연제구 - 남자,Statistics,49230.0,49677.0,50091.0
연제구 - 여자,Statistics,46879.0,46971.0,47311.0
연천군 - 계,Statistics,21350.0,21981.0,19341.0
연천군 - 남자,Statistics,13444.0,13732.0,11783.0
연천군 - 여자,Statistics,7906.0,8249.0,7558.0
영광군 - 계,Statistics,23511.0,22424.0,23464.0
영광군 - 남자,Statistics,13696.0,13070.0,13490.0
영광군 - 여자,Statistics,9815.0,9354.0,9974.0
영덕군 - 계,Statistics,14723.0,14821.0,14763.0
영덕군 - 남자,Statistics,8070.0,7982.0,8077.0
영덕군 - 여자,Statistics,6653.0,6839.0,6686.0
영도구 - 계,Statistics,46978.0,46778.0,47016.0
영도구 - 남자,Statistics,27998.0,27166.0,27438.0
영도구 - 여자,Statistics,18980.0,19612.0,19578.0
영동군 - 계,Statistics,18121.0,17817.0,18162.0
영동군 - 남자,Statistics,10495.0,10355.0,10500.0
영동군 - 여자,Statistics,7626.0,7462.0,7662.0
영등포구 - 계,Statistics,435017.0,433237.0,435180.0
영등포구 - 남자,Statistics,253173.0,252052.0,253395.0
영등포구 - 여자,Statistics,181844.0,181185.0,181785.0
영암군 - 계,Statistics,39490.0,40858.0,42918.0
영암군 - 남자,Statistics,27749.0,29205.0,30171.0
영암군 - 여자,Statistics,11741.0,11653.0,12747.0
영양군 - 계,Statistics,6391.0,6105.0,5947.0
영양군 - 남자,Statistics,3755.0,3698.0,3533.0
영양군 - 여자,Statistics,2636.0,2407.0,2414.0
영월군 - 계,Statistics,20549.0,20850.0,21560.0
영월군 - 남자,Statistics,12359.0,12517.0,13079.0
영월군 - 여자,Statistics,8190.0,8333.0,8481.0
영주시 - 계,Statistics,42114.0,42991.0,44549.0
영주시 - 남자,Statistics,23664.0,24163.0,24952.0
영주시 - 여자,Statistics,18450.0,18828.0,19597.0
영천시 - 계,Statistics,53377.0,52584.0,50518.0
영천시 - 남자,Statistics,33726.0,32902.0,31533.0
영천시 - 여자,Statistics,19651.0,19682.0,18985.0
예산군 - 계,Statistics,38645.0,40403.0,40717.0
예산군 - 남자,Statistics,23828.0,24912.0,24742.0
예산군 - 여자,Statistics,14817.0,15491.0,15975.0
예천군 - 계,Statistics,17487.0,17821.0,17824.0
예천군 - 남자,Statistics,9135.0,9426.0,9384.0
예천군 - 여자,Statistics,8352.0,8395.0,8440.0
오산시 - 계,Statistics,77284.0,80572.0,81744.0
오산시 - 남자,Statistics,42057.0,43788.0,44472.0
오산시 - 여자,Statistics,35227.0,36784.0,37272.0
옥천군 - 계,Statistics,24878.0,25227.0,25812.0
옥천군 - 남자,Statistics,14533.0,14851.0,15034.0
옥천군 - 여자,Statistics,10345.0,10376.0,10778.0
옹진군 - 계,Statistics,7932.0,7981.0,7724.0
옹진군 - 남자,Statistics,5017.0,5153.0,4922.0
옹진군 - 여자,Statistics,2915.0,2828.0,2802.0
