item,category,2009,2011,2013,2015,2017,2019,2021,2023
인천광역시 - 남자 - - 약간 불만족,Statistics,34.7,35.6,36.8,33.6,33.8,27.0,29.535,27.394
인천광역시 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 남자 - 소득 있음,Statistics,76.2,86.8,87.3,89.2,90.7,91.7,91.806,86.247
인천광역시 - 여자 - - 매우 만족,Statistics,1.8,1.2,1.8,1.5,1.7,1.7,2.796,3.627
인천광역시 - 여자 - - 매우 불만족,Statistics,12.7,17.7,14.5,13.6,15.3,13.2,14.252,15.331
인천광역시 - 여자 - - 보통,Statistics,43.5,35.6,36.7,41.9,38.3,40.5,33.712,33.735
인천광역시 - 여자 - - 약간 만족,Statistics,10.7,9.6,9.6,8.9,10.5,12.2,20.968,22.66
인천광역시 - 여자 - - 약간 불만족,Statistics,31.3,35.9,37.3,33.9,34.2,32.4,28.273,24.648
인천광역시 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
인천광역시 - 여자 - 소득 있음,Statistics,47.9,62.6,64.4,67.0,71.9,75.3,69.871,67.547
전국 - 계 - - 매우 만족,Statistics,1.5,1.5,1.5,1.6,1.8,2.0,3.036,3.218
전국 - 계 - - 매우 불만족,Statistics,13.4,13.4,14.1,12.6,13.2,11.8,14.525,14.169
전국 - 계 - - 보통,Statistics,39.3,39.2,39.0,42.3,40.7,42.4,34.279,32.046
전국 - 계 - - 약간 만족,Statistics,12.5,10.3,10.5,9.8,11.5,12.1,20.447,24.922
전국 - 계 - - 약간 불만족,Statistics,33.2,35.7,34.8,33.7,32.8,31.8,27.713,25.645
전국 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 계 - 소득 있음,Statistics,65.9,72.3,76.4,78.5,82.1,83.1,83.909,78.228
전국 - 남자 - - 매우 만족,Statistics,1.5,1.3,1.5,1.6,1.7,2.0,2.899,2.961
전국 - 남자 - - 매우 불만족,Statistics,13.3,13.4,14.1,12.4,13.1,11.6,15.168,14.085
전국 - 남자 - - 보통,Statistics,39.3,39.2,39.0,42.1,41.0,42.0,33.089,31.865
전국 - 남자 - - 약간 만족,Statistics,13.2,9.9,10.7,10.2,12.2,12.7,20.514,25.555
전국 - 남자 - - 약간 불만족,Statistics,32.7,36.3,34.6,33.7,32.0,31.6,28.33,25.534
전국 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 남자 - 소득 있음,Statistics,79.0,86.3,88.5,88.9,91.4,91.4,90.685,86.126
전국 - 여자 - - 매우 만족,Statistics,1.6,1.7,1.5,1.5,2.0,2.0,3.193,3.523
전국 - 여자 - - 매우 불만족,Statistics,13.7,13.4,14.1,12.8,13.3,11.9,13.788,14.269
전국 - 여자 - - 보통,Statistics,39.5,39.2,38.9,42.6,40.5,42.9,35.644,32.262
전국 - 여자 - - 약간 만족,Statistics,11.5,10.8,10.3,9.4,10.6,11.3,20.369,24.169
전국 - 여자 - - 약간 불만족,Statistics,33.8,34.8,35.2,33.7,33.6,31.9,27.006,25.777
전국 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전국 - 여자 - 소득 있음,Statistics,53.2,59.0,64.9,68.5,73.1,74.9,77.288,70.535
전라남도 - 계 - - 매우 만족,Statistics,1.9,1.3,2.4,2.2,2.3,2.6,3.966,2.803
전라남도 - 계 - - 매우 불만족,Statistics,12.0,8.7,12.1,10.5,10.5,9.6,10.578,10.383
전라남도 - 계 - - 보통,Statistics,39.8,44.0,39.6,42.4,42.6,45.7,39.832,35.749
전라남도 - 계 - - 약간 만족,Statistics,12.0,10.3,10.3,9.4,13.4,13.0,21.473,27.267
전라남도 - 계 - - 약간 불만족,Statistics,34.3,35.7,35.6,35.5,31.2,29.1,24.151,23.798
전라남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 계 - 소득 있음,Statistics,69.2,75.8,78.6,83.0,86.0,84.9,84.318,77.817
전라남도 - 남자 - - 매우 만족,Statistics,1.5,1.5,2.6,2.5,2.7,3.1,3.838,2.853
전라남도 - 남자 - - 매우 불만족,Statistics,12.6,8.9,11.3,9.6,9.4,7.7,10.525,11.058
전라남도 - 남자 - - 보통,Statistics,40.6,44.6,39.3,42.0,43.8,46.3,37.739,35.726
전라남도 - 남자 - - 약간 만족,Statistics,13.9,11.4,12.4,11.1,14.9,15.3,23.705,26.858
전라남도 - 남자 - - 약간 불만족,Statistics,31.4,33.5,34.4,34.7,29.1,27.6,24.193,23.504
전라남도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 남자 - 소득 있음,Statistics,82.7,87.7,89.2,89.6,93.6,92.7,91.44,86.482
전라남도 - 여자 - - 매우 만족,Statistics,2.3,0.9,2.1,1.8,1.8,2.0,4.119,2.74
전라남도 - 여자 - - 매우 불만족,Statistics,11.3,8.5,13.0,11.5,11.9,11.9,10.641,9.533
전라남도 - 여자 - - 보통,Statistics,38.7,43.2,39.9,42.8,41.2,44.9,42.313,35.777
전라남도 - 여자 - - 약간 만족,Statistics,9.6,9.0,7.9,7.5,11.6,10.3,18.826,27.782
전라남도 - 여자 - - 약간 불만족,Statistics,38.1,38.4,37.1,36.4,33.5,30.9,24.101,24.168
전라남도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전라남도 - 여자 - 소득 있음,Statistics,56.6,64.6,68.7,76.8,78.7,77.1,77.192,69.096
전북특별자치도 - 계 - - 매우 만족,Statistics,1.5,1.1,0.5,1.2,1.1,2.0,3.866,3.633
전북특별자치도 - 계 - - 매우 불만족,Statistics,15.7,11.7,12.2,13.6,11.0,9.3,11.631,12.832
전북특별자치도 - 계 - - 보통,Statistics,35.3,41.9,42.3,41.4,46.0,41.8,36.591,28.122
전북특별자치도 - 계 - - 약간 만족,Statistics,12.8,7.5,9.4,8.9,10.2,12.7,22.046,30.711
전북특별자치도 - 계 - - 약간 불만족,Statistics,34.7,37.7,35.6,34.8,31.6,34.2,25.866,24.701
전북특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 계 - 소득 있음,Statistics,64.2,73.2,79.1,81.2,84.1,81.6,85.632,79.239
전북특별자치도 - 남자 - - 매우 만족,Statistics,1.5,0.9,0.3,0.9,1.4,1.8,4.177,3.135
전북특별자치도 - 남자 - - 매우 불만족,Statistics,14.5,11.4,11.4,12.5,12.1,9.2,11.064,14.148
전북특별자치도 - 남자 - - 보통,Statistics,36.1,42.7,41.9,41.5,45.9,42.0,35.5,29.326
전북특별자치도 - 남자 - - 약간 만족,Statistics,14.4,6.8,10.3,10.1,11.4,13.1,22.006,30.546
전북특별자치도 - 남자 - - 약간 불만족,Statistics,33.6,38.2,36.1,35.0,29.2,34.0,27.253,22.845
전북특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 남자 - 소득 있음,Statistics,75.0,86.5,88.9,90.2,91.5,92.6,90.557,86.376
전북특별자치도 - 여자 - - 매우 만족,Statistics,1.5,1.4,0.8,1.6,0.8,2.3,3.524,4.222
전북특별자치도 - 여자 - - 매우 불만족,Statistics,17.2,12.1,13.1,14.9,9.9,9.4,12.253,11.279
전북특별자치도 - 여자 - - 보통,Statistics,34.2,41.0,42.7,41.3,46.2,41.6,37.786,26.702
전북특별자치도 - 여자 - - 약간 만족,Statistics,10.8,8.6,8.4,7.5,8.9,12.3,22.09,30.906
전북특별자치도 - 여자 - - 약간 불만족,Statistics,36.3,36.9,35.0,34.7,34.2,34.4,24.346,26.89
전북특별자치도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 여자 - 소득 있음,Statistics,54.0,60.7,70.1,72.5,77.4,71.0,80.812,72.205
제주특별자치도 - 계 - - 매우 만족,Statistics,2.2,1.4,1.9,1.4,2.8,2.3,4.777,3.669
제주특별자치도 - 계 - - 매우 불만족,Statistics,9.8,7.1,10.4,11.3,9.5,10.8,13.387,13.01
제주특별자치도 - 계 - - 보통,Statistics,44.9,40.7,43.7,46.2,45.0,45.5,34.302,30.804
제주특별자치도 - 계 - - 약간 만족,Statistics,13.7,13.0,13.1,11.3,14.6,11.9,25.015,29.929
제주특별자치도 - 계 - - 약간 불만족,Statistics,29.4,37.8,30.9,29.8,28.1,29.5,22.519,22.589
제주특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 계 - 소득 있음,Statistics,70.8,78.3,85.2,83.4,86.8,88.3,87.614,77.734
제주특별자치도 - 남자 - - 매우 만족,Statistics,2.2,1.2,1.7,1.5,2.6,1.0,4.105,2.669
제주특별자치도 - 남자 - - 매우 불만족,Statistics,10.4,7.5,10.9,11.1,7.8,11.5,15.635,14.321
제주특별자치도 - 남자 - - 보통,Statistics,43.6,39.9,43.2,46.6,46.6,46.8,32.537,31.521
제주특별자치도 - 남자 - - 약간 만족,Statistics,14.3,12.8,11.8,12.6,16.2,10.0,25.137,27.025
제주특별자치도 - 남자 - - 약간 불만족,Statistics,29.5,38.6,32.3,28.2,26.8,30.7,22.586,24.465
제주특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 남자 - 소득 있음,Statistics,81.6,87.5,89.8,89.1,91.8,91.7,93.09,83.874
제주특별자치도 - 여자 - - 매우 만족,Statistics,2.2,1.5,2.1,1.3,3.0,3.7,5.536,4.821
제주특별자치도 - 여자 - - 매우 불만족,Statistics,9.0,6.8,9.8,11.5,11.3,10.1,10.849,11.499
제주특별자치도 - 여자 - - 보통,Statistics,46.5,41.6,44.3,45.6,43.3,44.2,36.295,29.978
제주특별자치도 - 여자 - - 약간 만족,Statistics,13.0,13.2,14.4,9.9,12.8,13.7,24.877,33.275
제주특별자치도 - 여자 - - 약간 불만족,Statistics,29.2,36.9,29.4,31.6,29.6,28.3,22.443,20.427
제주특별자치도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 여자 - 소득 있음,Statistics,60.6,69.6,80.7,77.9,81.9,85.1,82.158,71.686
충청남도 - 계 - - 매우 만족,Statistics,2.3,1.8,1.6,1.7,1.7,2.2,4.23,4.37
충청남도 - 계 - - 매우 불만족,Statistics,10.2,13.8,11.3,10.9,12.8,11.6,12.199,12.134
충청남도 - 계 - - 보통,Statistics,40.9,37.9,40.4,45.0,44.7,45.2,35.74,32.669
충청남도 - 계 - - 약간 만족,Statistics,14.2,12.5,11.1,11.2,9.9,12.3,24.688,27.257
충청남도 - 계 - - 약간 불만족,Statistics,32.3,34.1,35.5,31.2,31.0,28.6,23.143,23.571
충청남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 계 - 소득 있음,Statistics,67.9,74.6,78.5,80.0,81.6,83.4,84.455,75.4
충청남도 - 남자 - - 매우 만족,Statistics,2.1,1.7,2.0,0.8,1.4,1.6,4.495,4.588
충청남도 - 남자 - - 매우 불만족,Statistics,9.8,13.5,12.0,9.8,12.3,12.0,13.385,10.495
충청남도 - 남자 - - 보통,Statistics,40.5,37.1,41.9,45.2,45.3,46.7,34.706,32.646
충청남도 - 남자 - - 약간 만족,Statistics,16.4,11.9,11.5,12.1,10.7,13.5,25.639,28.77
충청남도 - 남자 - - 약간 불만족,Statistics,31.1,35.7,32.6,32.2,30.2,26.2,21.776,23.501
충청남도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 남자 - 소득 있음,Statistics,82.8,89.7,90.4,92.1,92.3,91.5,91.723,86.326
충청남도 - 여자 - - 매우 만족,Statistics,2.6,1.8,1.0,2.9,2.0,2.9,3.9,4.068
충청남도 - 여자 - - 매우 불만족,Statistics,10.9,14.3,10.4,12.5,13.3,11.2,10.721,14.402
충청남도 - 여자 - - 보통,Statistics,41.5,39.0,38.5,44.7,43.9,43.3,37.029,32.7
충청남도 - 여자 - - 약간 만족,Statistics,10.8,13.3,10.5,10.0,8.7,10.8,23.503,25.163
충청남도 - 여자 - - 약간 불만족,Statistics,34.2,31.6,39.6,29.9,32.0,31.8,24.847,23.667
충청남도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 여자 - 소득 있음,Statistics,53.0,59.5,66.5,67.8,70.4,74.9,76.864,64.162
충청북도 - 계 - - 매우 만족,Statistics,1.4,1.0,2.1,2.1,2.2,1.7,3.346,4.005
충청북도 - 계 - - 매우 불만족,Statistics,15.8,13.4,14.5,12.6,15.1,11.0,12.154,13.587
충청북도 - 계 - - 보통,Statistics,39.0,38.9,40.1,40.7,38.5,44.6,35.757,27.76
충청북도 - 계 - - 약간 만족,Statistics,10.4,10.3,10.3,9.2,11.0,10.7,22.915,26.881
충청북도 - 계 - - 약간 불만족,Statistics,33.4,36.4,32.9,35.4,33.2,32.0,25.827,27.767
충청북도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 계 - 소득 있음,Statistics,67.9,71.2,80.3,81.4,84.0,83.6,78.582,79.476
충청북도 - 남자 - - 매우 만족,Statistics,1.4,0.4,1.9,2.3,1.9,2.0,3.225,4.473
충청북도 - 남자 - - 매우 불만족,Statistics,15.8,13.6,15.0,12.8,13.8,11.4,11.935,13.511
충청북도 - 남자 - - 보통,Statistics,38.8,39.6,40.4,38.8,39.0,43.6,35.671,27.712
충청북도 - 남자 - - 약간 만족,Statistics,9.5,9.7,10.4,8.7,11.6,9.9,22.26,26.235
충청북도 - 남자 - - 약간 불만족,Statistics,34.4,36.7,32.3,37.3,33.8,33.1,26.909,28.069
충청북도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 남자 - 소득 있음,Statistics,79.7,86.7,91.5,92.5,91.5,93.1,89.389,87.654
충청북도 - 여자 - - 매우 만족,Statistics,1.4,1.9,2.3,2.0,2.7,1.4,3.511,3.411
충청북도 - 여자 - - 매우 불만족,Statistics,15.6,13.1,14.0,12.2,16.6,10.4,12.452,13.683
충청북도 - 여자 - - 보통,Statistics,39.2,37.8,39.7,43.1,37.9,45.8,35.875,27.821
충청북도 - 여자 - - 약간 만족,Statistics,11.8,11.2,10.2,9.9,10.3,11.7,23.807,27.701
충청북도 - 여자 - - 약간 불만족,Statistics,32.1,36.0,33.8,32.9,32.5,30.6,24.355,27.383
충청북도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 여자 - 소득 있음,Statistics,56.3,56.0,69.2,70.5,76.5,73.9,67.488,71.053
