item,category,2010,2012,2014,2016,2018,2020,2022,2024
전북 - 여자 - 매우 나쁘다,Statistics,0.9,0.9,1.3,2.4,1.8,1.381,0.637,0.99
전북 - 여자 - 매우 좋다,Statistics,17.3,23.1,16.7,15.5,14.1,21.81,21.058,23.943
전북 - 여자 - 보통,Statistics,41.2,31.2,37.6,40.5,43.4,36.866,32.249,31.617
전북 - 여자 - 약간 나쁘다,Statistics,8.0,8.8,11.0,10.5,9.8,5.706,8.232,6.292
전북 - 여자 - 약간 좋다,Statistics,32.7,36.0,33.3,31.1,30.9,34.237,37.824,37.157
제주 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주 - 계 - 매우 나쁘다,Statistics,0.7,1.9,2.2,1.7,1.3,1.045,1.17,1.304
제주 - 계 - 매우 좋다,Statistics,23.2,19.8,16.6,15.8,17.0,24.615,22.977,25.423
제주 - 계 - 보통,Statistics,34.5,33.3,37.3,41.6,36.0,26.102,33.102,29.505
제주 - 계 - 약간 나쁘다,Statistics,7.1,7.8,9.2,12.2,6.6,3.923,5.723,3.142
제주 - 계 - 약간 좋다,Statistics,34.6,37.2,34.8,28.7,39.1,44.316,37.028,40.627
제주 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주 - 남자 - 매우 나쁘다,Statistics,0.6,2.1,2.0,1.3,0.4,1.418,1.116,1.696
제주 - 남자 - 매우 좋다,Statistics,23.8,21.3,18.8,16.9,19.4,26.426,24.343,26.808
제주 - 남자 - 보통,Statistics,32.2,32.8,37.6,42.9,33.9,25.836,31.781,28.022
제주 - 남자 - 약간 나쁘다,Statistics,6.9,7.3,7.4,10.8,7.4,2.954,4.939,2.524
제주 - 남자 - 약간 좋다,Statistics,36.6,36.5,34.1,28.0,38.9,43.367,37.821,40.949
제주 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주 - 여자 - 매우 나쁘다,Statistics,0.9,1.7,2.3,2.0,2.1,0.668,1.224,0.908
제주 - 여자 - 매우 좋다,Statistics,22.5,18.3,14.4,14.7,14.7,22.79,21.595,24.022
제주 - 여자 - 보통,Statistics,36.7,33.7,37.0,40.2,38.0,26.37,34.44,31.004
제주 - 여자 - 약간 나쁘다,Statistics,7.2,8.3,11.0,13.6,5.9,4.9,6.516,3.766
제주 - 여자 - 약간 좋다,Statistics,32.6,38.0,35.4,29.5,39.3,45.272,36.225,40.301
충남 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충남 - 계 - 매우 나쁘다,Statistics,1.1,3.8,3.4,3.2,2.3,1.261,1.001,0.963
충남 - 계 - 매우 좋다,Statistics,22.4,19.6,15.6,12.5,19.3,22.27,23.423,25.91
충남 - 계 - 보통,Statistics,33.0,34.6,39.7,44.0,36.4,34.46,32.424,36.194
충남 - 계 - 약간 나쁘다,Statistics,7.6,12.0,14.1,14.6,8.1,5.836,6.184,7.678
충남 - 계 - 약간 좋다,Statistics,36.0,30.0,27.2,25.8,33.9,36.172,36.969,29.255
충남 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충남 - 남자 - 매우 나쁘다,Statistics,1.1,4.1,3.4,3.7,2.3,1.266,1.056,1.018
충남 - 남자 - 매우 좋다,Statistics,22.1,17.5,14.3,12.3,18.9,21.353,24.812,24.624
충남 - 남자 - 보통,Statistics,32.6,38.0,39.7,46.3,35.2,34.778,29.832,36.085
충남 - 남자 - 약간 나쁘다,Statistics,7.7,11.3,14.2,15.1,8.7,6.367,6.765,7.593
충남 - 남자 - 약간 좋다,Statistics,36.5,29.0,28.3,22.6,34.8,36.236,37.535,30.68
충남 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충남 - 여자 - 매우 나쁘다,Statistics,1.1,3.4,3.4,2.6,2.2,1.256,0.943,0.906
충남 - 여자 - 매우 좋다,Statistics,22.7,21.6,16.9,12.7,19.7,23.224,21.96,27.268
충남 - 여자 - 보통,Statistics,33.4,31.1,39.7,41.7,37.6,34.129,35.155,36.31
충남 - 여자 - 약간 나쁘다,Statistics,7.4,12.8,14.0,14.0,7.5,5.285,5.571,7.768
충남 - 여자 - 약간 좋다,Statistics,35.4,31.0,26.1,29.0,32.9,36.106,36.372,27.748
충북 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충북 - 계 - 매우 나쁘다,Statistics,2.3,3.0,1.9,2.8,2.0,1.763,0.567,0.423
충북 - 계 - 매우 좋다,Statistics,12.1,13.0,15.5,12.3,16.6,19.854,22.73,18.672
충북 - 계 - 보통,Statistics,44.8,42.3,40.8,42.4,38.5,36.407,35.28,35.593
충북 - 계 - 약간 나쁘다,Statistics,10.6,9.8,11.0,13.4,9.9,5.225,4.965,4.67
충북 - 계 - 약간 좋다,Statistics,30.2,31.9,31.0,29.1,33.0,36.75,36.459,40.642
충북 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충북 - 남자 - 매우 나쁘다,Statistics,2.2,3.5,1.5,2.8,2.4,1.37,0.786,0.351
충북 - 남자 - 매우 좋다,Statistics,12.1,12.7,15.9,13.4,17.9,20.831,22.327,19.495
충북 - 남자 - 보통,Statistics,42.8,43.3,41.3,41.9,38.6,36.257,35.347,34.187
충북 - 남자 - 약간 나쁘다,Statistics,10.5,9.4,10.9,13.8,9.8,5.622,5.435,4.104
충북 - 남자 - 약간 좋다,Statistics,32.4,31.1,30.3,28.1,31.3,35.919,36.105,41.864
충북 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충북 - 여자 - 매우 나쁘다,Statistics,2.5,2.6,2.3,2.8,1.6,2.157,0.346,0.496
충북 - 여자 - 매우 좋다,Statistics,12.1,13.3,15.0,11.3,15.3,18.876,23.136,17.834
충북 - 여자 - 보통,Statistics,46.7,41.3,40.2,42.8,38.3,36.556,35.212,37.025
충북 - 여자 - 약간 나쁘다,Statistics,10.7,10.3,11.0,13.0,10.1,4.828,4.49,5.246
충북 - 여자 - 약간 좋다,Statistics,28.0,32.6,31.5,30.1,34.6,37.582,36.816,39.399
