item,category,2021,2022,2023
남해군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2594.0,2478.0,2401.0
남해군 - 전체산업 종사자수(B),Statistics,17511.0,18553.0,18391.0
노원구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,16.1,17.5,17.6
노원구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,21536.0,22608.0,22913.0
노원구 - 전체산업 종사자수(B),Statistics,133398.0,129198.0,130553.0
논산시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,12.0,12.1,12.7
논산시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6514.0,6515.0,7016.0
논산시 - 전체산업 종사자수(B),Statistics,54377.0,53628.0,55145.0
단양군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,6.7,6.9,7.3
단양군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,1078.0,1135.0,1222.0
단양군 - 전체산업 종사자수(B),Statistics,16090.0,16333.0,16720.0
달서구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.0,11.4,11.7
달서구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,24286.0,25265.0,25926.0
달서구 - 전체산업 종사자수(B),Statistics,221394.0,221786.0,221926.0
달성군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,7.4,7.8,8.0
달성군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,8594.0,9185.0,9465.0
달성군 - 전체산업 종사자수(B),Statistics,116098.0,117870.0,118038.0
담양군 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.4,11.0,11.2
담양군 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,2435.0,2587.0,2723.0
담양군 - 전체산업 종사자수(B),Statistics,23398.0,23507.0,24205.0
당진시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,6.9,6.8,6.7
당진시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,6735.0,6664.0,6758.0
당진시 - 전체산업 종사자수(B),Statistics,97326.0,98695.0,101156.0
대구광역시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.8,12.2,12.8
대구광역시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,118579.0,124130.0,132104.0
대구광역시 - 전체산업 종사자수(B),Statistics,1004563.0,1014987.0,1028785.0
대덕구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,8.0,9.1,9.7
대덕구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,8126.0,9496.0,9926.0
대덕구 - 전체산업 종사자수(B),Statistics,101980.0,104317.0,102551.0
대전광역시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,10.7,10.9,11.1
대전광역시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,73371.0,75912.0,78629.0
대전광역시 - 전체산업 종사자수(B),Statistics,688457.0,695570.0,709610.0
도봉구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,16.2,16.7,18.0
도봉구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,12804.0,12968.0,14416.0
도봉구 - 전체산업 종사자수(B),Statistics,79097.0,77618.0,80251.0
동구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.1,11.9,12.1
동구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,8551.0,9220.0,9411.0
동구 - 전체산업 종사자수(B),Statistics,76827.0,77395.0,78014.0
동대문구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.7,12.7,13.4
동대문구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,17183.0,18551.0,19501.0
동대문구 - 전체산업 종사자수(B),Statistics,146383.0,145879.0,145777.0
동두천시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,15.3,16.4,16.2
동두천시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,4724.0,5135.0,5036.0
동두천시 - 전체산업 종사자수(B),Statistics,30843.0,31264.0,31109.0
동래구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,15.6,17.7,18.6
동래구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,15279.0,17139.0,17906.0
동래구 - 전체산업 종사자수(B),Statistics,97700.0,97006.0,96526.0
동작구 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,14.7,15.2,15.6
동작구 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,16024.0,16313.0,16671.0
동작구 - 전체산업 종사자수(B),Statistics,109281.0,107069.0,106667.0
동해시 - 보건 및 사회복지 종사자 비율(A÷B×1000),Statistics,11.1,10.2,11.3
동해시 - 보건업 및 사회복지 서비스업 종사자수(A),Statistics,4112.0,3791.0,4245.0
동해시 - 전체산업 종사자수(B),Statistics,37187.0,37148.0,37628.0
