item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
보령시 - 계 - 출하량,Statistics,6191.0,9854.0,11045.2,14702.0,12979.28,15613.74,17370.3,15710.31,16634.63,17745.37
보령시 - 무항생제축산물 - 건수,Statistics,23.0,25.0,21.0,20.0,21.0,25.0,28.0,33.0,34.0,38.0
보령시 - 무항생제축산물 - 농가수,Statistics,23.0,25.0,21.0,20.0,21.0,25.0,28.0,33.0,34.0,38.0
보령시 - 무항생제축산물 - 출하량,Statistics,2364.0,3860.0,3696.7,6764.0,4975.56,6874.92,7101.66,6979.91,9108.27,10583.54
보령시 - 유기축산물 - 건수,Statistics,4.0,5.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0
보령시 - 유기축산물 - 농가수,Statistics,4.0,5.0,6.0,6.0,7.0,6.0,7.0,8.0,7.0,6.0
보령시 - 유기축산물 - 출하량,Statistics,3827.0,5994.0,7348.5,7938.0,8003.71,8738.81,10268.64,8730.39,7526.36,7161.83
보성군 - 계 - 건수,Statistics,88.0,82.0,66.0,58.0,60.0,63.0,60.0,61.0,67.0,67.0
보성군 - 계 - 농가수,Statistics,88.0,82.0,66.0,58.0,60.0,63.0,60.0,61.0,67.0,67.0
보성군 - 계 - 출하량,Statistics,4314.0,12193.0,19061.7,8836.0,8449.01,9583.79,11338.94,10953.16,13951.0,12896.15
보성군 - 무항생제축산물 - 건수,Statistics,88.0,82.0,66.0,58.0,60.0,63.0,60.0,61.0,67.0,67.0
보성군 - 무항생제축산물 - 농가수,Statistics,88.0,82.0,66.0,58.0,60.0,63.0,60.0,61.0,67.0,67.0
보성군 - 무항생제축산물 - 출하량,Statistics,4314.0,12193.0,19061.7,8836.0,8449.01,9583.79,11338.94,10953.16,13951.0,12896.15
보은군 - 계 - 건수,Statistics,33.0,34.0,34.0,22.0,23.0,21.0,20.0,16.0,14.0,14.0
보은군 - 계 - 농가수,Statistics,64.0,57.0,55.0,40.0,37.0,32.0,34.0,27.0,23.0,22.0
보은군 - 계 - 출하량,Statistics,4961.0,6165.0,3451.1,2888.0,3527.14,704.67,3826.73,2970.02,2621.79,2687.34
보은군 - 무항생제축산물 - 건수,Statistics,33.0,34.0,34.0,22.0,23.0,21.0,20.0,16.0,14.0,14.0
보은군 - 무항생제축산물 - 농가수,Statistics,64.0,57.0,55.0,40.0,37.0,32.0,34.0,27.0,23.0,22.0
보은군 - 무항생제축산물 - 출하량,Statistics,4961.0,6165.0,3451.1,2888.0,3527.14,704.67,3826.73,2970.02,2621.79,2687.34
봉화군 - 계 - 건수,Statistics,53.0,57.0,61.0,40.0,35.0,34.0,34.0,30.0,33.0,34.0
봉화군 - 계 - 농가수,Statistics,53.0,57.0,61.0,40.0,35.0,34.0,34.0,30.0,33.0,34.0
봉화군 - 계 - 출하량,Statistics,8945.0,14882.0,16095.3,16074.0,15791.0,11662.76,17606.42,16281.51,17648.92,20501.11
봉화군 - 무항생제축산물 - 건수,Statistics,53.0,57.0,61.0,40.0,35.0,34.0,34.0,30.0,33.0,34.0
봉화군 - 무항생제축산물 - 농가수,Statistics,53.0,57.0,61.0,40.0,35.0,34.0,34.0,30.0,33.0,34.0
봉화군 - 무항생제축산물 - 출하량,Statistics,8945.0,14882.0,16095.3,16074.0,15791.0,11662.76,17606.42,16281.51,17648.92,20501.11
부산광역시 소계 - 계 - 건수,Statistics,2.0,1.0,,,,,,1.0,1.0,1.0
부산광역시 소계 - 계 - 농가수,Statistics,2.0,1.0,,,,,,1.0,1.0,1.0
부산광역시 소계 - 계 - 출하량,Statistics,2900.0,,,,,,,530.0,500.0,530.0
부산광역시 소계 - 무항생제축산물 - 건수,Statistics,2.0,1.0,,,,,,1.0,1.0,1.0
부산광역시 소계 - 무항생제축산물 - 농가수,Statistics,2.0,1.0,,,,,,1.0,1.0,1.0
부산광역시 소계 - 무항생제축산물 - 출하량,Statistics,2900.0,,,,,,,530.0,500.0,530.0
부안군 - 계 - 건수,Statistics,48.0,72.0,70.0,68.0,85.0,95.0,97.0,105.0,106.0,105.0
부안군 - 계 - 농가수,Statistics,48.0,72.0,70.0,68.0,85.0,95.0,97.0,105.0,106.0,105.0
부안군 - 계 - 출하량,Statistics,10324.0,19486.0,24373.9,20653.0,26109.01,39289.24,40021.21,45268.15,52010.81,51695.44
부안군 - 무항생제축산물 - 건수,Statistics,48.0,72.0,70.0,68.0,85.0,95.0,97.0,105.0,106.0,105.0
부안군 - 무항생제축산물 - 농가수,Statistics,48.0,72.0,70.0,68.0,85.0,95.0,97.0,105.0,106.0,105.0
부안군 - 무항생제축산물 - 출하량,Statistics,10324.0,19486.0,24373.9,20653.0,26109.01,39289.24,40021.21,45268.15,52010.81,51695.44
부여군 - 계 - 건수,Statistics,32.0,29.0,29.0,22.0,28.0,31.0,33.0,43.0,46.0,45.0
부여군 - 계 - 농가수,Statistics,38.0,37.0,32.0,25.0,28.0,31.0,33.0,43.0,46.0,45.0
부여군 - 계 - 출하량,Statistics,6377.0,5954.0,5598.8,9062.0,6841.88,9888.79,11103.03,20098.11,21215.0,22917.6
부여군 - 무항생제축산물 - 건수,Statistics,32.0,29.0,27.0,20.0,26.0,29.0,31.0,40.0,43.0,42.0
부여군 - 무항생제축산물 - 농가수,Statistics,38.0,37.0,30.0,23.0,26.0,29.0,31.0,40.0,43.0,42.0
부여군 - 무항생제축산물 - 출하량,Statistics,6377.0,5954.0,5508.8,7808.0,5500.66,8388.79,9723.49,18700.94,19673.67,21075.6
부여군 - 유기축산물 - 건수,Statistics,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
부여군 - 유기축산물 - 농가수,Statistics,,,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0
부여군 - 유기축산물 - 출하량,Statistics,,,90.0,1254.0,1341.21,1500.0,1379.54,1397.17,1541.33,1842.0
북구 - 계 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0
북구 - 계 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0
북구 - 계 - 출하량,Statistics,,11.0,25.5,4.0,13.5,16.5,33.65,31.5,31.5,36.0
북구 - 무항생제축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0
북구 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0
북구 - 무항생제축산물 - 출하량,Statistics,,11.0,25.5,4.0,13.5,16.5,33.65,31.5,31.5,36.0
사천시 - 계 - 건수,Statistics,4.0,4.0,13.0,8.0,7.0,7.0,3.0,3.0,4.0,4.0
사천시 - 계 - 농가수,Statistics,4.0,4.0,13.0,8.0,7.0,7.0,3.0,3.0,4.0,4.0
사천시 - 계 - 출하량,Statistics,147.0,131.0,1216.4,1031.0,2415.21,1806.44,680.68,845.96,843.28,968.86
사천시 - 무항생제축산물 - 건수,Statistics,4.0,4.0,13.0,8.0,7.0,7.0,3.0,3.0,4.0,4.0
사천시 - 무항생제축산물 - 농가수,Statistics,4.0,4.0,13.0,8.0,7.0,7.0,3.0,3.0,4.0,4.0
사천시 - 무항생제축산물 - 출하량,Statistics,147.0,131.0,1216.4,1031.0,2415.21,1806.44,680.68,845.96,843.28,968.86
사하구 - 계 - 건수,Statistics,1.0,,,,,,,,,
사하구 - 계 - 농가수,Statistics,1.0,,,,,,,,,
사하구 - 계 - 출하량,Statistics,2900.0,,,,,,,,,
사하구 - 무항생제축산물 - 건수,Statistics,1.0,,,,,,,,,
사하구 - 무항생제축산물 - 농가수,Statistics,1.0,,,,,,,,,
사하구 - 무항생제축산물 - 출하량,Statistics,2900.0,,,,,,,,,
산청군 - 계 - 건수,Statistics,13.0,12.0,15.0,13.0,14.0,14.0,19.0,19.0,16.0,20.0
산청군 - 계 - 농가수,Statistics,39.0,40.0,40.0,26.0,33.0,28.0,33.0,36.0,25.0,29.0
산청군 - 계 - 출하량,Statistics,5823.0,6111.0,5688.6,2404.0,1196.53,7219.56,5013.54,7472.1,6523.05,8559.9
산청군 - 무항생제축산물 - 건수,Statistics,12.0,11.0,14.0,12.0,13.0,13.0,18.0,18.0,15.0,19.0
산청군 - 무항생제축산물 - 농가수,Statistics,18.0,23.0,26.0,17.0,18.0,13.0,18.0,18.0,15.0,19.0
산청군 - 무항생제축산물 - 출하량,Statistics,5703.0,6101.0,5595.5,2292.0,1196.53,7102.06,4930.29,7374.1,6420.3,8069.9
산청군 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
산청군 - 유기축산물 - 농가수,Statistics,21.0,17.0,14.0,9.0,15.0,15.0,15.0,18.0,10.0,10.0
산청군 - 유기축산물 - 출하량,Statistics,120.0,10.0,93.1,112.0,,117.5,83.25,98.0,102.75,490.0
삼척시 - 계 - 건수,Statistics,10.0,10.0,4.0,1.0,8.0,9.0,9.0,11.0,12.0,12.0
삼척시 - 계 - 농가수,Statistics,11.0,11.0,5.0,1.0,8.0,9.0,9.0,11.0,12.0,12.0
삼척시 - 계 - 출하량,Statistics,8334.0,7324.0,9181.6,,64.12,238.78,339.27,360.85,281.69,511.52
삼척시 - 무항생제축산물 - 건수,Statistics,10.0,10.0,4.0,1.0,8.0,9.0,9.0,11.0,12.0,12.0
삼척시 - 무항생제축산물 - 농가수,Statistics,11.0,11.0,5.0,1.0,8.0,9.0,9.0,11.0,12.0,12.0
삼척시 - 무항생제축산물 - 출하량,Statistics,8334.0,7324.0,9181.6,,64.12,238.78,339.27,360.85,281.69,511.52
상주시 - 계 - 건수,Statistics,55.0,80.0,70.0,51.0,49.0,48.0,51.0,51.0,50.0,65.0
상주시 - 계 - 농가수,Statistics,116.0,80.0,70.0,51.0,49.0,48.0,51.0,51.0,50.0,65.0
상주시 - 계 - 출하량,Statistics,10292.0,14039.0,13665.7,6128.0,7854.69,12947.69,14119.94,24342.34,25297.23,26815.85
상주시 - 무항생제축산물 - 건수,Statistics,54.0,79.0,69.0,51.0,49.0,48.0,51.0,51.0,50.0,65.0
상주시 - 무항생제축산물 - 농가수,Statistics,115.0,79.0,69.0,51.0,49.0,48.0,51.0,51.0,50.0,65.0
상주시 - 무항생제축산물 - 출하량,Statistics,10292.0,14039.0,13629.2,6128.0,7854.69,12947.69,14119.94,24342.34,25297.23,26815.85
상주시 - 유기축산물 - 건수,Statistics,1.0,1.0,1.0,,,,,,,
상주시 - 유기축산물 - 농가수,Statistics,1.0,1.0,1.0,,,,,,,
상주시 - 유기축산물 - 출하량,Statistics,,,36.5,,,,,,,
서구 - 계 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
서구 - 계 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
서구 - 계 - 출하량,Statistics,210.0,602.0,3.4,2.0,4.64,3.8,35.0,2.74,36.7,139.34
서구 - 무항생제축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
서구 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
서구 - 무항생제축산물 - 출하량,Statistics,210.0,602.0,3.4,2.0,4.64,3.8,35.0,2.74,36.7,139.34
서귀포시 - 계 - 건수,Statistics,25.0,26.0,25.0,24.0,20.0,19.0,17.0,15.0,21.0,21.0
서귀포시 - 계 - 농가수,Statistics,25.0,26.0,25.0,24.0,20.0,19.0,17.0,15.0,21.0,21.0
서귀포시 - 계 - 출하량,Statistics,1426.0,624.0,796.2,1581.0,2338.32,2227.78,2367.27,2883.78,3373.69,3283.46
서귀포시 - 무항생제축산물 - 건수,Statistics,23.0,24.0,23.0,22.0,19.0,18.0,16.0,14.0,17.0,17.0
서귀포시 - 무항생제축산물 - 농가수,Statistics,23.0,24.0,23.0,22.0,19.0,18.0,16.0,14.0,17.0,17.0
서귀포시 - 무항생제축산물 - 출하량,Statistics,1426.0,607.0,260.0,1427.0,1925.6,1727.88,1882.87,2413.78,2874.68,2740.11
서귀포시 - 유기축산물 - 건수,Statistics,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0
서귀포시 - 유기축산물 - 농가수,Statistics,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0
서귀포시 - 유기축산물 - 출하량,Statistics,,17.0,536.2,154.0,412.73,499.9,484.4,470.0,499.01,543.35
서산시 - 계 - 건수,Statistics,19.0,19.0,15.0,7.0,9.0,10.0,25.0,25.0,26.0,25.0
서산시 - 계 - 농가수,Statistics,19.0,19.0,15.0,7.0,9.0,10.0,25.0,25.0,26.0,25.0
서산시 - 계 - 출하량,Statistics,2068.0,2641.0,874.5,627.0,2905.73,3438.46,4069.35,6270.43,6809.92,4422.27
서산시 - 무항생제축산물 - 건수,Statistics,19.0,19.0,15.0,7.0,9.0,10.0,25.0,25.0,26.0,25.0
서산시 - 무항생제축산물 - 농가수,Statistics,19.0,19.0,15.0,7.0,9.0,10.0,25.0,25.0,26.0,25.0
서산시 - 무항생제축산물 - 출하량,Statistics,2068.0,2641.0,874.5,627.0,2905.73,3438.46,4069.35,6270.43,6809.92,4422.27
서울특별시 소계 - 계 - 건수,Statistics,8.0,9.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0
서울특별시 소계 - 계 - 농가수,Statistics,8.0,9.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0
서울특별시 소계 - 계 - 출하량,Statistics,2711.0,2933.0,462.0,3103.0,2895.48,3105.07,4245.83,4543.73,4476.95,4667.16
서울특별시 소계 - 무항생제축산물 - 건수,Statistics,8.0,9.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0
서울특별시 소계 - 무항생제축산물 - 농가수,Statistics,8.0,9.0,7.0,8.0,8.0,8.0,9.0,9.0,9.0,10.0
서울특별시 소계 - 무항생제축산물 - 출하량,Statistics,2711.0,2933.0,462.0,3103.0,2895.48,3105.07,4245.83,4543.73,4476.95,4667.16
서천군 - 계 - 건수,Statistics,14.0,9.0,8.0,4.0,4.0,5.0,5.0,11.0,11.0,10.0
서천군 - 계 - 농가수,Statistics,14.0,9.0,8.0,4.0,4.0,5.0,5.0,11.0,11.0,10.0
서천군 - 계 - 출하량,Statistics,24.0,93.0,20.9,210.0,365.8,1484.95,1233.92,1776.03,3238.35,2204.31
서천군 - 무항생제축산물 - 건수,Statistics,14.0,9.0,8.0,4.0,4.0,5.0,5.0,11.0,10.0,9.0
서천군 - 무항생제축산물 - 농가수,Statistics,14.0,9.0,8.0,4.0,4.0,5.0,5.0,11.0,10.0,9.0
서천군 - 무항생제축산물 - 출하량,Statistics,24.0,93.0,20.9,210.0,365.8,1484.95,1233.92,1776.03,3218.27,2185.11
서천군 - 유기축산물 - 건수,Statistics,,,,,,,,,1.0,1.0
서천군 - 유기축산물 - 농가수,Statistics,,,,,,,,,1.0,1.0
서천군 - 유기축산물 - 출하량,Statistics,,,,,,,,,20.07,19.2
서초구 - 계 - 건수,Statistics,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
서초구 - 계 - 농가수,Statistics,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
서초구 - 계 - 출하량,Statistics,,,,,,15.6,32.83,74.72,88.5,188.2
서초구 - 무항생제축산물 - 건수,Statistics,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
서초구 - 무항생제축산물 - 농가수,Statistics,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
서초구 - 무항생제축산물 - 출하량,Statistics,,,,,,15.6,32.83,74.72,88.5,188.2
성주군 - 계 - 건수,Statistics,13.0,24.0,27.0,17.0,16.0,16.0,16.0,17.0,19.0,18.0
성주군 - 계 - 농가수,Statistics,13.0,24.0,27.0,17.0,16.0,16.0,16.0,17.0,19.0,18.0
성주군 - 계 - 출하량,Statistics,2001.0,7301.0,2548.0,618.0,668.07,406.16,538.96,1115.44,1016.38,546.98
성주군 - 무항생제축산물 - 건수,Statistics,13.0,24.0,27.0,17.0,16.0,16.0,16.0,17.0,19.0,18.0
성주군 - 무항생제축산물 - 농가수,Statistics,13.0,24.0,27.0,17.0,16.0,16.0,16.0,17.0,19.0,18.0
성주군 - 무항생제축산물 - 출하량,Statistics,2001.0,7301.0,2548.0,618.0,668.07,406.16,538.96,1115.44,1016.38,546.98
세종특별자치시 소계 - 계 - 건수,Statistics,73.0,67.0,52.0,23.0,17.0,15.0,18.0,17.0,19.0,19.0
세종특별자치시 소계 - 계 - 농가수,Statistics,73.0,67.0,52.0,23.0,17.0,15.0,18.0,17.0,19.0,19.0
세종특별자치시 소계 - 계 - 출하량,Statistics,19064.0,24825.0,21449.3,6738.0,6270.63,11317.3,8680.52,20279.78,18127.3,18688.65
세종특별자치시 소계 - 무항생제축산물 - 건수,Statistics,73.0,67.0,52.0,23.0,17.0,15.0,18.0,17.0,19.0,19.0
세종특별자치시 소계 - 무항생제축산물 - 농가수,Statistics,73.0,67.0,52.0,23.0,17.0,15.0,18.0,17.0,19.0,19.0
세종특별자치시 소계 - 무항생제축산물 - 출하량,Statistics,19064.0,24825.0,21449.3,6738.0,6270.63,11317.3,8680.52,20279.78,18127.3,18688.65
속초시 - 계 - 건수,Statistics,2.0,2.0,,,,,,,,
속초시 - 계 - 농가수,Statistics,2.0,2.0,,,,,,,,
속초시 - 계 - 출하량,Statistics,10.0,2.0,,,,,,,,
속초시 - 무항생제축산물 - 건수,Statistics,2.0,2.0,,,,,,,,
속초시 - 무항생제축산물 - 농가수,Statistics,2.0,2.0,,,,,,,,
속초시 - 무항생제축산물 - 출하량,Statistics,10.0,2.0,,,,,,,,
수성구 - 계 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
수성구 - 계 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
수성구 - 계 - 출하량,Statistics,1.0,37.0,8.8,,,7.35,11.9,30.8,26.9,58.58
수성구 - 무항생제축산물 - 건수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
수성구 - 무항생제축산물 - 농가수,Statistics,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0
수성구 - 무항생제축산물 - 출하량,Statistics,1.0,37.0,8.8,,,7.35,11.9,30.8,26.9,58.58
순창군 - 계 - 건수,Statistics,39.0,40.0,39.0,21.0,20.0,24.0,25.0,25.0,26.0,34.0
순창군 - 계 - 농가수,Statistics,56.0,58.0,62.0,37.0,20.0,24.0,25.0,25.0,26.0,34.0
순창군 - 계 - 출하량,Statistics,11508.0,10933.0,11643.9,6304.0,5219.32,5340.79,8083.46,7746.09,10127.99,17491.88
순창군 - 무항생제축산물 - 건수,Statistics,39.0,40.0,39.0,21.0,20.0,24.0,25.0,25.0,26.0,34.0
순창군 - 무항생제축산물 - 농가수,Statistics,56.0,58.0,62.0,37.0,20.0,24.0,25.0,25.0,26.0,34.0
순창군 - 무항생제축산물 - 출하량,Statistics,11508.0,10933.0,11643.9,6304.0,5219.32,5340.79,8083.46,7746.09,10127.99,17491.88
순천시 - 계 - 건수,Statistics,51.0,54.0,63.0,62.0,62.0,71.0,76.0,86.0,93.0,96.0
순천시 - 계 - 농가수,Statistics,70.0,75.0,84.0,82.0,81.0,89.0,94.0,103.0,111.0,118.0
순천시 - 계 - 출하량,Statistics,5042.0,5038.0,5770.0,9298.0,5776.0,9761.45,8272.88,9397.6,13163.16,15636.52
순천시 - 무항생제축산물 - 건수,Statistics,51.0,54.0,63.0,62.0,62.0,71.0,76.0,86.0,93.0,96.0
순천시 - 무항생제축산물 - 농가수,Statistics,70.0,75.0,84.0,82.0,81.0,89.0,94.0,103.0,111.0,118.0
순천시 - 무항생제축산물 - 출하량,Statistics,5042.0,5038.0,5770.0,9298.0,5776.0,9761.45,8272.88,9397.6,13163.16,15636.52
시흥시 - 계 - 건수,Statistics,1.0,5.0,6.0,,,,,,,
시흥시 - 계 - 농가수,Statistics,1.0,5.0,6.0,,,,,,,
시흥시 - 계 - 출하량,Statistics,,1.0,1.7,,,,,,,
시흥시 - 무항생제축산물 - 건수,Statistics,1.0,5.0,6.0,,,,,,,
시흥시 - 무항생제축산물 - 농가수,Statistics,1.0,5.0,6.0,,,,,,,
시흥시 - 무항생제축산물 - 출하량,Statistics,,1.0,1.7,,,,,,,
신안군 - 계 - 건수,Statistics,72.0,80.0,92.0,90.0,101.0,88.0,92.0,100.0,98.0,97.0
신안군 - 계 - 농가수,Statistics,72.0,80.0,92.0,90.0,101.0,88.0,92.0,100.0,98.0,97.0
신안군 - 계 - 출하량,Statistics,642.0,1214.0,1431.7,1393.0,3013.13,3429.69,6241.66,5251.34,4957.98,4912.9
신안군 - 무항생제축산물 - 건수,Statistics,72.0,80.0,92.0,90.0,101.0,88.0,92.0,100.0,98.0,97.0
신안군 - 무항생제축산물 - 농가수,Statistics,72.0,80.0,92.0,90.0,101.0,88.0,92.0,100.0,98.0,97.0
신안군 - 무항생제축산물 - 출하량,Statistics,642.0,1214.0,1431.7,1393.0,3013.13,3429.69,6241.66,5251.34,4957.98,4912.9
아산시 - 계 - 건수,Statistics,67.0,64.0,64.0,50.0,42.0,52.0,58.0,58.0,62.0,64.0
아산시 - 계 - 농가수,Statistics,67.0,64.0,64.0,50.0,42.0,52.0,58.0,58.0,62.0,64.0
아산시 - 계 - 출하량,Statistics,12634.0,14185.0,9672.1,7945.0,7613.32,9906.78,9980.69,18947.22,20688.25,19267.95
아산시 - 무항생제축산물 - 건수,Statistics,62.0,57.0,58.0,44.0,35.0,44.0,49.0,50.0,55.0,56.0
아산시 - 무항생제축산물 - 농가수,Statistics,62.0,57.0,58.0,44.0,35.0,44.0,49.0,50.0,55.0,56.0
아산시 - 무항생제축산물 - 출하량,Statistics,12588.0,13986.0,9610.8,7870.0,7541.31,9803.8,9666.25,18668.56,20425.46,18886.5
아산시 - 유기축산물 - 건수,Statistics,5.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,7.0,8.0
아산시 - 유기축산물 - 농가수,Statistics,5.0,7.0,6.0,6.0,7.0,8.0,9.0,8.0,7.0,8.0
아산시 - 유기축산물 - 출하량,Statistics,46.0,199.0,61.3,75.0,72.0,102.98,314.44,278.65,262.79,381.45
안동시 - 계 - 건수,Statistics,69.0,68.0,63.0,47.0,40.0,43.0,58.0,68.0,68.0,92.0
안동시 - 계 - 농가수,Statistics,69.0,87.0,82.0,63.0,53.0,56.0,70.0,80.0,80.0,105.0
안동시 - 계 - 출하량,Statistics,6574.0,7338.0,8063.7,5970.0,3615.23,5466.31,7549.68,12857.43,17053.25,18205.05
안동시 - 무항생제축산물 - 건수,Statistics,69.0,68.0,63.0,47.0,40.0,43.0,58.0,68.0,68.0,92.0
안동시 - 무항생제축산물 - 농가수,Statistics,69.0,87.0,82.0,63.0,53.0,56.0,70.0,80.0,80.0,105.0
안동시 - 무항생제축산물 - 출하량,Statistics,6574.0,7338.0,8063.7,5970.0,3615.23,5466.31,7549.68,12857.43,17053.25,18205.05
안산시 - 계 - 건수,Statistics,8.0,8.0,12.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0
안산시 - 계 - 농가수,Statistics,8.0,8.0,12.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0
안산시 - 계 - 출하량,Statistics,4.0,18.0,16.8,37.0,19.75,27.2,0.73,83.21,77.0,144.9
안산시 - 무항생제축산물 - 건수,Statistics,8.0,8.0,12.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0
안산시 - 무항생제축산물 - 농가수,Statistics,8.0,8.0,12.0,10.0,11.0,10.0,11.0,12.0,12.0,10.0
안산시 - 무항생제축산물 - 출하량,Statistics,4.0,18.0,16.8,37.0,19.75,27.2,0.73,83.21,77.0,144.9
안성시 - 계 - 건수,Statistics,273.0,259.0,238.0,217.0,234.0,258.0,265.0,265.0,281.0,269.0
안성시 - 계 - 농가수,Statistics,273.0,259.0,238.0,217.0,234.0,258.0,265.0,265.0,281.0,269.0
안성시 - 계 - 출하량,Statistics,19427.0,37667.0,28484.5,29374.0,28396.63,33944.37,32150.71,42615.51,46613.02,49441.74
안성시 - 무항생제축산물 - 건수,Statistics,267.0,252.0,232.0,210.0,228.0,252.0,259.0,259.0,277.0,265.0
안성시 - 무항생제축산물 - 농가수,Statistics,267.0,252.0,232.0,210.0,228.0,252.0,259.0,259.0,277.0,265.0
안성시 - 무항생제축산물 - 출하량,Statistics,18177.0,35691.0,24314.0,27443.0,26259.35,31983.93,29898.25,40125.03,45008.77,47942.28
안성시 - 유기축산물 - 건수,Statistics,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0
안성시 - 유기축산물 - 농가수,Statistics,6.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,4.0,4.0
안성시 - 유기축산물 - 출하량,Statistics,1250.0,1976.0,4170.5,1931.0,2137.28,1960.43,2252.45,2490.48,1604.25,1499.45
안양시 - 계 - 건수,Statistics,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0
안양시 - 계 - 농가수,Statistics,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0
안양시 - 계 - 출하량,Statistics,,39.0,46.6,1.0,125.44,22.05,,0.98,3.5,366.8
안양시 - 무항생제축산물 - 건수,Statistics,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0
안양시 - 무항생제축산물 - 농가수,Statistics,1.0,3.0,3.0,3.0,4.0,2.0,2.0,1.0,2.0,2.0
안양시 - 무항생제축산물 - 출하량,Statistics,,39.0,46.6,1.0,125.44,22.05,,0.98,3.5,366.8
양구군 - 계 - 건수,Statistics,21.0,11.0,6.0,7.0,9.0,7.0,14.0,14.0,14.0,14.0
양구군 - 계 - 농가수,Statistics,21.0,11.0,6.0,7.0,9.0,7.0,14.0,14.0,14.0,14.0
양구군 - 계 - 출하량,Statistics,2792.0,1582.0,162884.0,1340.0,1146.74,430.58,1220.62,1131.76,1083.92,1493.99
양구군 - 무항생제축산물 - 건수,Statistics,19.0,9.0,4.0,6.0,8.0,6.0,13.0,13.0,13.0,14.0
양구군 - 무항생제축산물 - 농가수,Statistics,19.0,9.0,4.0,6.0,8.0,6.0,13.0,13.0,13.0,14.0
양구군 - 무항생제축산물 - 출하량,Statistics,2716.0,1428.0,162630.8,1101.0,935.21,430.58,1078.47,1011.12,920.72,1493.99
양구군 - 유기축산물 - 건수,Statistics,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,
양구군 - 유기축산물 - 농가수,Statistics,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,
양구군 - 유기축산물 - 출하량,Statistics,76.0,154.0,253.2,239.0,211.53,,142.16,120.64,163.2,
양산시 - 계 - 건수,Statistics,20.0,16.0,17.0,8.0,5.0,4.0,4.0,3.0,5.0,5.0
양산시 - 계 - 농가수,Statistics,23.0,16.0,17.0,8.0,5.0,4.0,4.0,3.0,5.0,5.0
양산시 - 계 - 출하량,Statistics,9997.0,2187.0,8606.3,1639.0,2670.13,2783.65,500.0,1865.16,2683.91,3018.3
양산시 - 무항생제축산물 - 건수,Statistics,20.0,16.0,17.0,8.0,5.0,4.0,4.0,3.0,5.0,5.0
양산시 - 무항생제축산물 - 농가수,Statistics,23.0,16.0,17.0,8.0,5.0,4.0,4.0,3.0,5.0,5.0
양산시 - 무항생제축산물 - 출하량,Statistics,9997.0,2187.0,8606.3,1639.0,2670.13,2783.65,500.0,1865.16,2683.91,3018.3
