item,category,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
안성시 - 산업대＜br＞(D),Statistics,9417.0,9407.0,9334.0,9055.0,7287.0,5809.0,4366.0,2994.0,1975.0,1115.0,,,,,,,
안성시 - 일반대＜br＞(A),Statistics,13939.0,13577.0,13466.0,13199.0,14095.0,14800.0,15469.0,15947.0,15998.0,15703.0,15898.0,14623.0,14369.0,14055.0,13969.0,13835.0,13740.0
안성시 - 전문대＜br＞(B),Statistics,13584.0,14168.0,14594.0,14815.0,14592.0,14991.0,14907.0,14758.0,14282.0,13752.0,13154.0,12445.0,11662.0,10135.0,8746.0,6103.0,5636.0
안양시 - 교육대＜br＞(C),Statistics,1841.0,1822.0,1738.0,1257.0,1556.0,1800.0,2068.0,1362.0,1360.0,1358.0,1386.0,1381.0,1420.0,1361.0,1306.0,1293.0,1246.0
안양시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,38843.0,39243.0,40247.0,40384.0,40059.0,39867.0,39643.0,37921.0,36271.0,35796.0,34934.0,33748.0,33693.0,33508.0,33073.0,33089.0,32735.0
안양시 - 일반대＜br＞(A),Statistics,14079.0,14236.0,14448.0,14530.0,14581.0,14536.0,14511.0,14214.0,13519.0,14097.0,13465.0,13507.0,13364.0,13368.0,13129.0,13079.0,12965.0
안양시 - 전문대＜br＞(B),Statistics,22923.0,23185.0,24061.0,24597.0,23922.0,23531.0,23064.0,22345.0,21392.0,20341.0,20083.0,18860.0,18909.0,18779.0,18638.0,18717.0,18524.0
양산시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,9225.0,7879.0,7915.0,8205.0,7813.0,8102.0,8396.0,8083.0,7886.0,7611.0,7512.0,7194.0,6962.0,6487.0,5996.0,6972.0,7138.0
양산시 - 산업대＜br＞(D),Statistics,2971.0,1551.0,951.0,525.0,256.0,126.0,55.0,20.0,,,,,,,,,
양산시 - 일반대＜br＞(A),Statistics,3012.0,3469.0,4083.0,4375.0,4121.0,4409.0,4554.0,4364.0,4286.0,4109.0,4087.0,3914.0,3725.0,3296.0,2896.0,4078.0,4337.0
양산시 - 전문대＜br＞(B),Statistics,3242.0,2859.0,2881.0,3305.0,3436.0,3567.0,3787.0,3699.0,3600.0,3502.0,3425.0,3280.0,3237.0,3191.0,3100.0,2894.0,2801.0
양주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,3522.0,4322.0,5281.0,6286.0,7389.0,7660.0,8937.0,9894.0,10222.0,10678.0,11591.0,12323.0,13613.0,13310.0,13377.0,13835.0,14992.0
양주시 - 일반대＜br＞(A),Statistics,,,,,,,1045.0,1519.0,1924.0,2174.0,2653.0,3149.0,3805.0,4286.0,4231.0,4117.0,4143.0
양주시 - 전문대＜br＞(B),Statistics,3522.0,4322.0,5281.0,6286.0,7389.0,7660.0,7892.0,8375.0,8298.0,8504.0,8938.0,9174.0,9808.0,9024.0,9146.0,9718.0,10849.0
양평군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1209.0,1139.0,1107.0,1042.0,1016.0,1011.0,1020.0,1053.0,1065.0,1031.0,979.0,947.0,846.0,725.0,573.0,453.0,345.0
양평군 - 일반대＜br＞(A),Statistics,1209.0,1139.0,1107.0,1042.0,1016.0,1011.0,1020.0,1053.0,1065.0,1031.0,979.0,947.0,846.0,725.0,573.0,453.0,345.0
여수시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,8004.0,7726.0,7512.0,7280.0,6966.0,6731.0,6654.0,6497.0,6317.0,6193.0,6150.0,6125.0,5897.0,5904.0,5980.0,6083.0,5998.0
여수시 - 일반대＜br＞(A),Statistics,6332.0,6075.0,5897.0,5669.0,5420.0,5273.0,5163.0,4943.0,4676.0,4517.0,4438.0,4401.0,4136.0,4110.0,4165.0,4195.0,4187.0
여수시 - 전문대＜br＞(B),Statistics,1672.0,1651.0,1615.0,1611.0,1546.0,1458.0,1491.0,1554.0,1641.0,1676.0,1712.0,1724.0,1761.0,1794.0,1815.0,1888.0,1811.0
여주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,9531.0,9185.0,8942.0,8478.0,8314.0,8159.0,7814.0,6716.0,5893.0,5051.0,4093.0
여주시 - 전문대＜br＞(B),Statistics,,,,,,,9531.0,9185.0,8942.0,8478.0,8314.0,8159.0,7814.0,6716.0,5893.0,5051.0,4093.0
연수구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,906.0,251.0,12584.0,21652.0,19775.0,21028.0,19715.0,19009.0,18542.0,18083.0,17806.0,17449.0,17243.0,16814.0,16594.0,25871.0,26381.0
연수구 - 일반대＜br＞(A),Statistics,,,12425.0,21521.0,19649.0,20904.0,19715.0,19009.0,18542.0,18083.0,17806.0,17449.0,17243.0,16814.0,16594.0,25665.0,25982.0
연수구 - 전문대＜br＞(B),Statistics,906.0,251.0,159.0,131.0,126.0,124.0,,,,,,,,,,206.0,399.0
연제구 - 교육대＜br＞(C),Statistics,2485.0,2316.0,2211.0,2066.0,1900.0,1772.0,1671.0,1617.0,1607.0,1594.0,1589.0,1571.0,1568.0,1543.0,1520.0,1499.0,1476.0
연제구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,7702.0,7501.0,7790.0,8173.0,8006.0,7888.0,7104.0,6414.0,6376.0,6157.0,6095.0,5764.0,5530.0,5307.0,4743.0,4331.0,3840.0
연제구 - 전문대＜br＞(B),Statistics,5217.0,5185.0,5579.0,6107.0,6106.0,6116.0,5433.0,4797.0,4769.0,4563.0,4506.0,4193.0,3962.0,3764.0,3223.0,2832.0,2364.0
영광군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,56.0,51.0,51.0,57.0,60.0,58.0,56.0,56.0,50.0,56.0,58.0,49.0,47.0,52.0,53.0,46.0,31.0
영광군 - 일반대＜br＞(A),Statistics,56.0,51.0,51.0,57.0,60.0,58.0,56.0,56.0,50.0,56.0,58.0,49.0,47.0,52.0,53.0,46.0,31.0
영도구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,14068.0,14302.0,14611.0,14679.0,14792.0,14875.0,14796.0,14701.0,14474.0,13975.0,13676.0,13318.0,13115.0,12825.0,12361.0,11462.0,11115.0
영도구 - 일반대＜br＞(A),Statistics,14068.0,14302.0,14611.0,14679.0,14792.0,14875.0,14796.0,14701.0,14474.0,13975.0,13676.0,13318.0,13115.0,12825.0,12361.0,11462.0,11115.0
영동군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,4462.0,4429.0,4746.0,4923.0,5225.0,5548.0,5769.0,5967.0,5820.0,5784.0,5680.0,5378.0,5187.0,4883.0,4776.0,3473.0,2206.0
영동군 - 일반대＜br＞(A),Statistics,4462.0,4429.0,4746.0,4923.0,5225.0,5548.0,5769.0,5967.0,5820.0,5784.0,5680.0,5378.0,5187.0,4883.0,4776.0,3473.0,2206.0
영암군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,8310.0,8487.0,8556.0,8668.0,8392.0,8605.0,7892.0,6997.0,8086.0,7827.0,7785.0,7322.0,7026.0,6332.0,5807.0,3543.0,3469.0
영암군 - 일반대＜br＞(A),Statistics,5156.0,5338.0,5386.0,5638.0,5513.0,6032.0,5480.0,4640.0,5702.0,5462.0,5528.0,5333.0,5076.0,4673.0,4400.0,2399.0,2455.0
영암군 - 전문대＜br＞(B),Statistics,3154.0,3149.0,3170.0,3030.0,2879.0,2573.0,2412.0,2357.0,2384.0,2365.0,2257.0,1989.0,1950.0,1659.0,1407.0,1144.0,1014.0
영월군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1183.0,1144.0,1157.0,1142.0,1231.0,1281.0,1278.0,1253.0,1235.0,1286.0,1139.0,1330.0,1301.0,1212.0,1135.0,1067.0,921.0
영월군 - 전문대＜br＞(B),Statistics,1183.0,1144.0,1157.0,1142.0,1231.0,1281.0,1278.0,1253.0,1235.0,1286.0,1139.0,1330.0,1301.0,1212.0,1135.0,1067.0,921.0
영주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,10846.0,10786.0,10726.0,10765.0,11017.0,11010.0,11148.0,10825.0,10249.0,10094.0,9827.0,9550.0,9428.0,8701.0,8504.0,6097.0,6013.0
영주시 - 일반대＜br＞(A),Statistics,6175.0,6165.0,6250.0,6363.0,6625.0,6646.0,6728.0,6535.0,6265.0,6052.0,5876.0,5751.0,5692.0,5227.0,5159.0,2925.0,2885.0
영주시 - 전문대＜br＞(B),Statistics,4671.0,4621.0,4476.0,4402.0,4392.0,4364.0,4420.0,4290.0,3984.0,4042.0,3951.0,3799.0,3736.0,3474.0,3345.0,3172.0,3128.0
영천시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1637.0,1591.0,1543.0,1550.0,1415.0,1455.0,1407.0,1409.0,1401.0,1434.0,1536.0,1669.0,1628.0,1523.0,1573.0,1607.0,1612.0
영천시 - 전문대＜br＞(B),Statistics,1637.0,1591.0,1543.0,1550.0,1415.0,1455.0,1407.0,1409.0,1401.0,1434.0,1536.0,1669.0,1628.0,1523.0,1573.0,1607.0,1612.0
예산군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,,,,,,,,,,,,,,,,1966.0,1967.0
예산군 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,1966.0,1967.0
예천군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1014.0,1158.0,1289.0,1419.0,1460.0,1458.0,1442.0,1389.0,1284.0,1240.0,1214.0,1224.0,1239.0,1161.0,1134.0,1091.0,903.0
예천군 - 전문대＜br＞(B),Statistics,1014.0,1158.0,1289.0,1419.0,1460.0,1458.0,1442.0,1389.0,1284.0,1240.0,1214.0,1224.0,1239.0,1161.0,1134.0,1091.0,903.0
오산시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,15462.0,15659.0,16030.0,16159.0,16290.0,16323.0,16214.0,16258.0,15875.0,15637.0,15310.0,15202.0,15238.0,14747.0,13806.0,13561.0,13507.0
오산시 - 일반대＜br＞(A),Statistics,7877.0,8050.0,8222.0,8203.0,8151.0,8108.0,7932.0,7788.0,7639.0,7477.0,7391.0,7359.0,7435.0,7651.0,7588.0,7530.0,7388.0
오산시 - 전문대＜br＞(B),Statistics,7585.0,7609.0,7808.0,7956.0,8139.0,8215.0,8282.0,8470.0,8236.0,8160.0,7919.0,7843.0,7803.0,7096.0,6218.0,6031.0,6119.0
옥천군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,1806.0,1856.0,1813.0,1805.0,1773.0,1811.0,1835.0,1815.0,1695.0,1613.0,1471.0,1395.0,1267.0,1173.0,1141.0,876.0,795.0
옥천군 - 전문대＜br＞(B),Statistics,1806.0,1856.0,1813.0,1805.0,1773.0,1811.0,1835.0,1815.0,1695.0,1613.0,1471.0,1395.0,1267.0,1173.0,1141.0,876.0,795.0
완주군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,15241.0,15432.0,15659.0,15741.0,15534.0,15342.0,15348.0,14528.0,14148.0,13599.0,13091.0,12803.0,12569.0,12088.0,11498.0,8943.0,8644.0
완주군 - 일반대＜br＞(A),Statistics,12336.0,12493.0,12589.0,12565.0,12328.0,12228.0,12380.0,11747.0,11574.0,11257.0,11014.0,10937.0,10851.0,10513.0,10034.0,7730.0,7628.0
완주군 - 전문대＜br＞(B),Statistics,2905.0,2939.0,3070.0,3176.0,3206.0,3114.0,2968.0,2781.0,2574.0,2342.0,2077.0,1866.0,1718.0,1575.0,1464.0,1213.0,1016.0
용산구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,12352.0,12596.0,13063.0,13259.0,13327.0,13227.0,13084.0,12847.0,12566.0,12317.0,12160.0,12141.0,12094.0,12065.0,11994.0,12231.0,12054.0
용산구 - 일반대＜br＞(A),Statistics,12352.0,12596.0,13063.0,13259.0,13327.0,13227.0,13084.0,12847.0,12566.0,12317.0,12160.0,12141.0,12094.0,12065.0,11994.0,12231.0,12054.0
용인시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,82755.0,84155.0,85263.0,85612.0,67547.0,67319.0,55593.0,54285.0,52634.0,51665.0,51136.0,50871.0,50144.0,48009.0,46449.0,70529.0,69934.0
용인시 - 일반대＜br＞(A),Statistics,75993.0,77350.0,78359.0,78583.0,60493.0,60360.0,48684.0,47494.0,46054.0,45235.0,44716.0,44658.0,44107.0,42775.0,42044.0,66720.0,66478.0
용인시 - 전문대＜br＞(B),Statistics,6762.0,6805.0,6904.0,7029.0,7054.0,6959.0,6909.0,6791.0,6580.0,6430.0,6420.0,6213.0,6037.0,5234.0,4405.0,3809.0,3456.0
울산광역시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,31913.0,32982.0,34125.0,35026.0,35944.0,36162.0,35759.0,35423.0,34540.0,33446.0,32602.0,32248.0,32080.0,31159.0,30129.0,29318.0,28540.0
울산광역시 - 일반대＜br＞(A),Statistics,20031.0,21003.0,22022.0,22705.0,23495.0,23895.0,23923.0,23852.0,23194.0,22305.0,21519.0,20932.0,20509.0,19924.0,19349.0,18840.0,18289.0
울산광역시 - 전문대＜br＞(B),Statistics,11882.0,11979.0,12103.0,12321.0,12449.0,12267.0,11836.0,11571.0,11346.0,11141.0,11083.0,11316.0,11571.0,11235.0,10780.0,10478.0,10251.0
울주군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,2597.0,3162.0,4015.0,4955.0,5783.0,6411.0,6948.0,7263.0,7172.0,6890.0,6556.0,6266.0,6003.0,5678.0,5455.0,5300.0,5341.0
울주군 - 일반대＜br＞(A),Statistics,,497.0,1224.0,1966.0,2719.0,3305.0,3790.0,4146.0,4047.0,3800.0,3463.0,3090.0,2832.0,2586.0,2411.0,2342.0,2358.0
울주군 - 전문대＜br＞(B),Statistics,2597.0,2665.0,2791.0,2989.0,3064.0,3106.0,3158.0,3117.0,3125.0,3090.0,3093.0,3176.0,3171.0,3092.0,3044.0,2958.0,2983.0
원주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,33221.0,35360.0,36677.0,37419.0,38097.0,38794.0,39294.0,39397.0,39245.0,38733.0,38325.0,38003.0,34511.0,32544.0,31250.0,30216.0,29090.0
원주시 - 일반대＜br＞(A),Statistics,27926.0,30731.0,32048.0,32567.0,32751.0,33122.0,33248.0,33063.0,32935.0,32592.0,32322.0,32150.0,32507.0,31807.0,30858.0,29918.0,28819.0
원주시 - 전문대＜br＞(B),Statistics,5295.0,4629.0,4629.0,4852.0,5346.0,5672.0,6046.0,6334.0,6310.0,6141.0,6003.0,5853.0,2004.0,737.0,392.0,298.0,271.0
유성구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,50078.0,49033.0,48999.0,53701.0,53642.0,53275.0,53247.0,52872.0,52088.0,50703.0,49767.0,48442.0,47263.0,44972.0,43115.0,43531.0,43175.0
유성구 - 산업대＜br＞(D),Statistics,13685.0,13719.0,13656.0,13429.0,10922.0,8756.0,6716.0,4629.0,3222.0,2079.0,,,,,,,
유성구 - 일반대＜br＞(A),Statistics,28872.0,27946.0,27790.0,32370.0,34340.0,36403.0,38741.0,40840.0,41797.0,42124.0,43549.0,42215.0,41519.0,40500.0,39655.0,40950.0,40847.0
유성구 - 전문대＜br＞(B),Statistics,7521.0,7368.0,7553.0,7902.0,8380.0,8116.0,7790.0,7403.0,7069.0,6500.0,6218.0,6227.0,5744.0,4472.0,3460.0,2581.0,2328.0
은평구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,777.0,811.0,845.0,835.0,931.0,912.0,823.0,819.0,731.0,712.0,743.0,726.0,616.0,555.0,497.0,493.0,728.0
은평구 - 일반대＜br＞(A),Statistics,777.0,811.0,845.0,835.0,931.0,912.0,823.0,819.0,731.0,712.0,743.0,726.0,616.0,555.0,497.0,493.0,728.0
음성군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,10832.0,11255.0,12104.0,13015.0,13611.0,13671.0,13302.0,12957.0,12432.0,11780.0,11464.0,10762.0,10445.0,9375.0,8452.0,7784.0,7908.0
음성군 - 일반대＜br＞(A),Statistics,5609.0,5933.0,6225.0,6395.0,6420.0,6319.0,6025.0,5878.0,5660.0,5429.0,5315.0,5175.0,5224.0,4849.0,4397.0,3975.0,3890.0
음성군 - 전문대＜br＞(B),Statistics,5223.0,5322.0,5879.0,6620.0,7191.0,7352.0,7277.0,7079.0,6772.0,6351.0,6149.0,5587.0,5221.0,4526.0,4055.0,3809.0,4018.0
의왕시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,4971.0,5007.0,5112.0,5122.0,5137.0,4917.0,4645.0,4541.0,4310.0,4371.0,4328.0,4238.0,4221.0,4046.0,3915.0,5297.0,5179.0
의왕시 - 일반대＜br＞(A),Statistics,,,,,,,,,,,,,,,,1459.0,1464.0
의왕시 - 전문대＜br＞(B),Statistics,4971.0,5007.0,5112.0,5122.0,5137.0,4917.0,4645.0,4541.0,4310.0,4371.0,4328.0,4238.0,4221.0,4046.0,3915.0,3838.0,3715.0
의정부시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,19272.0,19214.0,19341.0,18851.0,19015.0,19276.0,17945.0,14826.0,14577.0,14957.0,14145.0,13943.0,13515.0,13620.0,13522.0,13542.0,13901.0
의정부시 - 일반대＜br＞(A),Statistics,,,,,,,2267.0,3219.0,5201.0,6695.0,6723.0,6640.0,6503.0,7147.0,7156.0,7189.0,7437.0
의정부시 - 전문대＜br＞(B),Statistics,19272.0,19214.0,19341.0,18851.0,19015.0,19276.0,15678.0,11607.0,9376.0,8262.0,7422.0,7303.0,7012.0,6473.0,6366.0,6353.0,6464.0
이천시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,9829.0,9749.0,9862.0,9617.0,8258.0,8405.0,8349.0,8222.0,8116.0,7894.0,7795.0,7641.0,7817.0,7579.0,7407.0,7062.0,6854.0
이천시 - 전문대＜br＞(B),Statistics,9829.0,9749.0,9862.0,9617.0,8258.0,8405.0,8349.0,8222.0,8116.0,7894.0,7795.0,7641.0,7817.0,7579.0,7407.0,7062.0,6854.0
익산시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,32497.0,31822.0,31748.0,32564.0,31786.0,31757.0,31639.0,30981.0,30421.0,29559.0,29558.0,28625.0,28323.0,27119.0,24955.0,24605.0,23334.0
익산시 - 일반대＜br＞(A),Statistics,25600.0,25611.0,26061.0,26338.0,25247.0,25067.0,24881.0,24351.0,23612.0,22657.0,22795.0,21789.0,21569.0,20622.0,18956.0,19021.0,18011.0
익산시 - 전문대＜br＞(B),Statistics,6897.0,6211.0,5687.0,6226.0,6539.0,6690.0,6758.0,6630.0,6809.0,6902.0,6763.0,6836.0,6754.0,6497.0,5999.0,5584.0,5323.0
인천광역시 - 교육대＜br＞(C),Statistics,2135.0,1943.0,1775.0,1990.0,1491.0,1061.0,655.0,1300.0,1332.0,1334.0,1330.0,1330.0,1313.0,1322.0,1313.0,1283.0,1262.0
인천광역시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,78175.0,79547.0,78511.0,79155.0,75089.0,75060.0,72961.0,71500.0,70023.0,68157.0,68441.0,67980.0,67160.0,65844.0,63977.0,75103.0,75101.0
인천광역시 - 산업대＜br＞(D),Statistics,,,,,,,,,,,,,,,,3210.0,3436.0
인천광역시 - 일반대＜br＞(A),Statistics,42910.0,45278.0,46728.0,50392.0,48520.0,49247.0,47608.0,46379.0,45283.0,43768.0,44183.0,43779.0,43435.0,42805.0,42084.0,51170.0,51232.0
인천광역시 - 전문대＜br＞(B),Statistics,33130.0,32326.0,30008.0,26773.0,25078.0,24752.0,24698.0,23821.0,23408.0,23055.0,22928.0,22871.0,22412.0,21717.0,20580.0,19440.0,19171.0
임실군 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,895.0,1307.0,1473.0,1449.0,1424.0,1409.0,701.0,714.0,744.0,832.0,929.0,1021.0,1347.0,1373.0,1330.0,1099.0,1098.0
임실군 - 일반대＜br＞(A),Statistics,895.0,1307.0,1473.0,1449.0,1424.0,1409.0,701.0,714.0,744.0,832.0,929.0,1021.0,1347.0,1373.0,1330.0,1099.0,1098.0
전국 - 교육대＜br＞(C),Statistics,24116.0,22879.0,21618.0,20241.0,18789.0,17500.0,16566.0,15967.0,15903.0,15839.0,15788.0,15697.0,15628.0,15409.0,15091.0,14857.0,14573.0
전국 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,2901283.0,2911219.0,2951282.0,2985346.0,2988168.0,2971894.0,2947495.0,2894405.0,2831169.0,2769522.0,2721315.0,2676858.0,2633787.0,2544243.0,2457354.0,2393128.0,2356553.0
전국 - 산업대＜br＞(D),Statistics,161876.0,143368.0,133736.0,122916.0,95533.0,76377.0,60082.0,44679.0,33245.0,25343.0,16262.0,15756.0,15384.0,14539.0,14258.0,13728.0,13313.0
전국 - 일반대＜br＞(A),Statistics,1943437.0,1984043.0,2028841.0,2065451.0,2103958.0,2120296.0,2130046.0,2113293.0,2084807.0,2050619.0,2030033.0,2001643.0,1981003.0,1938254.0,1888699.0,1855374.0,1836625.0
전국 - 전문대＜br＞(B),Statistics,771854.0,760929.0,767087.0,776738.0,769888.0,757721.0,740801.0,720466.0,697214.0,677721.0,659232.0,643762.0,621772.0,576041.0,539306.0,509169.0,492042.0
전라남도 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,90902.0,90337.0,90228.0,89915.0,86621.0,85497.0,83456.0,81302.0,79167.0,75866.0,74338.0,72187.0,69626.0,65323.0,61761.0,56910.0,54888.0
전라남도 - 산업대＜br＞(D),Statistics,6641.0,6591.0,6639.0,6446.0,5061.0,3800.0,2774.0,1895.0,457.0,183.0,,,,,,,
전라남도 - 일반대＜br＞(A),Statistics,48740.0,48239.0,47936.0,48406.0,49464.0,50464.0,50478.0,49941.0,50112.0,48619.0,47920.0,46780.0,45515.0,43706.0,41869.0,38247.0,37005.0
전라남도 - 전문대＜br＞(B),Statistics,35521.0,35507.0,35653.0,35063.0,32096.0,31233.0,30204.0,29466.0,28598.0,27064.0,26418.0,25407.0,24111.0,21617.0,19892.0,18663.0,17883.0
전북특별자치도 - 교육대＜br＞(C),Statistics,1764.0,1706.0,1661.0,1585.0,1495.0,1377.0,1283.0,1235.0,1221.0,1217.0,1212.0,1211.0,1214.0,1200.0,1169.0,1152.0,1118.0
전북특별자치도 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,134131.0,132779.0,132730.0,134272.0,134813.0,131655.0,130363.0,129924.0,126832.0,123601.0,120766.0,118227.0,116780.0,113242.0,108118.0,101637.0,98585.0
전북특별자치도 - 산업대＜br＞(D),Statistics,10218.0,8963.0,7737.0,7462.0,7245.0,7219.0,7505.0,7830.0,7792.0,7612.0,7446.0,7129.0,7034.0,6700.0,6644.0,6436.0,6186.0
전북특별자치도 - 일반대＜br＞(A),Statistics,94823.0,95941.0,97777.0,98732.0,99888.0,97300.0,96454.0,94571.0,92180.0,89230.0,87245.0,85582.0,85214.0,83015.0,79230.0,74444.0,72457.0
전북특별자치도 - 전문대＜br＞(B),Statistics,27326.0,26169.0,25555.0,26493.0,26185.0,25759.0,25121.0,26288.0,25639.0,25542.0,24863.0,24305.0,23318.0,22327.0,21075.0,19605.0,18824.0
전주시 - 교육대＜br＞(C),Statistics,1764.0,1706.0,1661.0,1585.0,1495.0,1377.0,1283.0,1235.0,1221.0,1217.0,1212.0,1211.0,1214.0,1200.0,1169.0,1152.0,1118.0
전주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,49688.0,50017.0,51121.0,52131.0,53835.0,53624.0,53867.0,54906.0,53907.0,52907.0,52446.0,52286.0,51784.0,50961.0,49475.0,47054.0,46024.0
전주시 - 일반대＜br＞(A),Statistics,41536.0,42076.0,43136.0,43506.0,45285.0,45199.0,45428.0,44924.0,43881.0,42669.0,42163.0,41825.0,41502.0,40875.0,39855.0,37857.0,37171.0
전주시 - 전문대＜br＞(B),Statistics,6388.0,6235.0,6324.0,7040.0,7055.0,7048.0,7156.0,8747.0,8805.0,9021.0,9071.0,9250.0,9068.0,8886.0,8451.0,8045.0,7735.0
정읍시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,2104.0,2152.0,1967.0,1838.0,1737.0,1746.0,1744.0,1777.0,1789.0,1766.0,1769.0,1789.0,1862.0,1868.0,1829.0,1726.0,1727.0
정읍시 - 전문대＜br＞(B),Statistics,2104.0,2152.0,1967.0,1838.0,1737.0,1746.0,1744.0,1777.0,1789.0,1766.0,1769.0,1789.0,1862.0,1868.0,1829.0,1726.0,1727.0
제주시 - 교육대＜br＞(C),Statistics,671.0,467.0,301.0,158.0,,,,,,,,,,,,,
제주시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,28217.0,27855.0,28238.0,28781.0,28883.0,29418.0,30239.0,30512.0,30399.0,30144.0,30055.0,29634.0,28773.0,27494.0,25964.0,24517.0,23162.0
제주시 - 일반대＜br＞(A),Statistics,15455.0,15393.0,15624.0,15871.0,16623.0,17249.0,17680.0,17923.0,17955.0,17741.0,17546.0,16494.0,15713.0,14953.0,14288.0,13840.0,13508.0
제주시 - 전문대＜br＞(B),Statistics,12091.0,11995.0,12313.0,12752.0,12260.0,12169.0,12559.0,12589.0,12444.0,12403.0,12509.0,13140.0,13060.0,12541.0,11676.0,10677.0,9654.0
제주특별자치도 - 교육대＜br＞(C),Statistics,671.0,467.0,301.0,158.0,,,,,,,,,,,,,
제주특별자치도 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,29253.0,28806.0,29150.0,29708.0,29482.0,29758.0,30239.0,30512.0,30399.0,30144.0,30055.0,29634.0,28773.0,27494.0,25964.0,24517.0,23162.0
제주특별자치도 - 산업대＜br＞(D),Statistics,1.0,1.0,,,,,,,,,,,,,,,
제주특별자치도 - 일반대＜br＞(A),Statistics,16490.0,16343.0,16536.0,16798.0,17222.0,17589.0,17680.0,17923.0,17955.0,17741.0,17546.0,16494.0,15713.0,14953.0,14288.0,13840.0,13508.0
제주특별자치도 - 전문대＜br＞(B),Statistics,12091.0,11995.0,12313.0,12752.0,12260.0,12169.0,12559.0,12589.0,12444.0,12403.0,12509.0,13140.0,13060.0,12541.0,11676.0,10677.0,9654.0
제천시 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,16238.0,16505.0,16788.0,17279.0,17414.0,17393.0,16937.0,16571.0,15793.0,15126.0,14597.0,14135.0,13896.0,12938.0,12092.0,11045.0,9946.0
제천시 - 일반대＜br＞(A),Statistics,12308.0,12446.0,12449.0,12630.0,12561.0,12814.0,12691.0,12453.0,11899.0,11430.0,11148.0,10864.0,10744.0,10077.0,9553.0,8775.0,8002.0
제천시 - 전문대＜br＞(B),Statistics,3930.0,4059.0,4339.0,4649.0,4853.0,4579.0,4246.0,4118.0,3894.0,3696.0,3449.0,3271.0,3152.0,2861.0,2539.0,2270.0,1944.0
종로구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,29417.0,29688.0,42149.0,41860.0,40895.0,40426.0,39902.0,39741.0,39434.0,39179.0,39033.0,38918.0,38626.0,38098.0,37331.0,27338.0,27040.0
종로구 - 일반대＜br＞(A),Statistics,24647.0,24948.0,37417.0,37211.0,36668.0,36497.0,36388.0,36278.0,35916.0,35697.0,35691.0,35650.0,35349.0,34872.0,34083.0,24199.0,23954.0
종로구 - 전문대＜br＞(B),Statistics,4770.0,4740.0,4732.0,4649.0,4227.0,3929.0,3514.0,3463.0,3518.0,3482.0,3342.0,3268.0,3277.0,3226.0,3248.0,3139.0,3086.0
중구 - 대학교 재학생수＜br＞(A+B+C+D),Statistics,23416.0,23569.0,24544.0,24570.0,24394.0,23832.0,23321.0,23004.0,22678.0,22580.0,22672.0,22731.0,22740.0,22409.0,22022.0,20545.0,20704.0
