item,category,2009,2011,2013,2015,2017,2019,2021,2023
전라남도 - 여자 - 많이 좋아짐,Statistics,6.8,6.2,5.8,8.8,7.4,10.7,9.407,6.284
전라남도 - 여자 - 변화없음,Statistics,39.7,40.1,51.7,37.6,37.2,32.3,42.268,47.599
전라남도 - 여자 - 약간 나빠짐,Statistics,16.3,14.7,10.4,5.5,4.6,3.4,11.039,4.956
전라남도 - 여자 - 약간 좋아짐,Statistics,32.7,34.0,30.5,47.0,49.7,53.6,35.149,39.613
전북특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 계 - 많이 나빠짐,Statistics,6.8,7.1,5.9,2.6,1.8,0.4,3.549,2.415
전북특별자치도 - 계 - 많이 좋아짐,Statistics,3.6,3.4,6.3,4.8,3.8,9.6,6.099,6.09
전북특별자치도 - 계 - 변화없음,Statistics,43.2,38.4,43.4,45.2,44.1,39.1,42.184,48.539
전북특별자치도 - 계 - 약간 나빠짐,Statistics,22.6,24.9,18.4,11.0,6.0,2.6,19.124,11.869
전북특별자치도 - 계 - 약간 좋아짐,Statistics,23.8,26.2,26.0,36.5,44.3,48.3,29.045,31.087
전북특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 남자 - 많이 나빠짐,Statistics,7.3,8.9,6.0,3.1,2.1,0.7,4.058,3.027
전북특별자치도 - 남자 - 많이 좋아짐,Statistics,3.7,3.5,5.6,4.7,4.0,9.2,5.559,5.747
전북특별자치도 - 남자 - 변화없음,Statistics,41.9,36.1,43.6,44.7,44.6,40.6,42.966,47.538
전북특별자치도 - 남자 - 약간 나빠짐,Statistics,23.2,26.3,19.8,10.4,6.5,3.1,18.876,13.336
전북특별자치도 - 남자 - 약간 좋아짐,Statistics,23.9,25.2,25.0,37.1,42.8,46.4,28.541,30.353
전북특별자치도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
전북특별자치도 - 여자 - 많이 나빠짐,Statistics,6.3,5.5,5.8,2.1,1.5,0.2,3.052,1.812
전북특별자치도 - 여자 - 많이 좋아짐,Statistics,3.6,3.3,7.0,4.9,3.7,9.9,6.627,6.429
전북특별자치도 - 여자 - 변화없음,Statistics,44.4,40.6,43.2,45.7,43.6,37.7,41.418,49.525
전북특별자치도 - 여자 - 약간 나빠짐,Statistics,22.1,23.6,17.1,11.5,5.6,2.0,19.366,10.423
전북특별자치도 - 여자 - 약간 좋아짐,Statistics,23.7,27.1,26.9,35.9,45.7,50.2,29.537,31.811
제주특별자치도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 계 - 많이 나빠짐,Statistics,5.4,4.6,2.9,2.4,2.4,1.4,4.694,2.575
제주특별자치도 - 계 - 많이 좋아짐,Statistics,3.9,3.2,4.5,4.7,4.1,6.4,7.594,6.992
제주특별자치도 - 계 - 변화없음,Statistics,42.8,44.6,50.8,47.0,51.0,42.9,44.071,47.594
제주특별자치도 - 계 - 약간 나빠짐,Statistics,20.4,16.4,15.5,9.0,7.0,5.4,14.266,9.238
제주특별자치도 - 계 - 약간 좋아짐,Statistics,27.4,31.1,26.3,37.0,35.5,43.9,29.375,33.601
제주특별자치도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 남자 - 많이 나빠짐,Statistics,5.8,5.1,2.4,3.1,2.6,1.3,4.788,2.945
제주특별자치도 - 남자 - 많이 좋아짐,Statistics,4.0,2.4,4.6,5.4,3.6,5.5,6.905,6.12
제주특별자치도 - 남자 - 변화없음,Statistics,41.9,46.2,49.3,47.2,52.1,45.2,46.573,48.278
제주특별자치도 - 남자 - 약간 나빠짐,Statistics,20.4,17.6,16.4,9.0,6.0,7.0,12.92,9.4
제주특별자치도 - 남자 - 약간 좋아짐,Statistics,28.0,28.7,27.3,35.4,35.6,41.0,28.814,33.257
제주특별자치도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
제주특별자치도 - 여자 - 많이 나빠짐,Statistics,5.0,4.2,3.3,1.7,2.2,1.5,4.601,2.211
제주특별자치도 - 여자 - 많이 좋아짐,Statistics,3.9,4.0,4.5,4.0,4.5,7.3,8.28,7.85
제주특별자치도 - 여자 - 변화없음,Statistics,43.8,43.2,52.2,46.8,49.9,40.7,41.578,46.919
제주특별자치도 - 여자 - 약간 나빠짐,Statistics,20.4,15.4,14.7,9.1,8.0,3.8,15.607,9.079
제주특별자치도 - 여자 - 약간 좋아짐,Statistics,26.9,33.4,25.3,38.5,35.4,46.7,29.934,33.94
충청남도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 계 - 많이 나빠짐,Statistics,4.1,5.5,5.0,3.1,1.0,1.6,4.019,1.421
충청남도 - 계 - 많이 좋아짐,Statistics,5.1,3.2,3.7,6.5,5.2,5.0,6.753,8.172
충청남도 - 계 - 변화없음,Statistics,41.3,38.7,47.1,46.4,48.7,44.8,45.935,46.104
충청남도 - 계 - 약간 나빠짐,Statistics,18.1,21.2,18.6,9.4,7.5,6.3,17.728,8.134
충청남도 - 계 - 약간 좋아짐,Statistics,31.5,31.3,25.7,34.7,37.7,42.2,25.566,36.169
충청남도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 남자 - 많이 나빠짐,Statistics,3.8,6.6,5.8,3.4,1.2,2.2,5.603,1.635
충청남도 - 남자 - 많이 좋아짐,Statistics,5.6,3.6,3.9,5.8,4.7,4.3,6.928,10.04
충청남도 - 남자 - 변화없음,Statistics,41.2,39.1,45.7,47.3,50.5,45.1,45.744,44.786
충청남도 - 남자 - 약간 나빠짐,Statistics,17.9,20.2,19.3,9.4,7.5,6.6,18.572,8.074
충청남도 - 남자 - 약간 좋아짐,Statistics,31.5,30.5,25.4,34.1,36.1,41.8,23.153,35.465
충청남도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청남도 - 여자 - 많이 나빠짐,Statistics,4.4,4.5,4.2,2.7,0.8,1.0,2.364,1.201
충청남도 - 여자 - 많이 좋아짐,Statistics,4.6,2.9,3.5,7.1,5.6,5.8,6.57,6.25
충청남도 - 여자 - 변화없음,Statistics,41.4,38.3,48.4,45.6,46.8,44.6,46.135,47.461
충청남도 - 여자 - 약간 나빠짐,Statistics,18.2,22.2,17.9,9.4,7.4,6.0,16.846,8.196
충청남도 - 여자 - 약간 좋아짐,Statistics,31.5,32.2,25.9,35.2,39.4,42.7,28.085,36.892
충청북도 - 계 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 계 - 많이 나빠짐,Statistics,6.1,7.3,5.0,2.0,3.0,1.0,4.262,2.868
충청북도 - 계 - 많이 좋아짐,Statistics,4.2,3.8,4.9,5.6,4.4,6.3,5.29,7.054
충청북도 - 계 - 변화없음,Statistics,39.8,43.2,43.7,46.5,46.7,47.1,48.455,50.511
충청북도 - 계 - 약간 나빠짐,Statistics,19.0,22.1,19.3,10.1,7.7,4.6,17.468,9.028
충청북도 - 계 - 약간 좋아짐,Statistics,30.8,23.6,27.1,35.9,38.2,41.0,24.525,30.538
충청북도 - 남자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 남자 - 많이 나빠짐,Statistics,6.8,7.3,5.7,2.8,2.5,1.3,4.118,3.472
충청북도 - 남자 - 많이 좋아짐,Statistics,3.9,2.9,5.8,6.0,3.8,6.4,5.315,7.674
충청북도 - 남자 - 변화없음,Statistics,38.4,41.8,42.4,48.0,48.8,48.1,48.803,52.366
충청북도 - 남자 - 약간 나빠짐,Statistics,19.9,23.1,20.2,9.8,8.1,5.7,16.71,9.207
충청북도 - 남자 - 약간 좋아짐,Statistics,30.9,24.9,25.9,33.5,36.7,38.5,25.054,27.281
충청북도 - 여자 - 계,Statistics,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0
충청북도 - 여자 - 많이 나빠짐,Statistics,5.5,7.3,4.3,1.2,3.5,0.6,4.41,2.246
충청북도 - 여자 - 많이 좋아짐,Statistics,4.5,4.7,4.0,5.2,5.0,6.2,5.264,6.416
충청북도 - 여자 - 변화없음,Statistics,41.2,44.6,44.9,44.9,44.6,46.0,48.097,48.601
충청북도 - 여자 - 약간 나빠짐,Statistics,18.1,21.2,18.4,10.4,7.3,3.6,18.245,8.844
충청북도 - 여자 - 약간 좋아짐,Statistics,30.6,22.2,28.4,38.2,39.7,43.6,23.983,33.893
