item,category,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
대덕구 - 아파트월세통합가격지수,Statistics,96.6635615,97.17417651,97.32520045,97.24846519,96.62242968,96.48625604,98.27572152,102.6122386,102.2222002,103.2489717,104.5215384
대전광역시 - 아파트월세통합가격지수,Statistics,93.24498179,93.21025336,93.28355864,93.01010599,92.68384392,93.05990086,96.99076909,103.0055839,102.258109,103.3405529,104.5294326
도봉구 - 아파트월세통합가격지수,Statistics,99.13992454,99.70834461,99.59060521,98.98633085,98.69136325,98.69982983,99.42949482,102.4460763,104.6058363,104.7200148,107.2475037
동구 - 아파트월세통합가격지수,Statistics,96.7837863,98.16151661,99.25191332,99.58737083,99.37958914,99.31927489,99.73678318,100.49137,100.7070753,100.1676811,101.2059715
동대문구 - 아파트월세통합가격지수,Statistics,98.13166063,98.82716369,98.93545939,98.67147549,98.54965477,98.39864391,99.6764629,102.1837003,102.4167247,103.4490776,106.5810306
동두천시 - 아파트월세통합가격지수,Statistics,95.54956764,94.46359184,95.0014679,95.72379179,95.36211984,94.73540987,95.97509427,103.0179924,101.9843052,97.26608933,97.09234478
동래구 - 아파트월세통합가격지수,Statistics,101.5641267,101.8489781,102.5207368,102.5095764,100.8780788,97.96195279,98.84966884,100.4763454,100.9611042,99.06137551,98.02346863
동작구 - 아파트월세통합가격지수,Statistics,96.10246092,96.55760211,96.78202163,96.74945956,95.96206544,96.54876349,98.76643431,103.1049635,100.9875209,98.22380579,99.83518704
동해시 - 아파트월세통합가격지수,Statistics,102.6509967,104.1665264,104.7863627,106.2087417,103.2495546,99.70042323,99.78770225,101.2784805,102.5290152,104.1863601,107.7751129
마포구 - 아파트월세통합가격지수,Statistics,95.33858396,95.19176249,95.34251634,95.73252361,96.15493935,96.15508967,98.24765513,101.082548,101.4441371,101.7301091,105.6077746
목포시 - 아파트월세통합가격지수,Statistics,100.055434,100.7625757,101.1252931,101.2128614,101.0787202,100.8869928,100.1527508,100.7317339,100.4550174,100.1286374,99.93455099
무안군 - 아파트월세통합가격지수,Statistics,100.9324265,101.0278995,102.8456791,102.9896607,101.8443669,100.7760365,99.8186581,101.0124567,101.4021312,101.2137405,100.9537158
문경시 - 아파트월세통합가격지수,Statistics,100.6838549,100.6684017,100.4490018,100.5142726,100.3964655,100.4792211,99.92855118,100.9678699,102.1431316,102.7283149,105.6850922
미추홀구 - 아파트월세통합가격지수,Statistics,98.63571753,98.77278968,99.14817048,99.43707299,99.38240292,98.64614616,99.59297225,102.394091,104.4818776,102.0614745,107.1987446
밀양시 - 아파트월세통합가격지수,Statistics,100.5572598,101.0412709,102.0465591,102.7553448,102.0498448,99.84147232,99.26632997,104.17023,105.9643364,106.7317562,108.931544
보령시 - 아파트월세통합가격지수,Statistics,104.3343288,104.5981388,102.8491281,103.8103619,101.8601907,99.85354191,99.85390177,101.1972005,102.0642998,104.3906706,106.8943658
부산광역시 - 아파트월세통합가격지수,Statistics,99.26837206,99.57569867,99.86010843,99.81806878,98.88035338,97.82466292,98.80413983,102.3665761,103.7842209,101.8082092,102.41274
부산진구 - 아파트월세통합가격지수,Statistics,100.6629954,100.6480025,101.0305185,100.7018979,100.2296771,98.99147936,99.66712708,103.1362757,104.6253321,98.92136527,98.49556482
부천시 - 아파트월세통합가격지수,Statistics,96.28523849,96.74488539,97.15340821,97.46779408,97.47201518,97.4558055,98.54986175,100.7675141,104.7829152,106.3367706,110.0622578
부평구 - 아파트월세통합가격지수,Statistics,98.39299383,97.5907779,99.08587139,99.35289892,99.04342128,98.87222339,99.45069238,102.0182163,104.3212092,102.4056188,109.3760835
북구 - 아파트월세통합가격지수,Statistics,99.8435237,99.939318,99.98216455,99.82418156,99.47542961,98.83308065,99.12813063,100.5442268,100.5709503,99.71067388,101.2939611
사상구 - 아파트월세통합가격지수,Statistics,100.4225892,101.3243623,102.2206331,102.4547533,102.0460573,99.00023305,99.39497014,101.5646189,105.6010764,104.1818851,106.0189072
사천시 - 아파트월세통합가격지수,Statistics,99.90450376,101.6211989,104.0741885,105.1858545,102.5016576,100.2391067,99.55369819,100.2333954,100.8634168,100.6877581,101.7732023
사하구 - 아파트월세통합가격지수,Statistics,97.87764919,98.14499752,98.39992539,98.31646187,97.872105,97.05087131,97.59418799,101.3218511,105.1190797,104.6454282,105.0901577
삼척시 - 아파트월세통합가격지수,Statistics,101.5478319,101.7758834,101.8453037,101.8573943,99.25557017,99.32180642,99.61648734,100.3542494,101.5088496,102.8148024,102.8290865
상주시 - 아파트월세통합가격지수,Statistics,100.0687184,100.6590032,100.7437002,100.635715,100.7198688,101.0083556,99.91364165,100.0584379,100.4557803,100.8103731,108.5158133
서구 - 아파트월세통합가격지수,Statistics,95.72748121,96.09774104,96.29596559,96.27173184,95.842963,95.90594818,97.39319616,102.8165637,101.98163,101.1432007,110.5857321
서귀포시 - 아파트월세통합가격지수,Statistics,101.9771396,106.5085187,107.2946807,106.2552359,103.7762158,100.7899494,99.40512936,103.1768374,105.4532992,103.9232311,102.9284608
