item,category,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
용산구 - 등록외국인＜br＞(A),Statistics,8963.0,9817.0,10998.0,12530.0,12819.0,12492.0,12290.0,12789.0,12062.0,12185.0,13963.0,14567.0,14861.0,15283.0,16091.0,16515.0,14605.0,14332.0,14634.0,13955.0
용산구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,38.95,42.63,47.4,53.13,53.81,52.33,50.19,51.88,49.59,50.83,59.18,62.43,64.55,66.69,70.27,72.22,63.49,64.28,66.93,65.47
용산구 - 주민등록인구＜br＞(B),Statistics,230107.0,230260.0,232035.0,235832.0,238224.0,238708.0,244853.0,246501.0,243232.0,239740.0,235951.0,233342.0,230241.0,229161.0,228999.0,228670.0,230040.0,222953.0,218650.0,213151.0
용인시 - 등록외국인＜br＞(A),Statistics,9125.0,8347.0,11280.0,13359.0,14542.0,14850.0,15158.0,15450.0,14099.0,14430.0,15857.0,16650.0,16886.0,16926.0,18396.0,18982.0,16731.0,16157.0,17323.0,18995.0
용인시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,14.25,12.03,14.71,16.69,17.8,17.7,17.29,17.24,15.39,15.33,16.5,17.06,17.04,16.86,17.77,17.91,15.58,14.99,16.11,17.66
용인시 - 주민등록인구＜br＞(B),Statistics,640452.0,693660.0,766569.0,800294.0,816763.0,839204.0,876550.0,896044.0,915959.0,941477.0,961026.0,975746.0,991126.0,1004081.0,1035126.0,1059609.0,1074176.0,1077508.0,1074971.0,1075566.0
울릉군 - 등록외국인＜br＞(A),Statistics,10.0,12.0,19.0,35.0,52.0,73.0,96.0,103.0,124.0,138.0,131.0,126.0,145.0,151.0,182.0,168.0,150.0,142.0,127.0,142.0
울릉군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,1.09,1.26,1.86,3.46,5.11,7.07,8.97,9.59,11.62,13.11,12.76,12.41,14.5,15.14,18.51,17.47,16.53,16.01,14.12,15.64
울릉군 - 주민등록인구＜br＞(B),Statistics,9191.0,9538.0,10235.0,10125.0,10168.0,10325.0,10701.0,10742.0,10673.0,10524.0,10264.0,10153.0,10001.0,9975.0,9832.0,9617.0,9077.0,8867.0,8996.0,9077.0
울산광역시 - 등록외국인＜br＞(A),Statistics,6505.0,7457.0,10494.0,12804.0,14472.0,14961.0,16043.0,18421.0,19247.0,22427.0,25885.0,26183.0,23457.0,20513.0,20002.0,20450.0,17884.0,16827.0,18379.0,23620.0
울산광역시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,6.02,6.86,9.61,11.64,13.01,13.42,14.24,16.22,16.78,19.39,22.19,22.31,20.01,17.61,17.31,17.81,15.74,15.0,16.55,21.4
울산광역시 - 주민등록인구＜br＞(B),Statistics,1081453.0,1087648.0,1092494.0,1099995.0,1112407.0,1114866.0,1126298.0,1135494.0,1147256.0,1156480.0,1166377.0,1173534.0,1172304.0,1165132.0,1155623.0,1148019.0,1136017.0,1121592.0,1110663.0,1103661.0
울주군 - 등록외국인＜br＞(A),Statistics,2093.0,2282.0,3364.0,4204.0,4717.0,4862.0,5088.0,6030.0,6225.0,7013.0,8318.0,9000.0,8136.0,7372.0,7225.0,7297.0,6144.0,5865.0,6282.0,7578.0
울주군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,12.0,13.09,18.99,22.94,24.61,24.88,25.31,29.46,29.95,33.61,38.8,41.02,37.11,33.4,32.57,32.7,27.61,26.41,28.36,34.6
울주군 - 주민등록인구＜br＞(B),Statistics,174350.0,174353.0,177103.0,183261.0,191687.0,195399.0,201000.0,204680.0,207840.0,208646.0,214392.0,219429.0,219255.0,220718.0,221842.0,223167.0,222538.0,222059.0,221512.0,218997.0
울진군 - 등록외국인＜br＞(A),Statistics,279.0,281.0,328.0,398.0,436.0,558.0,670.0,819.0,837.0,1060.0,1214.0,1218.0,1236.0,1363.0,1502.0,1496.0,1388.0,1418.0,1645.0,1762.0
울진군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.76,4.96,5.96,7.38,8.22,10.62,12.78,15.74,16.14,20.4,23.3,23.47,23.89,26.74,30.02,30.34,28.49,29.63,34.98,37.76
울진군 - 주민등록인구＜br＞(B),Statistics,58590.0,56707.0,55076.0,53955.0,53042.0,52529.0,52430.0,52045.0,51844.0,51953.0,52104.0,51885.0,51738.0,50974.0,50036.0,49314.0,48716.0,47858.0,47030.0,46669.0
원주시 - 등록외국인＜br＞(A),Statistics,1508.0,1619.0,2096.0,2339.0,2375.0,2394.0,2416.0,2490.0,2436.0,2544.0,2842.0,3036.0,3151.0,3277.0,3351.0,3645.0,3334.0,3299.0,4084.0,4776.0
원주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.3,5.61,7.13,7.83,7.81,7.78,7.68,7.77,7.52,7.83,8.68,9.12,9.32,9.6,9.74,10.44,9.41,9.22,11.32,13.21
원주시 - 주민등록인구＜br＞(B),Statistics,284628.0,288454.0,294155.0,298762.0,303975.0,307882.0,314678.0,320536.0,323885.0,324837.0,327292.0,332995.0,337979.0,341337.0,344070.0,349215.0,354376.0,357757.0,360807.0,361503.0
유성구 - 등록외국인＜br＞(A),Statistics,2309.0,2256.0,2614.0,3295.0,3854.0,4183.0,4414.0,4660.0,4640.0,4837.0,5288.0,5589.0,5885.0,6091.0,6193.0,6143.0,5691.0,6164.0,7237.0,7730.0
유성구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,11.35,10.22,10.75,13.15,14.83,15.69,15.67,15.83,15.15,15.41,16.15,16.67,17.15,17.48,17.7,17.58,16.21,17.55,20.32,21.07
유성구 - 주민등록인구＜br＞(B),Statistics,203478.0,220767.0,243130.0,250523.0,259831.0,266585.0,281692.0,294353.0,306312.0,313968.0,327461.0,335312.0,343222.0,348428.0,349790.0,349373.0,351047.0,351277.0,356093.0,366845.0
은평구 - 등록외국인＜br＞(A),Statistics,2233.0,2705.0,3360.0,4277.0,4963.0,4887.0,4816.0,4721.0,4422.0,4451.0,4599.0,4658.0,4461.0,4408.0,4469.0,4514.0,4208.0,3866.0,3856.0,4099.0
은평구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.67,5.75,7.23,9.31,10.83,10.49,9.87,9.56,8.82,8.84,9.22,9.35,9.08,9.06,9.25,9.4,8.77,8.17,8.26,8.78
은평구 - 주민등록인구＜br＞(B),Statistics,478087.0,470751.0,464580.0,459196.0,458401.0,465895.0,488109.0,493634.0,501480.0,503660.0,498644.0,497920.0,491476.0,486794.0,483197.0,480032.0,479835.0,473307.0,466746.0,466770.0
음성군 - 등록외국인＜br＞(A),Statistics,2544.0,2413.0,3370.0,4165.0,4602.0,4864.0,5121.0,5349.0,5299.0,6447.0,7472.0,7920.0,8632.0,8747.0,9273.0,9452.0,8691.0,8361.0,9751.0,11990.0
음성군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,29.71,28.07,38.83,47.14,51.39,54.22,56.22,58.37,56.99,68.95,78.39,82.16,88.27,89.89,96.77,99.51,93.3,90.69,105.92,131.49
음성군 - 주민등록인구＜br＞(B),Statistics,85638.0,85969.0,86789.0,88355.0,89542.0,89716.0,91093.0,91644.0,92980.0,93505.0,95324.0,96396.0,97787.0,97306.0,95830.0,94982.0,93153.0,92197.0,92058.0,91183.0
의령군 - 등록외국인＜br＞(A),Statistics,310.0,261.0,305.0,340.0,461.0,469.0,573.0,683.0,698.0,719.0,805.0,795.0,769.0,775.0,759.0,765.0,718.0,702.0,740.0,884.0
의령군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,9.58,8.39,9.64,10.82,15.0,15.38,19.0,22.73,23.01,24.44,27.56,27.85,27.36,27.83,27.43,28.16,26.79,26.67,28.39,34.7
의령군 - 주민등록인구＜br＞(B),Statistics,32371.0,31099.0,31625.0,31418.0,30734.0,30496.0,30162.0,30045.0,30329.0,29417.0,29209.0,28544.0,28111.0,27849.0,27667.0,27168.0,26800.0,26322.0,26061.0,25475.0
의성군 - 등록외국인＜br＞(A),Statistics,383.0,473.0,462.0,505.0,534.0,499.0,474.0,478.0,490.0,572.0,676.0,759.0,708.0,606.0,635.0,642.0,570.0,509.0,609.0,746.0
의성군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.79,7.34,7.34,8.23,8.9,8.44,8.06,8.28,8.59,10.2,12.24,13.93,13.11,11.33,11.99,12.21,11.02,10.05,12.13,14.89
의성군 - 주민등록인구＜br＞(B),Statistics,66124.0,64457.0,62947.0,61366.0,60033.0,59109.0,58832.0,57744.0,57043.0,56064.0,55212.0,54477.0,54014.0,53474.0,52944.0,52595.0,51724.0,50632.0,50186.0,50086.0
의왕시 - 등록외국인＜br＞(A),Statistics,1060.0,985.0,1142.0,1255.0,1315.0,1287.0,1343.0,1300.0,1246.0,1251.0,1415.0,1385.0,1234.0,1190.0,1152.0,1191.0,1062.0,1007.0,983.0,1062.0
의왕시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,7.28,6.75,8.26,9.3,9.78,9.14,9.11,8.69,8.05,7.83,8.93,8.78,7.87,7.64,7.48,7.39,6.48,6.16,6.14,6.68
의왕시 - 주민등록인구＜br＞(B),Statistics,145535.0,145952.0,138253.0,135009.0,134488.0,140874.0,147443.0,149607.0,154757.0,159772.0,158482.0,157740.0,156763.0,155767.0,153932.0,161153.0,163795.0,163356.0,160221.0,158870.0
의정부시 - 등록외국인＜br＞(A),Statistics,2406.0,2527.0,3092.0,3840.0,4450.0,4393.0,4072.0,3890.0,3613.0,3512.0,3648.0,3817.0,3846.0,4116.0,4516.0,4908.0,4745.0,4678.0,4935.0,5723.0
의정부시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,6.05,6.28,7.52,9.1,10.33,10.19,9.43,9.04,8.42,8.15,8.46,8.8,8.77,9.32,10.1,10.86,10.28,10.09,10.64,12.33
의정부시 - 주민등록인구＜br＞(B),Statistics,397612.0,402410.0,410938.0,421853.0,430849.0,431008.0,431801.0,430400.0,429147.0,430976.0,431112.0,433937.0,438457.0,441584.0,447026.0,451868.0,461710.0,463661.0,463724.0,464213.0
이천시 - 등록외국인＜br＞(A),Statistics,1917.0,1859.0,2394.0,3099.0,3759.0,3789.0,4325.0,4459.0,4422.0,5100.0,5810.0,6127.0,6472.0,6879.0,7379.0,7515.0,7030.0,6677.0,7413.0,9167.0
이천시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,10.05,9.67,12.32,15.84,19.12,19.19,21.35,21.8,21.58,24.82,28.34,29.9,30.77,32.27,34.45,34.82,32.19,29.92,33.28,41.27
이천시 - 주민등록인구＜br＞(B),Statistics,190808.0,192271.0,194369.0,195691.0,196633.0,197496.0,202595.0,204566.0,204917.0,205479.0,205014.0,204935.0,210359.0,213142.0,214206.0,215834.0,218388.0,223177.0,222721.0,222098.0
익산시 - 등록외국인＜br＞(A),Statistics,2155.0,2274.0,2795.0,3321.0,3568.0,3586.0,3484.0,3671.0,3737.0,3886.0,4244.0,4308.0,4552.0,5167.0,5279.0,5145.0,4714.0,4459.0,5118.0,6007.0
익산시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,6.68,7.14,8.87,10.59,11.54,11.69,11.34,11.85,12.19,12.68,13.96,14.26,15.15,17.21,17.95,17.88,16.7,16.03,18.7,22.25
익산시 - 주민등록인구＜br＞(B),Statistics,322378.0,318506.0,315094.0,313590.0,309269.0,306669.0,307289.0,309804.0,306469.0,306539.0,304117.0,302061.0,300479.0,300187.0,294062.0,287771.0,282276.0,278113.0,273697.0,270036.0
인제군 - 등록외국인＜br＞(A),Statistics,120.0,123.0,126.0,238.0,291.0,253.0,333.0,329.0,313.0,310.0,333.0,344.0,341.0,319.0,319.0,309.0,265.0,311.0,530.0,543.0
인제군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.7,3.75,3.88,7.42,9.2,8.04,10.46,10.29,9.64,9.53,10.25,10.34,10.42,9.79,9.93,9.76,8.36,9.67,16.46,16.96
인제군 - 주민등록인구＜br＞(B),Statistics,32443.0,32811.0,32493.0,32079.0,31620.0,31452.0,31842.0,31970.0,32456.0,32517.0,32475.0,33255.0,32720.0,32582.0,32136.0,31672.0,31694.0,32165.0,32206.0,32020.0
인천광역시 - 등록외국인＜br＞(A),Statistics,31898.0,31683.0,39463.0,45464.0,48521.0,47852.0,49992.0,50217.0,47305.0,50382.0,55323.0,57669.0,59103.0,62596.0,67869.0,72259.0,67648.0,66364.0,71849.0,81016.0
인천광역시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,12.37,12.18,15.04,17.06,18.02,17.65,18.12,17.93,16.63,17.5,19.06,19.71,20.08,21.23,22.97,24.44,22.99,22.51,24.21,27.03
인천광역시 - 주민등록인구＜br＞(B),Statistics,2578817.0,2600495.0,2624391.0,2664576.0,2692696.0,2710579.0,2758296.0,2801274.0,2843981.0,2879782.0,2902608.0,2925815.0,2943069.0,2948542.0,2954642.0,2957026.0,2942828.0,2948375.0,2967314.0,2997410.0
임실군 - 등록외국인＜br＞(A),Statistics,158.0,170.0,243.0,345.0,408.0,424.0,348.0,331.0,308.0,325.0,340.0,360.0,375.0,413.0,370.0,342.0,290.0,273.0,341.0,405.0
임실군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.79,5.23,7.6,10.8,13.11,13.81,11.38,10.75,10.28,10.93,11.35,11.89,12.42,13.69,12.3,11.83,10.62,10.21,12.86,15.6
임실군 - 주민등록인구＜br＞(B),Statistics,33008.0,32511.0,31976.0,31952.0,31133.0,30703.0,30593.0,30789.0,29956.0,29739.0,29966.0,30271.0,30197.0,30162.0,30072.0,28902.0,27314.0,26730.0,26508.0,25956.0
장성군 - 등록외국인＜br＞(A),Statistics,555.0,545.0,637.0,662.0,797.0,833.0,972.0,1170.0,1115.0,1138.0,1085.0,1096.0,1114.0,1148.0,1105.0,1097.0,993.0,923.0,1030.0,1135.0
장성군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,11.06,11.09,13.31,13.96,17.1,18.02,20.9,25.3,24.09,24.58,23.45,23.64,24.16,24.9,24.13,23.98,22.33,21.28,23.87,26.68
장성군 - 주민등록인구＜br＞(B),Statistics,50200.0,49165.0,47870.0,47410.0,46602.0,46214.0,46514.0,46245.0,46289.0,46292.0,46273.0,46360.0,46104.0,46111.0,45795.0,45739.0,44464.0,43365.0,43146.0,42543.0
장수군 - 등록외국인＜br＞(A),Statistics,145.0,157.0,211.0,225.0,268.0,262.0,265.0,279.0,299.0,326.0,371.0,404.0,388.0,381.0,381.0,377.0,351.0,324.0,373.0,432.0
장수군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.41,6.34,8.72,8.43,11.23,11.16,11.33,12.02,12.89,14.03,15.9,17.36,16.42,16.56,16.41,16.8,15.89,14.93,17.48,20.59
장수군 - 주민등록인구＜br＞(B),Statistics,26788.0,24755.0,24209.0,26687.0,23864.0,23478.0,23386.0,23215.0,23191.0,23243.0,23335.0,23277.0,23628.0,23003.0,23221.0,22441.0,22085.0,21695.0,21336.0,20983.0
장흥군 - 등록외국인＜br＞(A),Statistics,167.0,216.0,203.0,235.0,268.0,336.0,338.0,338.0,342.0,405.0,493.0,530.0,565.0,550.0,601.0,592.0,534.0,491.0,543.0,634.0
장흥군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.59,4.74,4.57,5.41,6.26,7.98,7.97,7.94,8.01,9.42,11.41,12.18,13.89,13.7,15.29,15.35,14.13,13.43,15.23,18.09
장흥군 - 주민등록인구＜br＞(B),Statistics,46568.0,45542.0,44451.0,43468.0,42783.0,42097.0,42394.0,42552.0,42672.0,43004.0,43190.0,43513.0,40669.0,40136.0,39312.0,38563.0,37800.0,36547.0,35650.0,35046.0
전국 - 등록외국인＜br＞(A),Statistics,469183.0,485477.0,632490.0,765429.0,854007.0,870636.0,918917.0,982461.0,932983.0,985923.0,1091531.0,1143087.0,1161677.0,1171762.0,1246626.0,1271807.0,1145540.0,1093891.0,1189585.0,1348626.0
전국 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,9.66,9.95,12.91,15.54,17.24,17.49,18.19,19.36,18.31,19.28,21.27,22.18,22.47,22.63,24.05,24.53,22.1,21.18,23.13,26.28
전국 - 주민등록인구＜br＞(B),Statistics,48583805.0,48782274.0,48991779.0,49268928.0,49540367.0,49773145.0,50515666.0,50734284.0,50948272.0,51141463.0,51327916.0,51529338.0,51696216.0,51778544.0,51826059.0,51849861.0,51829023.0,51638809.0,51439038.0,51325329.0
전라남도 - 등록외국인＜br＞(A),Statistics,7819.0,9260.0,11903.0,15126.0,19690.0,21149.0,21970.0,23797.0,23602.0,24544.0,28254.0,30566.0,31750.0,31221.0,33042.0,34638.0,32906.0,32656.0,38988.0,49110.0
전라남도 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.94,4.71,6.13,7.84,10.26,11.06,11.45,12.43,12.36,12.87,14.83,16.01,16.68,16.46,17.55,18.54,17.77,17.82,21.45,27.22
전라남도 - 주민등록인구＜br＞(B),Statistics,1986192.0,1967205.0,1942925.0,1929836.0,1919000.0,1913004.0,1918485.0,1914339.0,1909618.0,1907172.0,1905780.0,1908996.0,1903914.0,1896424.0,1882970.0,1868745.0,1851549.0,1832803.0,1817697.0,1804217.0
전북특별자치도 - 등록외국인＜br＞(A),Statistics,8932.0,10165.0,13475.0,16151.0,18749.0,19919.0,20152.0,21851.0,22030.0,23067.0,25086.0,26194.0,27320.0,28588.0,31347.0,33074.0,31288.0,30331.0,34941.0,40215.0
전북특별자치도 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.68,5.39,7.21,8.67,10.1,10.74,10.78,11.66,11.76,12.32,13.4,14.01,14.65,15.41,17.07,18.18,17.34,16.97,19.75,22.92
전북특별자치도 - 주민등록인구＜br＞(B),Statistics,1906742.0,1885335.0,1868365.0,1862277.0,1855772.0,1854508.0,1868963.0,1874031.0,1873341.0,1872965.0,1871560.0,1869711.0,1864791.0,1854607.0,1836832.0,1818917.0,1804104.0,1786855.0,1769607.0,1754757.0
전주시 - 등록외국인＜br＞(A),Statistics,1788.0,2055.0,2594.0,3413.0,4175.0,4915.0,5010.0,5121.0,5177.0,5276.0,5693.0,5929.0,6625.0,7153.0,7961.0,8704.0,8745.0,8901.0,9764.0,10080.0
전주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,2.87,3.31,4.15,5.47,6.61,7.74,7.81,7.93,7.98,8.12,8.72,9.09,10.17,11.02,12.23,13.3,13.3,13.54,14.99,15.68
전주시 - 주민등록인구＜br＞(B),Statistics,622472.0,621749.0,624849.0,623926.0,631532.0,635007.0,641525.0,645894.0,648863.0,650082.0,652877.0,652282.0,651744.0,648964.0,651091.0,654394.0,657432.0,657269.0,651495.0,642727.0
정선군 - 등록외국인＜br＞(A),Statistics,214.0,199.0,246.0,242.0,282.0,292.0,384.0,333.0,325.0,325.0,327.0,305.0,275.0,256.0,265.0,302.0,265.0,264.0,301.0,293.0
정선군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,4.71,4.5,5.7,5.79,6.83,7.17,9.36,8.29,8.14,8.13,8.29,7.78,7.1,6.71,7.03,8.1,7.19,7.4,8.62,8.57
정선군 - 주민등록인구＜br＞(B),Statistics,45419.0,44203.0,43186.0,41806.0,41269.0,40708.0,41045.0,40181.0,39915.0,39985.0,39425.0,39197.0,38718.0,38173.0,37700.0,37271.0,36870.0,35675.0,34931.0,34202.0
정읍시 - 등록외국인＜br＞(A),Statistics,733.0,818.0,1138.0,1285.0,1354.0,1390.0,1512.0,1904.0,1842.0,2038.0,2108.0,2160.0,2145.0,2230.0,2614.0,2874.0,2731.0,2480.0,2700.0,3066.0
정읍시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.54,6.34,9.01,10.34,11.02,11.44,12.39,15.81,15.43,17.22,17.99,18.62,18.62,19.6,23.3,26.0,25.17,23.29,25.69,29.59
정읍시 - 주민등록인구＜br＞(B),Statistics,132285.0,129050.0,126249.0,124239.0,122842.0,121545.0,122000.0,120466.0,119392.0,118328.0,117183.0,115977.0,115173.0,113776.0,112169.0,110541.0,108508.0,106487.0,105081.0,103620.0
제주시 - 등록외국인＜br＞(A),Statistics,,,2218.0,2906.0,3417.0,3738.0,4144.0,4803.0,5757.0,7292.0,9491.0,10902.0,12660.0,13701.0,15845.0,16545.0,14892.0,13747.0,14205.0,16442.0
제주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,,,5.5,7.17,8.39,9.11,9.92,11.36,13.4,16.64,21.15,23.71,26.9,28.62,32.61,33.81,30.24,27.88,28.79,33.44
제주시 - 주민등록인구＜br＞(B),Statistics,,,403601.0,405458.0,407498.0,410378.0,417539.0,422790.0,429656.0,438165.0,448834.0,459876.0,470665.0,478700.0,485946.0,489405.0,492466.0,493096.0,493389.0,491654.0
제주특별자치도 - 등록외국인＜br＞(A),Statistics,1873.0,2178.0,3199.0,4130.0,4902.0,5250.0,5932.0,7128.0,8736.0,10864.0,14204.0,16960.0,19593.0,21689.0,24841.0,25668.0,22943.0,20717.0,21592.0,25456.0
제주특별자치도 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.37,3.91,5.73,7.38,8.74,9.33,10.38,12.37,14.97,18.3,23.39,27.16,30.54,33.01,37.23,38.25,34.01,30.61,31.84,37.7
제주특별자치도 - 주민등록인구＜br＞(B),Statistics,555362.0,557569.0,558496.0,559258.0,560618.0,562663.0,571255.0,576156.0,583713.0,593806.0,607346.0,624395.0,641597.0,657083.0,667191.0,670989.0,674635.0,676759.0,678159.0,675252.0
제천시 - 등록외국인＜br＞(A),Statistics,531.0,719.0,1207.0,1327.0,1491.0,1386.0,1515.0,1526.0,1447.0,1425.0,1486.0,1471.0,1576.0,1476.0,1520.0,1625.0,1502.0,1500.0,1649.0,2123.0
제천시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.82,5.2,8.85,9.74,10.98,10.22,11.04,11.08,10.52,10.39,10.86,10.81,11.54,10.82,11.23,12.07,11.29,11.4,12.59,16.31
제천시 - 주민등록인구＜br＞(B),Statistics,138872.0,138201.0,136398.0,136218.0,135738.0,135580.0,137264.0,137689.0,137521.0,137204.0,136805.0,136138.0,136517.0,136432.0,135386.0,134617.0,133018.0,131591.0,130988.0,130194.0
종로구 - 등록외국인＜br＞(A),Statistics,4202.0,4546.0,5897.0,7997.0,9049.0,8940.0,8784.0,9037.0,7941.0,7797.0,8351.0,8836.0,9185.0,9487.0,9961.0,10579.0,9612.0,9106.0,10832.0,11036.0
종로구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,24.1,26.85,35.36,48.22,53.01,53.02,51.5,53.67,48.07,48.71,53.19,57.01,60.14,61.3,65.08,69.93,64.34,62.94,76.62,79.16
종로구 - 주민등록인구＜br＞(B),Statistics,174372.0,169315.0,166793.0,165846.0,170705.0,168603.0,170578.0,168382.0,165207.0,160070.0,156993.0,154986.0,152737.0,154770.0,153065.0,151290.0,149384.0,144683.0,141379.0,139417.0
중구 - 등록외국인＜br＞(A),Statistics,4614.0,4393.0,5699.0,7391.0,8449.0,8396.0,8378.0,8378.0,7447.0,7525.0,8162.0,8596.0,9160.0,8884.0,9908.0,10317.0,9395.0,9288.0,10348.0,10481.0
중구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,34.96,33.79,43.62,56.83,64.81,64.85,63.08,62.9,55.84,57.68,63.73,68.37,73.13,70.67,78.81,81.77,75.02,75.82,85.92,86.4
중구 - 주민등록인구＜br＞(B),Statistics,131971.0,130027.0,130649.0,130044.0,130362.0,129465.0,132822.0,133193.0,133360.0,130465.0,128065.0,125733.0,125249.0,125709.0,125725.0,126171.0,125240.0,122499.0,120437.0,121312.0
중랑구 - 등록외국인＜br＞(A),Statistics,2205.0,2549.0,3326.0,4335.0,4974.0,4939.0,4847.0,4966.0,4360.0,4439.0,4575.0,4711.0,4672.0,4554.0,4938.0,5009.0,4860.0,4535.0,4822.0,5315.0
중랑구 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,5.08,5.96,7.81,10.15,11.62,11.63,11.34,11.72,10.4,10.65,10.92,11.38,11.37,11.16,12.25,12.62,12.31,11.71,12.51,13.91
중랑구 - 주민등록인구＜br＞(B),Statistics,433858.0,427373.0,426078.0,427071.0,427871.0,424761.0,427455.0,423706.0,419295.0,416798.0,418836.0,413909.0,411005.0,408226.0,403209.0,397015.0,394702.0,387350.0,385318.0,382155.0
증평군 - 등록외국인＜br＞(A),Statistics,217.0,239.0,331.0,338.0,355.0,347.0,395.0,411.0,428.0,489.0,587.0,589.0,688.0,672.0,745.0,779.0,822.0,845.0,957.0,1084.0
증평군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,7.02,7.81,10.86,10.85,11.03,10.46,11.78,12.09,12.49,14.16,16.88,16.06,18.44,17.79,19.96,20.83,22.33,23.2,25.68,28.92
증평군 - 주민등록인구＜br＞(B),Statistics,30899.0,30607.0,30483.0,31145.0,32179.0,33164.0,33533.0,34009.0,34279.0,34546.0,34771.0,36671.0,37308.0,37783.0,37317.0,37392.0,36807.0,36426.0,37262.0,37484.0
진도군 - 등록외국인＜br＞(A),Statistics,79.0,98.0,147.0,191.0,242.0,250.0,334.0,351.0,403.0,548.0,690.0,893.0,1339.0,1243.0,1412.0,1517.0,1432.0,1322.0,1643.0,2070.0
진도군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,2.12,2.68,4.09,5.43,7.03,7.37,9.9,10.48,12.14,16.61,21.07,27.5,41.74,39.13,45.23,49.39,45.86,43.97,55.68,71.43
진도군 - 주민등록인구＜br＞(B),Statistics,37329.0,36529.0,35953.0,35206.0,34412.0,33931.0,33743.0,33502.0,33208.0,32998.0,32746.0,32476.0,32078.0,31765.0,31219.0,30715.0,31227.0,30066.0,29507.0,28979.0
진안군 - 등록외국인＜br＞(A),Statistics,120.0,178.0,303.0,263.0,267.0,270.0,274.0,301.0,290.0,303.0,305.0,310.0,329.0,340.0,349.0,373.0,336.0,322.0,408.0,471.0
진안군 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.9,6.13,11.17,8.69,9.81,9.8,9.95,10.57,10.76,11.35,11.52,11.83,12.62,12.94,13.44,14.52,13.23,12.89,16.62,19.25
진안군 - 주민등록인구＜br＞(B),Statistics,30757.0,29021.0,27122.0,30250.0,27230.0,27558.0,27543.0,28473.0,26963.0,26703.0,26474.0,26203.0,26069.0,26271.0,25963.0,25697.0,25394.0,24987.0,24550.0,24465.0
진주시 - 등록외국인＜br＞(A),Statistics,1131.0,1494.0,2083.0,2500.0,3015.0,3045.0,3438.0,3943.0,3907.0,4130.0,4306.0,4409.0,4540.0,4866.0,5108.0,5219.0,4658.0,4498.0,4908.0,5888.0
진주시 - 인구 천명당 외국인수＜br＞(A÷B×1000),Statistics,3.35,4.44,6.24,7.56,9.1,9.18,10.26,11.75,11.58,12.25,12.66,12.8,13.09,14.04,14.76,15.03,13.38,12.96,14.28,17.26
진주시 - 주민등록인구＜br＞(B),Statistics,337425.0,336234.0,333554.0,330756.0,331222.0,331720.0,335037.0,335502.0,337314.0,337071.0,340241.0,344426.0,346739.0,346681.0,345987.0,347334.0,348096.0,347097.0,343782.0,341074.0
진천군 - 등록외국인＜br＞(A),Statistics,2144.0,1978.0,2567.0,2702.0,2864.0,2941.0,3350.0,3350.0,3109.0,3612.0,4359.0,4837.0,5317.0,5575.0,6047.0,6073.0,5646.0,5477.0,6406.0,7488.0
