item,category,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
북구 - 녹지지역 - 비율,Statistics,74.3,74.26,74.24,74.24,74.24,74.24,74.24,74.13,74.13,74.13,74.13,74.1,74.1,74.1,74.1
북구 - 도시지역 - 면적,Statistics,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0,39434038.0
사상구 - 녹지지역 - 면적,Statistics,20891692.0,20891692.0,20891692.0,20891692.0,20891692.0,20873342.0,20873342.0,20873342.0,20873342.0,20873342.0,20873283.0,20873283.0,20873283.0,20823446.0,20823446.0
사상구 - 녹지지역 - 비율,Statistics,57.86,57.86,57.86,57.86,57.86,57.81,57.81,57.81,57.81,57.81,57.81,57.81,57.81,57.67,57.67
사상구 - 도시지역 - 면적,Statistics,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106274.0,36106275.0,36106275.0,36106274.0,36106274.0,36106275.0,36106274.0
사천시 - 녹지지역 - 면적,Statistics,70346841.0,69556993.0,66696970.0,67671202.0,66676885.0,67466733.0,67097895.0,67195984.0,67261637.0,67261637.0,67261637.0,67274910.0,67262819.0,67262819.0,66961519.0
사천시 - 녹지지역 - 비율,Statistics,78.22,77.04,72.45,74.81,73.14,73.81,72.16,73.4,73.03,73.03,72.39,72.4,72.39,72.39,71.9
사천시 - 도시지역 - 면적,Statistics,89937196.0,90285318.0,92058602.0,90456286.0,91160919.0,91409898.0,92984372.0,91552304.0,92095429.0,92095429.0,92910748.0,92916327.0,92916793.0,92916793.0,93130680.0
사하구 - 녹지지역 - 면적,Statistics,21237915.0,21071325.0,20823410.0,21153489.0,21153489.0,21130859.0,21130859.0,21130859.0,21130859.0,21130859.0,21325182.0,21325386.0,21325386.0,21325386.0,21325386.0
사하구 - 녹지지역 - 비율,Statistics,31.06,30.81,30.45,30.93,30.93,30.9,30.9,30.9,30.9,30.9,31.19,31.19,31.19,31.19,31.19
사하구 - 도시지역 - 면적,Statistics,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0,68381835.0
산청군 - 녹지지역 - 면적,Statistics,6557333.0,6557333.0,6462916.0,6462916.0,6454096.0,6454096.0,6454096.0,6454096.0,6430463.0,6420236.0,6420236.0,6425386.0,6425386.0,6385671.0,7716178.0
산청군 - 녹지지역 - 비율,Statistics,63.42,63.53,62.62,62.62,62.53,62.53,62.53,61.59,61.47,62.32,61.37,61.39,61.39,61.01,73.72
산청군 - 도시지역 - 면적,Statistics,10339614.0,10320857.0,10321511.0,10321511.0,10321511.0,10321511.0,10320970.0,10479849.0,10461324.0,10302447.0,10461334.0,10466483.0,10466483.0,10466483.0,10466483.0
삼척시 - 녹지지역 - 면적,Statistics,57182439.0,55994867.0,55994135.0,55994135.0,55847078.0,55846740.0,55851264.0,56952192.0,56952192.0,56599576.0,56229816.0,56229816.0,56229797.0,56226482.0,56056231.0
삼척시 - 녹지지역 - 비율,Statistics,79.3,75.35,72.9,72.91,72.71,72.71,72.72,71.03,71.03,70.39,70.39,70.39,70.39,70.39,70.87
삼척시 - 도시지역 - 면적,Statistics,72111156.0,74312315.0,76810003.0,76800751.0,76808612.0,76810233.0,76803019.0,80176759.0,80176759.0,80405183.0,79882143.0,79882143.0,79882140.0,79883698.0,79101671.0
상주시 - 녹지지역 - 면적,Statistics,37871103.0,37892891.0,37892891.0,37892891.0,37892891.0,37892891.0,37620191.0,37620191.0,37620191.0,37586084.0,37586084.0,37586084.0,37586084.0,37586084.0,37586084.0
상주시 - 녹지지역 - 비율,Statistics,75.51,75.4,75.4,75.4,75.4,75.4,74.86,74.86,74.86,74.8,74.8,74.8,74.22,74.8,74.8
상주시 - 도시지역 - 면적,Statistics,50152310.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50256371.0,50246829.0,50246829.0,50246829.0,50640213.0,50245929.0,50245929.0
서구 - 녹지지역 - 면적,Statistics,8108859.0,7987899.0,7970584.0,7987855.0,7987855.0,7987415.0,7987415.0,7987415.0,7987415.0,7987415.0,8012630.0,8012630.0,8012630.0,8012630.0,7980036.0
서구 - 녹지지역 - 비율,Statistics,27.62,27.2,27.15,27.2,27.2,27.2,27.2,27.2,27.2,27.2,27.29,27.29,27.29,27.27,27.18
서구 - 도시지역 - 면적,Statistics,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29362772.0,29382282.0,29362772.0
서귀포시 - 녹지지역 - 면적,Statistics,153237968.0,194766312.0,194766312.0,194766312.0,194766312.0,194766312.0,194766312.0,194766312.0,204783049.0,204783049.0,204783049.0,204476225.0,204476225.0,204476225.0,204476225.0
서귀포시 - 녹지지역 - 비율,Statistics,83.15,85.92,85.92,85.92,85.92,85.92,85.92,85.92,85.41,85.41,85.41,85.39,85.39,85.39,85.39
서귀포시 - 도시지역 - 면적,Statistics,184292153.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,226694949.0,239755875.0,239755875.0,239755875.0,239451968.0,239451968.0,239451968.0,239451968.0
서대문구 - 녹지지역 - 면적,Statistics,1895556.0,1895556.0,1895556.0,1895556.0,1895556.0,1895556.0,1895556.0,1895556.0,1963055.0,1963055.0,1963055.0,1963055.0,1963055.0,1963055.0,1963055.0
서대문구 - 녹지지역 - 비율,Statistics,10.77,10.77,10.77,10.77,10.77,10.77,10.77,10.77,11.1,11.1,11.1,11.1,11.1,11.1,11.1
서대문구 - 도시지역 - 면적,Statistics,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17600000.0,17685973.0,17685845.0,17685845.0,17685845.0,17685845.0,17685845.0,17685845.0
서산시 - 녹지지역 - 면적,Statistics,108196575.0,108457023.0,108457023.0,108457023.0,107789400.0,107356143.0,107077252.0,107081430.0,107066930.0,107066930.0,107066930.0,107069136.0,107069137.0,107069137.0,103908602.0
서산시 - 녹지지역 - 비율,Statistics,54.84,54.2,54.19,53.95,53.81,53.61,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,51.9
서산시 - 도시지역 - 면적,Statistics,197310024.0,200117784.0,200132784.0,201034526.0,200328508.0,200256022.0,200253515.0,200253628.0,200225499.0,200235993.0,200235993.0,200224909.0,200224913.0,200224913.0,200224913.0
서울특별시 - 녹지지역 - 면적,Statistics,244643584.0,242810549.0,242680124.0,242594040.0,241649982.0,241895036.0,243747702.0,241323140.0,234399725.0,234848783.0,234822576.0,234367642.0,233902078.0,233691182.0,233805758.0
서울특별시 - 녹지지역 - 비율,Statistics,40.37,40.07,40.05,40.03,39.88,39.89,40.27,39.81,38.71,38.78,38.78,38.69,38.62,38.58,38.6
서울특별시 - 도시지역 - 면적,Statistics,605958000.0,605958000.0,605958000.0,605958000.0,605961477.0,606361456.0,605267992.0,606114295.0,605597491.0,605569314.0,605512630.0,605680193.0,605680264.0,605672952.0,605673772.0
서천군 - 녹지지역 - 면적,Statistics,14876520.0,12033520.0,12033520.0,12033520.0,13098474.0,13098474.0,13710516.0,13710516.0,13694424.0,13694424.0,13516263.0,13519037.0,13511410.0,13507788.0,13507352.0
서천군 - 녹지지역 - 비율,Statistics,44.69,57.7,57.7,57.7,60.56,60.56,60.32,60.4,60.33,60.33,59.51,58.68,58.67,58.65,58.65
서천군 - 도시지역 - 면적,Statistics,33288000.0,20855256.0,20855256.0,20855256.0,21630541.0,21630541.0,22730591.0,22699229.0,22699229.0,22699229.0,22712136.0,23038239.0,23030031.0,23030031.0,23029159.0
서초구 - 녹지지역 - 면적,Statistics,27890284.0,27512048.0,27512048.0,27512048.0,27512048.0,27512048.0,27512048.0,26704958.0,26692558.0,26692558.0,26692558.0,26687459.0,26687459.0,26560963.0,26560639.0
서초구 - 녹지지역 - 비율,Statistics,59.17,58.36,58.36,58.36,58.36,58.36,58.36,56.94,56.91,56.91,56.91,56.9,56.9,56.63,56.63
서초구 - 도시지역 - 면적,Statistics,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,47138000.0,46899887.0,46899887.0,46899887.0,46899887.0,46899887.0,46899887.0,46899888.0,46899563.0
성남시 - 녹지지역 - 면적,Statistics,108222452.0,106662895.0,106393609.0,106338553.0,106268719.0,106272389.0,105951887.0,105227156.0,105198405.0,105200413.0,104566413.0,103907864.0,103535647.0,103535647.0,103589139.0
성남시 - 녹지지역 - 비율,Statistics,76.31,75.21,75.02,74.98,74.93,74.93,74.71,74.2,74.18,74.18,73.73,73.27,73.0,73.0,73.04
성남시 - 도시지역 - 면적,Statistics,141820896.0,141820897.0,141820899.0,141820899.0,141820898.0,141820897.0,141820897.0,141820897.0,141820897.0,141820897.0,141820898.0,141820898.0,141820898.0,141820880.0,141820897.0
성동구 - 녹지지역 - 면적,Statistics,4494894.0,4494894.0,4346183.0,4346183.0,4346183.0,4346330.0,4346330.0,4346330.0,4332406.0,4332406.0,4332406.0,4332406.0,4332406.0,4332406.0,4332406.0
성동구 - 녹지지역 - 비율,Statistics,26.69,26.69,25.81,25.81,25.81,25.81,25.81,25.81,25.78,25.78,25.78,25.78,25.78,25.78,25.79
성동구 - 도시지역 - 면적,Statistics,16840000.0,16840000.0,16840000.0,16840000.0,16840000.0,16839500.0,16839500.0,16839500.0,16804426.0,16804426.0,16804270.0,16804270.0,16804270.0,16804270.0,16799152.0
성북구 - 녹지지역 - 면적,Statistics,6564308.0,6564308.0,6564308.0,6564308.0,6564308.0,6564308.0,6564308.0,6564308.0,6432862.0,6432862.0,6432862.0,6432862.0,6432862.0,6432862.0,6432862.0
성북구 - 녹지지역 - 비율,Statistics,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.74,26.13,26.13,26.13,26.13,26.13,26.13,26.13
성북구 - 도시지역 - 면적,Statistics,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24550000.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0,24621422.0
성주군 - 녹지지역 - 면적,Statistics,6596590.0,6596590.0,6596190.0,6490690.0,6490690.0,6490690.0,6490690.0,6490690.0,6490690.0,6490690.0,6490690.0,6490690.0,6490705.0,6490705.0,6490705.0
성주군 - 녹지지역 - 비율,Statistics,68.53,68.53,68.52,61.34,61.38,61.38,61.38,61.38,61.32,61.32,61.32,61.33,61.33,61.33,61.33
성주군 - 도시지역 - 면적,Statistics,9625800.0,9626165.0,9626165.0,10581546.0,10575453.0,10575453.0,10575453.0,10575453.0,10584723.0,10584723.0,10584723.0,10583153.0,10583153.0,10583153.0,10583153.0
세종특별자치시 - 녹지지역 - 면적,Statistics,,,,99777811.0,99777811.0,99317087.0,98992747.0,98992747.0,97625665.0,98705006.0,98705006.0,97277636.0,97420469.0,97420469.0,97420469.0
세종특별자치시 - 녹지지역 - 비율,Statistics,,,,71.28,71.06,70.45,70.22,70.22,69.01,69.16,69.16,68.27,67.97,68.69,68.69
세종특별자치시 - 도시지역 - 면적,Statistics,,,,139983328.0,140413907.0,140971318.0,140971433.0,140971433.0,141468621.0,142715907.0,142715907.0,142495482.0,143324836.0,141833041.0,141833041.0
속초시 - 녹지지역 - 면적,Statistics,23861043.0,23861043.0,23630598.0,23630598.0,27683224.0,27685358.0,27323571.0,27344317.0,27344317.0,27344317.0,27344317.0,27311021.0,27311981.0,27373662.0,27373662.0
속초시 - 녹지지역 - 비율,Statistics,63.69,63.69,63.07,63.07,65.45,65.45,64.95,65.0,65.0,65.0,65.0,64.93,64.93,65.07,65.07
속초시 - 도시지역 - 면적,Statistics,37466791.0,37466791.0,37466791.0,37466791.0,42299605.0,42299605.0,42065437.0,42065437.0,42065437.0,42065437.0,42065437.0,42065437.0,42065437.0,42065436.0,42065436.0
송파구 - 녹지지역 - 면적,Statistics,10318963.0,10318963.0,10318963.0,10318963.0,10318963.0,10318963.0,10557941.0,10557941.0,10557941.0,10557941.0,10530667.0,10530667.0,10071861.0,10071861.0,10071861.0
송파구 - 녹지지역 - 비율,Statistics,30.45,30.45,30.45,30.45,30.45,30.45,31.18,31.18,31.18,31.18,31.1,31.1,29.75,29.75,29.75
송파구 - 도시지역 - 면적,Statistics,33890000.0,33890000.0,33890000.0,33890000.0,33890000.0,33890000.0,33858375.0,33858375.0,33858375.0,33858375.0,33857302.0,33857302.0,33857302.0,33857302.0,33857302.0
수성구 - 녹지지역 - 면적,Statistics,,57082764.0,57047302.0,56277621.0,56254855.0,56266963.0,56265962.0,56266749.0,56323355.0,56321137.0,56305221.0,55771193.0,55769762.0,55768443.0,55564066.0
수성구 - 녹지지역 - 비율,Statistics,,74.65,74.61,73.6,73.57,73.58,73.58,73.58,73.59,73.59,73.57,72.87,72.87,72.87,72.6
수성구 - 도시지역 - 면적,Statistics,,76462900.0,76462068.0,76467812.0,76464886.0,76466610.0,76465609.0,76466396.0,76536623.0,76534405.0,76535269.0,76536911.0,76535524.0,76534323.0,76536006.0
수영구 - 녹지지역 - 면적,Statistics,3679090.0,3620826.0,3592826.0,3592826.0,3592826.0,3592826.0,3592826.0,3592826.0,3582726.0,3582726.0,3590363.0,3590363.0,3590363.0,3590363.0,3590363.0
수영구 - 녹지지역 - 비율,Statistics,22.13,25.71,25.51,25.51,25.51,25.51,25.51,25.51,25.44,25.44,25.49,25.49,25.49,25.49,25.49
수영구 - 도시지역 - 면적,Statistics,16621650.0,14084751.0,14084751.0,14084751.0,14084751.0,14084751.0,14084751.0,14084751.0,14084751.0,14084752.0,14084752.0,14084751.0,14085667.0,14084751.0,14084751.0
수원시 - 녹지지역 - 면적,Statistics,69309349.0,68399380.0,68129134.0,68129134.0,68166227.0,67396530.0,67186125.0,66626119.0,66148388.0,66050954.0,66107672.0,65312494.0,65312494.0,65312494.0,65297955.0
수원시 - 녹지지역 - 비율,Statistics,57.23,56.48,56.26,56.26,56.27,55.64,55.46,55.0,54.61,54.53,54.55,53.92,53.92,53.92,53.88
수원시 - 도시지역 - 면적,Statistics,121103097.0,121103097.0,121103097.0,121103097.0,121138690.0,121138690.0,121138690.0,121138690.0,121138690.0,121138690.0,121182030.0,121136868.0,121136868.0,121136868.0,121180275.0
순창군 - 녹지지역 - 면적,Statistics,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9122770.0,9032659.0,9032659.0,9032659.0,9032659.0
순창군 - 녹지지역 - 비율,Statistics,90.24,90.24,90.24,90.24,90.24,90.24,90.24,90.24,90.24,90.24,90.24,89.34,89.34,89.34,89.34
순창군 - 도시지역 - 면적,Statistics,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0,10110000.0
순천시 - 녹지지역 - 면적,Statistics,172126724.0,171485490.0,171004938.0,170352631.0,170352631.0,170352631.0,170352631.0,170311262.0,170100565.0,170044837.0,168302452.0,167826400.0,167292615.0,167292615.0,167292615.0
순천시 - 녹지지역 - 비율,Statistics,86.61,86.28,86.04,85.71,85.71,85.71,85.71,85.69,85.59,85.56,85.37,84.83,84.56,84.56,84.56
순천시 - 도시지역 - 면적,Statistics,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,198748000.0,197141157.0,197839766.0,197839766.0,197839766.0,197839766.0
시흥시 - 녹지지역 - 면적,Statistics,99273785.0,93828043.0,95283224.0,95232725.0,95232725.0,95232725.0,95232725.0,99102536.0,99496485.0,99496485.0,98373712.0,98306604.0,98306604.0,98309604.0,96784470.0
시흥시 - 녹지지역 - 비율,Statistics,74.1,70.03,71.12,71.08,71.08,71.08,71.08,73.97,73.67,73.67,72.84,72.79,72.79,72.79,71.66
시흥시 - 도시지역 - 면적,Statistics,133974164.0,133974164.0,133974164.0,133974164.0,133974164.0,133974164.0,133974164.0,133974164.0,135056862.0,135059861.0,135056862.0,135056863.0,135056863.0,135059863.0,135056862.0
신안군 - 녹지지역 - 면적,Statistics,3311007.0,7514899.0,7514899.0,7514899.0,7514899.0,7514899.0,7514899.0,3311007.0,3311007.0,3311007.0,3316288.0,3316288.0,3316288.0,3316288.0,3316288.0
신안군 - 녹지지역 - 비율,Statistics,89.01,47.75,44.01,44.01,44.01,44.01,44.01,89.01,89.01,89.01,89.02,89.02,89.02,89.02,89.02
신안군 - 도시지역 - 면적,Statistics,3720000.0,15737145.0,17074646.0,17074646.0,17074646.0,17074646.0,17074646.0,3720000.0,3720000.0,3720000.0,3725281.0,3725281.0,3725281.0,3725281.0,3725281.0
아산시 - 녹지지역 - 면적,Statistics,43857412.0,43685463.0,49495072.0,50553835.0,50553145.0,50187607.0,50186227.0,50239558.0,50201494.0,50364369.0,49676358.0,49784937.0,49563162.0,49384218.0,49330004.0
아산시 - 녹지지역 - 비율,Statistics,51.01,50.0,53.08,61.47,61.22,60.77,60.45,60.17,59.81,59.3,57.58,54.09,53.79,53.21,52.47
아산시 - 도시지역 - 면적,Statistics,85969679.0,87369053.0,93246445.0,82236596.0,82581343.0,82581081.0,83014719.0,83489213.0,83932933.0,84935069.0,86275783.0,92034569.0,92147361.0,92818557.0,94018099.0
안동시 - 녹지지역 - 면적,Statistics,56556100.0,57409319.0,57410819.0,58888938.0,58888938.0,58630347.0,58176030.0,58176030.0,58176030.0,60027607.0,60038843.0,60022001.0,60046419.0,60046471.0,59998088.0
안동시 - 녹지지역 - 비율,Statistics,78.38,78.81,78.55,77.93,77.93,77.67,77.55,77.24,77.24,75.96,75.97,75.95,75.79,75.79,75.73
안동시 - 도시지역 - 면적,Statistics,72153836.0,72840852.0,73085852.0,75565085.0,75565085.0,75483858.0,75016506.0,75315830.0,75315830.0,79029099.0,79027431.0,79027430.0,79223135.0,79223187.0,79223187.0
안산시 - 녹지지역 - 면적,Statistics,105488152.0,105997648.0,107280123.0,107232137.0,107232137.0,107189154.0,107192868.0,107044159.0,107027267.0,108830262.0,108830262.0,108830262.0,106914861.0,106911305.0,106910539.0
안산시 - 녹지지역 - 비율,Statistics,71.69,72.72,71.81,71.78,71.78,71.75,71.63,71.53,71.52,71.85,71.85,71.85,70.58,70.58,70.58
안산시 - 도시지역 - 면적,Statistics,147154850.0,145766663.0,149388487.0,149388487.0,149388487.0,149388531.0,149646684.0,149643348.0,149656734.0,151472341.0,151472339.0,151472340.0,151472343.0,151472343.0,151471394.0
안성시 - 녹지지역 - 면적,Statistics,143360002.0,143360002.0,142485516.0,139892636.0,139779242.0,139779242.0,139527781.0,139527781.0,139527781.0,139345419.0,138644904.0,138367372.0,138367372.0,138367372.0,138367372.0
안성시 - 녹지지역 - 비율,Statistics,91.43,91.39,90.83,89.81,89.74,89.74,89.5,89.5,89.5,89.35,88.75,88.78,88.78,88.77,88.77
안성시 - 도시지역 - 면적,Statistics,156804837.0,156864837.0,156871486.0,155762995.0,155763194.0,155763194.0,155905229.0,155905229.0,155905229.0,155948886.0,156213560.0,155860500.0,155860500.0,155875148.0,155875148.0
안양시 - 녹지지역 - 면적,Statistics,36399154.0,36348827.0,36347713.0,36348555.0,36348789.0,36348638.0,36345222.0,36341291.0,37890936.0,37890936.0,37890936.0,37890936.0,37890936.0,37910221.0,37910221.0
안양시 - 녹지지역 - 비율,Statistics,62.26,62.18,62.18,62.18,62.18,62.18,62.17,62.17,64.79,64.79,64.79,64.79,64.79,64.8,64.8
안양시 - 도시지역 - 면적,Statistics,58458643.0,58458965.0,58458643.0,58458263.0,58458059.0,58458075.0,58458075.0,58457915.0,58480054.0,58480054.0,58480054.0,58480054.0,58480054.0,58499339.0,58499339.0
양구군 - 녹지지역 - 면적,Statistics,2116215.0,2074622.0,2074622.0,2074669.0,2074669.0,2074669.0,2074669.0,2074669.0,2074669.0,2074669.0,2028728.0,2028728.0,2028728.0,2028728.0,2028728.0
양구군 - 녹지지역 - 비율,Statistics,57.04,55.92,55.92,55.92,55.92,55.92,55.92,55.92,55.92,55.92,54.68,54.68,54.68,54.68,54.68
양구군 - 도시지역 - 면적,Statistics,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0,3710000.0
양산시 - 녹지지역 - 면적,Statistics,261874428.0,264079157.0,263821605.0,265696700.0,265696700.0,265200967.0,265203401.0,265420893.0,265420893.0,266584525.0,266584525.0,266552105.0,262664023.0,262664023.0,263249786.0
양산시 - 녹지지역 - 비율,Statistics,86.46,85.57,85.48,85.52,85.52,85.36,85.36,85.43,85.43,85.18,85.18,85.17,84.25,84.25,84.44
양산시 - 도시지역 - 면적,Statistics,302884025.0,308629652.0,308629652.0,310685711.0,310685711.0,310683327.0,310683327.0,310686067.0,310686067.0,312975446.0,312975446.0,312975446.0,311750184.0,311750184.0,311750184.0
양양군 - 녹지지역 - 면적,Statistics,7810476.0,7810476.0,7810476.0,7810476.0,7810476.0,7810476.0,7810476.0,7804231.0,7776046.0,7776046.0,7776046.0,8201490.0,8518495.0,8518495.0,8518495.0
양양군 - 녹지지역 - 비율,Statistics,72.74,72.74,72.74,72.74,72.74,72.74,72.74,72.69,72.4,72.4,72.4,70.02,70.81,70.81,70.81
양양군 - 도시지역 - 면적,Statistics,10736875.0,10736875.0,10736875.0,10736875.0,10736875.0,10736875.0,10736875.0,10736875.0,10739801.0,10739801.0,10739801.0,11712272.0,12029284.0,12029284.0,12029284.0
양주시 - 녹지지역 - 면적,Statistics,131822219.0,119935220.0,119791726.0,119684825.0,119663984.0,119663984.0,119474070.0,119270278.0,118574818.0,118561224.0,118210430.0,118205726.0,118561224.0,117961755.0,117957097.0
양주시 - 녹지지역 - 비율,Statistics,87.83,79.91,79.81,79.74,79.73,79.73,79.6,79.32,78.81,78.8,78.57,78.57,78.8,77.89,77.89
양주시 - 도시지역 - 면적,Statistics,150092266.0,150092266.0,150092266.0,150093206.0,150093206.0,150093830.0,150092739.0,150364475.0,150458222.0,150455384.0,150455382.0,150455047.0,150455384.0,151447049.0,151447049.0
양천구 - 녹지지역 - 면적,Statistics,4409443.0,4409443.0,4409443.0,4350362.0,4350362.0,4350362.0,3981474.0,3981474.0,4043275.0,4043275.0,4043275.0,4043275.0,4043275.0,4043275.0,4043275.0
양천구 - 녹지지역 - 비율,Statistics,25.33,25.33,25.33,24.99,24.99,24.99,22.87,22.87,23.14,23.14,23.14,23.14,23.14,23.14,23.14
양천구 - 도시지역 - 면적,Statistics,17410000.0,17410000.0,17410000.0,17410000.0,17410000.0,17410000.0,17410000.0,17410000.0,17469613.0,17469613.0,17469613.0,17469613.0,17469613.0,17469613.0,17469613.0
양평군 - 녹지지역 - 면적,Statistics,47800050.0,47800050.0,47800050.0,47800050.0,47650534.0,47521541.0,47521993.0,47521993.0,47521993.0,47521993.0,47534281.0,47469357.0,47534281.0,47421834.0,47421834.0
양평군 - 녹지지역 - 비율,Statistics,93.36,93.36,93.36,93.36,93.07,92.82,92.82,92.82,92.82,92.82,92.84,92.72,92.84,92.62,92.62
양평군 - 도시지역 - 면적,Statistics,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51198870.0,51201769.0,51201769.0
여수시 - 녹지지역 - 면적,Statistics,217505883.0,217574992.0,217541902.0,217174515.0,217178425.0,217182810.0,215962390.0,214809894.0,214807507.0,214807507.0,215036801.0,215036801.0,215073797.0,215066130.0,215046305.0
여수시 - 녹지지역 - 비율,Statistics,63.03,63.05,63.04,62.93,62.93,62.93,62.58,62.25,62.25,62.25,62.31,62.31,62.32,62.32,71.06
여수시 - 도시지역 - 면적,Statistics,345093243.0,345093242.0,345097651.0,345097606.0,345097549.0,345097039.0,345097039.0,345097039.0,345097039.0,345097039.0,345097039.0,345097039.0,345099809.0,345099809.0,302614035.0
여주군 - 녹지지역 - 면적,Statistics,19799950.0,22506426.0,22483284.0,22483284.0,,,,,,,,,,,
여주군 - 녹지지역 - 비율,Statistics,85.87,87.18,86.89,86.68,,,,,,,,,,,
여주군 - 도시지역 - 면적,Statistics,23057178.0,25817384.0,25876992.0,25936824.0,,,,,,,,,,,
여주시 - 녹지지역 - 면적,Statistics,,,,,22483284.0,22435608.0,22435608.0,22321645.0,22321645.0,22321645.0,22321645.0,22079620.0,22079620.0,21771526.0,21657612.0
여주시 - 녹지지역 - 비율,Statistics,,,,,86.68,86.52,86.52,86.09,85.55,85.55,85.55,83.52,83.52,82.17,81.71
여주시 - 도시지역 - 면적,Statistics,,,,,25936824.0,25932577.0,25932577.0,25929042.0,26093192.0,26093192.0,26093192.0,26436959.0,26436959.0,26494520.0,26505317.0
연기군 - 녹지지역 - 면적,Statistics,94856069.0,94856069.0,94856069.0,,,,,,,,,,,,
연기군 - 녹지지역 - 비율,Statistics,72.37,72.37,71.91,,,,,,,,,,,,
연기군 - 도시지역 - 면적,Statistics,131063258.0,131078743.0,131917585.0,,,,,,,,,,,,
연수구 - 녹지지역 - 면적,Statistics,25093918.0,25093918.0,30897721.0,21335633.0,21335633.0,20993945.0,21984260.0,23560235.0,23560235.0,23543612.0,30659269.0,30659269.0,30087371.0,31349780.0,31243921.0
연수구 - 녹지지역 - 비율,Statistics,21.09,21.09,25.97,17.93,17.93,17.64,18.48,19.1,19.1,19.09,41.83,41.83,41.05,42.24,46.6
연수구 - 도시지역 - 면적,Statistics,118979884.0,118979884.0,118979884.0,118979885.0,118979885.0,118979885.0,118979885.0,123327193.0,123327193.0,123327193.0,73287493.0,73287493.0,73300094.0,74224666.0,67041461.0
연제구 - 녹지지역 - 면적,Statistics,3601909.0,3601909.0,3601909.0,3602692.0,3602692.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0,3584962.0
연제구 - 녹지지역 - 비율,Statistics,29.82,29.82,29.82,29.83,29.83,29.68,29.68,29.68,29.68,29.64,29.64,29.64,29.64,29.64,29.64
연제구 - 도시지역 - 면적,Statistics,12078474.0,12078474.0,12078474.0,12078474.0,12078474.0,12078474.0,12078474.0,12078474.0,12078474.0,12094555.0,12094555.0,12094555.0,12094555.0,12094555.0,12094555.0
연천군 - 녹지지역 - 면적,Statistics,25251346.0,25250797.0,24470687.0,24452813.0,24382236.0,24382236.0,24423871.0,24406309.0,24429040.0,24429270.0,24429405.0,24429405.0,24429405.0,24264779.0,24264779.0
연천군 - 녹지지역 - 비율,Statistics,85.54,84.62,81.99,81.93,81.7,81.7,81.84,81.78,80.24,80.24,80.24,80.24,80.24,79.18,79.18
연천군 - 도시지역 - 면적,Statistics,29519050.0,29841416.0,29845126.0,29845126.0,29845126.0,29845126.0,29845126.0,29845126.0,30445145.0,30445145.0,30445145.0,30445145.0,30445145.0,30645330.0,30645330.0
영광군 - 녹지지역 - 면적,Statistics,32998625.0,32998625.0,32986391.0,32986391.0,32986834.0,32986834.0,32986834.0,32986834.0,32986834.0,32835637.0,32835637.0,32835637.0,32835637.0,32835637.0,32835637.0
영광군 - 녹지지역 - 비율,Statistics,70.2,70.2,70.18,70.18,70.16,70.16,70.16,70.16,70.16,69.84,69.84,69.84,69.84,69.84,69.84
영광군 - 도시지역 - 면적,Statistics,47004447.0,47004447.0,47004447.0,47004447.0,47015634.0,47015634.0,47015634.0,47015634.0,47015634.0,47016366.0,47016366.0,47016366.0,47016366.0,47016366.0,47016366.0
