item,category,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
영도구 - 면적,Statistics,485.0,296.0,479.0,201.0,401.0,183.0,270.0,290.0,384.0,407.0,820.0,439.0,555.0,361.0,446.0,670.0,322.0,226.0
영동군 - 면적,Statistics,21504.0,18096.0,54488.0,14495.0,20655.0,13027.0,11080.0,17972.0,16034.0,14748.0,15329.0,10944.0,8475.0,10631.0,15265.0,13535.0,18192.0,6336.0
영등포구 - 면적,Statistics,689.0,680.0,490.0,382.0,397.0,350.0,358.0,458.0,829.0,835.0,759.0,836.0,570.0,779.0,587.0,345.0,570.0,341.0
영암군 - 면적,Statistics,15367.0,13579.0,15164.0,11578.0,14718.0,18205.0,11273.0,11233.0,11834.0,14101.0,12129.0,14647.0,13116.0,15616.0,13806.0,11302.0,9271.0,8929.0
영양군 - 면적,Statistics,12008.0,10435.0,11677.0,11946.0,7125.0,9078.0,8413.0,7978.0,17852.0,12173.0,17102.0,11099.0,8774.0,9845.0,10218.0,12203.0,10692.0,9529.0
영월군 - 면적,Statistics,21048.0,16970.0,14917.0,15182.0,13786.0,13595.0,13506.0,12033.0,12379.0,12883.0,15723.0,11475.0,14174.0,11017.0,12821.0,9641.0,7113.0,6500.0
영주시 - 면적,Statistics,18354.0,13306.0,13831.0,10800.0,14005.0,15322.0,12939.0,12678.0,14621.0,13292.0,12609.0,12202.0,10876.0,10708.0,12598.0,10231.0,7902.0,9079.0
영천시 - 면적,Statistics,28768.0,28270.0,27849.0,19590.0,17953.0,20953.0,24125.0,22106.0,23056.0,20443.0,18823.0,17176.0,15740.0,13826.0,15642.0,12369.0,10036.0,11217.0
예산군 - 면적,Statistics,13607.0,11965.0,13587.0,9291.0,10928.0,10330.0,8482.0,11358.0,16186.0,11343.0,9680.0,9617.0,10264.0,10333.0,13085.0,11371.0,11208.0,6910.0
예천군 - 면적,Statistics,14592.0,16186.0,14719.0,11083.0,16983.0,11784.0,12315.0,12397.0,14410.0,12299.0,14335.0,12041.0,11413.0,10408.0,12562.0,9902.0,8239.0,6759.0
오산시 - 면적,Statistics,2034.0,928.0,1557.0,1159.0,1812.0,914.0,1033.0,1561.0,2014.0,1723.0,2536.0,2225.0,3017.0,2337.0,3483.0,2789.0,1710.0,1566.0
옥천군 - 면적,Statistics,13059.0,13800.0,10742.0,11240.0,12737.0,8985.0,12609.0,11567.0,7993.0,21221.0,9963.0,10346.0,8739.0,9830.0,10511.0,10415.0,6447.0,6079.0
옹진군 - 면적,Statistics,6297.0,6243.0,5270.0,6178.0,2638.0,3474.0,3044.0,2851.0,3134.0,2694.0,4060.0,4135.0,3208.0,2903.0,4550.0,2854.0,2116.0,1869.0
완도군 - 면적,Statistics,8747.0,7798.0,7043.0,6871.0,12042.0,5423.0,6854.0,7857.0,7334.0,6728.0,8023.0,7531.0,6665.0,5815.0,7912.0,5949.0,4547.0,8257.0
완주군 - 면적,Statistics,26111.0,19037.0,18373.0,15887.0,21225.0,17549.0,14336.0,15401.0,23434.0,15225.0,16266.0,16084.0,16087.0,15771.0,21537.0,16131.0,11311.0,7860.0
용산구 - 면적,Statistics,559.0,726.0,411.0,327.0,401.0,206.0,186.0,440.0,387.0,601.0,957.0,487.0,410.0,1124.0,570.0,278.0,217.0,349.0
용인시 - 면적,Statistics,27478.0,21952.0,20090.0,18080.0,14225.0,20058.0,18059.0,15868.0,20233.0,20939.0,29380.0,23515.0,28793.0,31791.0,27536.0,27060.0,16278.0,14199.0
울릉군 - 면적,Statistics,759.0,696.0,1182.0,967.0,720.0,1272.0,477.0,646.0,752.0,649.0,646.0,706.0,837.0,878.0,736.0,839.0,578.0,379.0
울산광역시 - 면적,Statistics,37159.0,31513.0,25674.0,29061.0,26290.0,35070.0,27904.0,33079.0,31840.0,32447.0,29566.0,24774.0,24854.0,22679.0,26973.0,19708.0,12958.0,12957.0
울주군 - 면적,Statistics,24529.0,20378.0,17691.0,22638.0,18970.0,28598.0,21024.0,22211.0,23043.0,24447.0,21268.0,18662.0,17584.0,15968.0,18764.0,14204.0,9603.0,9169.0
울진군 - 면적,Statistics,12829.0,12081.0,8033.0,8652.0,12377.0,13848.0,8626.0,9843.0,11055.0,11513.0,10876.0,9846.0,9236.0,15992.0,14290.0,7612.0,5798.0,8447.0
원주시 - 면적,Statistics,23102.0,26796.0,13946.0,14774.0,14169.0,13620.0,11773.0,15636.0,17947.0,18530.0,21680.0,21867.0,20627.0,17263.0,19424.0,13480.0,15420.0,10989.0
유성구 - 면적,Statistics,4666.0,4313.0,3065.0,4903.0,4402.0,2918.0,3152.0,4260.0,6294.0,4866.0,4175.0,4478.0,3800.0,4652.0,5123.0,2434.0,1770.0,2030.0
은평구 - 면적,Statistics,1097.0,1121.0,882.0,1013.0,752.0,510.0,572.0,766.0,1192.0,1205.0,1135.0,1092.0,851.0,1075.0,881.0,592.0,422.0,571.0
음성군 - 면적,Statistics,18050.0,20984.0,12625.0,11776.0,9301.0,10401.0,9985.0,11395.0,11801.0,15657.0,18394.0,14052.0,11382.0,12773.0,16553.0,17911.0,9110.0,8729.0
의령군 - 면적,Statistics,13696.0,11050.0,10999.0,9521.0,9045.0,8864.0,6949.0,10159.0,9650.0,8518.0,8710.0,8122.0,9186.0,6246.0,7226.0,6221.0,4459.0,4299.0
의성군 - 면적,Statistics,27060.0,30051.0,20110.0,18983.0,15756.0,20386.0,18080.0,19432.0,21758.0,22157.0,25030.0,25968.0,19754.0,29102.0,18384.0,15114.0,11414.0,11129.0
의왕시 - 면적,Statistics,1460.0,796.0,1251.0,1110.0,1486.0,961.0,715.0,933.0,1844.0,1770.0,1605.0,1748.0,1503.0,1618.0,2219.0,651.0,624.0,1001.0
의정부시 - 면적,Statistics,1756.0,1255.0,1006.0,733.0,1668.0,1143.0,1219.0,3604.0,2669.0,3261.0,2492.0,1771.0,5303.0,1920.0,2637.0,1168.0,749.0,729.0
이천시 - 면적,Statistics,21526.0,16883.0,15334.0,11791.0,11162.0,11159.0,9443.0,10636.0,13858.0,14728.0,13289.0,14493.0,15911.0,16807.0,23404.0,16603.0,10223.0,9182.0
익산시 - 면적,Statistics,13494.0,14228.0,13168.0,13546.0,13042.0,11805.0,13770.0,13786.0,11720.0,11166.0,14789.0,14886.0,14261.0,14152.0,14456.0,11517.0,8511.0,7994.0
인제군 - 면적,Statistics,7219.0,6604.0,7898.0,6651.0,7106.0,9005.0,6956.0,9431.0,8134.0,7354.0,8523.0,7823.0,9145.0,6969.0,4929.0,4604.0,4172.0,3151.0
인천광역시 - 면적,Statistics,49022.0,35352.0,38417.0,38466.0,26393.0,21087.0,23601.0,25172.0,30256.0,29623.0,34429.0,34979.0,31847.0,35493.0,41589.0,30341.0,19089.0,17806.0
임실군 - 면적,Statistics,13910.0,13174.0,12467.0,8719.0,11011.0,11657.0,8811.0,9254.0,8819.0,12366.0,11820.0,9009.0,9574.0,9178.0,10870.0,9065.0,8549.0,5719.0
장성군 - 면적,Statistics,10164.0,7129.0,6996.0,8044.0,8366.0,12427.0,7713.0,10070.0,9570.0,10199.0,10425.0,9744.0,9566.0,10049.0,11807.0,10694.0,6553.0,5155.0
장수군 - 면적,Statistics,14918.0,11745.0,8808.0,7207.0,8631.0,8818.0,9779.0,9923.0,8476.0,11593.0,10756.0,10524.0,7248.0,9144.0,8262.0,6925.0,5491.0,5160.0
장흥군 - 면적,Statistics,11760.0,14385.0,11827.0,12377.0,10696.0,10257.0,11445.0,10540.0,16050.0,12411.0,12712.0,15896.0,12276.0,11618.0,12779.0,12120.0,8575.0,10533.0
전국 - 면적,Statistics,2565922.0,2312313.0,2259468.0,1972208.0,1970528.0,1823737.0,1826723.0,1968783.0,2180957.0,2175958.0,2206130.0,2070989.0,1869579.0,2050779.0,2194864.0,1795356.0,1362414.0,1236316.0
전라남도 - 면적,Statistics,282125.0,259640.0,261388.0,240715.0,254380.0,237347.0,231369.0,241842.0,267825.0,298347.0,291351.0,309612.0,265377.0,292475.0,282051.0,239854.0,198000.0,174935.0
전북특별자치도 - 면적,Statistics,214638.0,204533.0,173637.0,163720.0,165498.0,156710.0,157375.0,157417.0,167876.0,178911.0,173106.0,166712.0,165219.0,163043.0,170141.0,139882.0,115163.0,101332.0
전주시 - 면적,Statistics,6062.0,13410.0,6153.0,6222.0,6541.0,6966.0,7266.0,7689.0,8606.0,31414.0,8491.0,6976.0,7420.0,7446.0,6629.0,7916.0,3024.0,4322.0
정선군 - 면적,Statistics,18006.0,15363.0,19469.0,14760.0,12732.0,9961.0,9212.0,11119.0,12829.0,16071.0,18151.0,17412.0,15010.0,9773.0,13928.0,9720.0,8671.0,7740.0
정읍시 - 면적,Statistics,16436.0,16775.0,13314.0,14148.0,13404.0,12333.0,13959.0,16281.0,14948.0,13746.0,17360.0,16333.0,13738.0,13789.0,15782.0,12023.0,10243.0,9812.0
제주시 - 면적,Statistics,32502.0,24716.0,20234.0,25368.0,23790.0,22820.0,27865.0,42400.0,49631.0,43491.0,31236.0,28096.0,22805.0,19616.0,25667.0,21551.0,15346.0,12194.0
제주특별자치도 - 면적,Statistics,57313.0,44053.0,40038.0,41725.0,42250.0,40207.0,53745.0,74247.0,94164.0,75296.0,57224.0,47500.0,40981.0,33583.0,40597.0,34717.0,28716.0,21171.0
제천시 - 면적,Statistics,19254.0,13132.0,11453.0,17136.0,14339.0,13630.0,17461.0,13684.0,11997.0,16343.0,12082.0,14112.0,10763.0,10100.0,15682.0,15141.0,8724.0,6518.0
종로구 - 면적,Statistics,605.0,620.0,437.0,335.0,353.0,449.0,360.0,371.0,447.0,427.0,540.0,523.0,463.0,482.0,573.0,465.0,243.0,291.0
중구 - 면적,Statistics,609.0,300.0,275.0,246.0,256.0,278.0,203.0,256.0,240.0,369.0,269.0,278.0,288.0,362.0,292.0,214.0,196.0,182.0
중랑구 - 면적,Statistics,705.0,599.0,786.0,302.0,380.0,317.0,322.0,592.0,774.0,662.0,658.0,556.0,542.0,537.0,494.0,257.0,170.0,186.0
증평군 - 면적,Statistics,1388.0,1600.0,1789.0,3355.0,2728.0,1765.0,1079.0,1904.0,1537.0,1984.0,2024.0,2110.0,3671.0,3289.0,2362.0,1328.0,1209.0,949.0
진도군 - 면적,Statistics,7286.0,7645.0,7551.0,6905.0,6738.0,6392.0,6897.0,7427.0,7528.0,9025.0,9668.0,9158.0,7716.0,7672.0,9914.0,7448.0,6866.0,7592.0
진안군 - 면적,Statistics,18404.0,21343.0,18812.0,13823.0,16271.0,16008.0,17767.0,13547.0,13200.0,12967.0,13937.0,13107.0,13206.0,12207.0,11993.0,9120.0,9084.0,7840.0
진주시 - 면적,Statistics,17886.0,15288.0,14736.0,12314.0,13485.0,13745.0,13548.0,12904.0,14338.0,14368.0,13666.0,10644.0,10647.0,11698.0,13209.0,11964.0,7416.0,9220.0
진천군 - 면적,Statistics,12492.0,10365.0,7332.0,7844.0,7534.0,10018.0,7304.0,7024.0,10796.0,9760.0,10126.0,9424.0,9406.0,8864.0,11289.0,9547.0,5626.0,6318.0
진해시 - 면적,Statistics,1791.0,4013.0,1483.0,757.0,,,,,,,,,,,,,,
창녕군 - 면적,Statistics,14100.0,14252.0,14511.0,12480.0,11508.0,11239.0,9872.0,12208.0,16839.0,11776.0,10862.0,10945.0,7606.0,7064.0,8745.0,7580.0,6087.0,4985.0
창원시 - 면적,Statistics,8614.0,6378.0,5224.0,3005.0,,,,,,,,,,,,,,
천안시 - 면적,Statistics,40019.0,14822.0,16676.0,17297.0,12147.0,11354.0,14364.0,14030.0,15294.0,15396.0,16137.0,15989.0,16976.0,21714.0,29165.0,27128.0,17238.0,12135.0
철원군 - 면적,Statistics,18105.0,22163.0,37510.0,17965.0,30510.0,8224.0,10136.0,24634.0,18654.0,16090.0,10716.0,18216.0,10090.0,10136.0,10586.0,19996.0,20679.0,14315.0
청도군 - 면적,Statistics,18723.0,14160.0,12292.0,18455.0,13253.0,13493.0,13952.0,13597.0,17704.0,14974.0,13946.0,18005.0,11116.0,12497.0,13346.0,13108.0,7001.0,6139.0
청송군 - 면적,Statistics,15939.0,18742.0,14376.0,14270.0,16003.0,12923.0,12661.0,13183.0,20044.0,11805.0,13911.0,14077.0,11885.0,13237.0,19955.0,14437.0,10089.0,10332.0
청양군 - 면적,Statistics,7222.0,6076.0,10360.0,9140.0,8837.0,7188.0,8466.0,10104.0,8738.0,7421.0,8592.0,8631.0,9096.0,10629.0,7366.0,8214.0,5608.0,6435.0
청원군 - 면적,Statistics,13592.0,14142.0,22889.0,17404.0,22413.0,18564.0,21782.0,10664.0,,,,,,,,,,
청주시 - 면적,Statistics,4400.0,3883.0,6378.0,3475.0,4355.0,4872.0,4793.0,3494.0,,,,,,,,,,
춘천시 - 면적,Statistics,31700.0,32989.0,29993.0,21055.0,17887.0,15407.0,17519.0,13191.0,14788.0,17111.0,13630.0,16930.0,13927.0,25277.0,16359.0,17759.0,10030.0,9329.0
충주시 - 면적,Statistics,35070.0,29417.0,29304.0,21687.0,18967.0,25525.0,20343.0,15341.0,16855.0,24547.0,17590.0,16583.0,17657.0,22418.0,18475.0,16985.0,11505.0,9588.0
충청남도 - 면적,Statistics,205430.0,189790.0,248320.0,206042.0,180342.0,167836.0,172584.0,176752.0,182777.0,177380.0,202482.0,187038.0,180284.0,206257.0,240963.0,206518.0,142985.0,131835.0
충청북도 - 면적,Statistics,181680.0,162936.0,209377.0,158933.0,152277.0,145367.0,143191.0,154549.0,141216.0,159536.0,141439.0,126510.0,121949.0,132603.0,159547.0,136920.0,106046.0,82952.0
칠곡군 - 면적,Statistics,13330.0,9256.0,11002.0,9244.0,10513.0,7050.0,13435.0,15439.0,13274.0,10179.0,10111.0,7914.0,7589.0,6332.0,7286.0,9983.0,6614.0,5429.0
태백시 - 면적,Statistics,7201.0,2623.0,2611.0,2218.0,1673.0,2481.0,1556.0,2780.0,2217.0,6022.0,2389.0,3943.0,2785.0,3546.0,2785.0,2029.0,1277.0,2343.0
태안군 - 면적,Statistics,7268.0,11572.0,17663.0,17581.0,9991.0,10794.0,11183.0,10406.0,12103.0,12193.0,17726.0,11722.0,10918.0,11564.0,16128.0,18172.0,7267.0,11304.0
통영시 - 면적,Statistics,8378.0,7188.0,6909.0,5616.0,5954.0,5189.0,4848.0,4839.0,6119.0,5722.0,4961.0,4591.0,4218.0,4372.0,3896.0,3546.0,2987.0,4296.0
통합창원시 - 면적,Statistics,,,,7420.0,16226.0,13947.0,16097.0,21791.0,24422.0,19963.0,16507.0,15009.0,14935.0,13793.0,13493.0,9931.0,9154.0,8324.0
통합청주시 - 면적,Statistics,,,,,,,,11583.0,22407.0,23167.0,24137.0,20619.0,21886.0,25960.0,30425.0,21037.0,16693.0,18066.0
파주시 - 면적,Statistics,16861.0,10982.0,9380.0,10406.0,15099.0,15057.0,14059.0,16690.0,15823.0,15458.0,14764.0,24775.0,14759.0,20262.0,21365.0,15897.0,11014.0,11138.0
평창군 - 면적,Statistics,30975.0,15605.0,16829.0,17400.0,21271.0,16833.0,12227.0,12512.0,12397.0,15719.0,19021.0,17295.0,13850.0,15632.0,19430.0,14281.0,10047.0,10522.0
평택시 - 면적,Statistics,11326.0,10599.0,11440.0,8353.0,10412.0,8495.0,8172.0,11598.0,15743.0,22750.0,24863.0,18821.0,13906.0,16695.0,17505.0,14083.0,11319.0,8115.0
포천시 - 면적,Statistics,17522.0,20831.0,25783.0,16359.0,22707.0,13438.0,13892.0,10929.0,12439.0,21202.0,17195.0,16121.0,17080.0,17171.0,23193.0,16436.0,13432.0,10948.0
포항시 - 면적,Statistics,27266.0,36668.0,30235.0,28847.0,26319.0,18685.0,19146.0,20330.0,22309.0,21299.0,25406.0,20992.0,18330.0,19249.0,21370.0,18112.0,14348.0,14051.0
하남시 - 면적,Statistics,1490.0,1508.0,1923.0,2461.0,2150.0,1380.0,2520.0,2968.0,4681.0,4326.0,4404.0,4996.0,2513.0,3804.0,5276.0,1635.0,1029.0,1042.0
하동군 - 면적,Statistics,15947.0,16543.0,16420.0,14996.0,16292.0,11984.0,11835.0,13334.0,12925.0,12119.0,11647.0,10235.0,10189.0,9852.0,12306.0,9314.0,6538.0,7125.0
함안군 - 면적,Statistics,13968.0,13779.0,10917.0,9874.0,11112.0,9412.0,9271.0,8818.0,9081.0,8633.0,8127.0,7203.0,8340.0,7658.0,8017.0,9090.0,5501.0,4000.0
함양군 - 면적,Statistics,16399.0,13511.0,14894.0,12414.0,12013.0,11276.0,10201.0,12235.0,14649.0,13005.0,12505.0,11072.0,8879.0,8532.0,15176.0,11290.0,6901.0,6148.0
함평군 - 면적,Statistics,8356.0,10457.0,7123.0,7556.0,7651.0,7631.0,8983.0,6762.0,8622.0,11214.0,8605.0,15479.0,10617.0,9921.0,8986.0,6606.0,7551.0,5738.0
합천군 - 면적,Statistics,24545.0,23990.0,20428.0,17197.0,19938.0,18347.0,19485.0,18910.0,23457.0,16877.0,20176.0,20313.0,13850.0,14033.0,15604.0,15635.0,11285.0,11382.0
해남군 - 면적,Statistics,17300.0,15780.0,18191.0,17141.0,20393.0,18540.0,18339.0,16891.0,22782.0,19764.0,31401.0,29088.0,20950.0,19329.0,22837.0,20379.0,15706.0,14902.0
해운대구 - 면적,Statistics,2203.0,1250.0,1035.0,1331.0,1531.0,1275.0,1033.0,1790.0,1423.0,1343.0,1165.0,1091.0,1086.0,1429.0,1514.0,826.0,599.0,843.0
홍성군 - 면적,Statistics,8921.0,14076.0,15356.0,9943.0,9243.0,7961.0,8378.0,8030.0,9147.0,9459.0,10498.0,9976.0,8237.0,8925.0,10288.0,8976.0,5726.0,8077.0
홍천군 - 면적,Statistics,36622.0,34513.0,29243.0,25763.0,25298.0,18781.0,19658.0,21319.0,17361.0,21329.0,23267.0,23176.0,23192.0,25809.0,28133.0,22609.0,16757.0,17605.0
화성시 - 면적,Statistics,25850.0,22524.0,21307.0,13902.0,14080.0,18502.0,18936.0,22920.0,30680.0,28683.0,30739.0,31488.0,27247.0,32818.0,42161.0,30912.0,18553.0,17274.0
화순군 - 면적,Statistics,26680.0,18313.0,15876.0,14592.0,14263.0,13552.0,12418.0,14161.0,18777.0,17602.0,18821.0,17395.0,15566.0,16666.0,16519.0,14988.0,11831.0,9859.0
화천군 - 면적,Statistics,12830.0,10885.0,7658.0,8258.0,9867.0,7412.0,6034.0,7921.0,5928.0,7131.0,7047.0,8415.0,6568.0,6487.0,7693.0,5197.0,4624.0,3776.0
횡성군 - 면적,Statistics,32434.0,20427.0,20076.0,16856.0,22515.0,12117.0,15112.0,14095.0,23886.0,21358.0,16645.0,17133.0,12944.0,17999.0,26576.0,14359.0,12699.0,10749.0
